,coordinate1,coordinate2
f494,677,643
f495,424,333
f496,147,93
f497,74,59
f498,577,164
f499,379,250
f500,609,480
f501,48,701
f502,74,624
f503,0,45
f504,609,75
f505,692,214
f506,678,251
f507,439,56
f508,379,171
f509,126,127
f510,163,513
f511,719,344
f512,356,37
f513,626,382
f514,163,165
f515,309,251
f516,255,552
f517,429,29
f518,48,580
f519,324,642
f520,354,645
f521,304,531
f522,268,526
f523,385,638
f524,580,53
f525,317,199
f526,140,233
f527,629,136
f528,117,126
f529,531,613
f530,308,156
f531,28,705
f532,370,142
f533,514,335
f534,633,214
f535,71,52
f536,424,304
f537,232,449
f538,317,190
f539,649,535
f540,11,636
f541,189,429
f542,316,360
f543,293,75
f544,35,576
f545,324,98
f546,2,159
f547,232,315
f548,51,120
f549,600,228
f550,439,171
f551,28,540
f552,653,548
f553,120,627
f554,607,145
f555,117,663
f556,600,126
f557,454,441
f558,425,561
f559,429,470
f560,216,646
f561,140,686
f562,439,230
f563,373,533
f564,646,143
f565,209,414
f566,301,516
f567,493,475
f568,719,265
f569,561,591
f570,416,66
f571,373,561
f572,409,66
f573,51,676
f574,263,134
f575,425,480
f576,685,617
f577,286,320
f578,192,388
f579,439,332
f580,373,292
f581,94,354
f582,278,706
f583,179,128
f584,678,208
f585,94,472
f586,34,327
f587,360,573
f588,255,46
f589,659,277
f590,600,686
f591,133,104
f592,370,546
f593,193,97
f594,393,94
f595,465,192
f596,232,188
f597,600,301
f598,677,274
f599,9,525
f600,255,207
f601,199,261
f602,34,686
f603,360,494
f604,396,296
f605,242,45
f606,639,122
f607,163,217
f608,719,293
f609,646,459
f610,0,555
f611,172,649
f612,201,193
f613,140,305
f614,147,472
f615,255,616
f616,442,576
f617,40,488
f618,186,587
f619,2,318
f620,692,598
f621,103,375
f622,178,217
f623,153,642
f624,284,313
f625,247,626
f626,616,633
f627,179,237
f628,356,278
f629,186,656
f630,485,301
f631,140,672
f632,80,492
f633,94,234
f634,140,29
f635,554,130
f636,101,649
f637,5,573
f638,569,661
f639,38,102
f640,263,697
f641,179,293
f642,508,243
f643,442,508
f644,288,297
f645,143,136
f646,373,572
f647,333,373
f648,609,287
f649,166,632
f650,224,537
f651,281,221
f652,669,436
f653,430,334
f654,350,27
f655,193,326
f656,337,11
f657,263,276
f658,222,8
f659,485,382
f660,33,653
f661,0,603
f662,258,103
f663,288,238
f664,699,569
f665,212,242
f666,701,377
f667,166,451
f668,600,532
f669,477,451
f670,633,165
f671,439,77
f672,471,205
f673,217,504
f674,448,279
f675,11,659
f676,402,305
f677,240,114
f678,193,262
f679,324,439
f680,222,457
f681,147,58
f682,71,243
f683,363,111
f684,586,637
f685,695,630
f686,2,586
f687,623,333
f688,447,342
f689,350,494
f690,317,675
f691,117,361
f692,669,554
f693,523,491
f694,501,441
f695,378,460
f696,163,376
f697,339,35
f698,241,96
f699,124,425
f700,241,94
f701,653,144
f702,402,547
f703,431,78
f704,186,190
f705,120,414
f706,355,496
f707,225,315
f708,402,486
f709,630,111
f710,629,425
f711,632,189
f712,719,29
f713,386,272
f714,124,683
f715,186,102
f716,212,459
f717,393,271
f718,692,301
f719,672,558
f720,615,528
f721,699,386
f722,630,171
f723,109,622
f724,258,249
f725,74,397
f726,117,597
f727,677,28
f728,245,510
f729,132,403
f730,356,165
f731,609,304
f732,25,306
f733,373,616
f734,150,107
f735,163,192
f736,109,227
f737,402,214
f738,521,326
f739,189,213
f740,40,229
f741,87,591
f742,678,443
f743,494,522
f744,209,92
f745,517,436
f746,580,484
f747,580,14
f748,654,699
f749,316,434
f750,623,274
f751,580,704
f752,508,388
f753,608,77
f754,153,494
f755,488,338
f756,78,369
f757,609,499
f758,38,599
f759,672,603
f760,258,231
f761,28,108
f762,577,632
f763,5,163
f764,186,366
f765,309,274
f766,373,216
f767,166,437
f768,5,664
f769,232,481
f770,442,12
f771,477,258
f772,74,687
f773,261,143
f774,431,380
f775,301,593
f776,508,268
f777,15,612
f778,455,522
f779,646,275
f780,531,146
f781,153,172
f782,452,672
f783,232,126
f784,500,647
f785,638,599
f786,370,284
f787,301,265
f788,194,422
f789,630,485
f790,447,116
f791,592,360
f792,356,307
f793,439,456
f794,676,230
f795,186,642
f796,537,424
f797,608,66
f798,469,530
f799,511,322
f800,669,133
f801,590,703
f802,570,165
f803,71,605
f804,592,470
f805,218,467
f806,485,654
f807,241,154
f808,661,641
f809,102,567
f810,143,459
f811,448,502
f812,416,677
f813,11,665
f814,577,159
f815,176,26
f816,677,629
f817,78,618
f818,278,599
f819,531,239
f820,477,81
f821,557,276
f822,239,29
f823,109,373
f824,649,166
f825,563,19
f826,416,448
f827,311,458
f828,416,605
f829,278,75
f830,94,369
f831,294,139
f832,569,563
f833,17,74
f834,500,654
f835,593,31
f836,126,292
f837,268,638
f838,31,665
f839,232,320
f840,304,223
f841,478,242
f842,501,344
f843,692,272
f844,447,338
f845,406,704
f846,48,353
f847,511,689
f848,700,141
f849,700,36
f850,339,402
f851,477,659
f852,603,153
f853,288,127
f854,25,118
f855,356,703
f856,222,324
f857,677,476
f858,71,239
f859,247,140
f860,317,414
f861,238,239
f862,432,305
f863,592,697
f864,94,337
f865,55,98
f866,240,166
f867,140,642
f868,393,400
f869,531,87
f870,239,215
f871,77,519
f872,334,680
f873,477,465
f874,654,80
f875,632,20
f876,224,423
f877,649,73
f878,186,639
f879,546,276
f880,373,543
f881,672,119
f882,209,415
f883,186,551
f884,669,556
f885,71,41
f886,2,285
f887,386,461
f888,94,94
f889,455,406
f890,310,279
f891,264,234
f892,232,105
f893,429,602
f894,532,279
f895,508,495
f896,462,302
f897,416,412
f898,402,566
f899,156,56
f900,219,66
f901,462,134
f902,354,697
f903,554,219
f904,148,637
f905,593,387
f906,242,331
f907,383,266
f908,240,154
f909,719,374
f910,465,445
f911,218,310
f912,402,290
f913,401,305
f914,672,478
f915,222,472
f916,332,256
f917,623,55
f918,264,319
f919,94,612
f920,656,558
f921,337,461
f922,416,673
f923,500,532
f924,339,640
f925,347,247
f926,677,170
f927,491,334
f928,672,273
f929,71,596
f930,294,140
f931,84,338
f932,209,230
f933,324,428
f934,263,192
f935,238,111
f936,224,567
f937,324,66
f938,94,673
f939,569,131
f940,646,555
f941,149,157
f942,554,528
f943,692,122
f944,439,346
f945,80,322
f946,615,137
f947,396,294
f948,262,271
f949,278,598
f950,256,457
f951,699,297
f952,554,48
f953,171,434
f954,278,154
f955,587,120
f956,585,145
f957,48,584
f958,623,69
f959,477,263
f960,554,62
f961,125,458
f962,347,528
f963,347,593
f964,416,658
f965,48,234
f966,278,147
f967,401,497
f968,118,222
f969,224,89
f970,546,648
f971,5,633
f972,569,668
f973,454,397
f974,94,142
f975,600,287
f976,719,332
f977,163,412
f978,293,591
f979,692,549
f980,677,514
f981,393,98
f982,317,645
f983,557,28
f984,385,161
f985,97,702
f986,117,334
f987,492,348
f988,2,538
f989,508,163
f990,199,264
f991,649,578
f992,79,115
f993,126,637
f994,600,344
f995,32,134
f996,584,270
f997,140,354
f998,255,202
f999,268,112
f1000,609,338
f1001,501,254
f1002,485,495
f1003,400,626
f1004,287,314
f1005,567,566
f1006,132,184
f1007,248,328
f1008,101,504
f1009,403,535
f1010,186,487
f1011,639,305
f1012,695,240
f1013,117,417
f1014,263,245
f1015,316,451
f1016,218,156
f1017,416,429
f1018,531,0
f1019,291,695
f1020,245,231
f1021,278,423
f1022,511,681
f1023,515,535
f1024,600,279
f1025,166,584
f1026,656,632
f1027,408,692
f1028,148,114
f1029,232,647
f1030,546,524
f1031,439,582
f1032,485,580
f1033,386,466
f1034,570,409
f1035,580,130
f1036,508,392
f1037,84,482
f1038,719,330
f1039,370,590
f1040,485,224
f1041,423,210
f1042,626,557
f1043,309,557
f1044,570,213
f1045,423,513
f1046,485,297
f1047,590,480
f1048,465,519
f1049,659,700
f1050,146,533
f1051,662,285
f1052,669,493
f1053,586,273
f1054,719,347
f1055,125,168
f1056,515,686
f1057,2,615
f1058,477,92
f1059,294,79
f1060,373,289
f1061,97,300
f1062,685,369
f1063,212,522
f1064,608,354
f1065,156,122
f1066,120,90
f1067,585,702
f1068,209,511
f1069,700,533
f1070,373,592
f1071,447,363
f1072,163,193
f1073,255,110
f1074,632,280
f1075,209,543
f1076,639,690
f1077,353,335
f1078,452,111
f1079,442,274
f1080,57,68
f1081,55,131
f1082,285,545
f1083,485,370
f1084,25,560
f1085,0,69
f1086,337,346
f1087,324,210
f1088,232,327
f1089,699,374
f1090,179,122
f1091,94,591
f1092,176,673
f1093,340,166
f1094,97,386
f1095,333,531
f1096,546,654
f1097,544,92
f1098,285,208
f1099,166,47
f1100,393,208
f1101,317,197
f1102,224,634
f1103,356,559
f1104,416,538
f1105,293,72
f1106,416,238
f1107,41,396
f1108,477,372
f1109,294,281
f1110,531,123
f1111,32,665
f1112,84,307
f1113,370,613
f1114,0,9
f1115,692,167
f1116,232,404
f1117,465,524
f1118,150,519
f1119,189,125
f1120,331,436
f1121,569,212
f1122,209,640
f1123,376,492
f1124,301,266
f1125,25,229
f1126,600,386
f1127,396,368
f1128,616,619
f1129,531,303
f1130,0,339
f1131,554,203
f1132,178,505
f1133,682,323
f1134,684,503
f1135,439,146
f1136,94,121
f1137,25,335
f1138,34,694
f1139,508,178
f1140,301,409
f1141,600,464
f1142,241,257
f1143,327,429
f1144,432,347
f1145,270,156
f1146,477,151
f1147,270,454
f1148,153,638
f1149,523,44
f1150,310,233
f1151,396,255
f1152,470,318
f1153,94,408
f1154,424,60
f1155,25,397
f1156,577,596
f1157,81,553
f1158,127,115
f1159,554,682
f1160,439,324
f1161,613,305
f1162,546,620
f1163,439,510
f1164,140,312
f1165,653,44
f1166,639,137
f1167,393,257
f1168,477,56
f1169,547,551
f1170,393,663
f1171,120,429
f1172,240,106
f1173,209,652
f1174,2,377
f1175,348,356
f1176,416,498
f1177,370,533
f1178,94,188
f1179,255,226
f1180,209,696
f1181,225,383
f1182,241,228
f1183,521,41
f1184,393,416
f1185,79,435
f1186,452,489
f1187,286,141
f1188,531,477
f1189,677,227
f1190,631,605
f1191,455,386
f1192,163,643
f1193,48,222
f1194,94,459
f1195,406,417
f1196,16,67
f1197,454,621
f1198,669,288
f1199,439,616
f1200,258,227
f1201,477,656
f1202,286,313
f1203,212,112
f1204,500,408
f1205,186,277
f1206,48,471
f1207,485,352
f1208,653,445
f1209,171,377
f1210,212,468
f1211,140,657
f1212,255,185
f1213,189,530
f1214,255,98
f1215,615,655
f1216,170,19
f1217,416,284
f1218,293,42
f1219,692,581
f1220,370,150
f1221,695,87
f1222,225,428
f1223,268,6
f1224,224,207
f1225,570,74
f1226,677,359
f1227,442,517
f1228,337,690
f1229,613,129
f1230,278,525
f1231,245,23
f1232,126,14
f1233,669,196
f1234,124,12
f1235,15,338
f1236,340,326
f1237,462,260
f1238,146,417
f1239,209,341
f1240,354,665
f1241,232,123
f1242,74,120
f1243,110,697
f1244,201,161
f1245,577,510
f1246,86,227
f1247,534,442
f1248,485,496
f1249,347,663
f1250,51,668
f1251,678,232
f1252,209,514
f1253,462,592
f1254,655,570
f1255,370,519
f1256,477,275
f1257,327,557
f1258,317,429
f1259,48,34
f1260,140,215
f1261,224,448
f1262,176,107
f1263,373,488
f1264,217,456
f1265,209,228
f1266,655,173
f1267,580,480
f1268,577,51
f1269,301,43
f1270,586,267
f1271,692,435
f1272,304,268
f1273,10,320
f1274,356,273
f1275,544,345
f1276,51,590
f1277,38,408
f1278,170,638
f1279,126,626
f1280,110,27
f1281,677,37
f1282,442,348
f1283,339,51
f1284,293,619
f1285,719,61
f1286,262,152
f1287,140,438
f1288,493,280
f1289,419,437
f1290,432,229
f1291,646,264
f1292,55,537
f1293,431,654
f1294,699,405
f1295,130,356
f1296,578,357
f1297,163,249
f1298,577,509
f1299,531,483
f1300,291,520
f1301,255,470
f1302,224,384
f1303,301,590
f1304,11,352
f1305,293,33
f1306,347,66
f1307,373,334
f1308,586,372
f1309,71,227
f1310,262,297
f1311,454,83
f1312,255,577
f1313,293,671
f1314,0,309
f1315,163,554
f1316,586,54
f1317,380,196
f1318,370,123
f1319,163,334
f1320,523,468
f1321,77,366
f1322,79,371
f1323,615,523
f1324,603,17
f1325,393,410
f1326,600,191
f1327,692,254
f1328,148,82
f1329,212,670
f1330,609,608
f1331,477,260
f1332,719,519
f1333,117,619
f1334,477,276
f1335,379,624
f1336,172,66
f1337,546,641
f1338,672,295
f1339,270,571
f1340,51,630
f1341,577,663
f1342,485,584
f1343,669,303
f1344,678,410
f1345,310,224
f1346,416,366
f1347,600,566
f1348,15,372
f1349,255,68
f1350,677,290
f1351,110,478
f1352,143,103
f1353,655,540
f1354,232,641
f1355,304,706
f1356,107,317
f1357,255,218
f1358,94,227
f1359,41,577
f1360,97,550
f1361,538,100
f1362,255,502
f1363,332,246
f1364,649,163
f1365,217,290
f1366,448,671
f1367,567,269
f1368,383,543
f1369,195,374
f1370,600,579
f1371,424,429
f1372,120,677
f1373,419,588
f1374,48,657
f1375,84,273
f1376,0,318
f1377,87,525
f1378,631,54
f1379,580,282
f1380,126,425
f1381,340,388
f1382,508,285
f1383,239,290
f1384,401,192
f1385,94,617
f1386,17,588
f1387,28,565
f1388,80,578
f1389,278,119
f1390,2,664
f1391,623,111
f1392,454,407
f1393,225,545
f1394,448,116
f1395,5,614
f1396,402,181
f1397,607,569
f1398,454,95
f1399,485,647
f1400,465,509
f1401,278,565
f1402,80,128
f1403,485,331
f1404,500,661
f1405,347,384
f1406,646,83
f1407,462,490
f1408,34,48
f1409,655,601
f1410,103,297
f1411,402,194
f1412,265,172
f1413,172,324
f1414,632,182
f1415,163,514
f1416,176,546
f1417,25,604
f1418,370,370
f1419,478,558
f1420,79,335
f1421,84,8
f1422,355,290
f1423,324,118
f1424,194,346
f1425,705,685
f1426,653,281
f1427,171,665
f1428,419,303
f1429,577,57
f1430,615,680
f1431,692,645
f1432,224,602
f1433,613,500
f1434,133,110
f1435,209,615
f1436,143,379
f1437,147,533
f1438,508,335
f1439,51,585
f1440,701,130
f1441,332,14
f1442,64,483
f1443,186,554
f1444,655,154
f1445,649,19
f1446,517,92
f1447,462,87
f1448,264,276
f1449,97,336
f1450,268,302
f1451,370,354
f1452,386,255
f1453,608,50
f1454,678,585
f1455,719,289
f1456,659,418
f1457,462,124
f1458,639,466
f1459,240,209
f1460,692,587
f1461,626,268
f1462,15,375
f1463,360,696
f1464,241,265
f1465,97,42
f1466,677,429
f1467,531,486
f1468,692,285
f1469,258,343
f1470,409,451
f1471,255,179
f1472,80,306
f1473,587,477
f1474,101,375
f1475,370,381
f1476,255,342
f1477,209,306
f1478,508,663
f1479,654,170
f1480,278,207
f1481,563,565
f1482,232,176
f1483,51,392
f1484,255,37
f1485,48,230
f1486,71,578
f1487,626,374
f1488,494,525
f1489,222,93
f1490,379,472
f1491,218,37
f1492,41,181
f1493,432,591
f1494,120,635
f1495,80,55
f1496,32,105
f1497,655,29
f1498,402,242
f1499,337,616
f1500,692,37
f1501,278,554
f1502,500,466
f1503,232,571
f1504,278,72
f1505,294,552
f1506,515,299
f1507,150,93
f1508,11,119
f1509,212,697
f1510,669,573
f1511,370,543
f1512,383,11
f1513,57,406
f1514,130,686
f1515,86,187
f1516,554,356
f1517,11,369
f1518,462,331
f1519,120,648
f1520,301,657
f1521,71,538
f1522,429,247
f1523,452,216
f1524,332,378
f1525,517,618
f1526,163,44
f1527,102,663
f1528,163,336
f1529,48,676
f1530,719,125
f1531,120,305
f1532,692,382
f1533,373,285
f1534,636,521
f1535,202,392
f1536,339,611
f1537,531,654
f1538,500,245
f1539,25,448
f1540,554,452
f1541,669,426
f1542,370,692
f1543,241,558
f1544,630,313
f1545,63,171
f1546,409,106
f1547,281,306
f1548,143,310
f1549,178,400
f1550,94,318
f1551,0,307
f1552,189,520
f1553,462,456
f1554,314,531
f1555,370,165
f1556,28,104
f1557,396,7
f1558,117,60
f1559,101,409
f1560,258,269
f1561,508,653
f1562,425,417
f1563,562,69
f1564,603,706
f1565,224,629
f1566,189,65
f1567,485,157
f1568,301,660
f1569,517,621
f1570,584,41
f1571,562,330
f1572,245,136
f1573,396,606
f1574,615,534
f1575,117,53
f1576,57,636
f1577,148,629
f1578,80,570
f1579,216,516
f1580,540,84
f1581,304,200
f1582,370,307
f1583,636,97
f1584,452,114
f1585,377,569
f1586,103,369
f1587,232,235
f1588,219,113
f1589,25,405
f1590,485,439
f1591,701,601
f1592,117,529
f1593,38,328
f1594,584,708
f1595,163,487
f1596,84,116
f1597,78,274
f1598,84,399
f1599,677,635
f1600,442,130
f1601,557,78
f1602,472,47
f1603,603,370
f1604,193,73
f1605,569,541
f1606,232,599
f1607,632,250
f1608,268,341
f1609,304,518
f1610,64,240
f1611,304,482
f1612,700,122
f1613,48,601
f1614,199,512
f1615,554,304
f1616,462,68
f1617,477,122
f1618,653,123
f1619,347,517
f1620,179,95
f1621,646,111
f1622,48,605
f1623,35,649
f1624,110,207
f1625,189,226
f1626,577,313
f1627,0,651
f1628,356,507
f1629,176,315
f1630,347,276
f1631,209,559
f1632,61,614
f1633,477,493
f1634,324,360
f1635,470,352
f1636,48,360
f1637,103,30
f1638,86,234
f1639,616,268
f1640,209,285
f1641,163,639
f1642,195,696
f1643,626,389
f1644,304,547
f1645,695,30
f1646,669,298
f1647,140,402
f1648,416,95
f1649,719,25
f1650,586,681
f1651,699,547
f1652,25,616
f1653,370,49
f1654,676,324
f1655,324,572
f1656,676,280
f1657,462,693
f1658,406,564
f1659,649,41
f1660,324,110
f1661,212,39
f1662,278,372
f1663,209,239
f1664,370,280
f1665,672,343
f1666,356,566
f1667,100,36
f1668,700,293
f1669,199,121
f1670,363,47
f1671,0,333
f1672,271,458
f1673,540,12
f1674,401,413
f1675,623,159
f1676,153,419
f1677,155,191
f1678,248,54
f1679,209,143
f1680,153,384
f1681,314,219
f1682,78,578
f1683,609,418
f1684,360,166
f1685,580,306
f1686,5,8
f1687,685,596
f1688,534,427
f1689,592,186
f1690,678,247
f1691,212,162
f1692,402,367
f1693,399,32
f1694,626,393
f1695,225,442
f1696,202,165
f1697,0,189
f1698,659,329
f1699,186,497
f1700,217,113
f1701,577,526
f1702,378,610
f1703,654,251
f1704,695,396
f1705,347,514
f1706,465,292
f1707,630,299
f1708,676,15
f1709,5,177
f1710,518,311
f1711,124,492
f1712,393,542
f1713,539,54
f1714,600,634
f1715,631,585
f1716,339,354
f1717,125,492
f1718,607,354
f1719,523,209
f1720,655,699
f1721,454,392
f1722,653,291
f1723,521,637
f1724,166,114
f1725,225,558
f1726,48,641
f1727,626,481
f1728,508,676
f1729,125,41
f1730,662,559
f1731,124,130
f1732,55,591
f1733,531,620
f1734,424,522
f1735,339,311
f1736,125,315
f1737,452,339
f1738,212,246
f1739,424,179
f1740,117,77
f1741,278,369
f1742,148,363
f1743,94,270
f1744,569,479
f1745,103,624
f1746,163,414
f1747,630,418
f1748,48,520
f1749,232,322
f1750,409,79
f1751,301,294
f1752,41,191
f1753,78,278
f1754,700,314
f1755,462,657
f1756,471,340
f1757,563,46
f1758,5,427
f1759,125,472
f1760,212,518
f1761,655,251
f1762,332,464
f1763,653,330
f1764,74,299
f1765,454,599
f1766,678,159
f1767,347,407
f1768,255,649
f1769,511,627
f1770,0,511
f1771,332,547
f1772,646,388
f1773,547,204
f1774,25,403
f1775,485,651
f1776,193,66
f1777,380,593
f1778,626,213
f1779,508,657
f1780,623,34
f1781,172,675
f1782,110,34
f1783,117,156
f1784,294,137
f1785,25,374
f1786,462,93
f1787,51,396
f1788,56,650
f1789,304,457
f1790,416,278
f1791,304,98
f1792,153,22
f1793,719,403
f1794,580,78
f1795,447,54
f1796,623,631
f1797,232,179
f1798,170,283
f1799,431,187
f1800,632,148
f1801,130,624
f1802,544,510
f1803,554,551
f1804,186,540
f1805,242,193
f1806,426,606
f1807,222,478
f1808,97,382
f1809,453,314
f1810,544,72
f1811,301,404
f1812,71,207
f1813,678,440
f1814,245,549
f1815,34,603
f1816,110,243
f1817,531,259
f1818,74,620
f1819,719,109
f1820,71,508
f1821,580,286
f1822,74,330
f1823,248,433
f1824,179,131
f1825,655,281
f1826,339,605
f1827,124,98
f1828,281,235
f1829,51,353
f1830,416,103
f1831,79,84
f1832,189,631
f1833,255,580
f1834,218,287
f1835,209,609
f1836,494,477
f1837,261,110
f1838,163,586
f1839,127,492
f1840,554,31
f1841,439,653
f1842,232,154
f1843,216,236
f1844,94,667
f1845,350,516
f1846,462,215
f1847,707,255
f1848,5,540
f1849,632,514
f1850,700,243
f1851,523,168
f1852,148,497
f1853,586,270
f1854,123,422
f1855,324,126
f1856,401,566
f1857,695,278
f1858,304,261
f1859,163,30
f1860,263,295
f1861,577,326
f1862,163,176
f1863,316,258
f1864,655,278
f1865,314,213
f1866,692,148
f1867,419,18
f1868,608,29
f1869,149,383
f1870,646,257
