,coordinate1,coordinate2
f886,209,482
f887,455,50
f888,324,655
f889,301,428
f890,379,529
f891,48,311
f892,314,42
f893,416,364
f894,40,793
f895,186,565
f896,263,625
f897,232,571
f898,439,735
f899,379,131
f900,186,766
f901,255,722
f902,285,817
f903,148,439
f904,308,686
f905,279,347
f906,466,418
f907,80,473
f908,258,103
f909,117,621
f910,325,301
f911,316,125
f912,94,53
f913,155,799
f914,327,220
f915,317,344
f916,241,797
f917,63,678
f918,61,55
f919,301,687
f920,455,727
f921,32,643
f922,324,367
f923,466,90
f924,163,129
f925,385,577
f926,25,126
f927,140,408
f928,286,105
f929,301,324
f930,247,511
f931,337,21
f932,416,574
f933,48,481
f934,337,663
f935,5,300
f936,287,25
f937,80,199
f938,103,476
f939,25,501
f940,327,350
f941,163,575
f942,386,112
f943,120,8
f944,293,434
f945,56,450
f946,153,187
f947,18,793
f948,339,195
f949,224,694
f950,255,546
f951,301,531
f952,235,110
f953,166,844
f954,339,192
f955,223,819
f956,11,615
f957,440,487
f958,172,749
f959,209,385
f960,281,606
f961,2,602
f962,466,215
f963,11,5
f964,2,700
f965,126,659
f966,425,370
f967,333,89
f968,193,232
f969,378,645
f970,393,730
f971,339,487
f972,209,47
f973,347,809
f974,10,242
f975,241,749
f976,232,625
f977,148,535
f978,195,209
f979,172,583
f980,71,121
f981,347,400
f982,455,79
f983,301,741
f984,448,211
f985,94,235
f986,325,380
f987,110,619
f988,347,454
f989,209,733
f990,28,194
f991,94,688
f992,293,339
f993,48,744
f994,71,624
f995,94,229
f996,431,697
f997,327,346
f998,291,89
f999,117,212
f1000,396,628
f1001,263,92
f1002,281,97
f1003,48,455
f1004,125,418
f1005,245,637
f1006,247,542
f1007,125,143
f1008,424,310
f1009,264,598
f1010,140,666
f1011,409,588
f1012,424,563
f1013,15,745
f1014,48,372
f1015,2,691
f1016,179,687
f1017,149,239
f1018,316,328
f1019,33,659
f1020,356,296
f1021,117,96
f1022,373,544
f1023,5,621
f1024,11,273
f1025,379,123
f1026,11,662
f1027,466,37
f1028,109,402
f1029,370,470
f1030,97,304
f1031,212,283
f1032,255,227
f1033,447,621
f1034,264,784
f1035,301,128
f1036,232,51
f1037,218,228
f1038,301,474
f1039,179,283
f1040,425,840
f1041,373,542
f1042,94,671
f1043,9,78
f1044,379,701
f1045,339,293
f1046,377,27
f1047,268,72
f1048,245,611
f1049,324,328
f1050,130,269
f1051,31,84
f1052,55,20
f1053,77,731
f1054,232,766
f1055,80,507
f1056,466,367
f1057,301,515
f1058,201,763
f1059,446,102
f1060,339,690
f1061,442,616
f1062,109,455
f1063,439,307
f1064,466,521
f1065,94,220
f1066,186,364
f1067,153,709
f1068,210,45
f1069,155,21
f1070,109,718
f1071,393,604
f1072,301,233
f1073,179,681
f1074,186,678
f1075,393,704
f1076,355,720
f1077,339,156
f1078,94,754
f1079,156,402
f1080,406,615
f1081,393,391
f1082,223,866
f1083,51,448
f1084,172,629
f1085,94,509
f1086,172,205
f1087,2,670
f1088,209,510
f1089,308,85
f1090,56,673
f1091,270,198
f1092,232,276
f1093,163,414
f1094,396,657
f1095,446,594
f1096,163,304
f1097,74,253
f1098,78,728
f1099,301,202
f1100,166,14
f1101,147,438
f1102,340,586
f1103,126,235
f1104,409,546
f1105,140,583
f1106,278,341
f1107,178,279
f1108,304,438
f1109,287,608
f1110,148,605
f1111,401,812
f1112,406,600
f1113,194,157
f1114,140,391
f1115,432,240
f1116,409,523
f1117,263,378
f1118,140,133
f1119,202,113
f1120,232,661
f1121,466,763
f1122,10,508
f1123,130,615
f1124,239,413
f1125,466,738
f1126,248,471
f1127,232,521
f1128,232,714
f1129,402,638
f1130,255,732
f1131,166,423
f1132,439,712
f1133,309,82
f1134,216,243
f1135,2,457
f1136,178,304
f1137,48,135
f1138,140,324
f1139,79,726
f1140,186,723
f1141,109,119
f1142,71,567
f1143,94,517
f1144,301,368
f1145,79,52
f1146,424,601
f1147,439,546
f1148,80,728
f1149,25,738
f1150,316,298
f1151,439,641
f1152,15,688
f1153,55,536
f1154,132,508
f1155,278,480
f1156,130,144
f1157,163,612
f1158,293,492
f1159,40,780
f1160,439,234
f1161,146,244
f1162,199,852
f1163,423,817
f1164,186,309
f1165,383,396
f1166,448,786
f1167,333,16
f1168,117,493
f1169,28,738
f1170,201,370
f1171,201,489
f1172,9,657
f1173,209,6
f1174,55,45
f1175,309,85
f1176,40,316
f1177,417,281
f1178,55,405
f1179,57,731
f1180,278,680
f1181,97,102
f1182,235,707
f1183,268,604
f1184,71,715
f1185,25,330
f1186,74,660
f1187,72,765
f1188,55,43
f1189,195,740
f1190,383,116
f1191,25,838
f1192,240,221
f1193,324,86
f1194,74,483
f1195,270,452
f1196,143,426
f1197,278,561
f1198,425,75
f1199,17,504
f1200,117,584
f1201,233,120
f1202,57,633
f1203,268,103
f1204,149,508
f1205,25,677
f1206,94,225
f1207,209,413
f1208,120,664
f1209,25,261
f1210,350,642
f1211,425,542
f1212,232,461
f1213,232,732
f1214,54,303
f1215,455,262
f1216,71,355
f1217,370,278
f1218,71,501
f1219,132,478
f1220,270,265
f1221,103,827
f1222,454,477
f1223,140,241
f1224,332,83
f1225,286,608
f1226,245,719
f1227,186,247
f1228,439,439
f1229,103,537
f1230,40,155
f1231,186,115
f1232,97,18
f1233,362,313
f1234,11,514
f1235,258,94
f1236,232,52
f1237,314,629
f1238,187,380
f1239,124,151
f1240,255,146
f1241,149,279
f1242,409,402
f1243,77,262
f1244,294,373
f1245,348,383
f1246,97,25
f1247,232,286
f1248,466,753
f1249,439,419
f1250,178,462
f1251,25,222
f1252,120,675
f1253,117,729
f1254,118,518
f1255,78,32
f1256,432,233
f1257,71,190
f1258,255,712
f1259,235,73
f1260,370,16
f1261,186,683
f1262,172,251
f1263,10,751
f1264,350,626
f1265,222,616
f1266,455,277
f1267,125,165
f1268,133,90
f1269,71,376
f1270,26,165
f1271,120,144
f1272,301,502
f1273,304,431
f1274,378,586
f1275,439,574
f1276,466,405
f1277,117,230
f1278,140,37
f1279,109,163
f1280,237,866
f1281,337,620
f1282,301,708
f1283,278,200
f1284,163,175
f1285,79,32
f1286,255,608
f1287,416,369
f1288,186,393
f1289,5,664
f1290,278,529
f1291,370,683
f1292,51,82
f1293,409,416
f1294,362,500
f1295,232,785
f1296,316,73
f1297,209,99
f1298,314,672
f1299,370,282
f1300,347,505
f1301,9,442
f1302,140,335
f1303,269,757
f1304,231,866
f1305,417,412
f1306,126,553
f1307,166,203
f1308,416,643
f1309,140,271
f1310,256,725
f1311,454,507
f1312,416,516
f1313,25,339
f1314,270,119
f1315,452,656
f1316,48,516
f1317,232,440
f1318,201,786
f1319,97,656
f1320,256,139
f1321,439,495
f1322,41,690
f1323,28,59
f1324,194,618
f1325,370,437
f1326,340,804
f1327,324,806
f1328,178,242
f1329,466,144
f1330,416,537
f1331,235,768
f1332,64,423
f1333,132,308
f1334,324,781
f1335,125,252
f1336,309,88
f1337,195,372
f1338,350,607
f1339,466,771
f1340,79,72
f1341,439,600
f1342,209,333
f1343,316,385
f1344,247,731
f1345,48,247
f1346,48,231
f1347,439,559
f1348,164,568
f1349,40,551
f1350,102,66
f1351,74,247
f1352,33,252
f1353,117,217
f1354,362,448
f1355,383,555
f1356,363,755
f1357,263,771
f1358,5,703
f1359,324,737
f1360,347,755
f1361,51,466
f1362,354,296
f1363,448,551
f1364,94,747
f1365,110,602
f1366,383,530
f1367,232,352
f1368,370,170
f1369,264,80
f1370,385,210
f1371,94,825
f1372,10,87
f1373,264,703
f1374,186,482
f1375,239,67
f1376,120,292
f1377,340,640
f1378,439,724
f1379,439,626
f1380,385,467
f1381,419,858
f1382,25,662
f1383,466,585
f1384,466,250
f1385,316,163
f1386,370,351
f1387,133,353
f1388,419,186
f1389,235,752
f1390,466,744
f1391,245,750
f1392,201,291
f1393,268,19
f1394,209,296
f1395,201,347
f1396,248,444
f1397,287,44
f1398,140,687
f1399,324,282
f1400,94,764
f1401,95,812
f1402,102,58
f1403,270,14
f1404,51,459
f1405,25,35
f1406,84,716
f1407,87,812
f1408,265,20
f1409,25,168
f1410,48,615
f1411,178,558
f1412,255,79
f1413,143,195
f1414,56,505
f1415,363,75
f1416,109,492
f1417,179,615
f1418,28,241
f1419,9,196
f1420,71,818
f1421,32,508
f1422,316,448
f1423,57,45
f1424,10,279
f1425,199,601
f1426,270,319
f1427,416,457
f1428,232,788
f1429,140,684
f1430,41,402
f1431,370,413
f1432,2,667
f1433,74,759
f1434,155,267
f1435,155,375
f1436,126,339
f1437,109,463
f1438,163,371
f1439,103,365
f1440,350,155
f1441,301,623
f1442,455,411
f1443,294,800
f1444,416,652
f1445,240,818
f1446,132,381
f1447,101,280
f1448,232,203
f1449,97,534
f1450,304,23
f1451,258,803
f1452,94,32
f1453,271,123
f1454,278,35
f1455,452,536
f1456,140,522
f1457,446,813
f1458,153,655
f1459,149,85
f1460,130,18
f1461,94,602
f1462,301,516
f1463,5,511
f1464,416,239
f1465,370,587
f1466,71,224
f1467,239,410
f1468,31,711
f1469,224,740
f1470,63,668
f1471,153,183
f1472,117,816
f1473,209,75
f1474,2,756
f1475,178,60
f1476,163,518
f1477,285,20
f1478,210,658
f1479,84,496
f1480,425,668
f1481,40,669
f1482,370,368
f1483,5,276
f1484,278,294
f1485,416,697
f1486,195,605
f1487,201,830
f1488,466,701
f1489,133,473
f1490,51,67
f1491,33,698
f1492,140,273
f1493,402,445
f1494,2,46
f1495,109,393
f1496,38,519
f1497,370,399
f1498,74,510
f1499,406,244
f1500,333,83
f1501,120,660
f1502,71,311
f1503,393,136
f1504,225,454
f1505,409,390
f1506,95,396
f1507,278,763
f1508,34,686
f1509,130,701
f1510,360,149
f1511,28,10
f1512,2,299
f1513,238,62
f1514,224,684
f1515,425,416
f1516,393,644
f1517,224,379
f1518,393,75
f1519,370,32
f1520,301,17
f1521,48,846
f1522,18,446
f1523,363,201
f1524,186,185
f1525,360,694
f1526,84,231
f1527,262,701
f1528,63,725
f1529,294,267
f1530,117,149
f1531,117,75
f1532,189,177
f1533,71,547
f1534,79,28
f1535,393,793
f1536,133,642
f1537,94,247
f1538,97,35
f1539,448,432
f1540,416,258
f1541,466,790
f1542,452,723
f1543,33,641
f1544,148,193
f1545,110,790
f1546,33,19
f1547,409,285
f1548,94,230
f1549,195,803
f1550,140,518
f1551,447,681
f1552,278,692
f1553,25,86
f1554,386,27
f1555,87,356
f1556,340,260
f1557,293,360
f1558,94,662
f1559,245,821
f1560,117,767
f1561,164,282
f1562,406,373
f1563,163,446
f1564,84,311
f1565,439,531
f1566,209,687
f1567,255,74
f1568,120,19
f1569,56,61
f1570,447,673
f1571,301,620
f1572,163,517
f1573,164,20
f1574,117,306
f1575,101,32
f1576,409,311
f1577,140,799
f1578,327,230
f1579,199,275
f1580,248,492
f1581,281,858
f1582,120,701
f1583,25,58
f1584,71,771
f1585,393,239
f1586,248,243
f1587,25,31
f1588,224,251
f1589,396,615
f1590,268,652
f1591,15,287
f1592,262,694
f1593,301,657
f1594,210,541
f1595,332,433
f1596,94,305
f1597,25,277
f1598,373,137
f1599,301,24
f1600,209,411
f1601,33,85
f1602,235,203
f1603,63,621
f1604,466,697
f1605,3,401
f1606,301,759
f1607,232,108
f1608,57,853
f1609,10,495
f1610,232,633
f1611,186,245
f1612,40,461
f1613,370,253
f1614,209,267
f1615,163,164
f1616,71,754
f1617,189,599
f1618,245,652
f1619,97,740
f1620,393,308
f1621,439,87
f1622,34,657
f1623,79,585
f1624,118,352
f1625,224,479
f1626,301,807
f1627,140,221
f1628,117,801
f1629,209,188
f1630,245,434
f1631,331,402
f1632,132,696
f1633,11,258
f1634,286,666
f1635,403,370
f1636,117,321
f1637,466,621
f1638,310,439
f1639,370,210
f1640,34,229
f1641,347,464
f1642,209,637
f1643,156,575
f1644,301,146
f1645,362,224
f1646,48,245
f1647,225,113
f1648,206,866
f1649,2,136
f1650,179,266
f1651,40,407
f1652,48,573
f1653,235,17
f1654,199,183
f1655,97,39
f1656,285,75
f1657,10,702
f1658,442,28
f1659,120,346
f1660,103,738
f1661,419,302
f1662,425,649
f1663,48,28
f1664,452,798
f1665,201,731
f1666,212,591
f1667,34,463
f1668,339,519
f1669,316,77
f1670,317,144
f1671,186,314
f1672,71,242
f1673,301,141
f1674,446,783
f1675,309,21
f1676,78,50
f1677,350,528
f1678,179,518
f1679,51,75
f1680,87,818
f1681,429,770
f1682,61,279
f1683,263,812
f1684,102,511
f1685,448,541
f1686,363,603
f1687,255,368
f1688,324,186
f1689,2,264
f1690,2,542
f1691,71,43
f1692,278,36
f1693,232,18
f1694,406,29
f1695,148,125
f1696,71,434
f1697,209,549
f1698,385,354
f1699,140,572
f1700,234,866
f1701,379,213
f1702,260,866
f1703,209,316
f1704,324,640
f1705,454,493
f1706,5,219
f1707,78,271
f1708,163,285
f1709,186,503
f1710,324,813
f1711,2,68
f1712,347,183
f1713,187,45
f1714,80,27
f1715,339,362
f1716,57,241
f1717,41,820
f1718,324,464
f1719,362,709
f1720,442,18
f1721,232,93
f1722,103,664
f1723,432,102
f1724,466,731
f1725,232,611
f1726,301,116
f1727,5,103
f1728,209,548
f1729,117,178
f1730,5,442
f1731,416,474
f1732,209,251
f1733,324,303
f1734,186,210
f1735,123,193
f1736,149,717
f1737,370,274
f1738,331,586
f1739,101,260
f1740,235,30
f1741,360,609
f1742,218,182
f1743,34,741
f1744,17,239
f1745,439,568
f1746,379,37
f1747,94,559
f1748,245,203
f1749,209,441
f1750,71,230
f1751,56,224
f1752,186,301
f1753,416,75
f1754,285,28
f1755,301,478
f1756,255,430
f1757,28,323
f1758,55,257
f1759,466,562
f1760,432,473
f1761,286,560
f1762,356,75
f1763,148,270
f1764,40,329
f1765,347,22
f1766,264,131
f1767,224,19
f1768,270,398
f1769,102,467
f1770,17,782
f1771,466,631
f1772,117,360
f1773,10,33
f1774,117,173
f1775,310,403
f1776,102,47
f1777,56,446
f1778,308,794
f1779,347,59
f1780,324,156
f1781,38,303
f1782,225,314
f1783,337,729
f1784,219,643
f1785,107,211
f1786,86,158
f1787,153,810
f1788,304,362
f1789,393,84
f1790,186,324
f1791,164,183
f1792,270,544
f1793,429,660
f1794,339,625
f1795,466,729
f1796,86,260
f1797,301,104
f1798,439,848
f1799,5,189
f1800,263,834
f1801,110,380
f1802,57,405
f1803,210,564
f1804,140,246
f1805,38,281
f1806,140,314
f1807,301,46
f1808,419,636
f1809,94,163
f1810,255,473
f1811,109,720
f1812,332,16
f1813,79,734
f1814,212,158
f1815,2,140
f1816,270,580
f1817,442,357
f1818,140,732
f1819,416,267
f1820,439,466
f1821,61,473
f1822,218,374
f1823,97,313
f1824,2,842
f1825,64,389
f1826,355,643
f1827,5,840
f1828,48,725
f1829,117,271
f1830,232,105
f1831,71,420
f1832,9,182
f1833,9,449
f1834,278,667
f1835,189,252
f1836,347,746
f1837,232,807
f1838,278,764
f1839,94,549
f1840,339,370
f1841,54,445
f1842,416,703
f1843,103,222
f1844,97,475
f1845,232,179
f1846,94,357
f1847,270,254
f1848,153,549
f1849,419,604
f1850,9,63
f1851,360,769
f1852,337,818
f1853,209,838
f1854,15,260
f1855,87,327
f1856,2,558
f1857,416,794
f1858,466,167
f1859,63,429
f1860,360,134
f1861,386,165
f1862,25,682
f1863,74,859
f1864,452,532
f1865,291,612
f1866,155,299
f1867,271,482
f1868,339,668
f1869,25,706
f1870,416,64
