,coordinate1,coordinate2
c723,652,348
c724,584,125
c725,281,285
c726,263,252
c727,613,190
c728,442,40
c729,745,356
c730,332,239
c731,485,280
c732,539,204
c733,354,263
c734,258,381
c735,455,41
c736,110,62
c737,563,326
c738,636,150
c739,429,68
c740,636,49
c741,402,271
c742,241,212
c743,539,98
c744,310,154
c745,356,226
c746,561,303
c747,74,68
c748,701,230
c749,837,219
c750,449,204
c751,238,96
c752,563,243
c753,491,279
c754,278,37
c755,284,261
c756,294,107
c757,846,33
c758,718,228
c759,454,185
c760,355,161
c761,148,25
c762,699,272
c763,94,311
c764,429,17
c765,721,298
c766,830,120
c767,301,40
c768,544,284
c769,202,64
c770,87,292
c771,672,191
c772,240,360
c773,475,26
c774,761,28
c775,662,342
c776,600,47
c777,376,31
c778,521,59
c779,261,103
c780,373,285
c781,534,208
c782,639,350
c783,494,241
c784,363,353
c785,57,170
c786,585,14
c787,284,235
c788,754,162
c789,232,234
c790,692,346
c791,287,314
c792,356,151
c793,455,140
c794,830,234
c795,797,287
c796,193,259
c797,695,330
c798,212,318
c799,264,11
c800,340,231
c801,304,304
c802,383,148
c803,764,253
c804,378,213
c805,173,73
c806,409,121
c807,416,52
c808,465,28
c809,9,55
c810,840,91
c811,869,28
c812,41,217
c813,563,184
c814,813,167
c815,409,317
c816,652,114
c817,287,373
c818,501,308
c819,347,112
c820,546,62
c821,87,273
c822,807,34
c823,662,131
c824,745,136
c825,741,68
c826,807,88
c827,777,226
c828,103,347
c829,172,122
c830,876,76
c831,51,241
c832,25,84
c833,557,119
c834,324,329
c835,718,386
c836,485,160
c837,623,158
c838,324,290
c839,649,183
c840,2,363
c841,195,318
c842,271,54
c843,380,347
c844,869,136
c845,608,163
c846,340,346
c847,731,375
c848,793,143
c849,886,130
c850,562,129
c851,148,263
c852,652,80
c853,337,371
c854,676,161
c855,784,136
c856,777,331
c857,156,93
c858,393,271
c859,240,266
c860,692,73
c861,5,339
c862,262,302
c863,853,147
c864,78,57
c865,179,52
c866,432,115
c867,721,110
c868,823,298
c869,800,315
c870,626,339
c871,547,151
c872,347,312
c873,485,243
c874,563,303
c875,646,267
c876,560,148
c877,241,281
c878,791,222
c879,623,74
c880,64,248
c881,869,268
c882,238,104
c883,836,338
c884,744,158
c885,326,0
c886,626,30
c887,100,122
c888,677,176
c889,133,27
c890,692,335
c891,255,343
c892,606,169
c893,363,99
c894,823,167
c895,126,381
c896,271,53
c897,493,324
c898,516,209
c899,769,61
c900,661,333
c901,631,125
c902,51,198
c903,166,11
c904,649,294
c905,74,232
c906,539,305
c907,563,129
c908,521,252
c909,616,29
c910,33,98
c911,672,268
c912,547,252
c913,472,192
c914,287,211
c915,447,176
c916,424,142
c917,224,229
c918,708,86
c919,101,33
c920,238,183
c921,846,44
c922,800,153
c923,423,285
c924,262,211
c925,117,297
c926,646,348
c927,304,159
c928,511,342
c929,87,306
c930,884,30
c931,837,322
c932,2,378
c933,465,275
c934,653,140
c935,728,72
c936,522,0
c937,514,344
c938,337,285
c939,18,27
c940,465,110
c941,51,89
c942,148,47
c943,261,125
c944,103,197
c945,655,87
c946,810,165
c947,255,197
c948,186,12
c949,724,5
c950,332,345
c951,393,285
c952,209,210
c953,655,147
c954,331,332
c955,362,259
c956,577,157
c957,626,189
c958,278,371
c959,632,240
c960,537,137
c961,193,138
c962,268,37
c963,516,91
c964,156,134
c965,71,60
c966,422,193
c967,87,115
c968,79,239
c969,846,42
c970,255,209
c971,810,257
c972,432,275
c973,538,218
c974,567,101
c975,521,94
c976,286,301
c977,654,24
c978,278,94
c979,700,20
c980,5,315
c981,130,216
c982,823,331
c983,541,125
c984,263,351
c985,478,82
c986,807,184
c987,567,108
c988,327,115
c989,386,213
c990,639,356
c991,80,334
c992,103,18
c993,301,320
c994,672,145
c995,123,150
c996,470,309
c997,761,26
c998,538,374
c999,626,47
c1000,723,22
c1001,383,53
c1002,194,165
c1003,754,341
c1004,148,102
c1005,406,187
c1006,885,120
c1007,403,54
c1008,117,84
c1009,718,192
c1010,792,325
c1011,18,256
c1012,314,231
c1013,87,55
c1014,332,215
c1015,695,304
c1016,5,179
c1017,511,187
c1018,107,353
c1019,562,168
c1020,492,29
c1021,623,193
c1022,240,140
c1023,120,26
c1024,110,333
c1025,498,136
c1026,787,356
c1027,816,216
c1028,616,19
c1029,501,312
c1030,278,129
c1031,746,24
c1032,705,23
c1033,262,267
c1034,631,15
c1035,107,297
c1036,478,186
c1037,609,14
c1038,699,128
c1039,240,67
c1040,350,257
c1041,684,50
c1042,232,190
c1043,170,278
c1044,58,41
c1045,615,123
c1046,814,159
c1047,11,367
c1048,838,231
c1049,140,148
c1050,630,109
c1051,334,239
c1052,585,359
c1053,386,205
c1054,547,163
c1055,337,224
c1056,284,211
c1057,408,104
c1058,317,170
c1059,232,20
c1060,386,119
c1061,856,202
c1062,314,105
c1063,396,23
c1064,416,14
c1065,607,235
c1066,649,205
c1067,823,354
c1068,51,204
c1069,425,202
c1070,511,212
c1071,517,157
c1072,195,43
c1073,846,341
c1074,584,200
c1075,56,33
c1076,278,35
c1077,724,222
c1078,265,345
c1079,120,77
c1080,429,46
c1081,393,91
c1082,241,84
c1083,87,322
c1084,33,322
c1085,317,111
c1086,800,124
c1087,41,63
c1088,120,311
c1089,166,134
c1090,87,70
c1091,219,33
c1092,731,373
c1093,846,344
c1094,350,183
c1095,5,70
c1096,2,242
c1097,830,296
c1098,199,319
c1099,209,282
c1100,339,295
c1101,79,179
c1102,242,163
c1103,725,244
c1104,278,182
c1105,792,299
c1106,61,117
c1107,534,286
c1108,140,86
c1109,33,39
c1110,616,169
c1111,731,159
c1112,823,145
c1113,235,344
c1114,117,344
c1115,373,231
c1116,56,206
c1117,163,68
c1118,631,131
c1119,636,198
c1120,281,24
c1121,309,18
c1122,787,159
c1123,501,210
c1124,327,229
c1125,33,169
c1126,830,359
c1127,770,224
c1128,235,122
c1129,287,165
c1130,308,147
c1131,508,388
c1132,455,133
c1133,133,264
c1134,189,295
c1135,61,211
c1136,856,120
c1137,71,358
c1138,281,181
c1139,807,264
c1140,373,325
c1141,447,204
c1142,655,316
c1143,524,342
c1144,432,201
c1145,570,99
c1146,792,317
c1147,281,136
c1148,580,210
c1149,517,271
c1150,425,61
c1151,583,260
c1152,87,183
c1153,721,30
c1154,419,117
c1155,225,175
c1156,173,20
c1157,147,158
c1158,126,168
c1159,87,361
c1160,117,200
c1161,830,226
c1162,32,334
c1163,879,267
c1164,631,88
c1165,314,50
c1166,678,143
c1167,554,110
c1168,715,145
c1169,882,163
c1170,705,27
c1171,662,302
c1172,708,345
c1173,676,347
c1174,623,281
c1175,701,246
c1176,538,311
c1177,662,211
c1178,839,147
c1179,287,49
c1180,333,227
c1181,127,122
c1182,724,104
c1183,77,365
c1184,815,252
c1185,291,282
c1186,193,350
c1187,764,357
c1188,508,106
c1189,25,50
c1190,478,154
c1191,853,51
c1192,192,230
c1193,544,28
c1194,860,30
c1195,846,164
c1196,400,183
c1197,149,317
c1198,577,80
c1199,539,129
c1200,471,101
c1201,393,109
c1202,176,72
c1203,172,139
c1204,608,43
c1205,301,63
c1206,97,17
c1207,87,46
c1208,448,358
c1209,815,233
c1210,170,359
c1211,638,291
c1212,776,73
c1213,310,87
c1214,584,293
c1215,830,152
c1216,189,187
c1217,327,71
c1218,123,313
c1219,695,130
c1220,593,323
c1221,263,189
c1222,5,330
c1223,701,337
c1224,189,75
c1225,307,237
c1226,609,290
c1227,301,87
c1228,340,241
c1229,725,328
c1230,148,283
c1231,212,177
c1232,677,306
c1233,212,139
c1234,544,288
c1235,240,126
c1236,9,142
c1237,678,89
c1238,110,112
c1239,701,329
c1240,400,233
c1241,580,76
c1242,363,265
c1243,301,223
c1244,386,183
c1245,608,316
c1246,350,82
c1247,308,120
c1248,355,30
c1249,64,109
c1250,859,144
c1251,672,54
c1252,816,18
c1253,248,139
c1254,562,206
c1255,110,272
c1256,590,8
c1257,715,218
c1258,606,67
c1259,465,26
c1260,58,184
c1261,171,69
c1262,212,15
c1263,41,134
c1264,218,310
c1265,669,42
c1266,74,84
c1267,491,211
c1268,57,114
c1269,120,211
c1270,80,51
c1271,883,326
c1272,606,273
c1273,307,184
c1274,730,19
c1275,125,340
c1276,378,344
c1277,304,44
c1278,218,61
c1279,731,330
c1280,639,179
c1281,866,54
c1282,120,89
c1283,557,179
c1284,701,131
c1285,361,0
c1286,498,244
c1287,494,347
c1288,447,190
c1289,124,98
c1290,125,79
c1291,792,105
c1292,708,135
c1293,761,361
c1294,309,30
c1295,613,11
c1296,107,366
c1297,209,83
c1298,455,225
c1299,684,141
c1300,2,274
c1301,64,222
c1302,823,115
c1303,534,236
c1304,25,146
c1305,514,159
c1306,838,150
c1307,79,293
c1308,570,102
c1309,261,117
c1310,363,317
c1311,370,103
c1312,846,30
c1313,337,148
c1314,10,79
c1315,577,52
c1316,222,55
c1317,632,251
c1318,117,82
c1319,630,28
c1320,810,361
c1321,557,310
c1322,708,83
c1323,193,293
c1324,232,84
c1325,171,47
c1326,631,158
c1327,232,173
c1328,721,328
c1329,856,340
c1330,432,58
c1331,424,153
c1332,820,90
c1333,853,355
c1334,531,89
c1335,776,183
c1336,676,197
c1337,708,29
c1338,692,193
c1339,889,18
c1340,715,84
c1341,347,20
c1342,702,138
c1343,514,271
c1344,508,181
c1345,117,202
c1346,64,56
c1347,41,225
c1348,738,49
c1349,74,55
c1350,823,126
c1351,209,199
c1352,194,99
c1353,838,22
c1354,508,317
c1355,426,271
c1356,792,54
c1357,97,174
c1358,225,30
c1359,64,47
c1360,363,71
c1361,659,90
c1362,245,157
c1363,202,324
c1364,790,68
c1365,195,97
c1366,355,343
c1367,524,223
c1368,580,302
c1369,370,24
c1370,516,284
c1371,317,264
c1372,179,361
c1373,38,101
c1374,124,197
c1375,652,38
c1376,34,46
c1377,110,64
c1378,156,150
c1379,561,264
c1380,271,101
c1381,807,85
c1382,600,91
c1383,692,91
c1384,455,42
c1385,862,147
c1386,294,225
c1387,363,113
c1388,281,52
c1389,170,27
c1390,678,190
c1391,278,62
c1392,429,388
c1393,655,262
c1394,471,358
c1395,584,61
c1396,636,87
c1397,791,333
c1398,356,228
c1399,216,334
c1400,406,173
c1401,278,266
c1402,271,318
c1403,396,182
c1404,815,149
c1405,846,112
c1406,337,383
c1407,94,298
c1408,593,75
c1409,149,25
c1410,702,311
c1411,172,335
c1412,94,213
c1413,608,17
c1414,120,274
c1415,659,340
c1416,508,386
c1417,148,274
c1418,632,195
c1419,271,374
c1420,193,326
c1421,171,139
c1422,603,185
c1423,255,152
c1424,600,305
c1425,534,309
c1426,97,145
c1427,294,230
c1428,724,241
c1429,400,60
c1430,86,354
c1431,380,386
c1432,884,36
c1433,5,141
c1434,189,376
c1435,287,354
c1436,215,122
c1437,613,48
c1438,347,182
c1439,554,345
c1440,148,354
c1441,554,42
c1442,286,283
c1443,816,143
c1444,728,137
c1445,245,23
c1446,333,250
c1447,255,231
c1448,649,177
c1449,448,10
c1450,485,370
c1451,570,154
c1452,731,312
c1453,217,179
c1454,64,156
c1455,370,26
c1456,363,338
c1457,294,114
c1458,715,47
c1459,531,229
c1460,55,252
c1461,776,179
c1462,284,221
c1463,355,112
c1464,379,345
c1465,561,131
c1466,286,134
c1467,193,283
c1468,600,155
c1469,747,146
c1470,449,113
c1471,761,157
c1472,317,148
c1473,370,293
c1474,448,59
c1475,261,223
c1476,678,164
c1477,81,359
c1478,34,381
c1479,293,129
c1480,869,335
c1481,721,342
c1482,179,132
c1483,100,360
c1484,692,22
c1485,869,298
c1486,379,120
c1487,547,127
c1488,751,257
c1489,838,373
c1490,337,66
c1491,262,314
c1492,577,325
c1493,455,282
c1494,853,362
c1495,724,383
c1496,754,348
c1497,889,251
c1498,370,309
c1499,723,210
c1500,150,360
c1501,560,258
c1502,100,175
c1503,583,194
c1504,718,381
c1505,741,359
c1506,386,127
c1507,892,118
c1508,600,318
c1509,199,196
c1510,133,184
c1511,110,86
c1512,110,82
c1513,402,198
c1514,100,136
c1515,793,85
c1516,761,159
c1517,239,47
c1518,623,154
c1519,78,321
c1520,333,44
c1521,317,310
c1522,569,59
c1523,837,38
c1524,741,260
c1525,28,11
c1526,373,91
c1527,580,313
c1528,659,127
c1529,488,220
c1530,655,366
c1531,797,165
c1532,886,107
c1533,869,56
c1534,557,36
c1535,837,168
c1536,813,111
c1537,148,64
c1538,515,227
c1539,485,241
c1540,54,184
c1541,531,66
c1542,262,75
c1543,189,380
c1544,593,210
c1545,537,274
c1546,577,354
c1547,148,61
c1548,264,118
c1549,416,74
c1550,225,58
c1551,38,49
c1552,309,112
c1553,547,165
c1554,807,109
c1555,677,337
c1556,839,313
c1557,823,140
c1558,718,142
c1559,281,274
c1560,810,115
c1561,586,286
c1562,541,42
c1563,120,67
c1564,769,140
c1565,521,207
c1566,77,293
c1567,74,8
c1568,64,43
c1569,110,79
c1570,570,320
c1571,264,66
c1572,212,299
c1573,264,216
c1574,380,161
c1575,488,62
c1576,547,135
c1577,101,252
c1578,745,353
c1579,787,261
c1580,377,301
c1581,715,280
c1582,285,49
c1583,238,302
c1584,646,98
c1585,700,156
c1586,448,151
c1587,153,38
c1588,544,128
c1589,889,8
c1590,330,239
c1591,471,258
c1592,830,247
c1593,447,237
c1594,608,266
c1595,692,330
c1596,593,309
c1597,508,320
c1598,87,387
c1599,593,350
c1600,585,80
c1601,278,284
c1602,356,330
c1603,699,156
c1604,380,31
c1605,219,168
c1606,607,215
c1607,492,258
c1608,5,272
c1609,517,100
c1610,396,247
c1611,699,184
c1612,455,208
c1613,593,321
c1614,722,73
c1615,281,241
c1616,577,121
c1617,195,29
c1618,192,82
c1619,879,34
c1620,718,156
c1621,609,309
c1622,447,161
c1623,287,262
c1624,820,369
c1625,856,142
c1626,406,189
c1627,669,113
c1628,784,305
c1629,308,314
c1630,150,367
c1631,754,225
c1632,653,376
c1633,722,68
c1634,240,33
c1635,40,82
c1636,814,178
c1637,110,259
c1638,731,350
c1639,517,88
c1640,623,32
c1641,447,372
c1642,33,377
c1643,656,108
c1644,810,127
c1645,764,360
c1646,879,111
c1647,18,78
c1648,861,172
c1649,218,292
c1650,148,105
c1651,837,111
c1652,218,54
c1653,672,60
c1654,41,288
c1655,562,44
c1656,498,32
c1657,48,367
c1658,147,381
c1659,202,264
c1660,51,335
c1661,853,225
c1662,470,132
c1663,685,83
c1664,607,322
c1665,171,43
c1666,130,211
c1667,386,263
c1668,547,214
c1669,356,66
c1670,77,327
c1671,685,160
c1672,731,64
c1673,767,263
c1674,127,90
c1675,123,175
c1676,465,33
c1677,285,22
c1678,746,144
c1679,838,158
c1680,639,92
c1681,632,91
c1682,258,247
c1683,212,112
c1684,869,287
c1685,120,375
c1686,830,156
c1687,156,100
c1688,613,42
c1689,517,251
c1690,609,365
c1691,41,266
c1692,258,272
c1693,511,376
c1694,102,265
c1695,130,270
c1696,255,329
c1697,470,322
c1698,370,180
c1699,590,342
c1700,199,224
c1701,678,197
c1702,439,190
c1703,363,67
c1704,455,216
c1705,770,110
c1706,194,315
c1707,470,159
c1708,567,164
c1709,271,100
c1710,8,148
c1711,774,79
c1712,626,261
c1713,64,347
c1714,285,107
c1715,265,21
c1716,379,214
c1717,557,274
c1718,583,125
c1719,616,223
c1720,554,84
c1721,255,87
c1722,521,287
c1723,262,109
c1724,271,98
c1725,379,259
c1726,721,116
c1727,465,116
c1728,695,326
c1729,310,82
c1730,534,40
c1731,639,84
c1732,18,51
c1733,724,152
c1734,508,16
c1735,425,271
c1736,692,180
c1737,195,99
c1738,751,20
c1739,2,134
c1740,837,150
c1741,64,123
c1742,770,31
c1743,455,117
c1744,632,217
c1745,603,117
c1746,769,301
c1747,402,350
c1748,74,222
c1749,419,289
c1750,126,352
c1751,153,358
c1752,149,239
c1753,130,52
c1754,639,40
c1755,360,183
c1756,731,112
c1757,380,311
c1758,74,308
c1759,884,184
c1760,18,268
c1761,748,241
c1762,723,268
c1763,363,166
c1764,33,250
c1765,567,198
c1766,240,257
c1767,655,167
c1768,127,168
c1769,679,170
c1770,355,346
c1771,373,263
c1772,869,297
c1773,239,70
c1774,373,35
c1775,672,188
c1776,754,206
c1777,731,260
c1778,8,367
c1779,708,216
c1780,590,366
c1781,724,97
c1782,652,134
c1783,347,128
c1784,87,331
c1785,659,372
c1786,439,384
c1787,169,334
c1788,199,370
c1789,248,355
c1790,308,87
c1791,79,169
c1792,123,235
c1793,354,18
c1794,327,86
c1795,409,313
c1796,632,242
c1797,396,123
c1798,304,31
c1799,287,246
c1800,446,193
c1801,700,164
c1802,746,170
c1803,838,354
c1804,792,10
c1805,769,110
c1806,133,155
c1807,769,163
c1808,793,127
c1809,425,120
c1810,268,14
c1811,354,349
c1812,866,374
c1813,580,328
c1814,797,142
c1815,784,353
c1816,379,11
c1817,723,345
c1818,133,46
c1819,587,125
c1820,396,0
c1821,838,361
c1822,787,98
c1823,34,231
c1824,202,235
c1825,163,261
c1826,623,155
c1827,71,380
c1828,147,94
c1829,682,125
c1830,823,154
c1831,816,141
c1832,701,43
c1833,327,69
c1834,125,159
c1835,347,344
c1836,784,19
c1837,80,177
c1838,623,321
c1839,885,372
c1840,153,338
c1841,264,362
c1842,72,0
c1843,633,300
c1844,232,343
c1845,655,286
c1846,61,381
c1847,18,60
c1848,885,107
c1849,163,359
c1850,846,363
c1851,110,105
c1852,10,173
c1853,721,184
c1854,593,285
c1855,54,178
c1856,126,30
c1857,304,217
c1858,340,174
c1859,316,235
c1860,445,237
c1861,386,143
c1862,493,227
c1863,241,266
c1864,623,24
c1865,501,199
c1866,769,363
c1867,485,145
c1868,613,259
c1869,534,144
c1870,516,217
