,coordinate1,coordinate2
f469,51,62
f470,153,8
f471,55,26
f472,156,115
f473,61,188
f474,94,225
f475,48,178
f476,71,141
f477,110,87
f478,25,101
f479,18,157
f480,79,169
f481,117,114
f482,9,194
f483,71,99
f484,147,177
f485,48,195
f486,32,12
f487,156,249
f488,126,20
f489,48,75
f490,28,50
f491,17,231
f492,8,8
f493,133,143
f494,140,199
f495,8,155
f496,38,149
f497,80,135
f498,94,153
f499,41,114
f500,5,7
f501,48,238
f502,133,161
f503,126,137
f504,140,47
f505,15,220
f506,25,66
f507,56,167
f508,143,173
f509,34,236
f510,56,76
f511,38,14
f512,71,65
f513,11,65
f514,71,227
f515,110,153
f516,120,163
f517,84,65
f518,140,172
f519,10,20
f520,84,100
f521,132,208
f522,17,81
f523,86,61
f524,95,133
f525,120,84
f526,140,202
f527,5,113
f528,156,162
f529,2,34
f530,84,147
f531,41,184
f532,0,203
f533,15,11
f534,117,170
f535,74,88
f536,41,147
f537,32,15
f538,25,218
f539,126,181
f540,124,157
f541,148,25
f542,80,22
f543,132,49
f544,72,198
f545,0,221
f546,28,251
f547,61,15
f548,54,12
f549,80,92
f550,17,109
f551,17,99
f552,9,142
f553,117,75
f554,125,160
f555,48,220
f556,132,124
f557,133,148
f558,156,156
f559,155,51
f560,57,100
f561,94,88
f562,2,175
f563,51,46
f564,153,42
f565,25,171
f566,16,200
f567,159,17
f568,140,55
f569,61,11
f570,5,215
f571,159,250
f572,71,179
f573,155,99
f574,130,174
f575,148,216
f576,80,19
f577,25,211
f578,41,82
f579,80,238
f580,86,108
f581,126,157
f582,94,136
f583,10,228
f584,34,146
f585,159,107
f586,107,157
f587,133,118
f588,159,122
f589,35,146
f590,100,36
f591,133,97
f592,97,73
f593,17,183
f594,41,206
f595,141,258
f596,149,20
f597,28,153
f598,61,127
f599,9,22
f600,9,137
f601,117,134
f602,48,226
f603,18,164
f604,94,109
f605,95,112
f606,126,144
f607,86,204
f608,15,91
f609,18,167
f610,107,73
f611,130,153
f612,149,239
f613,71,98
f614,40,120
f615,132,105
f616,34,175
f617,140,110
f618,133,172
f619,34,21
f620,2,138
f621,71,222
f622,28,35
f623,153,18
f624,40,198
f625,48,221
f626,123,194
f627,10,129
f628,40,220
f629,94,173
f630,80,59
f631,40,218
f632,28,92
f633,25,113
f634,33,52
f635,61,164
f636,84,84
f637,25,197
f638,117,160
f639,5,249
f640,25,246
f641,2,117
f642,94,197
f643,15,78
f644,140,26
f645,15,113
f646,120,170
f647,125,143
f648,149,174
f649,130,79
f650,63,115
f651,120,19
f652,71,195
f653,18,151
f654,2,108
f655,57,126
f656,120,70
f657,117,108
f658,117,159
f659,126,150
f660,10,199
f661,2,226
f662,10,169
f663,107,44
f664,159,92
f665,32,142
f666,133,91
f667,86,174
f668,102,173
f669,41,78
f670,2,129
f671,159,77
f672,38,164
f673,10,77
f674,48,36
f675,10,102
f676,11,129
f677,77,67
f678,61,20
f679,97,106
f680,107,39
f681,110,140
f682,15,86
f683,2,71
f684,61,146
f685,109,146
f686,35,76
f687,57,173
