,coordinate1,coordinate2
c229,3021,6137
c230,5103,7037
c231,3203,6221
c232,3620,7021
c233,4143,7167
c234,4339,7337
c235,5019,8067
c236,3329,6986
c237,4034,6912
c238,5013,7313
c239,3655,6955
c240,4395,7052
c241,4032,7316
c242,3289,6817
c243,4859,7719
c244,3159,6482
c245,3282,6792
c246,3745,6762
c247,3381,6556
c248,3411,6130
c249,3465,7099
c250,3228,7468
c251,3339,6065
c252,3683,7305
c253,3390,7505
c254,4094,7442
c255,4947,7528
c256,3340,6424
c257,3713,6222
c258,4461,7222
c259,3745,6555
c260,4654,6816
c261,4263,7167
c262,3817,7647
c263,3800,6781
c264,3946,7279
c265,5009,7698
c266,5190,7226
c267,3177,6887
c268,5193,7473
c269,3042,7212
c270,4421,6591
c271,4954,7673
c272,4365,6810
c273,4517,6930
c274,4535,7032
c275,5013,7574
c276,4701,6934
c277,4535,7118
c278,3099,6833
c279,3544,6762
c280,4393,7533
c281,3748,7333
c282,3080,6857
c283,4664,8123
c284,4574,6553
c285,3305,6263
c286,4658,7846
c287,3542,6424
c288,4868,7835
c289,3410,6776
c290,3517,7048
c291,4696,6665
c292,4700,7446
c293,3675,7133
c294,3428,5978
c295,4507,6552
c296,2934,6545
c297,4300,6546
c298,3404,6166
c299,3736,6948
c300,3552,7154
c301,4920,7743
c302,4416,6680
c303,3461,6163
c304,3370,6111
c305,4587,6512
c306,3630,7311
c307,3171,6372
c308,5021,7083
c309,4045,6743
c310,3853,6732
c311,3734,6286
c312,4820,7942
c313,3773,7368
c314,4337,7238
c315,3230,6050
c316,3471,6541
c317,3503,6588
c318,3653,7404
c319,3490,6750
c320,4046,6797
c321,4700,7980
c322,3592,6663
c323,3773,7642
c324,5071,8133
c325,3952,7522
c326,4674,6845
c327,4366,6867
c328,3530,6557
c329,4141,7276
c330,3999,7292
c331,3984,7985
c332,4471,6423
c333,4671,7612
c334,3218,6673
c335,3935,7075
c336,3270,6012
c337,4146,7030
c338,3749,6115
c339,4300,6764
c340,3186,6354
c341,3883,6936
c342,4118,6553
c343,3526,6992
c344,4741,7766
c345,3429,7061
c346,3922,7358
c347,3211,5999
c348,3909,6717
c349,4919,7958
c350,4204,7221
c351,5077,7714
c352,3527,6200
c353,3422,6535
c354,3314,5898
c355,4801,7572
c356,4084,6489
c357,3329,5896
c358,3427,6294
c359,3882,6399
c360,4038,7945
c361,3593,6544
c362,3128,6113
c363,3586,6513
c364,4839,7685
c365,4220,7736
c366,3456,6905
c367,3275,7480
c368,3969,6486
c369,4023,7175
c370,3692,6903
c371,5090,7158
c372,3194,5840
c373,3176,7033
c374,3247,6222
c375,4055,6864
c376,4912,7847
c377,3203,6930
c378,4645,7550
c379,4827,7980
c380,4796,7018
c381,4173,7905
c382,3464,6272
c383,4546,6398
c384,3097,6984
c385,4466,6740
c386,4366,6404
c387,4224,6927
c388,3652,7853
c389,4472,7563
c390,3932,6792
c391,4245,6506
c392,3319,6878
c393,4561,7198
c394,4469,7236
c395,3860,7784
c396,3218,6482
c397,4241,7015
c398,4898,7321
c399,4662,7205
c400,4279,7610
c401,4780,8002
c402,2995,7425
c403,5041,7344
c404,3857,7232
c405,3288,6294
c406,4803,7911
c407,3630,6823
c408,3351,7198
c409,3068,6450
c410,4645,6893
c411,4506,7554
c412,3995,6531
c413,4110,7601
c414,3122,6617
c415,4498,7703
c416,4097,7278
c417,5149,7419
c418,3734,6609
c419,4651,7762
c420,4170,7348
c421,4836,7192
c422,3294,6654
c423,4370,7071
c424,4899,7005
c425,3038,7291
c426,4982,8073
c427,3439,7260
c428,4887,7236
c429,4164,7013
c430,3205,7014
c431,3010,6230
c432,3057,6012
c433,4322,6971
c434,3868,7541
c435,3215,6709
c436,4748,7591
c437,3101,7028
c438,4276,7423
c439,3437,6139
c440,3435,6929
c441,4809,6974
c442,3908,6247
c443,4718,7143
c444,3489,6356
c445,3458,6514
c446,4214,7147
c447,4413,6718
c448,3524,6325
c449,4917,7536
c450,3257,6251
c451,4887,7187
c452,3705,6667
c453,4265,6583
c454,5048,8141
c455,3418,6364
c456,3345,6469
c457,3574,7773
c458,3296,7079
c459,3019,7435
c460,3892,7196
c461,3068,7146
c462,4718,7824
c463,3875,7678
c464,3653,7436
c465,4126,6430
c466,3917,6611
c467,5250,7312
c468,3329,5833
c469,3316,6102
c470,3492,7720
c471,3382,6654
c472,4876,7366
c473,3576,6344
c474,3537,6460
c475,3452,7003
c476,3406,7166
c477,4177,6457
c478,4360,6652
c479,3503,6845
c480,3542,6882
c481,4736,7000
c482,3526,6171
c483,3819,7209
c484,3833,7286
c485,3559,6703
c486,3007,7303
c487,4792,7073
c488,5029,7867
c489,3739,7546
c490,4004,6964
c491,4337,7665
c492,3844,6439
c493,4713,7549
c494,4396,6435
c495,3669,6855
c496,4695,7109
c497,4930,7178
c498,3241,5956
c499,3935,6329
c500,4281,6979
c501,4979,8026
c502,3159,5921
c503,3458,6193
c504,3296,6342
c505,3376,7219
c506,5259,7234
c507,3353,7376
c508,3532,6513
c509,5025,8085
c510,4122,6868
c511,4142,7646
c512,3743,6208
c513,4838,7813
c514,3840,6864
c515,3433,7140
c516,3596,6219
c517,3310,6391
c518,4041,6270
c519,4773,6930
c520,3750,6664
c521,3945,7612
c522,3433,6448
c523,3842,7708
c524,3324,7129
c525,3732,6497
c526,4119,7150
c527,3228,6241
c528,4092,7098
c529,4043,7096
c530,5080,7382
c531,4538,6901
c532,3082,6348
c533,4481,7315
c534,4283,6989
c535,4817,7673
c536,3362,5997
c537,3563,6473
c538,5080,7595
c539,4309,7108
c540,3922,6497
c541,4254,6907
c542,3113,6336
c543,5045,7623
c544,5086,7641
c545,3981,7202
c546,3688,7442
c547,3029,6048
c548,3779,6340
c549,4068,7806
c550,3453,6103
c551,3726,6152
c552,4575,6488
c553,4396,7630
c554,3891,6257
c555,4051,7381
c556,4501,6884
c557,4630,7574
c558,4939,7887
c559,4190,7857
c560,3078,6724
c561,3335,6253
c562,3845,6241
c563,3145,5877
c564,4414,7586
c565,4714,8093
c566,3398,7178
c567,3971,6594
c568,4418,6792
c569,5294,7376
c570,4613,7451
c571,3065,6534
c572,4660,7601
c573,2930,6328
c574,3048,6270
c575,4336,6713
c576,3253,7451
c577,4649,6493
c578,3175,6440
c579,3364,6412
c580,4167,6922
c581,3985,6443
c582,3892,7354
c583,3230,6303
c584,4784,7311
c585,3598,7029
c586,3341,6305
c587,4840,7129
c588,3444,6338
c589,5212,7134
c590,3143,7104
c591,4502,6572
c592,4736,6617
c593,4699,7760
c594,4582,6897
c595,4551,7599
c596,3056,7378
c597,3459,6310
c598,5065,7284
c599,3306,6706
c600,3577,7434
c601,3896,7037
c602,5024,7434
c603,3975,7136
c604,3732,6353
c605,3427,7021
c606,3146,6063
c607,3826,7594
c608,4867,7662
c609,3666,6945
c610,4331,7430
c611,4370,6291
c612,3118,7194
c613,4030,7126
c614,3245,6479
c615,3452,6766
c616,4306,6710
c617,3487,5976
c618,3267,6133
c619,3048,6488
c620,3395,6795
c621,3392,6420
c622,3827,6754
c623,4740,6659
c624,3093,6374
c625,4849,7759
c626,4561,7673
c627,5239,7285
c628,3104,6870
c629,3959,7453
c630,3991,7882
c631,3937,7926
c632,3742,6329
c633,4597,8040
c634,3404,6633
c635,3995,7564
c636,3093,7177
c637,4634,7654
c638,4419,7651
c639,4341,7482
c640,3058,6070
c641,3310,6622
c642,4275,6788
c643,4729,7642
c644,2948,7456
c645,3411,6336
c646,2987,6551
c647,4308,7558
c648,3490,6153
c649,2981,6576
c650,5064,7459
c651,3382,6860
c652,4073,6832
c653,3577,7041
c654,3883,6636
c655,4249,7114
c656,4223,7817
c657,4283,6502
c658,4591,7078
c659,3188,7304
c660,3336,6662
c661,4988,7490
c662,3905,6514
c663,3815,6828
c664,3896,7260
c665,2951,7293
c666,3485,7114
c667,3216,6115
c668,3814,7430
c669,3508,7090
c670,4730,7598
c671,4470,6789
c672,3681,6287
c673,3482,6101
c674,4514,6832
c675,4073,7220
c676,3466,6952
c677,3709,7044
c678,3457,6936
c679,4051,7057
c680,3423,6053
c681,4398,6322
c682,4584,8095
c683,3219,6636
c684,3170,6146
c685,4257,6387
c686,4918,7492
c687,3931,6906
c688,3351,6889
