,coordinate1,coordinate2
c162,32,229
c163,94,151
c164,11,21
c165,103,55
c166,17,241
c167,71,250
c168,34,212
c169,2,95
c170,48,236
c171,74,234
c172,35,264
c173,48,235
c174,100,205
c175,77,114
c176,71,40
c177,51,96
c178,74,7
c179,28,161
c180,101,211
c181,0,50
c182,5,40
c183,25,155
c184,57,224
c185,79,145
c186,11,217
c187,0,211
c188,78,136
c189,103,232
c190,17,140
c191,0,11
c192,61,78
c193,15,121
c194,25,124
c195,51,164
c196,107,7
c197,33,186
c198,56,165
c199,110,36
c200,64,203
c201,34,176
c202,9,36
c203,15,195
c204,58,161
c205,61,134
c206,102,125
c207,61,177
c208,79,100
c209,102,219
c210,48,244
c211,100,219
c212,25,189
c213,25,55
c214,94,114
c215,25,231
c216,48,112
c217,25,232
c218,48,114
c219,84,253
c220,32,152
c221,17,83
c222,74,37
c223,94,128
c224,84,236
c225,57,103
c226,97,122
c227,94,66
c228,80,168
c229,48,33
c230,25,209
c231,74,117
c232,56,243
c233,25,140
c234,9,168
c235,110,206
c236,0,57
c237,5,121
c238,78,100
c239,48,123
c240,15,55
c241,94,25
c242,28,0
c243,61,104
c244,80,232
c245,25,207
c246,2,128
c247,48,203
c248,48,95
c249,107,180
c250,48,48
c251,5,35
c252,17,42
c253,74,181
c254,86,60
c255,2,72
c256,0,67
c257,87,88
c258,97,69
c259,64,147
c260,58,36
c261,2,176
c262,102,240
c263,74,191
c264,55,243
c265,97,135
c266,51,110
c267,94,116
c268,128,53
c269,48,227
c270,71,211
c271,2,13
c272,102,133
c273,0,204
c274,80,30
c275,71,193
c276,74,213
c277,11,36
c278,11,127
c279,48,37
c280,79,36
c281,97,112
c282,12,256
c283,94,60
c284,11,168
c285,64,143
c286,84,67
c287,40,47
c288,51,245
c289,107,112
c290,15,172
c291,5,89
c292,94,228
c293,80,33
c294,2,191
c295,87,45
c296,61,75
c297,48,216
c298,94,243
c299,61,117
c300,61,183
c301,17,43
c302,56,234
c303,2,107
c304,128,193
c305,11,94
c306,80,132
c307,17,13
c308,101,59
c309,0,36
c310,40,21
c311,25,160
c312,2,168
c313,17,234
c314,33,209
c315,57,30
c316,51,40
c317,61,125
c318,48,91
c319,80,16
c320,0,228
c321,87,105
c322,51,168
c323,5,255
c324,33,176
c325,2,200
c326,2,140
c327,109,29
c328,80,220
c329,79,220
c330,35,0
c331,25,149
c332,30,0
c333,38,258
c334,17,62
c335,101,219
c336,103,49
c337,25,199
c338,51,127
c339,5,100
c340,94,190
c341,17,52
c342,57,80
c343,11,253
c344,61,18
c345,94,43
c346,33,264
c347,103,220
c348,97,12
c349,48,214
c350,71,32
c351,97,23
c352,48,220
c353,94,236
c354,128,151
c355,15,40
c356,55,86
c357,25,151
c358,78,92
c359,57,116
c360,87,159
c361,64,137
c362,94,224
c363,51,117
c364,48,24
c365,81,62
c366,5,170
c367,48,106
c368,48,49
c369,2,101
c370,51,151
c371,37,0
c372,81,54
c373,80,160
c374,86,229
c375,84,122
c376,71,142
c377,28,137
c378,41,122
c379,107,184
c380,94,51
c381,71,216
c382,48,240
c383,64,159
c384,77,175
c385,51,92
c386,2,234
c387,11,136
c388,25,47
c389,55,36
c390,61,11
c391,51,69
c392,2,183
c393,71,116
c394,107,197
c395,15,177
c396,80,24
c397,71,60
c398,41,233
c399,40,34
c400,101,232
c401,48,47
c402,103,226
c403,94,35
c404,0,165
c405,109,238
c406,51,175
c407,51,23
c408,40,70
c409,0,123
c410,74,236
c411,33,212
c412,110,256
c413,51,251
c414,77,100
c415,87,149
c416,107,54
c417,25,121
c418,51,13
c419,51,16
c420,25,227
c421,34,149
c422,40,49
c423,87,90
c424,71,111
c425,5,138
c426,25,28
c427,34,120
c428,25,238
c429,107,20
c430,87,204
c431,94,178
c432,97,117
c433,51,173
c434,51,223
c435,110,217
c436,103,193
c437,84,37
c438,10,171
c439,2,170
c440,51,121
c441,25,206
c442,71,18
c443,2,0
c444,71,23
c445,29,0
c446,74,74
c447,33,129
c448,33,219
c449,71,227
c450,74,57
c451,34,0
c452,40,167
c453,107,117
c454,41,123
c455,40,169
c456,71,199
c457,57,252
c458,51,200
c459,32,154
c460,51,125
c461,10,221
c462,48,226
c463,34,77
c464,74,90
c465,64,155
c466,9,180
c467,110,209
c468,77,84
c469,11,190
c470,74,65
c471,34,195
c472,28,192
c473,28,106
c474,74,184
c475,102,94
c476,84,238
c477,58,248
c478,5,201
c479,94,231
c480,56,74
c481,41,121
c482,94,132
c483,56,66
c484,5,230
c485,48,229
c486,5,96
c487,61,220
c488,94,185
c489,48,206
c490,87,133
c491,48,177
c492,31,38
c493,103,163
c494,15,222
c495,2,218
c496,70,0
c497,74,29
c498,17,134
c499,38,220
c500,94,161
c501,71,221
c502,40,250
c503,97,77
c504,32,0
c505,2,52
c506,41,206
c507,57,15
c508,101,52
c509,84,213
c510,48,239
c511,11,202
c512,64,158
c513,54,36
c514,84,138
c515,40,215
c516,5,167
c517,48,125
c518,107,95
c519,97,241
c520,5,38
c521,101,109
c522,78,225
c523,61,166
c524,33,154
c525,48,55
c526,57,77
c527,9,173
c528,94,186
c529,48,204
c530,32,176
c531,28,152
c532,80,152
c533,0,218
c534,51,193
c535,57,74
c536,17,69
c537,71,19
c538,74,149
c539,78,232
c540,61,112
c541,33,77
c542,100,109
c543,103,245
c544,107,228
c545,5,57
c546,2,157
c547,61,108
c548,9,0
c549,2,24
c550,25,26
c551,61,186
c552,78,27
c553,71,138
c554,33,43
c555,94,23
c556,107,97
c557,25,219
c558,0,43
c559,61,151
c560,2,173
c561,57,191
c562,15,230
c563,94,193
c564,25,152
c565,102,205
c566,51,43
c567,97,128
c568,25,205
c569,79,175
c570,33,171
c571,57,129
c572,57,212
c573,0,242
c574,94,158
c575,40,166
c576,34,264
c577,57,227
c578,40,110
c579,57,243
c580,94,56
c581,128,15
c582,51,31
c583,94,70
c584,48,224
c585,10,185
c586,63,210
c587,79,159
c588,103,52
c589,5,0
c590,25,129
c591,38,235
c592,17,74
c593,107,244
c594,74,173
c595,79,16
c596,101,49
c597,86,240
c598,48,71
c599,74,143
c600,25,250
c601,38,37
c602,15,201
c603,63,230
c604,101,203
c605,74,82
c606,51,78
c607,128,249
c608,25,248
c609,57,236
c610,15,8
c611,51,226
c612,74,165
c613,10,166
c614,71,59
c615,71,225
c616,109,249
c617,87,111
c618,2,185
c619,51,81
c620,79,19
c621,71,143
c622,18,149
c623,34,209
c624,109,25
c625,61,170
c626,61,69
c627,78,70
c628,2,31
c629,78,16
c630,128,11
c631,41,141
c632,71,0
c633,94,72
c634,0,78
c635,56,103
c636,80,145
c637,25,6
c638,51,214
c639,51,112
c640,2,35
c641,61,145
c642,64,56
c643,71,236
c644,84,57
c645,94,176
c646,110,43
c647,57,86
c648,2,178
c649,17,17
c650,51,11
c651,2,83
c652,71,204
c653,86,59
c654,25,179
c655,48,256
c656,64,38
c657,80,27
c658,103,19
c659,94,145
c660,2,17
c661,94,229
c662,0,120
c663,2,11
c664,102,137
c665,61,223
c666,10,94
c667,61,106
c668,5,161
c669,18,191
c670,71,230
c671,74,197
c672,101,148
c673,10,173
c674,17,72
c675,38,40
c676,17,44
c677,97,130
c678,25,40
c679,87,202
c680,2,74
c681,78,151
c682,2,216
c683,94,41
c684,87,80
c685,101,135
c686,2,149
c687,28,132
c688,109,186
c689,15,179
c690,35,255
c691,109,31
c692,107,202
c693,64,49
c694,48,22
c695,71,35
c696,25,236
c697,2,90
c698,80,49
c699,71,201
c700,102,19
c701,78,33
c702,41,146
c703,77,151
c704,80,19
c705,2,39
c706,71,21
c707,10,206
c708,25,49
c709,5,195
c710,28,45
c711,11,178
c712,2,112
c713,25,174
c714,25,167
c715,57,185
c716,71,33
c717,86,193
c718,2,206
c719,94,29
c720,102,109
c721,77,92
c722,128,39
c723,87,171
c724,2,251
c725,102,229
c726,71,126
c727,94,159
c728,48,230
c729,48,56
c730,74,238
c731,25,187
c732,71,136
c733,2,211
c734,94,184
c735,61,110
c736,34,38
c737,2,162
c738,15,207
c739,48,75
c740,79,141
