,coordinate1,coordinate2
f278,31,485
f279,195,238
f280,238,460
f281,232,283
f282,255,429
f283,140,15
f284,0,353
f285,48,36
f286,64,368
f287,34,446
f288,107,304
f289,299,497
f290,258,518
f291,281,61
f292,186,164
f293,281,349
f294,103,17
f295,163,334
f296,242,257
f297,245,307
f298,124,413
f299,202,194
f300,94,46
f301,56,383
f302,140,21
f303,74,159
f304,215,273
f305,232,183
f306,94,299
f307,117,501
f308,87,145
f309,291,105
f310,10,529
f311,217,138
f312,51,440
f313,61,154
f314,186,211
f315,166,234
f316,80,19
f317,57,487
f318,294,149
f319,286,386
f320,33,131
f321,97,101
f322,287,90
f323,222,385
f324,156,440
f325,94,273
f326,241,424
f327,74,122
f328,179,440
f329,186,288
f330,186,387
f331,127,543
f332,109,172
f333,41,494
f334,232,440
f335,94,468
f336,25,242
f337,186,173
f338,102,348
f339,107,20
f340,247,143
f341,55,338
f342,299,506
f343,194,295
f344,153,28
f345,186,221
f346,57,351
f347,97,484
f348,156,246
f349,179,507
f350,163,313
f351,2,154
f352,48,178
f353,33,227
f354,172,508
f355,71,212
f356,78,500
f357,281,49
f358,224,182
f359,143,85
f360,278,433
f361,232,438
f362,48,105
f363,51,340
f364,179,199
f365,101,204
f366,235,487
f367,281,345
f368,299,399
f369,58,146
f370,225,504
f371,172,347
f372,179,280
f373,48,407
f374,245,195
f375,55,25
f376,140,319
f377,232,188
f378,171,443
f379,287,85
f380,143,100
f381,41,532
f382,86,40
f383,64,367
f384,299,442
f385,202,492
f386,238,271
f387,140,19
f388,94,500
f389,163,277
f390,209,343
f391,235,30
f392,2,245
f393,291,41
f394,262,521
f395,189,251
f396,294,451
f397,194,454
f398,25,513
f399,71,100
f400,240,233
f401,140,139
f402,2,75
f403,41,531
f404,32,530
f405,212,509
f406,271,109
f407,86,78
f408,140,247
f409,166,484
f410,166,244
f411,125,470
f412,172,344
f413,94,101
f414,225,269
f415,5,298
f416,132,116
f417,10,234
f418,186,260
f419,130,335
f420,196,5
f421,34,297
f422,163,146
f423,286,350
f424,268,358
f425,255,236
f426,281,51
f427,199,262
f428,232,381
f429,291,470
f430,278,163
f431,126,321
f432,102,528
f433,171,510
f434,133,267
f435,125,357
f436,117,348
f437,87,525
f438,78,305
f439,248,420
f440,94,212
f441,48,419
f442,31,437
f443,51,101
f444,263,43
f445,10,332
f446,25,510
f447,56,42
f448,33,378
f449,178,151
f450,155,190
f451,11,364
f452,10,483
f453,238,452
f454,103,196
f455,258,264
f456,117,20
f457,281,213
f458,299,492
f459,9,388
f460,255,426
f461,148,350
f462,123,514
f463,102,471
f464,2,98
f465,232,355
f466,218,106
f467,61,101
f468,195,497
f469,149,133
f470,33,507
f471,124,527
f472,281,397
f473,201,341
f474,225,261
f475,5,263
f476,78,229
f477,278,31
f478,291,230
f479,281,537
f480,294,496
f481,287,391
f482,255,258
f483,287,327
f484,33,461
f485,117,343
f486,278,489
f487,71,174
f488,155,231
f489,209,208
f490,255,190
f491,25,153
f492,189,31
f493,201,329
f494,189,437
f495,126,334
f496,235,6
f497,268,307
f498,291,387
f499,143,435
f500,245,113
f501,117,44
f502,143,70
f503,147,68
f504,117,514
f505,209,349
f506,94,174
f507,262,375
f508,5,464
f509,232,90
f510,153,139
f511,143,123
f512,148,483
f513,2,264
f514,217,294
f515,28,210
f516,103,64
f517,25,218
f518,240,12
f519,225,265
f520,268,243
f521,171,379
f522,218,506
f523,292,486
f524,41,29
f525,163,297
f526,241,29
f527,28,200
f528,155,367
f529,140,58
f530,263,517
f531,163,324
f532,186,313
f533,176,124
f534,186,168
f535,38,397
f536,33,123
f537,64,306
f538,212,95
f539,28,333
f540,287,429
f541,103,512
f542,97,11
f543,148,41
f544,212,426
f545,125,283
f546,34,127
f547,25,302
f548,94,375
f549,77,543
f550,71,105
f551,245,288
f552,103,428
f553,262,241
f554,166,521
f555,132,72
f556,120,59
f557,245,53
f558,48,145
f559,107,279
f560,5,174
f561,163,511
f562,120,435
f563,101,297
f564,120,513
f565,269,424
f566,2,58
f567,48,47
f568,148,423
f569,179,495
f570,148,106
f571,127,357
f572,232,70
f573,217,442
f574,130,194
f575,31,469
f576,235,425
f577,34,112
f578,209,92
f579,34,220
f580,240,139
f581,51,183
f582,78,503
f583,125,512
f584,143,488
f585,166,56
f586,143,56
f587,140,83
f588,71,108
f589,103,456
f590,8,447
f591,74,28
f592,209,514
f593,153,98
f594,216,20
f595,51,458
f596,100,502
f597,32,499
f598,163,307
f599,240,374
f600,34,462
f601,235,252
f602,86,48
f603,80,531
f604,262,478
f605,38,537
f606,18,443
f607,186,172
f608,87,434
f609,163,59
f610,170,344
f611,194,127
f612,70,543
f613,172,338
f614,202,209
f615,71,454
f616,278,42
f617,51,436
f618,11,377
f619,232,251
f620,264,375
f621,291,349
f622,48,83
f623,232,386
f624,193,377
f625,170,454
f626,263,102
f627,269,452
f628,5,30
f629,55,213
f630,140,60
f631,241,248
f632,216,141
f633,2,426
f634,71,58
f635,103,507
f636,264,306
f637,278,353
f638,94,88
f639,91,543
f640,94,297
f641,218,374
f642,232,404
f643,101,32
f644,286,227
f645,110,488
f646,217,243
f647,71,275
f648,195,454
f649,186,230
f650,101,353
f651,48,92
f652,38,475
f653,127,438
f654,38,429
f655,255,446
f656,56,488
f657,79,120
f658,216,485
f659,38,70
f660,5,41
f661,235,54
f662,87,337
f663,281,426
f664,5,429
f665,25,374
f666,286,327
f667,133,359
f668,299,541
f669,235,119
f670,80,226
f671,202,399
f672,125,19
f673,178,341
f674,248,491
f675,117,430
f676,268,383
f677,132,146
f678,155,357
f679,278,264
f680,102,467
f681,117,510
f682,18,294
f683,84,68
f684,212,249
f685,212,30
f686,212,300
f687,117,447
f688,232,345
f689,241,512
f690,97,494
f691,57,501
f692,299,326
f693,212,397
f694,239,433
f695,156,438
f696,61,233
f697,287,518
f698,166,529
f699,35,115
f700,166,420
f701,102,520
f702,64,421
f703,246,353
f704,172,533
f705,9,35
f706,172,450
f707,28,223
f708,2,335
f709,176,354
f710,56,364
f711,97,537
f712,28,522
f713,238,475
f714,140,264
f715,11,529
f716,64,364
f717,117,381
f718,255,19
f719,217,309
f720,163,85
f721,9,434
f722,189,369
f723,245,39
f724,5,445
f725,292,293
f726,287,306
f727,242,91
f728,169,507
f729,15,285
f730,120,368
f731,169,493
f732,255,459
f733,232,443
f734,299,509
f735,153,399
f736,232,392
f737,79,492
f738,222,40
f739,64,359
f740,186,367
f741,179,301
f742,240,146
f743,170,368
f744,140,17
f745,166,29
f746,57,459
f747,74,440
f748,232,154
f749,217,10
f750,143,89
f751,209,201
f752,170,493
f753,80,27
f754,28,157
f755,80,274
f756,143,21
f757,278,132
f758,240,251
f759,10,412
f760,2,316
f761,291,69
f762,5,122
f763,232,250
f764,209,418
f765,299,270
f766,176,39
f767,278,39
f768,255,293
f769,240,27
f770,103,297
f771,25,235
f772,258,374
f773,132,150
f774,278,238
f775,120,494
f776,74,190
f777,248,99
f778,278,122
f779,15,525
f780,240,488
f781,5,453
f782,235,279
f783,278,413
f784,117,383
f785,194,252
f786,120,335
f787,32,148
f788,212,111
f789,140,104
f790,166,513
f791,120,372
f792,34,523
f793,0,113
f794,241,391
f795,79,524
f796,194,417
f797,235,229
f798,232,176
f799,10,401
f800,107,387
f801,94,171
f802,38,198
f803,102,486
f804,64,300
f805,209,414
f806,217,20
f807,120,163
f808,130,218
f809,212,107
f810,201,205
f811,179,307
f812,268,84
f813,51,203
f814,117,172
f815,255,366
f816,255,416
f817,163,178
f818,117,251
f819,38,122
f820,97,293
f821,218,236
f822,281,247
f823,248,473
f824,25,379
f825,291,424
f826,262,39
f827,186,379
f828,268,262
f829,248,419
f830,246,355
f831,94,158
f832,153,107
f833,268,269
f834,33,543
f835,87,445
f836,57,90
f837,56,308
f838,258,309
f839,57,153
f840,209,352
f841,5,537
f842,287,323
f843,262,68
f844,120,356
f845,107,10
f846,80,521
f847,2,345
f848,232,363
f849,255,291
f850,103,122
f851,55,459
f852,25,127
f853,199,16
f854,291,103
f855,235,281
f856,33,32
f857,140,107
f858,110,487
f859,178,231
f860,132,80
f861,86,88
f862,71,360
f863,38,118
f864,170,401
f865,153,34
f866,255,347
f867,124,32
f868,264,314
f869,285,418
f870,5,425
f871,94,64
f872,291,226
f873,11,86
f874,38,223
f875,74,171
f876,107,436
f877,2,331
f878,153,102
f879,255,21
f880,117,487
f881,212,315
f882,95,213
f883,258,128
f884,102,17
f885,56,44
f886,186,268
f887,5,417
f888,71,535
f889,258,266
f890,149,403
f891,299,342
f892,241,527
f893,143,107
f894,140,394
f895,61,458
f896,195,484
f897,286,442
f898,179,322
f899,179,491
f900,248,481
f901,56,82
f902,155,395
f903,294,179
f904,146,523
f905,9,101
f906,38,165
f907,286,331
f908,286,418
f909,299,374
f910,28,389
f911,240,33
f912,33,220
f913,57,338
f914,172,58
f915,186,323
f916,178,228
f917,140,241
f918,97,65
f919,232,54
f920,97,279
f921,292,295
f922,140,236
f923,0,350
f924,278,79
f925,33,142
f926,12,483
f927,18,442
f928,18,290
f929,56,98
f930,80,519
f931,32,155
f932,87,151
f933,189,517
f934,195,479
f935,202,91
f936,80,424
f937,58,295
f938,255,117
f939,192,122
f940,2,27
f941,268,19
f942,15,282
f943,241,287
f944,146,450
f945,278,249
f946,61,194
f947,278,236
f948,189,8
f949,173,430
f950,172,25
f951,11,104
f952,79,391
f953,5,287
f954,255,266
f955,264,405
f956,240,463
f957,255,192
f958,107,314
f959,87,331
f960,291,222
f961,120,479
f962,120,496
f963,171,253
f964,171,233
f965,48,109
f966,38,381
f967,132,122
f968,218,213
f969,97,349
f970,28,44
f971,202,468
f972,291,71
f973,102,394
f974,189,413
f975,117,54
f976,101,428
f977,179,425
f978,281,449
f979,64,229
f980,74,232
f981,100,464
f982,176,130
f983,18,493
f984,255,171
f985,169,430
f986,195,387
f987,193,27
f988,285,381
f989,225,486
f990,15,247
f991,171,499
f992,146,35
f993,212,143
f994,58,200
f995,61,328
f996,189,498
f997,179,497
f998,223,345
f999,100,514
f1000,41,445
f1001,140,23
f1002,54,543
f1003,255,448
f1004,291,307
f1005,255,229
f1006,195,471
f1007,262,190
f1008,209,194
f1009,41,315
f1010,109,166
f1011,281,432
f1012,117,388
f1013,57,98
f1014,248,485
f1015,285,59
f1016,281,395
f1017,28,133
f1018,278,188
f1019,81,507
f1020,245,240
f1021,107,537
f1022,57,437
f1023,18,397
f1024,104,474
f1025,247,176
f1026,209,417
f1027,102,425
f1028,56,71
f1029,102,409
f1030,247,211
f1031,186,518
f1032,97,49
f1033,255,98
f1034,176,254
f1035,278,307
f1036,107,506
f1037,178,313
f1038,238,415
f1039,264,119
f1040,25,368
f1041,241,463
f1042,38,423
f1043,166,44
f1044,11,441
f1045,51,481
f1046,25,526
f1047,291,432
f1048,147,35
f1049,51,81
f1050,55,87
f1051,25,210
f1052,202,160
f1053,186,287
f1054,240,501
f1055,286,503
f1056,186,380
f1057,130,311
f1058,57,527
f1059,268,124
f1060,281,328
f1061,140,293
f1062,285,56
f1063,187,208
f1064,51,454
f1065,103,394
f1066,171,109
f1067,34,348
f1068,103,382
f1069,176,48
f1070,41,503
f1071,41,449
f1072,294,383
f1073,132,219
f1074,146,436
f1075,125,497
f1076,120,469
f1077,232,354
f1078,199,369
f1079,269,453
f1080,194,456
f1081,268,391
f1082,299,475
f1083,278,290
f1084,235,509
f1085,32,480
f1086,15,96
f1087,170,77
f1088,245,205
f1089,255,201
f1090,117,482
f1091,55,518
f1092,80,485
f1093,123,283
f1094,212,320
f1095,209,482
f1096,117,222
f1097,71,452
f1098,56,244
f1099,202,83
f1100,287,166
f1101,218,408
f1102,64,328
f1103,258,130
f1104,186,422
f1105,5,34
f1106,163,381
f1107,56,310
f1108,223,353
f1109,124,50
f1110,271,185
f1111,291,456
f1112,2,56
f1113,193,20
f1114,291,12
f1115,148,103
f1116,258,13
f1117,97,304
f1118,199,44
f1119,232,406
f1120,218,5
f1121,94,300
f1122,148,527
f1123,140,98
f1124,132,70
f1125,51,196
f1126,247,243
f1127,133,488
f1128,212,375
f1129,186,98
f1130,97,57
f1131,217,491
f1132,292,291
f1133,291,224
f1134,97,41
f1135,156,445
f1136,28,141
f1137,140,226
f1138,240,86
f1139,133,419
f1140,15,154
f1141,71,402
f1142,5,387
f1143,18,485
f1144,74,464
f1145,286,474
f1146,74,298
f1147,195,486
f1148,232,37
f1149,212,257
f1150,94,52
f1151,286,399
f1152,35,25
f1153,117,395
f1154,147,41
f1155,78,19
f1156,239,301
f1157,209,519
f1158,34,95
f1159,94,531
f1160,186,286
f1161,143,92
f1162,117,118
f1163,18,450
f1164,255,327
f1165,153,123
f1166,242,446
f1167,281,105
f1168,25,326
f1169,153,15
f1170,71,91
f1171,201,211
f1172,32,119
f1173,28,497
f1174,140,162
f1175,245,427
f1176,269,454
f1177,28,37
f1178,245,6
f1179,9,513
f1180,209,48
f1181,268,317
f1182,199,55
f1183,179,432
f1184,94,40
f1185,15,417
f1186,2,126
f1187,97,133
f1188,5,154
f1189,239,452
f1190,186,361
f1191,166,456
f1192,57,180
f1193,126,306
f1194,189,118
f1195,25,64
f1196,179,97
f1197,34,244
f1198,117,178
f1199,217,513
f1200,25,245
f1201,281,243
f1202,232,158
f1203,0,17
f1204,222,432
f1205,34,51
f1206,148,370
f1207,34,204
f1208,189,262
f1209,278,295
f1210,130,447
f1211,92,543
f1212,8,483
f1213,51,223
f1214,2,391
f1215,186,349
f1216,51,257
f1217,258,327
f1218,255,307
f1219,109,85
f1220,222,129
f1221,225,165
f1222,271,105
f1223,140,233
f1224,10,59
f1225,194,267
f1226,248,23
f1227,241,422
f1228,94,494
f1229,176,52
f1230,171,486
f1231,58,224
f1232,261,250
f1233,217,485
f1234,209,476
f1235,217,447
f1236,41,26
f1237,117,110
f1238,194,239
f1239,28,236
f1240,148,493
f1241,258,256
f1242,232,143
f1243,74,153
f1244,176,513
f1245,179,149
f1246,40,543
f1247,171,245
f1248,287,346
f1249,217,394
f1250,240,213
f1251,51,517
f1252,155,224
f1253,150,533
f1254,100,453
f1255,94,85
f1256,74,326
f1257,265,335
f1258,248,259
f1259,107,434
f1260,117,72
f1261,56,193
f1262,232,303
f1263,225,399
f1264,262,244
f1265,5,370
f1266,232,359
f1267,140,245
f1268,102,514
f1269,209,354
f1270,186,174
f1271,269,290
f1272,124,308
f1273,170,499
f1274,28,78
f1275,127,532
f1276,178,240
f1277,201,349
f1278,11,289
f1279,242,470
f1280,248,21
f1281,57,365
f1282,124,372
f1283,186,526
f1284,195,488
f1285,163,177
f1286,2,176
f1287,0,473
f1288,292,475
f1289,224,371
f1290,10,364
f1291,148,383
f1292,299,438
f1293,71,375
f1294,153,490
f1295,240,52
f1296,33,25
f1297,263,526
f1298,209,88
f1299,241,320
f1300,247,237
f1301,218,220
f1302,192,478
f1303,242,475
f1304,147,338
f1305,287,407
f1306,79,229
f1307,74,55
f1308,81,229
f1309,109,143
f1310,15,527
f1311,120,505
f1312,218,388
f1313,94,402
f1314,25,140
f1315,11,140
f1316,51,103
f1317,126,340
f1318,287,399
f1319,117,393
f1320,103,458
f1321,268,227
f1322,239,227
f1323,195,463
f1324,194,35
f1325,225,263
f1326,224,197
f1327,148,52
f1328,194,257
f1329,171,255
f1330,291,107
f1331,248,476
f1332,291,537
f1333,281,77
f1334,219,506
f1335,61,486
f1336,18,447
f1337,240,460
f1338,286,346
f1339,109,79
f1340,264,318
f1341,268,231
f1342,149,370
f1343,278,486
f1344,217,69
f1345,202,493
f1346,51,423
f1347,268,247
f1348,109,88
f1349,34,358
f1350,28,272
f1351,245,507
f1352,240,424
f1353,232,72
f1354,232,227
f1355,148,408
f1356,25,110
f1357,80,109
f1358,245,147
f1359,258,362
f1360,163,328
f1361,268,393
f1362,163,348
f1363,71,165
f1364,143,440
f1365,25,420
f1366,212,16
f1367,18,517
f1368,263,318
f1369,127,497
f1370,130,525
f1371,284,445
f1372,270,165
f1373,117,122
f1374,11,230
f1375,153,536
f1376,143,492
f1377,281,182
f1378,255,343
f1379,186,432
f1380,2,328
f1381,255,491
f1382,78,465
f1383,74,401
f1384,299,486
f1385,48,405
f1386,140,356
f1387,41,308
f1388,15,105
f1389,288,318
f1390,178,263
f1391,77,514
f1392,48,527
f1393,193,133
f1394,143,365
f1395,51,477
f1396,268,105
f1397,176,420
f1398,140,371
f1399,127,283
f1400,255,432
f1401,209,171
f1402,235,193
f1403,124,289
f1404,199,121
f1405,194,510
f1406,248,117
f1407,0,398
f1408,5,247
f1409,163,78
f1410,140,100
f1411,109,178
f1412,84,232
f1413,80,452
f1414,268,502
f1415,41,521
f1416,245,125
f1417,155,368
f1418,10,377
f1419,202,312
f1420,84,468
f1421,80,391
f1422,94,326
f1423,11,223
f1424,146,458
f1425,41,224
f1426,291,98
f1427,38,404
f1428,247,155
f1429,120,451
f1430,278,100
f1431,33,164
f1432,97,468
f1433,232,209
f1434,2,211
f1435,103,425
f1436,189,266
f1437,199,513
f1438,78,443
f1439,248,479
f1440,34,195
f1441,41,543
f1442,38,272
f1443,28,381
f1444,171,391
f1445,172,250
f1446,120,45
f1447,258,389
f1448,94,512
f1449,143,34
f1450,194,382
f1451,281,347
f1452,239,376
f1453,271,113
f1454,218,466
f1455,169,480
f1456,291,128
f1457,80,266
f1458,94,436
f1459,269,411
f1460,217,235
f1461,71,412
f1462,209,471
f1463,225,494
f1464,268,518
f1465,163,468
f1466,281,111
f1467,41,223
f1468,209,528
f1469,124,408
f1470,245,279
f1471,163,319
f1472,299,13
f1473,255,13
f1474,41,505
f1475,86,389
f1476,74,118
f1477,132,129
f1478,239,98
f1479,84,180
f1480,33,263
f1481,34,470
f1482,101,507
f1483,271,188
f1484,87,242
f1485,281,134
f1486,262,250
f1487,225,509
f1488,143,471
f1489,97,359
f1490,86,206
f1491,117,129
f1492,149,272
f1493,125,64
f1494,278,222
f1495,195,456
f1496,212,140
f1497,209,155
f1498,25,216
f1499,5,361
f1500,278,475
f1501,123,305
f1502,241,488
f1503,245,468
f1504,28,192
f1505,299,493
f1506,117,485
f1507,140,216
f1508,35,526
f1509,222,111
f1510,278,109
f1511,202,333
f1512,28,325
f1513,56,113
f1514,212,271
f1515,110,490
f1516,268,506
f1517,130,367
f1518,178,315
f1519,281,315
f1520,48,512
f1521,57,381
f1522,216,34
f1523,178,174
f1524,74,260
f1525,2,77
f1526,258,370
f1527,232,515
f1528,71,272
f1529,166,118
f1530,48,341
f1531,71,317
f1532,38,512
f1533,110,464
f1534,117,282
f1535,79,29
f1536,15,32
f1537,80,115
f1538,38,252
f1539,286,127
f1540,140,81
f1541,57,82
f1542,186,324
f1543,2,11
f1544,291,426
f1545,38,354
f1546,108,543
f1547,86,96
f1548,48,394
f1549,5,127
f1550,194,29
f1551,194,462
f1552,48,181
f1553,232,46
f1554,225,282
f1555,153,134
f1556,5,186
f1557,55,82
f1558,235,14
f1559,248,105
f1560,222,421
f1561,5,88
f1562,103,399
f1563,15,213
f1564,278,411
f1565,126,357
f1566,299,370
f1567,222,312
f1568,2,204
f1569,143,44
f1570,209,64
f1571,166,48
f1572,264,175
f1573,51,145
f1574,80,348
f1575,90,543
f1576,264,211
f1577,258,346
f1578,255,283
f1579,245,389
f1580,299,338
f1581,79,501
f1582,235,113
f1583,268,352
f1584,5,268
f1585,11,273
f1586,34,67
f1587,57,224
f1588,109,75
f1589,143,81
f1590,232,436
f1591,268,366
f1592,125,434
f1593,268,256
f1594,199,373
f1595,176,531
f1596,40,171
f1597,144,543
f1598,186,516
f1599,5,135
f1600,286,481
f1601,18,543
f1602,103,107
f1603,240,470
f1604,94,509
f1605,241,446
f1606,268,41
f1607,84,319
f1608,5,302
f1609,126,475
f1610,107,258
f1611,103,114
f1612,163,302
f1613,258,528
f1614,153,87
f1615,41,491
f1616,11,402
f1617,223,351
f1618,189,226
f1619,194,380
f1620,133,404
f1621,268,238
f1622,239,460
f1623,64,336
f1624,120,287
f1625,94,62
f1626,156,191
f1627,235,101
f1628,103,55
f1629,109,180
f1630,199,397
f1631,163,315
f1632,32,204
f1633,87,149
f1634,87,336
f1635,48,289
f1636,195,35
f1637,299,539
f1638,156,303
f1639,97,363
f1640,299,530
f1641,287,15
f1642,258,227
f1643,255,424
f1644,31,453
f1645,163,184
f1646,18,405
f1647,107,385
f1648,299,306
f1649,192,238
f1650,246,348
f1651,278,443
f1652,299,397
f1653,15,470
f1654,5,17
f1655,41,520
f1656,218,10
f1657,97,38
f1658,278,324
f1659,33,286
f1660,209,133
f1661,48,101
f1662,201,339
f1663,18,401
f1664,57,516
f1665,15,241
f1666,11,284
f1667,163,215
f1668,25,145
f1669,163,404
f1670,10,119
f1671,285,451
f1672,278,270
f1673,101,21
f1674,140,237
f1675,2,32
f1676,178,387
f1677,186,254
f1678,141,239
f1679,281,428
f1680,51,53
f1681,209,98
f1682,268,311
f1683,292,487
f1684,74,471
f1685,291,228
f1686,127,527
f1687,51,508
f1688,48,208
f1689,28,150
f1690,258,338
f1691,235,207
f1692,239,37
f1693,212,11
f1694,281,45
f1695,148,398
f1696,163,110
f1697,120,449
f1698,25,512
f1699,51,84
f1700,163,526
f1701,269,278
f1702,61,489
f1703,232,211
f1704,78,257
f1705,9,44
f1706,248,111
f1707,87,338
f1708,189,445
f1709,61,494
f1710,199,234
f1711,248,451
f1712,224,164
f1713,222,389
f1714,51,163
f1715,2,260
f1716,258,64
f1717,232,205
f1718,278,285
f1719,11,458
f1720,232,243
f1721,84,275
f1722,130,510
f1723,212,389
f1724,81,465
f1725,218,502
f1726,117,38
f1727,186,418
f1728,132,94
f1729,215,476
f1730,79,57
f1731,117,528
f1732,291,405
f1733,74,317
f1734,125,413
f1735,58,427
f1736,299,476
f1737,74,256
f1738,71,22
f1739,186,195
f1740,186,273
f1741,41,30
f1742,248,325
f1743,212,409
f1744,209,526
f1745,48,258
f1746,148,120
f1747,2,20
f1748,18,511
f1749,10,334
f1750,287,339
f1751,286,429
f1752,117,491
f1753,225,406
f1754,109,190
f1755,78,524
f1756,101,453
f1757,215,227
f1758,48,90
f1759,101,458
f1760,125,185
f1761,262,434
f1762,117,211
f1763,103,100
f1764,0,472
f1765,189,23
f1766,33,472
f1767,94,143
f1768,15,43
f1769,186,520
f1770,216,227
f1771,202,395
f1772,232,237
f1773,163,161
f1774,140,320
f1775,212,102
f1776,186,179
f1777,217,273
f1778,263,322
f1779,299,491
f1780,212,445
f1781,299,537
f1782,56,58
f1783,55,319
f1784,51,227
f1785,222,472
f1786,86,76
f1787,235,19
f1788,48,17
f1789,2,120
f1790,258,508
f1791,11,514
f1792,34,54
f1793,101,114
f1794,102,493
f1795,125,450
f1796,15,192
f1797,166,33
f1798,71,81
f1799,34,8
f1800,186,430
f1801,299,470
f1802,71,481
f1803,0,241
f1804,291,530
f1805,126,501
f1806,261,512
f1807,164,97
f1808,123,527
f1809,104,486
f1810,217,422
f1811,140,305
f1812,33,115
f1813,291,14
f1814,163,400
f1815,32,142
f1816,74,141
f1817,74,112
f1818,209,113
f1819,126,345
f1820,61,322
f1821,286,85
f1822,209,136
f1823,143,426
f1824,294,449
f1825,0,209
f1826,201,318
f1827,86,100
f1828,126,362
f1829,278,490
f1830,189,228
f1831,117,150
f1832,84,438
f1833,149,55
f1834,126,522
f1835,94,35
f1836,120,63
f1837,255,451
f1838,35,95
f1839,143,75
f1840,130,523
f1841,233,170
f1842,61,352
f1843,179,99
f1844,271,111
f1845,270,221
f1846,48,75
f1847,33,35
f1848,241,230
f1849,102,9
f1850,80,488
f1851,246,349
f1852,222,19
f1853,102,100
f1854,216,394
f1855,268,372
f1856,222,48
f1857,25,144
f1858,218,92
f1859,9,214
f1860,222,505
f1861,172,457
f1862,117,22
f1863,172,391
f1864,56,51
f1865,268,266
f1866,258,307
f1867,232,306
f1868,269,459
f1869,179,220
f1870,239,85
