,coordinate1,coordinate2
c621,245,89
c622,63,140
c623,248,25
c624,140,194
c625,102,327
c626,288,238
c627,309,162
c628,156,259
c629,294,71
c630,301,216
c631,339,269
c632,71,333
c633,225,152
c634,170,240
c635,186,98
c636,63,102
c637,25,155
c638,462,319
c639,94,115
c640,255,17
c641,385,157
c642,425,322
c643,316,298
c644,333,174
c645,291,141
c646,156,275
c647,71,69
c648,232,211
c649,416,97
c650,25,102
c651,2,49
c652,508,267
c653,132,331
c654,28,11
c655,264,180
c656,379,39
c657,393,105
c658,245,314
c659,2,45
c660,511,263
c661,149,34
c662,470,112
c663,278,204
c664,362,252
c665,301,294
c666,439,27
c667,508,170
c668,301,273
c669,143,340
c670,209,258
c671,454,246
c672,439,317
c673,523,103
c674,103,319
c675,485,28
c676,163,206
c677,485,271
c678,209,54
c679,133,146
c680,408,233
c681,202,148
c682,287,245
c683,0,302
c684,143,227
c685,172,73
c686,314,138
c687,240,68
c688,462,312
c689,278,257
c690,166,186
c691,439,242
c692,331,239
c693,163,330
c694,218,95
c695,517,182
c696,462,75
c697,316,95
c698,455,329
c699,123,265
c700,477,75
c701,186,78
c702,498,154
c703,475,31
c704,51,278
c705,462,268
c706,25,31
c707,339,221
c708,255,337
c709,107,254
c710,475,260
c711,477,51
c712,485,46
c713,140,289
c714,310,13
c715,149,224
c716,163,148
c717,130,10
c718,362,165
c719,485,75
c720,17,53
c721,199,302
c722,324,204
c723,123,286
c724,163,224
c725,462,273
c726,291,200
c727,294,220
c728,94,65
c729,241,185
c730,314,116
c731,232,199
c732,500,326
c733,25,115
c734,94,259
c735,15,350
c736,286,321
c737,132,67
c738,255,330
c739,278,33
c740,245,6
c741,71,301
c742,187,260
c743,301,289
c744,176,343
c745,508,43
c746,432,37
c747,170,245
c748,132,82
c749,25,84
c750,94,83
c751,500,91
c752,132,85
c753,247,198
c754,539,21
c755,511,128
c756,485,208
c757,126,104
c758,281,156
c759,71,184
c760,373,34
c761,199,345
c762,383,40
c763,94,26
c764,199,283
c765,97,292
c766,107,263
c767,370,31
c768,48,153
c769,425,184
c770,271,194
c771,493,31
c772,446,12
c773,333,182
c774,339,192
c775,74,317
c776,255,201
c777,416,182
c778,55,359
c779,485,43
c780,5,252
c781,362,123
c782,261,264
c783,455,276
c784,523,77
c785,470,36
c786,308,153
c787,262,111
c788,267,359
c789,408,153
c790,247,238
c791,278,13
c792,485,291
c793,256,237
c794,270,341
c795,281,194
c796,140,20
c797,262,259
c798,235,169
c799,301,62
c800,149,308
c801,333,278
c802,33,288
c803,224,243
c804,110,72
c805,124,188
c806,232,269
c807,2,329
c808,475,22
c809,539,194
c810,431,90
c811,408,148
c812,186,231
c813,232,130
c814,201,145
c815,269,288
c816,310,301
c817,133,208
c818,233,213
c819,304,354
c820,209,249
c821,178,76
c822,15,322
c823,408,294
c824,120,277
c825,485,82
c826,294,48
c827,117,173
c828,132,72
c829,301,82
c830,25,56
c831,57,294
c832,86,302
c833,340,282
c834,485,76
c835,107,286
c836,163,278
c837,173,202
c838,247,338
c839,539,206
c840,333,199
c841,406,180
c842,186,283
c843,117,298
c844,425,20
c845,11,231
c846,248,132
c847,278,192
c848,94,109
c849,127,5
c850,94,194
c851,278,153
c852,393,114
c853,120,178
c854,25,125
c855,370,110
c856,186,36
c857,209,120
c858,77,182
c859,416,6
c860,301,210
c861,127,273
c862,270,81
c863,117,118
c864,310,288
c865,255,303
c866,379,63
c867,377,337
c868,478,199
c869,485,313
c870,125,243
c871,523,276
c872,293,280
c873,439,139
c874,117,105
c875,475,89
c876,94,31
c877,278,262
c878,15,87
c879,301,309
c880,0,148
c881,94,202
c882,130,19
c883,18,101
c884,324,248
c885,120,150
c886,524,165
c887,255,191
c888,268,263
c889,17,30
c890,71,322
c891,150,209
c892,86,151
c893,470,21
c894,107,314
c895,107,146
c896,186,204
c897,269,359
c898,71,49
c899,508,82
c900,500,72
c901,18,130
c902,94,234
c903,28,341
c904,140,136
c905,74,210
c906,163,173
c907,515,148
c908,156,233
c909,51,83
c910,149,319
c911,362,156
c912,163,297
c913,209,133
c914,408,334
c915,239,306
c916,511,63
c917,224,121
c918,171,78
c919,195,277
c920,38,232
c921,143,244
c922,337,249
c923,470,252
c924,109,74
c925,94,43
c926,80,187
c927,110,29
c928,187,219
c929,278,216
c930,508,163
c931,293,27
c932,314,287
c933,143,74
c934,117,19
c935,301,73
c936,172,81
c937,370,218
c938,439,237
c939,34,335
c940,170,264
c941,498,15
c942,9,16
c943,232,235
c944,222,280
c945,51,87
c946,166,79
c947,84,272
c948,103,287
c949,516,118
c950,432,160
c951,310,168
c952,110,124
c953,87,160
c954,166,255
c955,455,56
c956,408,168
c957,25,164
c958,166,316
c959,172,253
c960,304,19
c961,87,116
c962,393,147
c963,51,272
c964,133,236
c965,488,179
c966,370,210
c967,442,11
c968,97,228
c969,478,59
c970,362,63
c971,156,204
c972,103,283
c973,324,201
c974,117,265
c975,432,60
c976,130,162
c977,393,333
c978,40,62
c979,278,219
c980,485,225
c981,393,64
c982,416,241
c983,130,24
c984,431,146
c985,309,203
c986,86,136
c987,153,188
c988,523,226
c989,362,247
c990,224,97
c991,465,122
c992,500,283
c993,140,313
c994,362,99
c995,108,296
c996,523,160
c997,140,273
c998,501,206
c999,217,326
c1000,126,12
c1001,34,320
c1002,103,48
c1003,194,295
c1004,439,111
c1005,140,219
c1006,247,261
c1007,347,318
c1008,248,311
c1009,74,256
c1010,232,249
c1011,523,289
c1012,11,18
c1013,17,159
c1014,356,87
c1015,193,334
c1016,508,103
c1017,370,214
c1018,176,168
c1019,263,274
c1020,396,15
c1021,416,94
c1022,278,228
c1023,517,297
c1024,163,270
c1025,316,45
c1026,270,243
c1027,370,54
c1028,126,273
c1029,485,6
c1030,471,24
c1031,408,93
c1032,87,37
c1033,432,75
c1034,521,96
c1035,97,18
c1036,232,43
c1037,419,10
c1038,71,165
c1039,63,143
c1040,347,62
c1041,347,162
c1042,48,60
c1043,301,240
c1044,86,29
c1045,97,314
c1046,62,250
c1047,393,184
c1048,393,113
c1049,202,326
c1050,149,213
c1051,155,267
c1052,155,265
c1053,186,159
c1054,57,39
c1055,2,294
c1056,501,300
c1057,163,323
c1058,347,294
c1059,117,175
c1060,268,322
c1061,170,344
c1062,309,253
c1063,2,81
c1064,485,292
c1065,87,44
c1066,416,327
c1067,41,34
c1068,293,298
c1069,455,117
c1070,301,194
c1071,498,25
c1072,324,64
c1073,155,30
c1074,25,119
c1075,408,213
c1076,87,283
c1077,133,277
c1078,516,309
c1079,40,31
c1080,148,313
c1081,301,183
c1082,500,193
c1083,454,40
c1084,193,328
c1085,347,180
c1086,179,271
c1087,301,143
c1088,232,142
c1089,104,264
c1090,363,258
c1091,61,314
c1092,124,159
c1093,517,312
c1094,465,41
c1095,186,27
c1096,258,261
c1097,255,308
c1098,304,266
c1099,51,190
c1100,293,112
c1101,386,124
c1102,383,334
c1103,293,216
c1104,103,295
c1105,516,113
c1106,202,315
c1107,494,222
c1108,94,293
c1109,130,13
c1110,393,41
c1111,508,226
c1112,40,72
c1113,156,303
c1114,431,223
c1115,268,93
c1116,71,309
c1117,500,171
c1118,439,226
c1119,150,334
c1120,71,213
c1121,255,160
c1122,25,202
c1123,324,135
c1124,84,290
c1125,140,55
c1126,147,258
c1127,202,313
c1128,201,139
c1129,271,182
c1130,63,60
c1131,477,233
c1132,232,313
c1133,393,303
c1134,149,156
c1135,63,107
c1136,500,6
c1137,500,76
c1138,264,50
c1139,34,295
c1140,508,17
c1141,362,315
c1142,462,155
c1143,408,279
c1144,170,299
c1145,109,224
c1146,240,313
c1147,383,62
c1148,393,158
c1149,153,212
c1150,232,143
c1151,301,101
c1152,80,257
c1153,301,41
c1154,117,39
c1155,304,275
c1156,271,238
c1157,143,349
c1158,255,196
c1159,2,273
c1160,402,47
c1161,477,338
c1162,429,351
c1163,471,71
c1164,439,309
c1165,156,282
c1166,148,213
c1167,523,287
c1168,263,102
c1169,110,52
c1170,340,216
c1171,393,339
c1172,324,280
c1173,416,96
c1174,25,148
c1175,348,159
c1176,222,298
c1177,209,9
c1178,454,155
c1179,516,97
c1180,393,124
c1181,25,38
c1182,293,219
c1183,264,175
c1184,218,292
c1185,178,55
c1186,9,183
c1187,171,349
c1188,268,183
c1189,173,285
c1190,178,69
c1191,416,63
c1192,316,46
c1193,301,9
c1194,339,328
c1195,209,117
c1196,147,194
c1197,523,46
c1198,393,29
c1199,301,349
c1200,370,70
c1201,120,351
c1202,170,267
c1203,2,52
c1204,511,12
c1205,171,313
c1206,462,333
c1207,199,14
c1208,446,15
c1209,278,157
c1210,17,105
c1211,178,123
c1212,212,346
c1213,255,176
c1214,80,343
c1215,385,54
c1216,255,212
c1217,94,42
c1218,278,37
c1219,393,118
c1220,448,133
c1221,493,39
c1222,140,23
c1223,370,279
c1224,316,22
c1225,301,169
c1226,241,187
c1227,293,226
c1228,294,94
c1229,48,21
c1230,393,336
c1231,350,181
c1232,57,165
c1233,166,228
c1234,97,325
c1235,294,82
c1236,217,329
c1237,262,257
c1238,500,291
c1239,193,323
c1240,432,318
c1241,278,46
c1242,241,15
c1243,194,317
c1244,232,215
c1245,156,95
c1246,454,198
c1247,462,152
c1248,452,345
c1249,485,169
c1250,247,256
c1251,240,306
c1252,11,88
c1253,172,226
c1254,209,124
c1255,347,32
c1256,97,254
c1257,209,186
c1258,163,328
c1259,71,167
c1260,508,174
c1261,432,122
c1262,309,308
c1263,402,5
c1264,258,301
c1265,485,276
c1266,485,351
c1267,125,268
c1268,271,221
c1269,416,216
c1270,439,289
c1271,110,275
c1272,370,114
c1273,508,168
c1274,255,216
c1275,439,218
c1276,393,56
c1277,48,134
c1278,339,42
c1279,539,26
c1280,232,169
c1281,132,52
c1282,485,12
c1283,107,8
c1284,331,345
c1285,462,211
c1286,327,180
c1287,270,304
c1288,455,302
c1289,143,326
c1290,347,111
c1291,202,54
c1292,120,24
c1293,74,321
c1294,442,163
c1295,102,233
c1296,133,278
c1297,477,299
c1298,255,59
c1299,383,18
c1300,477,243
c1301,171,253
c1302,539,158
c1303,87,118
c1304,133,216
c1305,48,97
c1306,287,230
c1307,379,41
c1308,378,19
c1309,363,245
c1310,470,165
c1311,314,142
c1312,448,312
c1313,501,109
c1314,163,140
c1315,132,294
c1316,301,221
c1317,2,32
c1318,539,69
c1319,448,39
c1320,0,340
c1321,425,190
c1322,2,157
c1323,485,163
c1324,419,13
c1325,120,190
c1326,2,142
c1327,516,297
c1328,71,118
c1329,63,98
c1330,0,250
c1331,163,193
c1332,193,295
c1333,370,119
c1334,462,47
c1335,471,27
c1336,117,82
c1337,508,132
c1338,304,258
c1339,117,319
c1340,247,216
c1341,316,282
c1342,242,300
c1343,539,118
c1344,71,68
c1345,455,63
c1346,263,113
c1347,500,35
c1348,462,330
c1349,380,5
c1350,97,189
c1351,2,312
c1352,64,279
c1353,333,12
c1354,240,168
c1355,189,287
c1356,86,117
c1357,156,242
c1358,172,53
c1359,97,212
c1360,140,325
c1361,316,130
c1362,179,206
c1363,240,88
c1364,201,146
c1365,110,271
c1366,133,241
c1367,94,174
c1368,258,131
c1369,255,220
c1370,2,44
c1371,493,84
c1372,97,208
c1373,171,265
c1374,439,151
c1375,247,121
c1376,258,115
c1377,471,93
c1378,140,266
c1379,156,98
c1380,347,44
c1381,370,153
c1382,62,307
c1383,327,241
c1384,431,166
c1385,172,250
c1386,172,302
c1387,452,88
c1388,143,7
c1389,110,85
c1390,225,105
c1391,56,263
c1392,485,207
c1393,148,238
c1394,494,230
c1395,224,101
c1396,439,76
c1397,347,69
c1398,337,8
c1399,209,132
c1400,493,253
c1401,432,303
c1402,539,274
c1403,454,80
c1404,370,59
c1405,448,172
c1406,500,204
c1407,347,98
c1408,350,347
c1409,132,319
c1410,360,350
c1411,148,342
c1412,248,293
c1413,363,319
c1414,123,216
c1415,393,65
c1416,324,270
c1417,163,42
c1418,432,228
c1419,216,329
c1420,262,101
c1421,25,36
c1422,107,214
c1423,333,188
c1424,209,203
c1425,166,263
c1426,408,224
c1427,304,164
c1428,363,224
c1429,163,191
c1430,278,249
c1431,327,275
c1432,172,342
c1433,286,152
c1434,432,168
c1435,278,85
c1436,393,188
c1437,316,190
c1438,304,149
c1439,370,270
c1440,163,226
c1441,79,183
c1442,94,212
c1443,301,104
c1444,172,31
c1445,186,34
c1446,393,93
c1447,310,352
c1448,508,320
c1449,179,204
c1450,117,76
c1451,149,285
c1452,195,308
c1453,500,49
c1454,40,146
c1455,439,99
c1456,495,176
c1457,310,260
c1458,163,36
c1459,126,129
c1460,40,153
c1461,439,57
c1462,140,191
c1463,363,305
c1464,524,171
c1465,255,259
c1466,500,318
c1467,416,21
c1468,301,252
c1469,140,131
c1470,17,58
c1471,248,310
c1472,120,162
c1473,148,270
c1474,17,282
c1475,494,320
c1476,240,175
c1477,71,179
c1478,163,216
c1479,324,315
c1480,347,197
c1481,240,185
c1482,10,78
c1483,494,87
c1484,240,235
c1485,416,221
c1486,314,245
c1487,470,99
c1488,452,266
c1489,156,56
c1490,370,227
c1491,383,12
c1492,209,266
c1493,362,111
c1494,516,36
c1495,255,243
c1496,385,287
c1497,71,320
c1498,439,246
c1499,309,159
c1500,247,126
c1501,166,305
c1502,500,168
c1503,385,206
c1504,71,137
c1505,408,223
c1506,485,61
c1507,409,156
c1508,17,82
c1509,373,344
c1510,17,39
c1511,0,298
c1512,278,306
c1513,471,277
c1514,74,158
c1515,452,90
c1516,64,153
c1517,194,303
c1518,516,201
c1519,293,85
c1520,149,194
c1521,409,71
c1522,511,284
c1523,337,337
c1524,362,73
c1525,470,106
c1526,255,103
c1527,224,185
c1528,117,171
c1529,401,266
c1530,301,130
c1531,74,167
c1532,130,351
c1533,455,289
c1534,370,124
c1535,419,100
c1536,416,337
c1537,209,144
c1538,521,200
c1539,133,328
c1540,133,271
c1541,356,202
c1542,25,22
c1543,94,69
c1544,86,83
c1545,143,214
c1546,439,148
c1547,255,126
c1548,255,27
c1549,87,77
c1550,186,278
c1551,103,154
c1552,195,282
c1553,439,201
c1554,431,85
c1555,278,49
c1556,370,200
c1557,248,297
c1558,287,321
c1559,109,95
c1560,34,347
c1561,416,123
c1562,127,230
c1563,258,156
c1564,465,94
c1565,539,202
c1566,324,182
c1567,149,347
c1568,232,261
c1569,194,306
c1570,393,244
c1571,324,300
c1572,216,326
c1573,186,28
c1574,63,79
c1575,130,8
c1576,518,137
c1577,71,302
c1578,339,270
c1579,117,107
c1580,492,90
c1581,140,256
c1582,172,14
c1583,143,154
c1584,439,77
c1585,163,134
c1586,293,126
c1587,362,33
c1588,153,220
c1589,125,313
c1590,132,335
c1591,209,277
c1592,462,250
c1593,511,140
c1594,48,149
c1595,176,305
c1596,40,52
c1597,109,332
c1598,511,282
c1599,286,308
c1600,439,198
c1601,287,146
c1602,130,229
c1603,255,71
c1604,71,223
c1605,51,166
c1606,117,25
c1607,408,314
c1608,81,253
c1609,284,146
c1610,186,233
c1611,393,227
c1612,285,259
c1613,143,225
c1614,101,216
c1615,316,100
c1616,255,114
c1617,294,73
c1618,462,183
c1619,465,113
c1620,107,191
c1621,516,264
c1622,109,70
c1623,140,182
c1624,255,261
c1625,107,195
c1626,163,274
c1627,475,15
c1628,97,89
c1629,10,286
c1630,117,189
c1631,539,38
c1632,409,34
c1633,373,200
c1634,409,295
c1635,80,308
c1636,324,256
c1637,439,329
c1638,393,319
c1639,287,268
c1640,102,216
c1641,485,58
c1642,516,185
c1643,439,64
c1644,416,267
c1645,508,283
c1646,51,231
c1647,287,183
c1648,255,235
c1649,51,192
c1650,362,109
c1651,245,105
c1652,189,293
c1653,339,108
c1654,416,269
c1655,455,130
c1656,485,53
c1657,248,284
c1658,455,282
c1659,393,237
c1660,11,349
c1661,294,86
c1662,508,89
c1663,362,93
c1664,126,217
c1665,74,290
c1666,371,138
c1667,370,106
c1668,248,214
c1669,242,270
c1670,209,40
c1671,25,26
c1672,232,176
c1673,485,77
c1674,63,125
c1675,264,287
c1676,409,212
c1677,324,134
c1678,120,8
c1679,186,45
c1680,0,270
c1681,393,220
c1682,186,335
c1683,517,283
c1684,475,122
c1685,402,298
c1686,304,261
c1687,209,236
c1688,25,63
c1689,431,214
c1690,333,67
c1691,350,341
c1692,301,117
c1693,339,53
c1694,508,77
c1695,225,62
c1696,385,120
c1697,2,68
c1698,240,233
c1699,301,22
c1700,255,101
c1701,179,247
c1702,475,253
c1703,416,146
c1704,268,324
c1705,155,143
c1706,477,228
c1707,255,316
c1708,241,278
c1709,370,318
c1710,385,220
c1711,310,232
c1712,209,243
c1713,347,267
c1714,172,332
c1715,268,124
c1716,212,298
c1717,210,188
c1718,255,227
c1719,485,158
c1720,286,181
c1721,370,242
c1722,130,15
c1723,508,185
c1724,462,109
c1725,539,42
c1726,385,215
c1727,5,12
c1728,126,302
c1729,309,143
c1730,281,149
c1731,71,48
c1732,327,255
c1733,370,172
c1734,278,298
c1735,416,340
c1736,140,29
c1737,477,203
c1738,241,45
c1739,408,319
c1740,25,24
c1741,80,265
c1742,34,270
c1743,117,56
c1744,454,34
c1745,117,147
c1746,301,121
c1747,406,346
c1748,373,12
c1749,38,271
c1750,126,109
c1751,48,78
c1752,155,55
c1753,316,166
c1754,439,235
c1755,209,173
c1756,173,306
c1757,301,181
c1758,149,327
c1759,324,72
c1760,156,124
c1761,125,199
c1762,316,295
c1763,278,95
c1764,508,279
c1765,25,46
c1766,462,140
c1767,370,316
c1768,539,222
c1769,61,192
c1770,465,12
c1771,64,61
c1772,189,322
c1773,379,22
c1774,279,80
c1775,97,318
c1776,362,225
c1777,109,27
c1778,393,104
c1779,511,96
c1780,163,137
c1781,485,217
c1782,500,208
c1783,270,72
c1784,309,274
c1785,465,22
c1786,120,247
c1787,120,170
c1788,209,264
c1789,439,314
c1790,56,306
c1791,432,145
c1792,209,164
c1793,485,184
c1794,9,176
c1795,156,230
c1796,147,297
c1797,2,33
c1798,97,261
c1799,48,139
c1800,94,214
c1801,170,274
c1802,178,54
c1803,255,280
c1804,363,118
c1805,255,338
c1806,517,68
c1807,393,293
c1808,462,31
c1809,316,226
c1810,94,170
c1811,291,134
c1812,56,184
c1813,120,183
c1814,71,28
c1815,117,84
c1816,431,248
c1817,337,340
c1818,439,158
c1819,516,42
c1820,123,236
c1821,11,176
c1822,235,304
c1823,48,257
c1824,370,120
c1825,393,243
c1826,153,177
c1827,370,303
c1828,194,323
c1829,25,81
c1830,40,47
c1831,278,245
c1832,385,258
c1833,493,262
c1834,5,91
c1835,386,145
c1836,511,307
c1837,143,196
c1838,0,306
c1839,117,67
c1840,270,295
c1841,235,159
c1842,347,157
c1843,110,304
c1844,57,306
c1845,324,136
c1846,324,48
c1847,102,315
c1848,294,114
c1849,153,175
c1850,493,132
c1851,416,64
c1852,48,159
c1853,370,319
c1854,385,210
c1855,17,36
c1856,485,123
c1857,238,306
c1858,324,261
c1859,431,345
c1860,172,16
c1861,477,156
c1862,186,333
c1863,264,157
c1864,393,304
c1865,281,141
c1866,477,103
c1867,156,260
c1868,355,345
c1869,28,230
c1870,209,190
