,coordinate1,coordinate2
f1009,55,229
f1010,134,29
f1011,83,57
f1012,8,146
f1013,143,337
f1014,34,195
f1015,153,132
f1016,99,267
f1017,24,57
f1018,33,10
f1019,24,413
f1020,46,219
f1021,81,141
f1022,71,445
f1023,39,380
f1024,49,423
f1025,128,366
f1026,150,36
f1027,37,222
f1028,153,372
f1029,134,392
f1030,90,94
f1031,153,384
f1032,143,188
f1033,24,339
f1034,90,128
f1035,54,79
f1036,17,97
f1037,93,356
f1038,90,318
f1039,46,51
f1040,97,267
f1041,74,184
f1042,39,375
f1043,98,186
f1044,24,95
f1045,68,347
f1046,112,266
f1047,33,296
f1048,17,34
f1049,2,266
f1050,83,356
f1051,127,305
f1052,32,279
f1053,121,372
f1054,143,120
f1055,125,197
f1056,46,280
f1057,90,54
f1058,153,6
f1059,24,130
f1060,68,50
f1061,134,92
f1062,128,234
f1063,49,261
f1064,24,386
f1065,93,352
f1066,149,286
f1067,112,277
f1068,83,119
f1069,147,225
f1070,81,128
f1071,105,429
f1072,153,414
f1073,56,413
f1074,39,339
f1075,90,111
f1076,98,270
f1077,24,155
f1078,147,301
f1079,98,119
f1080,90,108
f1081,37,165
f1082,153,12
f1083,75,227
f1084,125,392
f1085,53,178
f1086,90,189
f1087,18,179
f1088,105,103
f1089,17,57
f1090,134,374
f1091,137,164
f1092,61,51
f1093,125,386
f1094,68,69
f1095,18,49
f1096,30,205
f1097,142,177
f1098,90,321
f1099,97,91
f1100,46,292
f1101,24,341
f1102,54,178
f1103,75,176
f1104,39,321
f1105,24,89
f1106,5,127
f1107,137,343
f1108,55,139
f1109,112,342
f1110,46,128
f1111,97,352
f1112,40,109
f1113,134,288
f1114,149,393
f1115,134,384
f1116,137,359
f1117,32,160
f1118,103,355
f1119,90,322
f1120,105,45
f1121,46,317
f1122,46,104
f1123,147,176
f1124,125,414
f1125,125,407
f1126,141,188
f1127,90,420
f1128,112,106
f1129,84,192
f1130,103,344
f1131,125,249
f1132,134,83
f1133,55,309
f1134,2,165
f1135,81,253
f1136,24,396
f1137,147,415
f1138,115,378
f1139,153,108
f1140,2,215
f1141,55,203
f1142,33,293
f1143,9,128
f1144,40,30
f1145,141,162
f1146,18,28
f1147,71,128
f1148,128,445
f1149,68,279
f1150,2,44
f1151,27,194
f1152,112,202
f1153,84,350
f1154,39,393
f1155,99,152
f1156,37,198
f1157,81,375
f1158,90,145
f1159,11,115
f1160,59,92
f1161,84,43
f1162,61,323
f1163,0,144
f1164,61,317
f1165,24,274
f1166,153,422
f1167,115,396
f1168,100,234
f1169,49,267
f1170,71,205
f1171,112,114
f1172,0,328
f1173,49,263
f1174,153,318
f1175,134,331
f1176,112,285
f1177,24,289
f1178,112,249
f1179,128,169
f1180,143,216
f1181,24,42
f1182,11,135
f1183,17,239
f1184,137,338
f1185,137,382
f1186,103,197
f1187,33,279
f1188,135,0
f1189,49,365
f1190,149,298
f1191,98,131
f1192,127,17
f1193,103,89
f1194,141,355
f1195,8,174
f1196,68,61
f1197,93,110
f1198,24,277
f1199,68,268
f1200,2,76
f1201,2,274
f1202,106,22
f1203,49,272
f1204,52,164
f1205,17,219
f1206,61,297
f1207,97,348
f1208,17,45
f1209,71,158
f1210,10,181
f1211,77,138
f1212,134,220
f1213,105,314
f1214,49,367
f1215,149,288
f1216,90,348
f1217,127,188
f1218,125,153
f1219,128,115
f1220,46,426
f1221,134,54
f1222,68,352
f1223,33,286
f1224,93,195
f1225,68,23
f1226,127,194
f1227,112,304
f1228,46,116
f1229,93,137
f1230,53,139
f1231,96,445
f1232,90,347
f1233,83,250
f1234,153,252
f1235,90,195
f1236,54,286
f1237,137,336
f1238,40,115
f1239,134,383
f1240,127,78
f1241,143,193
f1242,46,333
f1243,134,185
f1244,134,373
f1245,68,242
f1246,52,236
f1247,68,282
f1248,127,227
f1249,149,41
f1250,74,138
f1251,37,194
f1252,112,325
f1253,112,237
f1254,84,182
f1255,127,321
f1256,127,27
f1257,112,157
f1258,115,371
f1259,153,402
f1260,61,356
f1261,142,122
f1262,142,181
f1263,141,348
f1264,147,338
f1265,112,143
f1266,134,299
f1267,55,104
f1268,105,54
f1269,98,108
f1270,49,292
f1271,99,86
f1272,135,445
f1273,2,40
f1274,18,273
f1275,71,146
f1276,68,48
f1277,105,78
f1278,71,134
f1279,53,254
f1280,2,112
f1281,107,445
f1282,68,344
f1283,49,176
f1284,49,231
f1285,53,113
f1286,46,306
f1287,46,327
f1288,53,170
f1289,77,101
f1290,153,144
f1291,71,190
f1292,46,276
f1293,127,195
f1294,39,411
f1295,46,259
f1296,9,151
f1297,59,276
f1298,112,63
f1299,147,209
f1300,55,79
f1301,18,215
f1302,83,352
f1303,93,410
f1304,150,276
f1305,83,55
f1306,61,76
f1307,17,60
f1308,68,342
f1309,103,124
f1310,90,183
f1311,2,128
f1312,149,59
f1313,142,191
f1314,127,105
f1315,2,13
f1316,112,167
f1317,2,224
f1318,125,294
f1319,76,184
f1320,68,227
f1321,11,146
f1322,112,419
f1323,98,422
f1324,17,48
f1325,90,151
f1326,24,136
f1327,141,99
f1328,127,308
f1329,134,377
f1330,71,132
f1331,149,97
f1332,25,324
f1333,46,99
f1334,153,48
f1335,2,394
f1336,2,402
f1337,68,397
f1338,127,430
f1339,62,391
f1340,55,164
f1341,112,105
f1342,103,409
f1343,76,85
f1344,90,341
f1345,24,402
f1346,147,131
f1347,15,134
f1348,59,278
f1349,2,311
f1350,121,408
f1351,112,366
f1352,46,142
f1353,134,414
f1354,46,351
f1355,97,282
f1356,68,391
f1357,127,233
f1358,0,420
f1359,49,72
f1360,90,298
f1361,81,292
f1362,24,271
f1363,9,135
f1364,59,90
f1365,134,43
f1366,15,148
f1367,127,80
f1368,61,342
f1369,24,316
f1370,24,169
f1371,144,99
f1372,18,367
f1373,61,48
f1374,8,132
f1375,99,83
f1376,127,212
f1377,112,445
f1378,112,274
f1379,90,313
f1380,105,189
f1381,17,39
f1382,68,405
f1383,134,369
f1384,103,122
f1385,24,178
f1386,112,350
f1387,143,148
f1388,2,254
f1389,39,130
f1390,61,118
f1391,147,184
f1392,2,55
f1393,37,213
f1394,37,292
f1395,31,271
f1396,98,99
f1397,128,350
f1398,112,195
f1399,46,134
f1400,24,401
