,coordinate1,coordinate2
c986,355,69
c987,235,70
c988,104,21
c989,255,67
c990,218,62
c991,58,25
c992,350,71
c993,143,66
c994,379,75
c995,442,47
c996,379,28
c997,448,56
c998,452,57
c999,195,21
c1000,35,32
c1001,130,37
c1002,11,63
c1003,156,65
c1004,355,63
c1005,38,20
c1006,393,44
c1007,25,55
c1008,216,33
c1009,442,18
c1010,80,52
c1011,235,46
c1012,360,51
c1013,232,59
c1014,515,12
c1015,258,71
c1016,400,47
c1017,130,13
c1018,103,69
c1019,293,45
c1020,373,76
c1021,511,7
c1022,446,49
c1023,396,84
c1024,258,64
c1025,79,35
c1026,554,67
c1027,222,41
c1028,5,64
c1029,240,60
c1030,169,63
c1031,232,38
c1032,416,19
c1033,431,61
c1034,264,30
c1035,71,60
c1036,446,40
c1037,485,24
c1038,492,23
c1039,579,43
c1040,25,49
c1041,554,49
c1042,281,20
c1043,102,76
c1044,2,44
c1045,370,36
c1046,373,71
c1047,546,6
c1048,401,57
c1049,124,31
c1050,354,12
c1051,56,30
c1052,32,68
c1053,258,7
c1054,219,52
c1055,71,42
c1056,120,67
c1057,64,28
c1058,386,68
c1059,393,59
c1060,10,52
c1061,278,53
c1062,353,25
c1063,360,38
c1064,579,71
c1065,56,63
c1066,485,69
c1067,239,64
c1068,393,63
c1069,2,70
c1070,189,67
c1071,181,0
c1072,255,17
c1073,80,45
c1074,353,47
c1075,57,54
c1076,356,72
c1077,567,50
c1078,416,11
c1079,439,53
c1080,462,27
c1081,78,60
c1082,217,20
c1083,64,56
c1084,109,0
c1085,383,78
c1086,579,3
c1087,201,6
c1088,242,29
c1089,25,68
c1090,511,56
c1091,41,17
c1092,485,23
c1093,133,12
c1094,446,31
c1095,310,12
c1096,393,43
c1097,84,40
c1098,579,15
c1099,380,28
c1100,485,67
c1101,189,27
c1102,356,5
c1103,74,17
c1104,222,55
c1105,337,48
c1106,268,64
c1107,355,34
c1108,17,0
c1109,28,70
c1110,258,40
c1111,439,28
c1112,74,40
c1113,255,62
c1114,517,5
c1115,462,33
c1116,343,0
c1117,554,43
c1118,423,49
c1119,462,26
c1120,15,46
c1121,470,48
c1122,2,18
c1123,11,15
c1124,567,61
c1125,235,7
c1126,48,51
c1127,396,65
c1128,241,21
c1129,64,58
c1130,379,72
c1131,255,15
c1132,64,27
c1133,309,63
c1134,485,49
c1135,232,75
c1136,396,59
c1137,419,74
c1138,485,12
c1139,540,22
c1140,324,12
c1141,517,22
c1142,199,40
c1143,401,47
c1144,561,38
c1145,378,70
c1146,554,55
c1147,149,9
c1148,199,67
c1149,534,39
c1150,32,15
c1151,462,23
c1152,212,55
c1153,268,16
c1154,524,74
c1155,262,36
c1156,400,63
c1157,579,73
c1158,579,51
c1159,258,56
c1160,540,61
c1161,48,21
c1162,84,11
c1163,239,13
c1164,224,38
c1165,239,10
c1166,97,20
c1167,517,49
c1168,314,46
c1169,271,0
c1170,195,12
c1171,262,60
c1172,308,28
c1173,327,51
c1174,396,32
c1175,194,15
c1176,25,63
c1177,396,11
c1178,377,12
c1179,531,62
c1180,5,56
c1181,377,66
c1182,327,58
c1183,347,53
c1184,324,23
c1185,255,35
c1186,485,65
c1187,2,39
c1188,567,25
c1189,492,41
c1190,71,63
c1191,383,62
c1192,262,30
c1193,202,77
c1194,64,55
c1195,356,39
c1196,579,21
c1197,531,21
c1198,350,14
c1199,425,73
c1200,235,54
c1201,189,50
c1202,356,63
c1203,301,65
c1204,189,48
c1205,101,36
c1206,485,66
c1207,424,68
c1208,255,56
c1209,373,56
c1210,94,66
c1211,278,12
c1212,301,54
c1213,232,12
c1214,383,69
c1215,94,26
c1216,155,49
c1217,508,12
c1218,232,66
c1219,448,69
c1220,291,20
c1221,355,25
c1222,33,36
c1223,544,58
c1224,465,59
c1225,64,22
c1226,373,14
c1227,255,60
c1228,475,8
c1229,54,25
c1230,41,29
c1231,9,42
c1232,409,36
c1233,379,26
c1234,32,38
c1235,448,31
c1236,308,40
c1237,347,76
c1238,485,35
c1239,396,54
c1240,471,45
c1241,393,62
c1242,80,70
c1243,41,46
c1244,485,14
c1245,579,57
c1246,186,70
c1247,102,52
c1248,120,55
c1249,97,30
c1250,2,32
c1251,327,54
c1252,33,68
c1253,354,47
c1254,5,41
c1255,396,25
c1256,33,63
c1257,123,52
c1258,110,23
c1259,287,28
c1260,350,38
c1261,356,66
c1262,163,41
c1263,579,47
c1264,567,6
c1265,179,67
c1266,285,57
c1267,544,34
c1268,94,25
c1269,264,33
c1270,127,31
c1271,515,23
c1272,442,78
c1273,401,12
c1274,416,31
c1275,196,41
c1276,258,16
c1277,33,52
c1278,28,42
c1279,538,50
c1280,28,35
c1281,462,31
c1282,241,71
c1283,166,67
c1284,103,52
c1285,446,53
c1286,383,73
c1287,383,11
c1288,579,37
c1289,508,24
c1290,363,28
c1291,153,8
c1292,370,70
c1293,264,63
c1294,485,33
c1295,425,68
c1296,439,33
c1297,124,10
c1298,41,16
c1299,356,37
c1300,33,38
c1301,125,36
c1302,199,35
c1303,35,38
c1304,285,12
c1305,416,51
c1306,240,57
c1307,350,46
c1308,447,49
c1309,189,44
c1310,56,25
c1311,402,41
c1312,304,28
c1313,447,41
c1314,485,42
c1315,424,31
c1316,107,24
c1317,469,0
c1318,28,27
c1319,35,28
c1320,199,18
c1321,64,11
c1322,452,8
c1323,219,5
c1324,579,49
c1325,25,65
c1326,531,67
c1327,126,74
c1328,264,17
c1329,189,40
c1330,209,35
c1331,508,35
c1332,304,24
c1333,357,25
c1334,301,58
c1335,212,50
c1336,262,54
c1337,327,78
c1338,531,56
c1339,32,49
c1340,48,68
c1341,12,5
c1342,255,50
c1343,448,16
c1344,356,34
c1345,189,22
c1346,383,76
c1347,155,68
c1348,579,33
c1349,379,15
c1350,209,29
c1351,333,47
c1352,179,68
c1353,212,14
c1354,494,11
c1355,424,63
c1356,538,56
c1357,432,0
c1358,86,32
c1359,241,26
c1360,354,25
c1361,310,63
c1362,379,42
c1363,508,67
c1364,534,17
c1365,34,32
c1366,494,27
c1367,28,14
c1368,198,0
c1369,64,69
c1370,544,25
c1371,107,30
c1372,97,16
c1373,355,50
c1374,130,75
c1375,448,53
c1376,385,37
c1377,48,45
c1378,48,26
c1379,186,55
c1380,10,42
c1381,310,60
c1382,439,14
c1383,189,37
c1384,567,59
c1385,470,45
c1386,452,42
c1387,393,36
c1388,393,57
c1389,209,64
c1390,554,50
c1391,531,14
c1392,33,28
c1393,268,40
c1394,56,10
c1395,25,57
c1396,140,49
c1397,84,56
c1398,442,57
c1399,563,37
c1400,51,29
c1401,33,26
c1402,554,63
c1403,291,72
c1404,34,38
c1405,270,0
c1406,10,15
c1407,166,6
c1408,235,50
c1409,508,34
c1410,383,27
c1411,90,0
c1412,439,23
c1413,189,46
c1414,347,68
c1415,245,70
c1416,104,17
c1417,468,0
c1418,498,67
c1419,74,59
c1420,58,17
c1421,281,77
c1422,462,25
c1423,209,38
c1424,2,36
c1425,216,27
c1426,57,35
c1427,475,77
c1428,58,68
c1429,126,71
c1430,216,30
c1431,102,15
c1432,531,48
c1433,240,48
c1434,25,52
c1435,515,65
c1436,25,39
c1437,232,17
c1438,235,24
c1439,245,49
c1440,446,65
c1441,117,32
c1442,97,74
c1443,32,65
c1444,240,21
c1445,34,36
c1446,34,15
c1447,337,58
c1448,301,76
c1449,332,47
c1450,2,33
c1451,355,39
c1452,449,49
c1453,34,60
c1454,102,21
c1455,538,44
c1456,508,39
c1457,252,0
c1458,149,63
c1459,544,52
c1460,41,41
c1461,258,38
c1462,149,70
c1463,531,50
c1464,332,44
c1465,494,70
c1466,109,26
c1467,286,57
c1468,189,25
c1469,554,32
c1470,531,64
c1471,247,17
c1472,451,0
c1473,2,15
c1474,402,57
c1475,540,31
c1476,78,63
c1477,97,65
c1478,57,63
