,coordinate1,coordinate2
f192,5104,7797
f193,5217,10149
f194,6133,5014
f195,4963,8894
f196,6191,4791
f197,5237,3336
f198,4908,6465
f199,7170,3878
f200,4818,5785
f201,6175,8716
f202,5596,7352
f203,7584,2916
f204,6228,3287
f205,4977,10518
f206,4926,3955
f207,4781,5585
f208,4840,9236
f209,4087,6148
f210,5133,3714
f211,8390,3977
f212,5246,9745
f213,4849,7759
f214,3655,5558
f215,3155,6692
f216,5854,10056
f217,5836,9318
f218,5457,3506
f219,7344,4022
f220,5333,3321
f221,4529,4598
f222,5368,4046
f223,4018,9249
f224,5107,8351
f225,4930,5653
f226,5496,3326
f227,5959,5330
f228,5186,8475
f229,4033,5105
f230,5643,9100
f231,7052,3909
f232,4085,6352
f233,5490,3166
f234,5606,10692
f235,4503,7843
f236,4038,5694
f237,4743,7314
f238,3009,6657
f239,6725,4022
f240,4192,4992
f241,5266,9104
f242,3106,5608
f243,4535,5394
f244,3199,6722
f245,5647,4747
f246,6543,4624
f247,5668,10119
f248,3587,6566
f249,4882,5623
f250,3782,4927
f251,5183,6522
f252,5217,4565
f253,5093,7954
f254,5207,10464
f255,6797,4761
f256,6059,9112
f257,3951,5420
f258,4643,6220
f259,7117,3808
f260,5852,5235
f261,4347,7918
f262,5623,9286
f263,6736,5155
f264,5812,4865
f265,3626,6257
f266,5232,9375
f267,7317,4212
f268,5995,2963
f269,5526,9456
f270,5988,8037
f271,5453,9981
f272,4946,6298
f273,3935,9263
f274,4250,6425
f275,4679,2744
f276,3142,5294
f277,7113,3507
f278,5459,2688
f279,4133,2944
f280,4235,4438
f281,5159,10232
f282,5976,5689
f283,4028,6130
f284,4198,8242
f285,3756,5448
f286,6498,2575
f287,5844,4615
f288,5817,9671
f289,5895,9111
f290,3984,7130
f291,4733,9587
f292,4290,5781
f293,4162,8913
f294,5439,6059
f295,5836,10197
f296,4378,4664
f297,5914,9188
f298,3172,5459
f299,5120,4774
f300,4747,9531
f301,3909,8629
f302,6399,3469
f303,4565,4282
f304,7710,3187
f305,5607,7997
f306,6173,5472
f307,4341,7840
f308,7579,2896
f309,3329,5833
f310,6037,9256
f311,3629,5165
f312,4717,3492
f313,3885,5179
f314,3999,7292
f315,8159,4162
f316,5140,4322
f317,5545,10553
f318,6180,4372
f319,5202,4372
f320,4563,6298
f321,5448,5265
f322,3587,6410
f323,6156,9048
f324,4920,8476
f325,6050,9300
f326,5106,8927
f327,5685,9913
f328,7558,3551
f329,6126,5482
f330,5077,5740
f331,4308,2763
f332,3550,6485
f333,7371,4492
f334,5090,7158
f335,7285,3034
f336,3372,5049
f337,5666,3159
f338,5947,9479
f339,4377,6090
f340,5561,5892
f341,6827,5489
f342,4366,5003
f343,6211,3037
f344,3715,4925
f345,3670,5893
f346,4200,2827
f347,4328,9254
f348,7297,3696
f349,5061,10048
f350,5293,8247
f351,5140,10261
f352,4049,5398
f353,5295,3707
f354,5371,9751
f355,5541,10391
f356,3399,5661
f357,8274,4165
f358,5941,5615
f359,4424,3493
f360,5246,8112
f361,3998,5020
f362,3986,7180
f363,4407,5212
f364,5143,4363
f365,5674,9349
f366,5009,9777
f367,4159,5126
f368,5062,5224
f369,5463,10319
f370,3931,6870
f371,5464,3689
f372,5388,10602
f373,6432,3203
f374,5535,8988
f375,6555,2961
f376,5735,3496
f377,6161,4002
f378,5673,9232
f379,5070,7490
f380,4009,4694
f381,7645,4875
f382,3949,5339
f383,2941,6456
f384,3148,5535
f385,4179,8987
f386,6699,5520
f387,3951,4654
f388,4510,4458
f389,3062,7227
f390,6152,4750
f391,3590,5747
f392,5299,9869
f393,7524,3223
f394,5643,9976
f395,4853,6635
f396,7684,3082
f397,5767,7135
f398,5725,3296
f399,3844,4879
f400,4719,8814
f401,6101,9473
f402,4557,3743
f403,3888,6082
f404,5240,10562
f405,6219,3521
f406,3370,5090
f407,3724,4754
f408,3876,5111
f409,4914,5629
f410,6881,5603
f411,4625,5935
f412,6697,3183
f413,3982,6088
f414,7136,4575
f415,6499,5379
f416,4085,5818
f417,5795,10215
f418,4682,3746
f419,6888,4903
f420,6469,5731
f421,3693,4937
f422,6370,5821
f423,4656,5914
f424,5662,6489
f425,7297,5320
f426,3485,4579
f427,4525,2782
f428,4059,4375
f429,5383,3753
f430,5428,7029
f431,5769,5609
f432,4968,5272
f433,4372,6751
f434,4095,3621
f435,5937,7903
f436,3872,6801
f437,6168,8083
f438,6002,3942
f439,5844,3623
f440,5945,9274
f441,5438,9786
f442,6763,3401
f443,4830,2996
f444,4526,3970
f445,3305,6263
f446,5667,3497
f447,4225,5161
f448,3779,5878
f449,3891,6257
f450,5347,9821
f451,3336,5075
f452,4227,2917
f453,6023,9380
f454,4455,7735
f455,3454,5268
f456,4767,8112
f457,4031,8181
f458,5147,6229
f459,3840,9087
f460,5289,8461
f461,5642,9166
f462,7573,4680
f463,3415,7453
f464,5004,6726
f465,3923,7063
f466,6046,5794
f467,4795,3181
f468,4784,7311
f469,6354,7931
f470,5458,5236
f471,5217,2910
f472,4877,8710
f473,3038,7183
f474,3952,5102
f475,5322,3057
f476,3876,5087
f477,5135,10610
f478,3522,6645
f479,4748,7591
f480,4775,4659
f481,5228,9878
f482,6041,2613
f483,6444,3059
f484,6896,3337
f485,5531,4674
f486,5144,10404
f487,5482,5276
f488,5968,2653
f489,5211,8870
f490,4108,2762
f491,7839,4139
f492,5045,5382
f493,4919,3305
f494,3518,7079
f495,3601,5781
f496,5130,8690
f497,4534,3835
f498,7547,3346
f499,8549,3758
f500,5118,5239
f501,6268,3846
f502,5799,3265
f503,4019,9363
f504,6285,3541
f505,4051,4798
f506,5446,3528
f507,4866,6716
f508,5429,7848
f509,6095,3358
f510,6056,9549
f511,4035,5254
f512,3838,6109
f513,5119,10488
f514,4488,4899
f515,5428,8530
f516,4924,4174
f517,5772,10208
f518,6857,3322
f519,5110,4355
f520,5461,4700
f521,5089,3892
f522,3653,7404
f523,4082,5095
f524,4740,4083
f525,5462,3785
f526,6115,9752
f527,4235,6035
f528,4716,10599
f529,5658,7600
f530,4845,4875
f531,7323,4270
f532,6352,3307
f533,6207,7731
f534,4281,5891
f535,4866,6755
f536,4430,7318
f537,7316,4511
f538,5065,7284
f539,3899,5487
f540,6418,3518
f541,4170,4822
f542,5739,10057
f543,5602,7772
f544,5025,7190
f545,5122,10269
f546,6771,4606
f547,5390,3003
f548,4726,3871
f549,4989,10638
f550,4904,3746
f551,3916,5642
f552,4123,6700
f553,7451,3914
f554,3916,9360
f555,6370,8906
f556,4013,5829
f557,4667,5507
f558,5192,9920
f559,3797,5459
f560,5559,9287
f561,3878,8882
f562,3960,6110
f563,6392,10353
f564,4819,5826
f565,5872,8547
f566,5580,9742
f567,4791,4870
f568,4113,4386
f569,5180,7590
f570,6048,9784
f571,4517,6930
f572,4061,5904
f573,6082,8430
f574,5271,4191
f575,3304,6231
f576,5673,9385
f577,6743,5057
f578,4931,9013
f579,4543,6534
f580,3819,6529
f581,6836,3436
f582,4834,3880
f583,6808,5561
f584,7737,4106
f585,4508,6491
f586,6039,5410
f587,4471,5647
f588,5697,7570
f589,5443,6810
f590,5902,10037
f591,6145,10135
f592,2962,5437
f593,4355,4492
f594,5291,4327
f595,4675,5942
f596,5576,8236
f597,8324,3909
f598,6220,9944
f599,3247,5335
f600,4963,10004
f601,8137,3764
f602,4112,5998
f603,6256,8955
f604,7064,4802
f605,4985,7143
f606,3717,6722
f607,3427,7021
f608,6733,4850
f609,5690,8152
f610,5376,5016
f611,4445,4588
f612,2957,5422
f613,4693,7382
f614,5233,4436
f615,5083,7839
f616,5943,7671
f617,5466,8284
f618,6151,9547
f619,3565,6573
f620,7983,8269
f621,7425,3208
f622,5129,4084
f623,5333,6889
f624,6673,3265
f625,4247,4940
f626,5483,10470
f627,5234,5559
f628,7138,4517
f629,2962,5460
f630,5773,3523
f631,5074,9854
f632,5319,10382
f633,5874,9690
f634,7616,3455
f635,4955,10100
f636,4910,9975
f637,4660,7601
f638,4266,6832
f639,3115,5335
f640,4616,4931
f641,5940,3864
f642,5105,2973
f643,5133,7797
f644,4301,3499
f645,5713,5942
f646,4723,4214
f647,4299,3993
f648,4989,3111
f649,6192,5055
f650,4999,8885
f651,5753,3771
f652,4304,6006
f653,7641,3173
f654,6232,3120
f655,4186,4954
f656,3997,2849
f657,6168,4069
f658,6491,4977
f659,5780,6637
f660,5989,3480
f661,4189,5542
f662,4187,6055
f663,3980,2914
f664,6600,4175
f665,3964,5539
f666,5434,6571
f667,4359,7885
f668,5129,8031
f669,6232,4996
f670,3745,6555
f671,5383,6669
f672,3997,5949
f673,6725,5344
f674,4622,3435
f675,4235,8746
f676,5772,9917
f677,6226,3494
f678,5508,9599
f679,4729,7642
f680,5145,10048
f681,3795,6731
f682,4856,3269
f683,4675,6711
f684,7541,4461
f685,3570,7349
f686,6007,7713
f687,4027,6364
f688,3435,5088
f689,5745,7951
f690,6469,3799
f691,6972,3544
f692,4796,9555
f693,5217,6667
f694,4138,6215
f695,3197,5106
f696,3803,5385
f697,3794,5901
f698,3478,7057
f699,5780,8211
f700,4072,4858
f701,8392,4028
f702,5082,5195
f703,5248,3779
f704,5936,5445
f705,3429,4996
f706,3910,9289
f707,4342,4427
f708,6167,5123
f709,6542,3829
f710,5915,4783
f711,3644,5816
f712,5050,10221
f713,3340,5449
f714,6632,3855
f715,4620,4218
f716,5338,9628
f717,3133,5435
f718,4305,2966
f719,6184,9725
f720,4173,4887
f721,4125,3594
f722,3849,5299
f723,5374,10356
f724,6311,2923
f725,4215,3605
f726,6278,3311
f727,3282,5787
f728,5156,8397
f729,4966,5088
f730,6400,5689
f731,4722,8968
f732,6740,4822
f733,7154,3471
f734,4624,4561
f735,4173,6204
f736,6758,5449
f737,4465,5230
f738,5531,10275
f739,5343,4169
f740,3532,5309
f741,5534,4443
f742,5389,5474
f743,5897,4118
f744,7349,4013
f745,4942,10200
f746,4307,3548
f747,5217,9793
f748,6321,4147
f749,5444,8794
f750,5500,6571
f751,5284,5015
f752,7476,4958
f753,3815,8500
f754,5239,5225
f755,6414,5228
f756,3595,4552
f757,4560,8854
f758,4533,4762
f759,4508,8186
f760,3211,5999
f761,3324,5356
f762,4769,6523
f763,5629,2749
f764,4345,3905
f765,6588,3314
f766,4127,7572
f767,5098,6028
f768,4812,7126
f769,3252,5009
f770,5208,5287
f771,4122,4355
f772,4194,2925
f773,3472,6704
f774,5693,10107
f775,4287,4872
f776,7487,3412
f777,3751,4576
f778,6684,4078
f779,4212,6071
f780,5623,10656
f781,4826,8074
f782,5504,4004
f783,7457,4209
f784,3884,7147
f785,5282,3324
f786,5895,4719
f787,7473,3909
f788,3943,4535
f789,6173,3531
f790,4929,6887
f791,7461,3090
f792,6575,5406
f793,5039,5642
f794,5404,6944
f795,6727,3375
f796,3188,6672
f797,5724,9510
f798,6583,2617
f799,3561,5560
f800,5829,3386
f801,3935,6888
f802,7629,3553
f803,5052,5477
f804,5798,4344
f805,4513,5646
f806,5036,9956
f807,6482,5706
f808,3955,5217
f809,4438,5643
f810,6565,5084
f811,4996,5590
f812,6471,8834
f813,4119,5979
f814,4973,10817
f815,4950,10067
f816,6632,4249
f817,4878,5356
f818,5353,2854
f819,5971,9752
f820,5317,10642
f821,6471,3382
f822,3892,4512
f823,6604,3511
f824,4961,4665
f825,5187,4204
f826,4650,5274
f827,4190,5662
f828,5614,9380
f829,7327,5508
f830,3487,5387
f831,4905,6289
f832,5487,7994
f833,4674,3719
f834,3969,9187
f835,7614,3269
f836,4331,4509
f837,5489,9980
f838,4031,7036
f839,4481,5287
f840,6628,4994
f841,3606,7698
f842,4592,7881
f843,5211,9986
f844,3873,4883
f845,4746,3338
f846,6082,7885
f847,5768,3178
f848,5657,7581
f849,5390,10169
f850,3142,5402
f851,5898,7150
f852,5272,6899
f853,4038,4938
f854,3712,5906
f855,4841,8656
f856,3056,5355
f857,4604,4685
f858,4138,6036
f859,4632,3935
f860,6209,5304
f861,4275,4958
f862,6929,3548
f863,6345,5344
f864,5257,6691
f865,3269,7278
f866,4585,10558
f867,5626,9765
f868,6740,2728
f869,4780,8002
f870,3341,4659
f871,3459,5854
f872,5761,10088
f873,4681,4767
f874,6472,3470
f875,4772,3930
f876,3846,8633
f877,5373,2940
f878,4097,5563
f879,5402,9471
f880,5618,4236
f881,6384,5211
f882,5518,10120
f883,7161,4173
f884,4129,8025
f885,6539,2808
f886,4749,8174
f887,6362,4341
f888,6016,8785
f889,4193,5304
f890,5409,5305
f891,4136,6764
f892,7279,3615
f893,5595,4408
f894,5249,10517
f895,5586,9087
f896,5428,8978
f897,6269,7775
f898,4111,5424
f899,7212,3650
f900,6042,3318
f901,5934,7856
f902,5815,9015
f903,5137,9392
f904,4197,5729
f905,3675,5420
f906,6326,4868
f907,5551,8038
f908,3296,6114
f909,7238,4392
f910,4892,10204
f911,4586,2984
f912,3999,5787
f913,5413,5376
f914,4670,6396
f915,7923,3907
f916,6051,2909
f917,5307,4212
f918,3172,5065
f919,4695,4050
f920,6272,8279
f921,3541,6733
f922,5358,5749
f923,5771,3618
f924,6304,5068
f925,5261,10453
f926,5949,8422
f927,3814,4617
f928,3101,5369
f929,4679,3784
f930,5337,9632
f931,3689,5071
f932,5432,8065
f933,6147,10146
f934,5610,9041
f935,5772,9297
f936,5778,7154
f937,4214,6736
f938,5032,3042
f939,5190,9854
f940,7788,3375
f941,4435,5316
f942,4161,6394
f943,4275,6788
f944,3906,6906
f945,6364,5081
f946,3728,6994
f947,5497,7595
f948,5894,8115
f949,5592,3308
f950,5478,3278
f951,4398,7052
f952,6036,9311
f953,3675,5652
f954,5541,4859
f955,4965,6504
f956,5694,5752
f957,3381,6372
f958,3710,7167
f959,3573,5542
f960,4881,3737
f961,3147,6981
f962,3045,6035
f963,3874,7978
f964,5648,6982
f965,6401,5473
f966,5537,6754
f967,8007,3918
f968,3765,5701
f969,4015,5242
f970,5635,6932
f971,4831,6310
f972,7868,8139
f973,6023,5381
f974,5723,6099
f975,3969,5510
f976,5412,6887
f977,6430,3717
f978,5685,9339
f979,6219,8794
f980,3552,6845
f981,4610,4853
f982,5154,5011
f983,4827,3369
f984,3868,7110
f985,3263,5031
f986,4516,5660
f987,5139,4122
f988,6257,4537
f989,3655,6108
f990,6375,2778
f991,4271,5176
f992,4498,5872
f993,5131,10357
f994,4627,8792
f995,8283,3742
f996,4697,5785
f997,4048,4669
f998,4407,3906
f999,3995,5646
f1000,5911,5492
f1001,3458,5505
f1002,7368,4183
f1003,4478,4737
f1004,5858,3557
f1005,4479,4979
f1006,4319,8861
f1007,3820,9053
f1008,4347,6131
f1009,3909,5363
f1010,3427,6853
f1011,5663,10138
f1012,3485,4998
f1013,3524,4815
f1014,7598,3536
f1015,4989,9773
f1016,5435,8377
f1017,4012,5054
f1018,4766,7407
f1019,5740,9964
f1020,6566,5135
f1021,8089,3875
f1022,5434,9449
f1023,6740,2804
f1024,3404,6633
f1025,6031,3892
f1026,4487,6126
f1027,4523,4309
f1028,3503,7070
f1029,5418,10230
f1030,4170,7348
f1031,4914,10791
f1032,5297,10080
f1033,4499,6021
f1034,4607,4990
f1035,3800,5762
f1036,3842,5090
f1037,6810,2876
f1038,4953,10292
f1039,5330,8231
f1040,4375,6494
f1041,4108,4770
f1042,5197,5613
f1043,7125,5039
f1044,7915,3659
f1045,5316,9447
f1046,6758,3149
f1047,3651,5420
f1048,5297,3017
f1049,4021,6114
f1050,5545,4200
f1051,3337,5391
f1052,5418,8239
f1053,5081,3620
f1054,5067,7795
f1055,3964,5177
f1056,5208,2910
f1057,4852,7886
f1058,7657,3911
f1059,3915,4549
f1060,5548,3709
f1061,6687,5754
f1062,5031,9911
f1063,6914,3364
f1064,3448,5400
f1065,4122,7390
f1066,4366,7461
f1067,5501,4584
f1068,4466,8996
f1069,4151,4935
f1070,5332,6338
f1071,5496,7693
f1072,5472,9593
f1073,7758,4266
f1074,4956,10733
f1075,4947,4100
f1076,6326,5062
f1077,6841,2907
f1078,5576,9355
f1079,3526,7347
f1080,4272,6012
f1081,6525,5653
f1082,7398,5365
f1083,5067,4569
f1084,7074,3353
f1085,5447,4366
f1086,4356,5072
f1087,5855,10247
f1088,5149,9173
f1089,5943,10153
f1090,8076,4014
f1091,4978,2866
f1092,7830,3018
f1093,4595,5938
f1094,8018,3806
f1095,5316,6008
f1096,3212,6732
f1097,5989,5526
f1098,4641,8981
f1099,4184,4508
f1100,6322,3791
f1101,6072,3542
f1102,7342,3217
f1103,4705,6877
f1104,5282,3638
f1105,4899,8753
f1106,7137,4012
f1107,3257,5651
f1108,3985,4502
f1109,5531,7768
f1110,4477,7177
f1111,5456,3362
f1112,4639,4775
f1113,7343,5364
f1114,4504,4403
f1115,4610,6440
f1116,3461,5552
f1117,4074,6015
f1118,5538,7961
f1119,3732,6353
f1120,4854,4810
f1121,5131,6397
f1122,6936,3222
f1123,3685,5847
f1124,3543,5674
f1125,6772,4171
f1126,6962,5138
f1127,5764,5541
f1128,4462,6188
f1129,4307,2790
f1130,5452,6717
f1131,5126,7292
f1132,4360,6652
f1133,5307,4067
f1134,5222,6522
f1135,6113,9370
f1136,4919,5816
f1137,5434,7097
f1138,4140,5326
f1139,6962,3769
f1140,4842,5391
f1141,4170,8739
f1142,5017,5433
f1143,3699,6157
f1144,3694,7031
f1145,5535,6347
f1146,4637,3548
f1147,3662,5443
f1148,4879,4088
f1149,4812,4606
f1150,3580,4417
f1151,4251,3616
f1152,7094,5399
f1153,6149,2964
f1154,5995,5284
f1155,5621,4040
f1156,3218,6482
f1157,4711,5495
f1158,4332,9453
f1159,3784,6860
f1160,5643,4106
f1161,5670,7736
f1162,4885,3495
f1163,5543,10584
f1164,5531,7701
f1165,4061,6170
f1166,3307,5765
f1167,7526,3165
f1168,6611,2748
f1169,3898,2845
f1170,4812,5086
f1171,6562,4891
f1172,6843,3626
f1173,5837,8094
f1174,5073,7909
f1175,3502,6488
f1176,3977,6130
f1177,5669,7623
f1178,4993,4246
f1179,5519,10548
f1180,6807,3478
f1181,4110,6161
f1182,5416,9738
f1183,5789,10181
f1184,5127,9756
f1185,5398,9771
f1186,4292,3005
f1187,5625,8179
f1188,4426,5254
f1189,5789,4587
f1190,6471,3070
f1191,6840,5268
f1192,5194,10284
f1193,5875,5901
f1194,3784,5438
f1195,3462,4611
f1196,5620,6563
f1197,3990,5654
f1198,4801,5752
f1199,5323,8082
f1200,3738,4952
f1201,4629,5106
f1202,5170,7749
f1203,4435,2932
f1204,3841,5193
f1205,6024,4671
f1206,5520,3936
f1207,4841,4523
f1208,3534,5116
f1209,3247,7384
f1210,3569,6363
f1211,5566,10316
f1212,3858,4807
f1213,3287,5527
f1214,4748,4513
f1215,7032,4835
f1216,4115,5564
f1217,3681,7009
f1218,4239,3166
f1219,4173,3579
f1220,5701,9060
f1221,4561,7673
f1222,7048,5657
f1223,6152,7920
f1224,6035,9412
f1225,7479,2948
f1226,4348,2897
f1227,4375,3792
f1228,5464,3923
f1229,8104,8072
f1230,6507,3275
f1231,4473,4544
f1232,4105,4583
f1233,4005,8231
f1234,5775,10225
f1235,7110,3474
f1236,5980,9528
f1237,6949,4946
f1238,5013,7574
f1239,7238,4637
f1240,4725,5421
f1241,6030,9212
f1242,5125,10024
f1243,7240,4604
f1244,5596,3479
f1245,3207,5407
f1246,8296,3915
f1247,5384,3420
f1248,5244,6606
f1249,3561,5322
f1250,5226,8198
f1251,5929,2828
f1252,4739,9436
f1253,5404,2891
f1254,6024,7658
f1255,3164,5563
f1256,4742,3742
f1257,5759,9263
f1258,6146,9754
f1259,6746,5237
f1260,7340,4072
f1261,4511,3031
f1262,3668,4732
f1263,4349,2769
f1264,3194,6531
f1265,4043,7096
f1266,5037,4387
f1267,4817,7673
f1268,4695,5720
f1269,4255,5272
f1270,4242,5896
f1271,3790,7063
f1272,3597,5478
f1273,5310,9723
f1274,3101,7028
f1275,5992,7684
f1276,3641,7033
f1277,4480,7635
f1278,5114,3263
f1279,8068,3851
f1280,5326,4314
f1281,3930,5973
f1282,5705,3282
f1283,5456,10019
f1284,4410,7417
f1285,4045,6743
f1286,5479,5997
f1287,5194,6581
f1288,4526,5123
f1289,3530,6488
f1290,3063,5481
f1291,4947,3128
f1292,5038,9254
f1293,5017,10213
f1294,4905,4626
f1295,6044,7601
f1296,5558,9248
f1297,4228,5861
f1298,3427,4522
f1299,7861,3942
f1300,5618,4555
f1301,5867,5199
f1302,7808,3523
f1303,5624,9357
f1304,4177,7111
f1305,4627,3684
f1306,5682,8624
f1307,4529,3914
f1308,4213,5844
f1309,7170,3850
f1310,7489,4814
f1311,6359,4828
f1312,4115,3105
f1313,3592,6448
f1314,4506,5209
f1315,7594,4120
f1316,3578,6076
f1317,3991,7882
f1318,4141,6025
f1319,4041,9003
f1320,4177,3668
f1321,3526,6171
f1322,6108,5385
f1323,7582,3678
f1324,5419,9257
f1325,5652,4040
f1326,4193,3635
f1327,6107,8989
f1328,4910,7698
f1329,5411,10534
f1330,3969,4533
f1331,5940,5108
f1332,5519,3312
f1333,7933,4252
f1334,6292,2985
f1335,4858,6682
f1336,4233,6129
f1337,3843,5519
f1338,5117,5159
f1339,7438,4125
f1340,6089,5158
f1341,6153,10186
f1342,6151,4726
f1343,4072,4945
f1344,6823,3551
f1345,5071,8430
f1346,6622,5751
f1347,4826,3112
f1348,6206,4604
f1349,6169,3583
f1350,4285,6178
f1351,3490,6750
f1352,6959,5524
f1353,3457,5286
f1354,5839,10242
f1355,4348,6469
f1356,4831,10263
f1357,3368,6993
f1358,5005,8463
f1359,4936,10074
f1360,6751,2878
f1361,5023,8733
f1362,3453,5785
f1363,8233,4124
f1364,7819,4487
f1365,6082,3300
f1366,3602,4948
f1367,3896,6878
f1368,5272,9697
f1369,3183,5015
f1370,4298,3857
f1371,5044,7958
f1372,3873,6897
f1373,3294,6654
f1374,5520,6588
f1375,4237,7959
f1376,6858,3346
f1377,6306,3973
f1378,7999,3765
f1379,3968,5772
f1380,4670,5753
f1381,4217,8594
f1382,4407,5787
f1383,4912,4504
f1384,3621,8178
f1385,4190,6178
f1386,5456,8077
f1387,4872,3378
f1388,4919,4622
f1389,5626,5550
f1390,4300,5648
f1391,5796,8682
f1392,4374,4925
f1393,3321,6947
f1394,5394,6133
f1395,7829,3633
f1396,7215,4663
f1397,5278,4521
f1398,6295,3275
f1399,6348,5316
f1400,7880,2961
f1401,5729,8740
f1402,5557,3258
f1403,3697,6167
f1404,4217,4518
f1405,3014,6478
f1406,4171,6289
f1407,8016,3830
f1408,3737,4968
f1409,5896,7952
f1410,7768,3030
f1411,6960,3701
f1412,3302,6138
f1413,4768,7209
f1414,4668,8275
f1415,4311,5245
f1416,3705,6667
f1417,7285,4778
f1418,4014,5917
f1419,7181,4348
f1420,3614,5416
f1421,4213,5683
f1422,6041,8079
f1423,3922,5396
f1424,5639,5698
f1425,5975,8612
f1426,4942,10801
f1427,4699,4441
f1428,3796,5661
f1429,5501,4217
f1430,5380,3125
f1431,6739,4082
f1432,7178,3067
f1433,5227,3544
f1434,5509,7989
f1435,3051,5627
f1436,3117,5535
f1437,3939,6998
f1438,6993,5410
f1439,4266,5877
f1440,4975,8111
f1441,3940,8846
f1442,6684,3382
f1443,4507,4286
f1444,4437,4573
f1445,7699,4530
f1446,6148,7745
f1447,7201,3048
f1448,4985,10752
f1449,5732,2743
f1450,5333,9899
f1451,3188,7242
f1452,4563,6673
f1453,5450,4858
f1454,4427,5002
f1455,3145,6750
f1456,4515,5785
f1457,4269,4388
f1458,5204,2952
f1459,4782,3643
f1460,6204,9390
f1461,5914,9889
f1462,4766,5603
f1463,6288,3965
f1464,5125,8400
f1465,6723,5390
f1466,3185,6742
f1467,5990,7778
f1468,4179,6138
f1469,3205,5710
f1470,4494,5190
f1471,6280,2692
f1472,7206,2930
f1473,6761,4701
f1474,5883,3230
f1475,5826,8189
f1476,6272,8264
f1477,3625,5727
f1478,3394,7102
f1479,5468,10175
f1480,5172,3815
f1481,5874,9970
f1482,8142,4120
f1483,3920,6966
f1484,3826,5645
f1485,4371,4253
f1486,4555,4384
f1487,5562,4532
f1488,5591,3811
f1489,6230,10092
f1490,3538,6477
f1491,3810,9265
f1492,5377,9913
f1493,5505,6688
f1494,4313,4437
f1495,5528,4099
f1496,3655,7127
