,coordinate1,coordinate2
c381,117,60
c382,304,40
c383,264,68
c384,212,7
c385,317,48
c386,176,84
c387,258,36
c388,149,30
c389,5,40
c390,33,27
c391,74,43
c392,120,81
c393,166,73
c394,149,11
c395,2,44
c396,232,13
c397,271,52
c398,38,71
c399,225,49
c400,199,55
c401,248,37
c402,117,37
c403,98,90
c404,163,13
c405,301,39
c406,264,27
c407,0,32
c408,140,37
c409,310,56
c410,301,23
c411,202,57
c412,0,22
c413,153,14
c414,94,41
c415,258,70
c416,248,74
c417,242,0
c418,310,47
c419,120,20
c420,55,12
c421,120,85
c422,107,21
c423,61,57
c424,310,10
c425,149,63
c426,248,31
c427,308,31
c428,12,5
c429,71,27
c430,97,10
c431,62,39
c432,304,58
c433,117,90
c434,255,69
c435,271,47
c436,265,27
c437,148,16
c438,241,68
c439,255,40
c440,195,18
c441,28,57
c442,2,20
c443,140,66
c444,57,72
c445,189,34
c446,0,70
c447,304,33
c448,81,70
c449,225,50
c450,222,48
c451,87,75
c452,262,27
c453,125,45
c454,140,20
c455,193,52
c456,107,17
c457,301,75
c458,117,62
c459,107,19
c460,189,55
c461,217,20
c462,209,39
c463,84,73
c464,271,45
c465,28,8
c466,125,77
c467,101,56
c468,262,39
c469,176,78
c470,25,80
c471,209,38
c472,209,41
c473,33,72
c474,209,43
c475,140,64
c476,79,64
c477,77,37
c478,202,60
c479,294,24
c480,238,17
c481,149,5
c482,15,8
c483,262,51
c484,281,52
c485,117,57
c486,238,31
c487,117,75
c488,25,17
c489,126,15
c490,25,59
c491,189,82
c492,255,9
c493,124,52
c494,241,17
c495,209,68
c496,84,62
c497,143,35
c498,48,15
c499,5,28
c500,212,77
c501,153,0
c502,48,39
c503,125,52
c504,125,10
c505,193,11
c506,117,23
c507,148,19
c508,84,65
c509,9,38
c510,166,58
c511,323,2
c512,286,68
c513,209,59
c514,34,24
c515,176,82
c516,143,17
c517,235,61
c518,216,45
c519,15,46
c520,148,13
c521,186,39
c522,278,51
c523,25,28
c524,281,67
c525,212,9
c526,171,55
c527,94,14
c528,163,29
c529,291,80
c530,166,43
c531,25,77
c532,258,17
c533,278,90
c534,84,84
c535,79,10
c536,271,30
c537,0,43
c538,189,47
c539,166,41
c540,51,46
c541,189,38
c542,255,42
c543,148,22
c544,222,43
c545,94,67
c546,163,51
c547,301,29
c548,147,25
c549,25,38
c550,117,16
c551,0,86
c552,255,61
c553,25,69
c554,5,44
c555,71,24
c556,218,52
c557,216,29
c558,176,25
c559,94,60
c560,218,20
c561,308,34
c562,61,48
c563,0,54
c564,186,24
c565,2,25
c566,285,57
c567,48,17
c568,278,6
c569,56,45
c570,288,21
c571,148,51
c572,271,55
c573,57,70
c574,301,31
c575,94,20
c576,212,31
c577,163,62
c578,0,48
c579,186,18
c580,103,8
c581,97,68
c582,202,12
c583,103,31
c584,222,35
c585,265,51
c586,314,62
c587,140,33
c588,149,36
c589,195,8
c590,28,67
c591,248,49
c592,217,45
c593,304,19
c594,11,45
c595,55,60
c596,102,44
c597,51,50
c598,304,76
c599,281,37
c600,148,58
c601,286,46
c602,240,23
c603,140,17
c604,170,55
c605,71,22
c606,102,56
c607,38,82
c608,176,23
c609,301,48
c610,147,33
c611,149,16
c612,240,68
c613,71,11
c614,189,63
c615,48,30
c616,263,39
c617,202,53
c618,28,34
c619,247,42
c620,193,24
c621,309,34
c622,278,20
c623,2,45
c624,149,51
c625,217,71
c626,189,27
c627,51,59
c628,97,25
c629,309,51
c630,171,64
c631,172,72
c632,292,29
c633,5,66
c634,28,30
c635,316,70
c636,117,53
c637,186,46
c638,143,14
c639,0,63
c640,153,20
c641,314,80
c642,74,67
c643,147,58
c644,149,76
c645,5,71
c646,171,22
c647,179,58
c648,194,18
c649,239,17
c650,255,59
c651,310,79
c652,166,49
c653,2,39
c654,48,57
c655,140,43
c656,10,47
c657,194,65
c658,240,52
c659,57,30
c660,126,52
c661,178,51
c662,232,12
c663,291,24
c664,255,16
c665,2,18
c666,262,34
c667,0,21
c668,0,76
c669,166,34
c670,172,33
c671,32,74
c672,209,63
c673,15,28
c674,51,62
c675,286,72
c676,241,59
c677,310,59
c678,28,59
c679,51,48
c680,102,59
c681,51,24
c682,218,16
c683,71,68
c684,286,14
c685,10,38
c686,212,62
c687,5,19
c688,314,11
c689,291,12
c690,219,45
c691,0,85
c692,147,36
c693,78,31
c694,316,71
c695,38,73
c696,101,49
c697,171,40
c698,304,6
c699,242,5
c700,147,76
c701,125,19
c702,311,81
c703,61,84
c704,10,69
c705,163,43
c706,308,56
c707,287,72
c708,216,41
c709,117,55
c710,209,77
c711,235,8
c712,5,79
c713,201,22
c714,28,73
c715,74,60
c716,15,79
c717,80,68
c718,33,61
c719,0,77
c720,57,26
c721,56,77
c722,264,63
c723,262,15
c724,239,64
c725,2,72
c726,263,68
c727,287,14
c728,212,25
c729,317,63
c730,157,0
c731,5,60
c732,176,73
c733,278,53
c734,317,60
c735,125,59
c736,130,75
c737,209,14
c738,57,49
c739,186,78
c740,2,78
c741,255,71
c742,166,76
c743,97,76
