,coordinate1,coordinate2
f516,4357,6445
f517,4539,7645
f518,4046,6620
f519,4772,7938
f520,3148,6902
f521,4007,6288
f522,4744,7084
f523,3261,6101
f524,4095,6921
f525,4203,6997
f526,4577,6770
f527,4863,7157
f528,3062,7227
f529,5116,7131
f530,3038,7183
f531,4032,6560
f532,3565,6448
f533,2941,6456
f534,3214,6564
f535,4421,7474
f536,3955,6234
f537,3564,6757
f538,3418,6405
f539,3336,6088
f540,4663,7014
f541,4590,6416
f542,4813,6920
f543,3995,7808
f544,4751,7920
f545,3922,7166
f546,2945,6284
f547,3388,6951
f548,3776,7638
f549,3702,6303
f550,4005,6480
f551,3245,7040
f552,3266,5874
f553,3116,6445
f554,4501,7412
f555,4615,6802
f556,3603,6093
f557,4735,7735
f558,4766,7694
f559,5103,7231
f560,5065,7543
f561,3721,6252
f562,4189,6963
f563,3010,6643
f564,3684,6578
f565,5025,7515
f566,3320,6859
f567,3244,6696
f568,5162,7172
f569,4891,7124
f570,3763,7856
f571,3086,7082
f572,5202,7192
f573,3872,6801
f574,5077,7744
f575,4699,7344
f576,4964,7318
f577,3994,7087
f578,3333,7057
f579,3570,7502
f580,4000,7342
f581,4052,7661
f582,4644,6844
f583,4129,8025
f584,3148,7403
f585,3470,6075
f586,5131,7473
f587,4298,6460
f588,4756,7869
f589,5141,7094
f590,3503,6124
f591,4282,6686
f592,4778,7735
f593,4271,7268
f594,3251,6670
f595,3568,6921
f596,4897,7267
f597,5000,7246
f598,3379,5933
f599,3768,7110
f600,3124,7075
f601,3115,7272
f602,4396,6866
f603,3606,7716
f604,3284,5940
f605,4123,6700
f606,4199,6805
f607,4638,8095
f608,4062,7903
f609,3240,7257
f610,3288,6170
f611,4338,7076
f612,4686,7928
f613,5013,7828
f614,3910,7590
f615,3534,7566
f616,4725,6742
f617,3471,7523
f618,4778,8065
f619,4771,7586
f620,3475,6479
f621,3009,6209
f622,3900,7753
f623,3392,5909
f624,5025,7190
f625,3543,6358
f626,3604,6691
f627,4875,7956
f628,4584,6838
f629,3140,6372
f630,3552,6845
f631,4143,7862
f632,4004,6997
f633,3550,6097
f634,3406,6194
f635,3301,6897
f636,3454,7220
f637,3777,6153
f638,4047,7717
f639,3323,7155
f640,4418,6628
f641,3093,6414
f642,3340,5974
f643,3001,6577
f644,4149,6815
f645,3231,6833
f646,4865,7808
f647,3214,7119
f648,4542,6455
f649,4610,6440
f650,4988,7882
f651,4715,7857
f652,3814,6484
f653,4549,7243
f654,3890,7889
f655,3270,6558
f656,2977,6493
f657,3722,6128
f658,4568,6527
f659,4371,6977
f660,4410,7417
f661,4639,6747
f662,3148,6097
f663,3029,5998
f664,3145,6750
f665,4324,6307
f666,5263,7358
f667,3417,6022
f668,4776,7640
f669,4053,6527
f670,4287,6315
f671,3570,6401
f672,3002,6598
f673,5219,7419
f674,3515,6172
f675,3157,5987
f676,3615,7508
f677,3130,7349
f678,3170,7025
f679,3968,7868
f680,3785,6568
f681,4210,6464
f682,4314,6604
f683,4351,6214
f684,3234,6449
f685,3045,6035
f686,3771,6742
f687,4340,6856
f688,3503,7129
