,coordinate1,coordinate2
f438,7657,7240
f439,6332,7010
f440,7125,9471
f441,6114,5767
f442,7170,7269
f443,6988,6584
f444,8441,6648
f445,6886,7762
f446,6828,6769
f447,8073,9523
f448,7748,9539
f449,7881,6027
f450,7082,9298
f451,6148,6841
f452,8423,6829
f453,7003,8091
f454,6410,7772
f455,8762,8097
f456,6289,8464
f457,8257,9703
f458,6019,6552
f459,6630,6205
f460,7663,9879
f461,6396,9480
f462,7386,5803
f463,8293,8410
f464,8517,6530
f465,9087,6676
f466,6252,8392
f467,6123,6708
f468,6011,6723
f469,9158,6901
f470,7014,9466
f471,7580,8763
f472,7665,10294
f473,6270,9596
f474,7332,6569
f475,8331,8705
f476,6664,9370
f477,6506,9050
f478,7555,6103
f479,6621,8954
f480,6519,9667
f481,7296,7639
f482,7015,9436
f483,6716,7017
f484,7006,6170
f485,7476,7444
f486,7514,9114
f487,7265,8103
f488,7210,8676
f489,7436,6958
f490,7860,7441
f491,7561,6660
f492,7016,8021
f493,8047,7571
f494,8210,9145
f495,6746,7018
f496,6752,7110
f497,7104,7165
f498,7639,7654
f499,7752,8761
f500,8342,6815
f501,6590,7820
f502,6742,7817
f503,7753,8508
f504,7314,6052
f505,8839,7251
f506,6740,6937
f507,7998,6608
f508,8273,8642
f509,6236,6430
f510,6935,5945
f511,6777,7485
f512,6439,5954
f513,8049,9128
f514,7636,9564
f515,7438,8312
f516,8469,8539
f517,7879,9332
f518,7998,10531
f519,6479,7826
f520,8423,7061
f521,6966,6846
f522,7080,6548
f523,7633,9170
f524,7181,6785
f525,8452,6850
f526,5920,6022
f527,7273,9073
f528,7914,9910
f529,8936,6649
f530,6904,8259
f531,5981,6712
f532,8954,6690
f533,6835,7305
f534,6262,6997
f535,7241,6120
f536,8462,8478
f537,7132,6297
f538,8676,7750
f539,7419,7129
f540,6853,8752
f541,6962,9960
f542,8038,6145
f543,6915,6621
f544,6292,6999
f545,6846,8216
f546,6213,6955
f547,7360,7096
f548,7926,9648
f549,6921,7885
f550,6663,9633
f551,6691,9442
f552,7235,6939
f553,8770,6743
f554,7215,7160
f555,7685,8212
f556,8458,8114
f557,6377,7376
f558,7873,8766
f559,7592,7561
f560,6994,6433
f561,8009,9116
f562,7554,9834
f563,6669,9259
f564,7988,8690
f565,7799,8834
f566,7286,9711
f567,6939,7472
f568,6339,9872
f569,7368,6682
f570,7280,6597
f571,6572,7082
f572,7123,7197
f573,8421,7102
f574,8091,6319
f575,8343,6340
f576,6098,6808
f577,7744,8942
f578,8219,7335
f579,7113,9511
f580,6684,7299
f581,7123,6044
f582,6076,6615
f583,8441,6880
f584,7421,6391
f585,6988,8192
f586,8355,8140
f587,7234,10194
f588,6443,5863
f589,7971,6758
f590,8678,7932
f591,7799,8389
f592,6743,8252
f593,7346,9269
f594,7522,9863
f595,8596,7493
f596,7864,6188
f597,6424,6307
f598,8347,7179
f599,7720,9265
f600,7996,8043
f601,5964,6418
f602,6225,8532
f603,7807,8429
f604,7769,6972
f605,7158,7077
f606,7421,9636
f607,6459,6885
f608,6713,5935
f609,6209,9361
f610,6715,6117
f611,7478,9012
f612,7175,6936
f613,7387,7168
f614,7680,9030
f615,7146,6894
f616,8245,6720
f617,8427,8810
f618,8415,8385
f619,7001,8829
f620,7989,6122
f621,8907,6860
f622,8874,6677
f623,6540,6656
f624,6561,9881
f625,8424,9124
f626,6512,6129
f627,7416,9514
f628,6920,9513
f629,6169,7034
f630,8013,6497
f631,6602,6153
f632,7160,7724
f633,7625,7269
f634,6901,6722
f635,7873,8533
f636,8438,7871
f637,8476,7468
f638,8422,8931
f639,6533,9132
f640,6233,5803
f641,8357,7402
f642,6572,8012
f643,7860,8149
f644,7074,9924
f645,8743,7368
f646,8571,6663
f647,6370,7770
f648,7556,6083
f649,7660,6462
f650,8424,8659
f651,7409,8503
f652,8039,10067
f653,6078,6110
f654,6223,6490
f655,8271,9137
f656,6272,5835
f657,7154,6248
f658,7324,6285
f659,6248,8483
f660,8885,7132
f661,7039,9346
f662,8820,7230
f663,6685,8886
f664,7264,6273
f665,6273,8363
f666,6402,9126
f667,8257,8318
f668,8643,7111
f669,8114,9727
f670,6670,6216
f671,6998,7747
f672,8779,7936
f673,6764,8930
f674,7355,8602
f675,6472,7744
f676,7837,8663
f677,7877,6582
f678,7794,6872
f679,7299,8953
f680,6638,9966
f681,6894,8956
f682,6063,6453
f683,6354,6041
f684,7863,6683
f685,7390,10100
f686,6712,6410
f687,8305,8128
f688,7111,5841
f689,9120,7061
f690,6456,8340
f691,8238,7811
f692,8323,7947
f693,6520,5957
f694,7379,6652
f695,6986,7555
f696,8564,6592
f697,7226,6231
f698,6620,7367
f699,8501,8045
f700,6567,8820
f701,9176,6953
f702,6320,5898
f703,8551,6905
f704,8874,7364
f705,6984,8990
f706,6659,6711
f707,7519,6001
f708,6740,7857
f709,8207,7598
f710,7576,9087
f711,8036,10370
f712,8615,7980
f713,7216,6685
f714,8388,9486
f715,8395,7454
f716,7109,8672
f717,7632,7350
f718,8565,8200
f719,6511,8464
f720,7283,8629
f721,7601,7581
f722,7013,9942
f723,6645,6326
f724,6654,7752
f725,8627,8395
f726,7274,8588
f727,7475,7697
f728,8204,8366
f729,8970,7267
f730,6608,8104
f731,7696,10032
f732,7110,8652
f733,8200,7304
f734,8152,6311
f735,8295,7662
f736,8069,8684
f737,8289,6418
f738,7212,8626
f739,8516,6782
f740,7099,8904
f741,6174,6458
f742,8769,6773
f743,8223,8852
f744,6885,6610
f745,6158,9601
f746,6240,9807
f747,7759,6527
f748,8248,7367
f749,7298,9206
f750,8744,7803
f751,8622,7353
f752,7725,7061
f753,8264,8834
f754,8372,6372
f755,8450,8508
f756,8318,6915
f757,7328,7600
f758,7503,7739
f759,6448,8997
f760,5847,6999
f761,5825,6594
f762,7755,6142
f763,7158,8694
f764,6873,6903
f765,6801,9467
f766,6711,7138
f767,6627,9278
f768,6263,9050
f769,8558,7664
f770,6786,9345
f771,6734,9151
f772,7468,8789
f773,7983,7396
f774,8135,6240
f775,7698,7909
f776,7750,10429
f777,8446,8842
f778,8135,8090
f779,6745,7504
f780,5947,7034
f781,6852,7599
f782,7339,8965
f783,8269,8955
f784,8091,6774
f785,8324,7694
f786,6199,7055
f787,7303,8852
f788,6443,8168
f789,6054,6200
f790,8718,8409
f791,7354,6297
f792,8256,9490
f793,8468,7174
f794,6720,7169
f795,6930,7673
f796,8351,7553
f797,6670,7146
f798,6596,6304
f799,7326,10188
f800,6896,9158
f801,7156,7592
f802,8629,7202
f803,6184,5781
f804,8040,6802
f805,6294,6038
f806,8348,7614
f807,7254,9982
f808,6401,7276
f809,7787,9116
f810,7680,8100
f811,7353,10037
f812,8323,7027
f813,6860,6740
f814,7924,9456
f815,7228,8263
f816,8393,8890
f817,7798,7236
f818,6429,7803
f819,7598,9270
f820,5790,5996
f821,7677,7928
f822,6529,5755
f823,6845,6143
f824,7185,9929
f825,6241,6774
f826,6599,6456
f827,6438,8066
f828,6514,7948
f829,7254,8365
f830,6770,6939
f831,6720,8786
f832,7852,6703
f833,7511,9650
f834,8172,9335
f835,6754,9859
f836,5669,6213
f837,6143,6476
f838,7187,8261
f839,7034,5990
f840,6673,8238
f841,6960,8837
f842,8031,10016
f843,7199,9859
f844,8399,6666
f845,6653,8470
f846,7986,10105
f847,7014,6666
f848,7909,9111
f849,5908,7002
f850,7154,7643
f851,8212,9579
f852,7766,9823
f853,8029,10299
f854,7380,8259
f855,7782,7610
f856,7033,8315
f857,6599,6678
f858,7406,6501
f859,7660,6229
f860,8092,6521
f861,7009,8415
f862,7088,9379
f863,6579,6212
f864,5698,6952
f865,8366,7655
f866,7628,8361
f867,7249,7323
f868,7630,6915
f869,7772,6922
f870,6517,5795
f871,6513,7028
f872,8157,6655
f873,6674,9826
f874,6590,9205
f875,6913,6449
f876,6651,7125
f877,6666,9775
f878,7830,7197
f879,7377,5995
f880,6887,7035
f881,7790,7650
f882,7478,7627
f883,8254,6518
f884,6404,7913
f885,6326,6222
f886,7242,8162
f887,8500,9006
f888,7774,7336
f889,9129,7082
f890,6622,7549
f891,8045,9451
f892,6510,6169
f893,7730,7183
f894,6810,6718
f895,7132,6985
f896,8489,6700
f897,7042,9731
f898,7851,6733
f899,6312,9325
f900,7936,7566
f901,6790,8567
f902,7393,8411
f903,7691,6463
f904,9038,7088
f905,7700,7626
f906,7847,9371
f907,7352,5650
f908,6707,8624
f909,6453,7491
f910,7696,7505
f911,7974,6920
f912,5893,6880
f913,5879,6738
f914,6196,9198
f915,8546,7006
f916,7572,8955
f917,8488,9278
f918,8155,9264
f919,7704,9163
f920,8748,6550
f921,7410,9878
f922,8401,9648
f923,6514,6088
f924,7434,9798
f925,9020,6814
f926,8066,6439
f927,7654,7523
f928,7619,8330
f929,7057,6617
f930,7568,7196
f931,6286,6675
f932,8545,8189
f933,7427,7634
f934,6484,7694
f935,6496,8585
f936,7862,7158
f937,7824,8734
f938,5928,6083
f939,8265,8591
f940,6076,6403
f941,6370,7063
f942,8782,6925
f943,7665,8676
f944,6980,6988
f945,5671,6870
f946,6827,6557
f947,7425,6522
f948,7940,7232
f949,8176,8072
f950,6150,6325
f951,7357,8309
f952,7595,8653
f953,7640,7148
f954,7698,9992
f955,6313,9527
f956,8045,9683
f957,6540,7808
f958,8445,7002
f959,7346,6256
f960,6147,5931
f961,6804,5939
f962,7506,8831
f963,6829,7902
f964,6704,7765
f965,8107,9201
f966,6852,7842
f967,7851,7643
f968,6800,8113
f969,7907,7767
f970,6359,9165
f971,6941,7644
f972,6249,6380
f973,7272,7021
f974,6562,7758
f975,8142,10011
f976,6373,7467
f977,6353,9316
f978,8058,6621
f979,8324,6531
f980,8190,8679
f981,8160,7292
f982,7469,6433
f983,6273,9293
f984,6135,6901
f985,8711,6720
f986,6077,6372
f987,6082,5796
f988,7812,7853
f989,7747,10499
f990,9076,6928
f991,7454,7029
f992,8868,7748
f993,8401,8718
f994,6609,8317
f995,7731,6242
f996,6456,6035
f997,6947,7280
f998,8118,7796
f999,9007,7097
f1000,8499,7408
f1001,7529,10389
f1002,8710,7428
f1003,6393,9793
f1004,7271,7264
f1005,7175,6228
f1006,8044,9481
f1007,7639,7886
f1008,6172,6973
f1009,5908,6759
f1010,6256,6663
f1011,8615,8212
f1012,6025,5935
f1013,7432,9151
f1014,8703,6902
f1015,7792,6457
f1016,7935,6191
f1017,7397,9008
f1018,6282,7463
f1019,8797,7745
f1020,8273,9107
f1021,7999,9580
f1022,8746,7308
f1023,6235,6460
f1024,7602,7106
f1025,6086,6868
f1026,7644,6603
f1027,7069,9813
f1028,6319,6383
f1029,6585,7001
f1030,6740,6705
f1031,8020,6781
f1032,8136,6210
f1033,7770,10197
f1034,7176,6451
f1035,7865,6643
f1036,6879,7216
f1037,8036,6883
f1038,6583,9842
f1039,8443,8680
f1040,8212,8174
f1041,6718,6037
f1042,6554,8880
f1043,8035,6438
f1044,8154,7879
f1045,5776,6319
f1046,6785,9153
f1047,8480,7377
f1048,6381,6345
f1049,8179,9629
f1050,8403,9830
f1051,7545,8186
f1052,6653,7773
f1053,6189,7277
f1054,8108,9636
f1055,7779,10450
f1056,8256,6943
f1057,6258,7563
f1058,8587,7463
f1059,6875,6397
f1060,6245,8998
f1061,6705,7047
f1062,5956,6832
f1063,6581,7790
f1064,8371,8484
f1065,8334,6784
f1066,7558,6710
f1067,8490,9460
f1068,6783,7343
f1069,7904,7837
f1070,7796,10542
f1071,6691,7370
f1072,6439,8279
f1073,6998,5887
f1074,6565,7708
f1075,7354,8855
f1076,6890,9512
f1077,7525,7942
f1078,7675,7291
f1079,8472,8944
f1080,7524,7265
f1081,7017,6141
f1082,8640,8112
f1083,8279,8278
f1084,8594,6604
f1085,7857,9604
f1086,7058,8437
f1087,6176,9662
f1088,8398,7171
f1089,6993,9698
f1090,6774,6160
f1091,6515,7453
f1092,8727,6802
f1093,8042,7904
f1094,7082,7427
f1095,8676,7982
f1096,6277,7342
f1097,7152,8158
f1098,6640,7600
f1099,7117,8945
f1100,6136,7103
f1101,7618,9978
f1102,8427,7183
f1103,8174,6969
f1104,6988,7039
f1105,8231,6578
f1106,7692,9900
f1107,6792,9912
f1108,5961,6944
f1109,6845,5921
f1110,6812,7132
f1111,5818,6988
f1112,7138,8926
f1113,5890,6253
f1114,8172,8395
f1115,5878,6768
f1116,8313,6804
f1117,8084,8573
f1118,6827,5859
f1119,5746,6783
f1120,8745,7096
f1121,8412,8223
f1122,7301,5890
f1123,7172,9999
f1124,6576,7921
f1125,7593,8006
f1126,7245,8092
f1127,7797,9592
f1128,6253,6047
f1129,8209,6405
f1130,7163,7198
f1131,6325,6717
f1132,7318,9904
f1133,5961,6479
f1134,6838,9560
f1135,7269,7314
f1136,7102,9753
f1137,8132,8151
f1138,9009,6602
f1139,8382,9375
f1140,7910,6291
f1141,6815,6152
f1142,9060,7059
f1143,7754,9650
f1144,7270,6607
f1145,7710,10407
f1146,7213,6988
f1147,7962,7890
f1148,7241,8425
f1149,6010,6289
f1150,7607,6985
f1151,7326,9713
f1152,8622,8283
f1153,6141,6304
f1154,8080,6814
f1155,7121,9795
f1156,8243,9793
f1157,7677,6088
f1158,6466,9513
f1159,6790,6009
f1160,8318,9463
f1161,8432,6607
f1162,7649,8807
f1163,8805,7563
f1164,7978,6354
f1165,7862,10403
f1166,8077,6187
f1167,6706,10019
f1168,8464,9115
f1169,7915,8040
f1170,7483,7040
f1171,7696,7262
f1172,7000,7697
f1173,6340,7536
f1174,8829,7706
f1175,8420,7577
f1176,9056,6917
f1177,7084,7154
f1178,6999,7939
f1179,6646,6761
f1180,7161,6551
f1181,7100,9329
f1182,7263,7233
f1183,7662,6432
f1184,7896,10334
f1185,8244,9075
f1186,7919,7484
f1187,7653,6168
f1188,6822,8983
f1189,6368,6891
f1190,8407,6727
f1191,6232,9068
f1192,7018,8446
f1193,6358,9205
f1194,6313,6757
f1195,7072,8812
f1196,8131,6331
f1197,6397,6912
f1198,6739,6502
f1199,8829,6796
f1200,7531,6638
f1201,7713,6636
f1202,7040,6778
f1203,6733,9171
f1204,7312,8661
f1205,7023,7172
f1206,7236,8303
f1207,8169,8466
f1208,8818,7048
f1209,7282,8417
f1210,8885,7809
f1211,5833,6392
f1212,7966,9174
f1213,6411,6822
f1214,6493,9575
f1215,6154,7144
f1216,8687,7032
f1217,7287,7598
f1218,7565,9116
f1219,6494,9788
f1220,6635,6326
f1221,7762,9004
f1222,8734,6873
f1223,6364,7669
f1224,8507,8379
f1225,7235,8799
f1226,6501,9394
f1227,8167,8061
f1228,6262,9535
f1229,7314,6750
f1230,7918,8424
f1231,6241,9089
f1232,7323,6781
f1233,6984,8282
f1234,6880,7894
f1235,7964,6687
f1236,7135,6216
f1237,7983,8104
f1238,7604,9846
f1239,6151,5840
f1240,8162,6787
f1241,8318,8310
f1242,8223,8397
f1243,6625,8631
f1244,6809,9296
f1245,7217,7595
f1246,8174,6282
f1247,8218,8053
f1248,8962,6509
f1249,7188,8473
f1250,8063,7652
f1251,5820,6472
f1252,7066,5951
f1253,7043,6020
f1254,6920,7208
f1255,7773,6194
f1256,7349,7813
f1257,7084,5992
f1258,6346,9478
f1259,6852,7619
f1260,6836,8215
f1261,6496,6047
f1262,6360,5900
f1263,6270,7038
f1264,6256,5966
f1265,5799,6482
f1266,6300,5887
f1267,7737,6779
f1268,8142,8859
f1269,6829,8377
f1270,8034,7398
f1271,6805,6131
f1272,5663,6830
f1273,8597,6533
f1274,7884,7826
f1275,8393,6575
f1276,6507,7645
f1277,8688,7922
f1278,8515,6560
f1279,8256,9015
f1280,8879,7031
f1281,6786,9810
f1282,6977,7291
f1283,8290,9401
f1284,6612,9621
f1285,7707,7950
f1286,5673,6132
f1287,7397,6925
f1288,7575,9804
f1289,7726,6808
f1290,7809,7681
f1291,6331,9346
f1292,7287,8993
f1293,8117,6876
f1294,6929,9776
f1295,8821,6967
f1296,6670,9684
f1297,7177,7351
f1298,7423,7038
f1299,6009,6996
f1300,8118,8716
f1301,6555,5847
f1302,8090,8654
f1303,7384,6763
f1304,7580,6913
f1305,6457,6692
f1306,7681,5977
f1307,7613,5924
f1308,8395,7222
f1309,7838,9806
f1310,6587,8589
f1311,6031,6259
f1312,8317,9018
f1313,6317,5968
f1314,6678,9058
f1315,7252,7243
f1316,7604,8218
f1317,7995,8529
f1318,7421,7543
f1319,8189,7557
f1320,8902,7426
f1321,5879,6970
f1322,6908,8410
f1323,8637,7475
f1324,7778,6538
f1325,7820,10209
f1326,6969,8393
f1327,7658,9302
f1328,7840,9300
f1329,6311,7040
f1330,8016,10349
f1331,6251,6552
f1332,6750,6250
f1333,7620,7845
f1334,6569,7152
f1335,8969,6822
f1336,6510,9192
f1337,7564,6811
f1338,7954,9932
f1339,7121,7702
f1340,8408,6697
f1341,7273,8851
f1342,7771,8084
f1343,6892,6469
f1344,6651,6428
f1345,7413,9575
f1346,7078,5901
f1347,6573,9609
f1348,6532,8212
f1349,8559,9271
f1350,8763,7359
f1351,7372,9593
f1352,8876,7789
f1353,6717,6754
f1354,7349,7348
f1355,6407,7620
f1356,7494,9578
f1357,7686,6574
f1358,7573,8460
f1359,7759,9064
f1360,7115,6671
f1361,7494,10033
f1362,8771,6945
f1363,7363,9563
f1364,6147,7073
f1365,7660,6937
f1366,7811,6024
f1367,8414,8881
f1368,6529,5735
f1369,7650,9019
f1370,7067,8013
f1371,7906,6624
f1372,7048,7062
f1373,7194,8110
f1374,7397,7856
f1375,7780,6487
f1376,6636,6306
f1377,7151,5853
f1378,7762,9226
f1379,9082,6544
f1380,6657,6742
f1381,7902,9718
f1382,6692,7794
f1383,6654,7510
f1384,7086,9187
f1385,8553,9160
f1386,8174,6504
f1387,7446,6736
f1388,6773,8728
f1389,7932,9507
f1390,7517,9519
f1391,6187,6397
f1392,7519,7153
f1393,7285,7416
f1394,6989,7019
f1395,7654,9151
f1396,8582,7806
f1397,7654,8453
f1398,6875,7085
f1399,6338,6404
f1400,7296,9954
f1401,7340,10320
f1402,6797,8396
f1403,7585,6570
f1404,6716,9342
f1405,8295,9300
f1406,5761,6440
f1407,6143,7639
f1408,8910,7487
f1409,6548,9244
f1410,6370,6365
f1411,6727,7240
f1412,7462,6615
f1413,6239,7057
f1414,6896,6135
f1415,7749,8144
f1416,7765,9843
f1417,6042,6017
f1418,6200,7500
f1419,8183,8143
f1420,7322,6811
f1421,7665,6351
f1422,7255,6717
f1423,8632,6888
f1424,7819,9542
f1425,6292,6089
f1426,8174,9507
f1427,7293,6537
f1428,7345,5801
f1429,6362,9114
f1430,6541,7323
f1431,8192,9791
f1432,8826,8009
f1433,8395,9314
f1434,7039,6111
f1435,6851,6002
f1436,6696,8856
f1437,7499,8315
f1438,7476,7212
f1439,6577,7203
f1440,8145,9243
f1441,7617,7228
f1442,8467,8600
f1443,6065,6645
f1444,7852,6238
f1445,7872,9494
f1446,8374,8646
f1447,7565,9582
f1448,7275,9255
f1449,7851,8805
f1450,6118,9144
f1451,7788,6073
f1452,6441,6611
f1453,7097,8934
f1454,6332,9801
f1455,7058,6132
f1456,6448,8532
f1457,7719,6980
f1458,6724,7078
f1459,7653,8241
f1460,7427,6714
f1461,6156,7346
f1462,6472,9605
f1463,6637,6043
f1464,8041,9087
f1465,6488,8999
f1466,8169,6626
f1467,8874,8062
f1468,6141,9064
f1469,7983,7871
f1470,8463,7983
f1471,8340,8958
f1472,6843,7356
f1473,6361,9357
f1474,6931,7178
f1475,8002,6962
f1476,7801,6246
f1477,6757,9779
f1478,8694,7326
f1479,6846,7751
f1480,6612,7781
f1481,7483,6575
f1482,7355,8359
f1483,7635,9817
f1484,7563,6609
f1485,7247,5969
f1486,8272,6812
f1487,7155,7380
f1488,6710,8543
f1489,7767,10268
f1490,7754,8023
f1491,7856,6147
f1492,6713,9635
f1493,7174,8806
f1494,6269,9838
f1495,6217,7329
f1496,6133,6951
