,coordinate1,coordinate2
f537,176,350
f538,2,208
f539,235,163
f540,104,486
f541,279,164
f542,222,379
f543,212,470
f544,120,279
f545,84,232
f546,193,129
f547,268,360
f548,8,441
f549,262,76
f550,232,315
f551,245,107
f552,195,122
f553,218,34
f554,11,273
f555,33,263
f556,51,463
f557,71,299
f558,117,88
f559,97,506
f560,243,0
f561,199,513
f562,28,17
f563,212,308
f564,232,168
f565,132,231
f566,179,123
f567,268,383
f568,109,180
f569,74,14
f570,201,172
f571,103,114
f572,25,264
f573,114,543
f574,102,32
f575,34,255
f576,32,499
f577,74,275
f578,171,543
f579,270,157
f580,94,285
f581,103,107
f582,291,249
f583,195,120
f584,286,327
f585,2,260
f586,209,21
f587,235,14
f588,240,433
f589,99,543
f590,34,519
f591,110,491
f592,146,436
f593,222,310
f594,186,516
f595,189,23
f596,216,71
f597,186,174
f598,218,502
f599,33,187
f600,79,29
f601,153,44
f602,64,306
f603,186,91
f604,199,264
f605,56,338
f606,278,520
f607,264,190
f608,201,221
f609,124,487
f610,25,142
f611,222,100
f612,163,338
f613,258,309
f614,28,344
f615,10,313
f616,212,317
f617,278,33
f618,74,196
f619,163,352
f620,278,128
f621,123,527
f622,87,337
f623,262,42
f624,74,369
f625,94,35
f626,10,15
f627,117,72
f628,172,454
f629,55,16
f630,132,183
f631,268,256
f632,28,246
f633,255,484
f634,9,223
f635,278,298
f636,48,150
f637,94,360
f638,79,160
f639,291,222
f640,222,419
f641,94,46
f642,218,106
f643,5,233
f644,10,238
f645,97,34
f646,186,85
f647,278,492
f648,87,236
f649,57,490
f650,97,110
f651,140,346
f652,166,426
f653,48,449
f654,31,491
f655,120,364
f656,291,14
f657,264,306
f658,163,391
f659,25,526
f660,48,501
f661,232,349
f662,284,445
f663,64,324
f664,209,521
f665,32,445
f666,278,249
f667,2,221
f668,194,47
f669,8,447
f670,25,149
f671,186,270
f672,238,48
f673,28,252
f674,48,269
f675,48,294
f676,48,397
f677,186,179
f678,186,520
f679,166,529
f680,217,418
f681,299,397
f682,40,6
f683,38,537
f684,94,173
f685,209,349
f686,149,516
f687,278,12
f688,199,44
f689,117,497
f690,265,335
f691,125,53
f692,287,30
f693,271,106
f694,278,511
f695,35,115
f696,57,444
f697,74,294
f698,107,481
f699,28,529
f700,263,10
f701,239,73
f702,178,240
f703,212,143
f704,71,212
f705,202,492
f706,285,85
f707,232,85
f708,2,429
f709,166,395
f710,140,35
f711,176,124
f712,247,176
f713,11,458
f714,209,111
f715,74,322
f716,117,334
f717,28,190
f718,225,263
f719,15,239
f720,232,75
f721,97,52
f722,225,264
f723,189,521
f724,241,508
f725,255,201
f726,186,214
f727,74,110
f728,292,487
f729,199,418
f730,18,401
f731,51,298
f732,287,455
f733,140,79
f734,74,138
f735,212,381
f736,156,450
f737,193,252
f738,179,129
f739,258,248
f740,179,432
f741,58,146
f742,109,214
f743,11,119
f744,2,380
f745,163,324
f746,71,108
f747,281,462
f748,10,483
f749,299,410
f750,264,353
f751,278,45
f752,163,365
f753,51,101
f754,125,289
f755,153,131
f756,94,338
f757,79,437
f758,48,52
f759,11,31
f760,57,153
f761,155,395
f762,195,250
f763,143,34
f764,54,358
f765,281,443
f766,286,459
f767,41,221
f768,216,0
f769,209,181
f770,248,115
f771,5,421
f772,209,88
f773,94,240
f774,102,399
f775,127,308
f776,195,484
f777,225,217
f778,179,507
f779,71,469
f780,218,14
f781,18,445
f782,11,474
f783,120,384
f784,209,104
f785,255,45
f786,287,102
f787,74,194
f788,9,101
f789,153,134
f790,245,491
f791,25,339
f792,178,285
f793,28,223
f794,189,437
f795,212,107
f796,153,85
f797,25,298
f798,48,416
f799,217,455
f800,255,219
f801,264,386
f802,48,50
f803,189,367
f804,163,46
f805,140,379
f806,153,379
f807,34,81
f808,48,516
f809,132,128
f810,126,463
f811,189,376
f812,143,456
f813,94,156
f814,79,430
f815,235,252
f816,163,327
f817,239,257
f818,48,254
f819,10,529
f820,25,38
f821,232,40
f822,287,435
f823,28,272
f824,284,199
f825,281,198
f826,35,249
f827,291,535
f828,215,259
f829,291,71
f830,299,491
f831,281,253
f832,149,500
f833,291,537
f834,117,60
f835,258,212
f836,28,435
f837,104,315
f838,94,128
f839,202,327
f840,87,338
f841,15,150
f842,41,453
f843,109,226
f844,79,453
f845,153,17
f846,219,502
f847,281,397
f848,71,176
f849,166,124
f850,132,126
f851,292,290
f852,28,200
f853,97,67
f854,125,543
f855,97,494
f856,147,515
f857,163,151
f858,212,375
f859,109,75
f860,281,324
f861,262,39
f862,48,176
f863,166,531
f864,202,287
f865,193,20
f866,222,13
f867,156,309
f868,171,109
f869,232,177
f870,120,352
f871,262,375
f872,133,303
f873,143,123
f874,222,102
f875,199,14
f876,79,179
f877,278,268
f878,79,477
f879,258,389
f880,48,245
f881,285,399
f882,258,21
f883,94,73
f884,48,19
f885,64,520
f886,193,47
f887,258,393
f888,147,442
f889,271,476
f890,25,57
f891,64,425
f892,286,451
f893,155,368
f894,263,60
f895,87,158
f896,201,200
f897,291,336
f898,172,406
f899,5,340
f900,291,20
f901,117,393
f902,209,135
f903,222,124
f904,146,458
f905,245,28
f906,163,116
f907,87,328
f908,103,505
f909,163,56
f910,25,210
f911,235,54
f912,125,446
f913,64,364
f914,217,147
f915,186,273
f916,25,256
f917,140,107
f918,117,388
f919,193,122
f920,240,263
f921,278,109
f922,48,191
f923,239,452
f924,25,103
f925,281,424
f926,28,389
f927,189,251
f928,255,205
f929,87,248
f930,281,259
f931,287,240
f932,153,424
f933,94,85
f934,31,480
f935,110,515
f936,148,35
f937,117,81
f938,299,466
f939,97,537
f940,94,44
f941,10,489
f942,171,394
f943,239,16
f944,170,344
f945,143,49
f946,224,202
f947,25,291
f948,2,337
f949,294,179
f950,299,472
f951,178,219
f952,79,144
f953,291,18
f954,278,485
f955,2,391
f956,28,479
f957,87,482
f958,232,178
f959,278,282
f960,74,30
f961,110,445
f962,271,188
f963,178,205
f964,195,479
f965,258,135
f966,255,39
f967,209,342
f968,71,315
f969,225,424
f970,74,244
f971,255,391
f972,25,404
f973,124,501
f974,176,529
f975,179,149
f976,140,354
f977,209,404
f978,194,343
f979,245,277
f980,80,305
f981,28,393
f982,179,307
f983,97,304
f984,278,88
f985,248,476
f986,143,38
f987,202,457
f988,25,242
f989,74,382
f990,232,154
f991,10,210
f992,87,426
f993,78,524
f994,71,438
f995,209,131
f996,78,144
f997,74,379
f998,202,408
f999,238,452
f1000,232,176
f1001,265,102
f1002,48,116
f1003,199,234
f1004,2,47
f1005,240,324
f1006,285,445
f1007,240,310
f1008,74,460
f1009,268,233
f1010,132,110
f1011,87,425
f1012,2,297
f1013,194,360
f1014,5,503
f1015,264,133
f1016,286,350
f1017,209,127
f1018,212,225
f1019,9,214
f1020,130,367
f1021,126,64
f1022,189,498
f1023,186,377
f1024,11,483
f1025,5,92
f1026,101,514
f1027,71,351
f1028,97,489
f1029,286,127
f1030,255,90
f1031,286,261
f1032,163,450
f1033,2,113
f1034,285,497
f1035,240,452
f1036,278,347
f1037,232,429
f1038,286,15
f1039,5,387
f1040,57,365
f1041,264,505
f1042,102,483
f1043,133,443
f1044,25,344
f1045,294,383
f1046,11,412
f1047,235,405
f1048,84,116
f1049,255,345
f1050,178,477
f1051,292,486
f1052,51,53
f1053,245,195
f1054,258,70
f1055,241,317
f1056,126,514
f1057,87,329
f1058,291,41
f1059,225,487
f1060,155,245
f1061,240,428
f1062,202,115
f1063,133,285
f1064,255,17
f1065,201,179
f1066,80,266
f1067,209,113
f1068,268,523
f1069,195,343
f1070,209,160
f1071,269,291
f1072,163,381
f1073,117,54
f1074,94,124
f1075,61,196
f1076,5,353
f1077,248,378
f1078,153,56
f1079,186,526
f1080,2,440
f1081,287,90
f1082,281,439
f1083,120,505
f1084,255,238
f1085,94,509
f1086,34,260
f1087,199,397
f1088,148,507
f1089,212,419
f1090,299,418
f1091,292,293
f1092,209,471
f1093,64,367
f1094,153,34
f1095,41,486
f1096,148,350
f1097,218,431
f1098,103,465
f1099,286,346
f1100,212,300
f1101,163,210
f1102,215,476
f1103,176,534
f1104,224,136
f1105,278,94
f1106,86,87
f1107,255,448
f1108,15,32
f1109,101,55
f1110,130,490
f1111,281,395
f1112,195,454
f1113,113,543
f1114,241,399
f1115,286,85
f1116,262,241
f1117,94,190
f1118,140,293
f1119,245,281
f1120,2,318
f1121,189,55
f1122,34,417
f1123,2,316
f1124,143,28
f1125,11,498
f1126,248,99
f1127,166,451
f1128,2,373
f1129,294,451
f1130,235,35
f1131,55,396
f1132,25,84
f1133,264,223
f1134,163,184
f1135,130,523
f1136,245,50
f1137,189,371
f1138,28,147
f1139,169,493
f1140,258,397
f1141,33,40
f1142,202,173
f1143,25,379
f1144,28,109
f1145,143,17
f1146,48,384
f1147,51,73
f1148,5,203
f1149,178,306
f1150,140,173
f1151,15,213
f1152,31,469
f1153,281,26
f1154,222,509
f1155,163,96
f1156,28,150
f1157,189,427
f1158,240,374
f1159,41,97
f1160,5,429
f1161,261,512
f1162,120,455
f1163,269,289
f1164,132,116
f1165,32,510
f1166,222,11
f1167,176,380
f1168,199,266
f1169,212,16
f1170,140,85
f1171,133,328
f1172,268,350
f1173,271,474
f1174,186,61
f1175,11,522
f1176,5,302
f1177,299,497
f1178,140,269
f1179,110,448
f1180,195,387
f1181,100,439
f1182,222,375
f1183,186,418
f1184,71,457
f1185,124,50
f1186,140,19
f1187,87,232
f1188,78,521
f1189,156,438
f1190,10,173
f1191,109,156
f1192,186,380
f1193,64,328
f1194,102,439
f1195,25,218
f1196,287,136
f1197,281,36
f1198,242,470
f1199,51,406
f1200,299,489
f1201,199,502
f1202,212,509
f1203,94,229
f1204,80,70
f1205,41,355
f1206,15,247
f1207,156,246
f1208,2,258
f1209,263,361
f1210,263,386
f1211,218,244
f1212,103,300
f1213,239,54
f1214,263,405
f1215,94,202
f1216,222,104
f1217,25,161
f1218,153,490
f1219,5,186
f1220,153,123
f1221,117,24
f1222,239,488
f1223,38,141
f1224,149,436
f1225,192,238
f1226,140,531
f1227,103,480
f1228,107,110
f1229,149,272
f1230,56,437
f1231,101,353
f1232,74,71
f1233,163,255
f1234,32,211
f1235,255,286
f1236,241,245
f1237,32,227
f1238,299,438
f1239,281,272
f1240,163,444
f1241,5,319
f1242,18,452
f1243,107,49
f1244,117,205
f1245,18,290
f1246,25,365
f1247,209,176
f1248,125,418
f1249,299,517
f1250,32,477
f1251,293,120
f1252,238,88
f1253,192,462
f1254,299,350
f1255,124,289
f1256,281,45
f1257,140,226
f1258,286,76
f1259,176,50
f1260,5,272
f1261,268,364
f1262,58,295
f1263,51,196
f1264,97,123
f1265,149,207
f1266,263,47
f1267,263,522
f1268,217,20
f1269,246,348
f1270,48,289
f1271,212,6
f1272,33,400
f1273,286,221
f1274,103,21
f1275,86,85
f1276,74,60
f1277,132,90
f1278,156,458
f1279,239,433
f1280,107,477
f1281,140,21
f1282,172,493
f1283,299,314
f1284,255,266
f1285,120,303
f1286,51,517
f1287,51,60
f1288,255,506
f1289,245,53
f1290,224,197
f1291,278,427
f1292,78,288
f1293,56,444
f1294,262,521
f1295,299,338
f1296,75,543
f1297,28,114
f1298,71,112
f1299,117,383
f1300,232,37
f1301,240,470
f1302,77,443
f1303,281,482
f1304,107,279
f1305,156,445
f1306,209,54
f1307,172,378
f1308,110,490
f1309,241,29
f1310,117,457
f1311,55,383
f1312,172,242
f1313,173,480
f1314,34,480
f1315,194,494
f1316,9,543
f1317,109,147
f1318,71,486
f1319,212,426
f1320,117,234
f1321,268,317
f1322,232,392
f1323,186,200
f1324,176,114
f1325,189,44
f1326,299,530
f1327,163,287
f1328,179,431
f1329,143,30
f1330,146,515
f1331,218,150
f1332,255,299
f1333,5,436
f1334,140,56
f1335,61,298
f1336,148,52
f1337,209,147
f1338,78,19
f1339,103,39
f1340,163,37
f1341,35,25
f1342,97,477
f1343,202,465
f1344,195,252
f1345,278,294
f1346,34,54
f1347,199,504
f1348,149,55
f1349,166,29
f1350,150,436
f1351,235,425
f1352,232,159
f1353,56,476
f1354,10,35
f1355,109,171
f1356,33,485
f1357,48,77
f1358,120,21
f1359,291,426
f1360,109,85
f1361,102,51
f1362,143,528
f1363,25,53
f1364,222,40
f1365,34,338
f1366,171,248
f1367,48,85
f1368,225,225
f1369,263,102
f1370,41,491
f1371,278,286
f1372,28,178
f1373,194,394
f1374,74,428
f1375,278,299
f1376,258,508
f1377,64,322
f1378,209,316
f1379,232,515
f1380,15,433
f1381,31,461
f1382,278,120
f1383,25,124
f1384,107,484
f1385,281,16
f1386,176,395
f1387,125,280
f1388,2,77
f1389,34,485
f1390,117,491
f1391,2,358
f1392,2,303
f1393,186,513
f1394,130,466
f1395,87,331
f1396,33,164
f1397,269,288
f1398,87,512
f1399,38,381
f1400,156,225
f1401,186,454
f1402,269,429
f1403,80,57
f1404,84,460
f1405,245,425
f1406,97,260
f1407,35,543
f1408,201,273
f1409,179,427
f1410,163,155
f1411,132,167
f1412,94,88
f1413,195,52
f1414,281,313
f1415,186,423
f1416,101,404
f1417,97,526
f1418,84,114
f1419,294,402
f1420,143,127
f1421,110,500
f1422,56,51
f1423,34,142
f1424,97,407
f1425,255,215
f1426,130,337
f1427,25,512
f1428,269,411
f1429,299,270
f1430,232,87
f1431,117,528
f1432,87,497
f1433,102,507
f1434,130,343
f1435,278,278
f1436,109,84
f1437,172,245
f1438,286,44
f1439,189,439
f1440,163,475
f1441,288,318
f1442,269,284
f1443,241,301
f1444,56,244
f1445,209,197
f1446,120,513
f1447,55,459
f1448,87,459
f1449,143,484
f1450,104,534
f1451,195,374
f1452,163,112
f1453,186,367
f1454,195,360
f1455,278,79
f1456,209,523
f1457,255,323
f1458,199,8
f1459,87,332
f1460,199,388
f1461,299,541
f1462,56,288
f1463,248,473
f1464,120,49
f1465,255,117
f1466,209,122
f1467,194,417
f1468,140,356
f1469,163,522
f1470,186,190
f1471,258,364
f1472,178,174
f1473,94,171
f1474,223,342
f1475,166,339
f1476,287,396
f1477,5,229
f1478,238,481
f1479,34,313
f1480,71,473
f1481,264,469
f1482,97,385
f1483,56,255
f1484,255,315
f1485,166,525
f1486,153,121
f1487,84,484
f1488,34,438
f1489,224,185
f1490,28,186
f1491,2,202
f1492,94,431
f1493,132,88
f1494,212,249
f1495,103,122
f1496,55,82
f1497,239,481
f1498,120,508
f1499,286,124
f1500,130,500
f1501,10,334
f1502,240,460
f1503,255,412
f1504,255,71
f1505,268,122
f1506,32,72
f1507,163,110
f1508,109,285
f1509,86,48
f1510,130,155
f1511,32,453
f1512,74,112
f1513,57,244
f1514,212,463
f1515,245,207
f1516,264,175
f1517,258,317
f1518,232,209
f1519,80,139
f1520,28,66
f1521,0,382
f1522,5,50
f1523,202,397
f1524,15,282
f1525,71,48
f1526,5,445
f1527,115,543
f1528,193,377
f1529,248,448
f1530,38,178
f1531,255,66
f1532,248,417
f1533,235,479
f1534,171,10
f1535,84,30
f1536,299,5
f1537,25,151
f1538,235,311
f1539,74,16
f1540,255,210
f1541,148,133
f1542,28,459
f1543,218,442
f1544,61,477
f1545,292,504
f1546,140,321
f1547,281,211
f1548,107,304
f1549,235,392
f1550,263,365
f1551,58,358
f1552,5,425
f1553,74,159
f1554,0,113
f1555,34,426
f1556,140,236
f1557,215,403
f1558,239,11
f1559,57,8
f1560,120,449
f1561,77,430
f1562,74,416
f1563,41,223
f1564,147,41
f1565,34,239
f1566,258,408
f1567,25,479
f1568,235,382
f1569,155,233
f1570,101,297
f1571,166,61
f1572,222,387
f1573,25,270
f1574,56,74
f1575,292,283
f1576,241,470
f1577,127,357
f1578,71,140
f1579,239,282
f1580,109,72
f1581,38,190
f1582,166,434
f1583,18,501
f1584,58,427
f1585,51,521
f1586,5,65
f1587,48,445
f1588,130,426
f1589,156,513
f1590,189,31
f1591,255,502
f1592,281,243
f1593,94,364
f1594,179,199
f1595,281,332
f1596,79,193
f1597,212,312
f1598,32,220
f1599,163,240
f1600,149,113
f1601,140,384
f1602,148,352
f1603,194,33
f1604,241,512
f1605,10,214
f1606,117,129
f1607,209,434
f1608,232,347
f1609,268,470
f1610,172,528
f1611,225,465
f1612,156,240
f1613,51,50
f1614,126,480
f1615,51,199
f1616,107,472
f1617,32,517
f1618,11,97
f1619,56,79
f1620,41,528
f1621,215,485
f1622,28,20
f1623,38,258
f1624,48,454
f1625,46,543
f1626,130,388
f1627,28,339
f1628,176,348
f1629,186,430
f1630,11,230
f1631,71,375
f1632,261,241
f1633,179,286
f1634,5,61
f1635,189,27
f1636,199,371
f1637,8,483
f1638,103,529
f1639,235,218
f1640,28,192
f1641,232,336
f1642,245,101
f1643,11,104
f1644,172,270
f1645,294,446
f1646,51,477
f1647,120,535
f1648,245,94
f1649,195,142
f1650,170,401
f1651,5,285
f1652,281,207
f1653,87,447
f1654,245,288
f1655,287,407
f1656,117,131
f1657,258,528
f1658,258,520
f1659,299,501
f1660,140,464
f1661,97,411
f1662,292,295
f1663,58,200
f1664,235,290
f1665,148,383
f1666,212,440
f1667,71,20
f1668,94,79
f1669,240,89
f1670,194,462
f1671,25,266
f1672,255,128
f1673,94,362
f1674,286,306
f1675,268,374
f1676,186,254
f1677,232,146
f1678,238,32
f1679,248,421
f1680,268,266
f1681,268,124
f1682,25,45
f1683,125,354
f1684,212,413
f1685,239,139
f1686,2,532
f1687,0,209
f1688,84,468
f1689,222,381
f1690,57,74
f1691,140,365
f1692,281,69
f1693,64,231
f1694,34,35
f1695,170,77
f1696,5,127
f1697,217,442
f1698,235,240
f1699,281,241
f1700,202,160
f1701,33,131
f1702,163,195
f1703,222,377
f1704,286,386
f1705,103,512
f1706,130,311
f1707,163,470
f1708,216,17
f1709,262,244
f1710,33,115
f1711,140,352
f1712,263,322
f1713,245,382
f1714,38,522
f1715,95,213
f1716,225,282
f1717,28,497
f1718,155,269
f1719,216,428
f1720,232,13
f1721,178,154
f1722,189,511
f1723,140,43
f1724,178,282
f1725,247,211
f1726,278,290
f1727,299,496
f1728,222,113
f1729,117,409
f1730,120,494
f1731,271,377
f1732,163,456
f1733,263,472
f1734,201,277
f1735,117,381
f1736,15,180
f1737,240,16
f1738,25,61
f1739,241,132
f1740,11,166
f1741,32,244
f1742,299,400
f1743,202,476
f1744,263,517
f1745,299,399
f1746,286,227
f1747,126,522
f1748,61,521
f1749,258,374
f1750,38,512
f1751,232,358
f1752,125,463
f1753,97,41
f1754,186,244
f1755,292,287
f1756,240,517
f1757,189,435
f1758,178,313
f1759,189,228
f1760,299,521
f1761,278,504
f1762,166,244
f1763,201,318
f1764,84,464
f1765,232,283
f1766,287,335
f1767,163,302
f1768,268,391
f1769,140,137
f1770,117,395
f1771,163,108
f1772,166,458
f1773,34,67
f1774,41,121
f1775,51,43
f1776,258,311
f1777,133,530
f1778,71,310
f1779,248,101
f1780,232,350
f1781,241,272
f1782,262,301
f1783,239,324
f1784,9,125
f1785,149,383
f1786,195,497
f1787,171,507
f1788,84,28
f1789,216,479
f1790,143,109
f1791,299,13
f1792,143,426
f1793,278,217
f1794,299,487
f1795,9,497
f1796,34,403
f1797,166,56
f1798,120,496
f1799,133,305
f1800,218,280
f1801,238,11
f1802,86,78
f1803,56,493
f1804,78,182
f1805,2,152
f1806,71,275
f1807,109,80
f1808,102,55
f1809,223,359
f1810,258,370
f1811,78,465
f1812,63,178
f1813,25,227
f1814,248,130
f1815,109,175
f1816,11,253
f1817,84,118
f1818,10,401
f1819,248,261
f1820,80,521
f1821,201,181
f1822,56,153
f1823,25,361
f1824,140,411
f1825,269,412
f1826,132,75
f1827,74,153
f1828,268,362
f1829,5,85
f1830,278,396
f1831,247,167
f1832,263,246
f1833,98,543
f1834,248,485
f1835,107,389
f1836,87,445
f1837,140,359
f1838,133,332
f1839,186,286
f1840,34,61
f1841,2,58
f1842,255,491
f1843,32,320
f1844,248,19
f1845,107,387
f1846,71,454
f1847,255,171
f1848,264,330
f1849,132,79
f1850,2,424
f1851,240,512
f1852,153,381
f1853,240,504
f1854,155,257
f1855,255,165
f1856,218,466
f1857,5,241
f1858,209,161
f1859,286,30
f1860,299,386
f1861,103,439
f1862,61,181
f1863,74,302
f1864,15,156
f1865,5,207
f1866,51,27
f1867,166,257
f1868,107,506
f1869,127,321
f1870,264,530
