,coordinate1,coordinate2
f834,308,43
f835,189,13
f836,465,43
f837,155,68
f838,10,57
f839,377,39
f840,56,21
f841,179,68
f842,419,33
f843,442,18
f844,17,37
f845,362,31
f846,216,27
f847,72,0
f848,2,39
f849,378,39
f850,33,65
f851,337,11
f852,224,37
f853,289,0
f854,189,44
f855,488,7
f856,494,22
f857,393,74
f858,425,54
f859,425,49
f860,218,71
f861,579,59
f862,485,31
f863,350,60
f864,71,65
f865,350,29
f866,540,31
f867,424,52
f868,563,64
f869,28,70
f870,242,60
f871,451,0
f872,278,12
f873,531,14
f874,48,26
f875,235,43
f876,103,52
f877,540,84
f878,487,0
f879,5,14
f880,579,21
f881,194,10
f882,327,34
f883,324,52
f884,356,45
f885,262,33
f886,308,24
f887,498,78
f888,377,12
f889,73,0
f890,255,59
f891,285,12
f892,517,77
f893,9,60
f894,396,28
f895,554,21
f896,567,17
f897,189,48
f898,531,10
f899,35,15
f900,380,28
f901,439,73
f902,286,12
f903,396,62
f904,80,26
f905,51,13
f906,406,11
f907,74,17
f908,425,73
f909,442,43
f910,103,17
f911,48,51
f912,199,27
f913,304,7
f914,32,65
f915,258,19
f916,255,56
f917,270,43
f918,170,63
f919,130,37
f920,534,71
f921,241,57
f922,241,21
f923,235,24
f924,546,67
f925,278,45
f926,383,78
f927,393,57
f928,17,0
f929,240,21
f930,424,57
f931,498,25
f932,309,10
f933,120,55
f934,130,75
f935,522,84
f936,195,47
f937,446,53
f938,301,62
f939,84,11
f940,2,15
f941,74,59
f942,370,35
f943,55,37
f944,448,77
f945,462,23
f946,355,66
f947,79,35
f948,103,5
f949,232,33
f950,416,52
f951,48,21
f952,147,63
f953,262,54
f954,396,14
f955,54,30
f956,209,10
f957,80,45
f958,492,41
f959,58,10
f960,517,32
f961,166,67
f962,120,8
f963,350,51
f964,447,45
f965,241,13
f966,343,0
f967,64,70
f968,426,27
f969,347,53
f970,327,51
f971,309,45
f972,94,66
f973,281,14
f974,331,37
f975,424,65
f976,373,76
f977,84,36
f978,202,77
f979,379,63
f980,80,48
f981,425,70
f982,350,14
f983,304,14
f984,133,11
f985,235,28
f986,232,60
f987,255,38
f988,462,10
f989,402,70
f990,180,0
f991,78,60
f992,393,43
f993,9,57
f994,554,75
f995,393,47
f996,265,23
f997,373,31
f998,454,28
f999,54,54
f1000,446,12
f1001,57,54
f1002,287,12
f1003,5,56
f1004,222,48
f1005,557,59
f1006,212,14
f1007,327,27
f1008,370,12
f1009,355,48
f1010,155,49
f1011,462,64
f1012,448,56
f1013,485,33
f1014,234,0
f1015,240,26
f1016,331,44
f1017,354,63
f1018,212,29
f1019,324,26
f1020,293,54
f1021,140,13
f1022,522,0
f1023,232,12
f1024,212,22
f1025,416,24
f1026,465,18
f1027,531,42
f1028,263,33
f1029,97,68
f1030,485,66
f1031,424,46
f1032,462,71
f1033,314,11
f1034,245,22
f1035,209,37
f1036,97,65
f1037,117,43
f1038,333,12
f1039,64,55
f1040,56,30
f1041,57,21
f1042,393,60
f1043,33,52
f1044,396,84
f1045,423,46
f1046,462,33
f1047,531,62
f1048,55,10
f1049,278,72
f1050,239,10
f1051,393,12
f1052,110,23
f1053,64,59
f1054,48,65
f1055,264,15
f1056,439,25
f1057,424,68
f1058,34,38
f1059,508,25
f1060,308,47
f1061,327,54
f1062,109,0
f1063,55,63
f1064,127,5
f1065,38,48
f1066,416,68
f1067,255,32
f1068,41,30
f1069,324,42
f1070,515,33
f1071,452,78
f1072,354,12
f1073,531,25
f1074,258,29
f1075,281,65
f1076,469,45
f1077,199,44
f1078,360,42
f1079,332,49
f1080,110,19
f1081,25,39
f1082,446,49
f1083,400,57
f1084,2,57
f1085,494,11
f1086,58,25
f1087,126,10
f1088,424,49
f1089,278,53
f1090,429,16
f1091,462,12
f1092,268,40
f1093,324,0
f1094,309,22
f1095,125,36
f1096,15,64
f1097,84,29
f1098,327,39
f1099,64,22
f1100,442,8
f1101,554,12
f1102,347,37
f1103,25,51
f1104,356,39
f1105,97,11
f1106,107,11
f1107,288,0
f1108,56,68
f1109,579,73
f1110,472,74
f1111,301,63
f1112,500,17
f1113,224,44
f1114,521,41
f1115,355,45
f1116,192,52
f1117,258,56
f1118,71,26
f1119,25,23
f1120,124,68
f1121,477,54
f1122,86,33
f1123,511,60
f1124,48,76
f1125,554,48
f1126,423,49
f1127,379,42
f1128,94,27
f1129,401,57
f1130,540,49
f1131,94,68
f1132,419,71
f1133,34,12
f1134,212,55
f1135,57,63
f1136,310,63
f1137,258,7
f1138,140,49
f1139,94,54
f1140,278,43
f1141,462,27
f1142,278,68
f1143,281,49
f1144,25,76
f1145,186,63
f1146,33,55
f1147,431,19
f1148,485,21
f1149,64,60
f1150,561,12
f1151,109,27
f1152,393,62
f1153,563,37
f1154,579,55
f1155,281,20
f1156,540,61
f1157,378,10
f1158,353,25
f1159,11,52
f1160,378,28
f1161,416,31
f1162,130,64
f1163,195,21
f1164,32,52
f1165,400,63
f1166,217,0
f1167,517,54
f1168,579,29
f1169,347,50
f1170,97,16
f1171,2,37
f1172,563,69
f1173,488,28
f1174,218,40
f1175,471,45
f1176,470,48
f1177,448,31
f1178,264,65
f1179,94,10
f1180,518,43
f1181,424,31
f1182,355,39
f1183,5,25
f1184,84,8
f1185,370,10
f1186,9,12
f1187,360,49
f1188,531,30
f1189,149,73
f1190,386,30
f1191,308,63
f1192,278,63
f1193,97,32
f1194,579,53
f1195,567,25
f1196,56,10
f1197,172,60
f1198,222,55
f1199,245,15
f1200,25,57
f1201,143,72
f1202,38,11
f1203,179,65
f1204,356,58
f1205,475,77
f1206,400,44
f1207,310,60
f1208,462,50
f1209,337,27
f1210,263,60
f1211,11,42
f1212,579,81
f1213,554,54
f1214,517,27
f1215,199,40
f1216,563,16
f1217,383,76
f1218,383,73
f1219,354,66
f1220,439,49
f1221,540,22
f1222,102,10
f1223,579,39
f1224,452,8
f1225,90,0
f1226,94,15
f1227,10,15
f1228,401,12
f1229,494,53
f1230,245,49
f1231,102,66
f1232,195,23
f1233,38,56
f1234,416,11
f1235,324,37
f1236,433,0
f1237,217,30
f1238,504,84
f1239,393,59
f1240,531,63
f1241,308,40
f1242,58,30
f1243,327,78
f1244,337,48
f1245,58,17
f1246,534,17
f1247,355,25
f1248,446,47
f1249,310,49
f1250,189,50
f1251,356,37
f1252,508,24
f1253,423,31
f1254,28,42
f1255,439,33
f1256,11,20
f1257,34,57
f1258,442,55
f1259,567,34
f1260,218,47
f1261,353,47
f1262,33,68
f1263,120,47
f1264,554,24
f1265,416,19
f1266,33,57
f1267,33,63
f1268,194,63
f1269,176,61
f1270,324,49
f1271,425,5
f1272,424,63
f1273,308,60
f1274,17,32
f1275,554,43
f1276,189,61
f1277,199,50
f1278,212,25
f1279,531,44
f1280,78,63
f1281,209,35
f1282,194,21
f1283,579,51
f1284,241,64
f1285,538,62
f1286,347,45
f1287,462,31
f1288,153,66
f1289,240,60
f1290,86,32
f1291,126,63
f1292,446,43
f1293,508,74
f1294,25,67
f1295,196,41
f1296,48,10
f1297,258,12
f1298,156,65
f1299,255,35
f1300,370,66
f1301,469,31
f1302,166,56
f1303,360,38
f1304,310,70
f1305,2,32
f1306,201,32
f1307,143,66
f1308,173,63
f1309,239,13
f1310,58,54
f1311,347,76
f1312,286,10
f1313,393,46
f1314,439,63
f1315,485,59
f1316,126,17
f1317,179,77
f1318,232,17
f1319,416,59
f1320,554,56
f1321,281,52
f1322,409,36
f1323,51,29
f1324,109,26
f1325,28,64
f1326,485,65
f1327,71,63
f1328,271,0
f1329,515,23
f1330,258,59
f1331,396,0
f1332,377,63
f1333,401,63
f1334,554,55
f1335,74,44
f1336,217,10
f1337,64,56
f1338,209,62
f1339,101,74
f1340,196,15
f1341,579,31
f1342,35,32
f1343,492,12
f1344,515,12
f1345,567,6
f1346,373,14
f1347,540,27
f1348,127,31
f1349,485,63
f1350,264,33
f1351,579,45
f1352,517,49
f1353,97,50
f1354,347,78
f1355,130,55
f1356,508,17
f1357,508,51
f1358,232,35
f1359,554,33
f1360,356,5
f1361,534,28
f1362,486,0
f1363,97,20
f1364,554,13
f1365,425,44
f1366,517,5
f1367,396,11
f1368,409,20
f1369,241,23
f1370,94,69
f1371,74,40
f1372,579,49
f1373,431,11
f1374,209,77
f1375,445,31
f1376,304,62
f1377,544,14
f1378,531,13
f1379,5,48
f1380,25,49
f1381,278,54
f1382,508,40
f1383,54,25
f1384,340,23
f1385,452,25
f1386,120,16
f1387,534,74
f1388,492,23
f1389,448,69
f1390,498,73
f1391,416,56
f1392,38,18
f1393,235,54
f1394,449,49
f1395,94,52
f1396,498,35
f1397,475,8
f1398,209,38
f1399,127,0
f1400,508,48
f1401,80,35
f1402,402,10
f1403,327,30
f1404,304,28
f1405,247,34
f1406,222,61
f1407,462,57
f1408,247,38
f1409,241,26
f1410,263,27
f1411,554,39
f1412,401,47
f1413,419,51
f1414,554,49
f1415,554,23
f1416,508,39
f1417,396,46
f1418,61,24
f1419,9,42
f1420,561,54
f1421,314,27
f1422,538,50
f1423,71,47
f1424,34,32
f1425,531,64
f1426,396,25
f1427,414,0
f1428,511,28
f1429,370,36
f1430,324,14
f1431,103,69
f1432,485,35
f1433,304,51
f1434,416,67
f1435,2,33
f1436,201,6
f1437,15,46
f1438,2,52
f1439,508,37
f1440,61,48
f1441,308,28
f1442,462,13
f1443,64,32
f1444,61,36
f1445,104,21
f1446,567,14
f1447,360,0
f1448,567,59
f1449,235,0
f1450,41,41
f1451,554,40
f1452,377,66
f1453,462,25
f1454,439,24
f1455,517,22
f1456,524,74
f1457,498,43
f1458,156,64
f1459,107,50
f1460,485,42
f1461,264,10
f1462,163,77
f1463,258,71
f1464,360,11
f1465,538,32
f1466,508,13
f1467,262,60
f1468,232,37
f1469,35,45
f1470,84,69
f1471,28,18
f1472,567,50
f1473,373,71
f1474,370,39
f1475,34,60
f1476,84,49
f1477,41,46
f1478,310,12
