,coordinate1,coordinate2
c408,48,216
c409,38,280
c410,5,239
c411,2,124
c412,48,231
c413,17,25
c414,237,95
c415,120,279
c416,222,367
c417,148,83
c418,218,130
c419,170,18
c420,172,380
c421,117,209
c422,153,253
c423,125,322
c424,15,7
c425,34,84
c426,186,285
c427,251,283
c428,143,301
c429,143,31
c430,79,80
c431,48,360
c432,251,315
c433,2,292
c434,2,70
c435,10,236
c436,117,196
c437,28,353
c438,194,121
c439,194,333
c440,195,148
c441,233,218
c442,251,95
c443,48,340
c444,87,16
c445,107,235
c446,71,251
c447,195,98
c448,124,195
c449,238,298
c450,15,98
c451,34,157
c452,209,184
c453,117,174
c454,87,119
c455,117,28
c456,25,254
c457,38,255
c458,2,62
c459,11,331
c460,101,109
c461,179,126
c462,193,36
c463,222,74
c464,9,225
c465,117,347
c466,25,99
c467,74,145
c468,189,246
c469,33,123
c470,197,0
c471,94,338
c472,61,201
c473,120,323
c474,9,133
c475,12,129
c476,103,68
c477,172,55
c478,217,39
c479,71,18
c480,163,131
c481,25,234
c482,212,271
c483,2,219
c484,15,264
c485,243,348
c486,86,283
c487,103,309
c488,94,32
c489,251,216
c490,233,318
c491,218,145
c492,166,315
c493,63,86
c494,251,279
c495,212,109
c496,34,356
c497,153,211
c498,56,327
c499,80,187
c500,217,142
c501,224,259
c502,186,332
c503,102,144
c504,48,277
c505,163,123
c506,97,235
c507,109,46
c508,189,155
c509,124,291
c510,233,177
c511,233,150
c512,189,45
c513,130,84
c514,117,142
c515,117,130
c516,109,77
c517,199,214
c518,140,339
c519,217,261
c520,155,51
c521,33,121
c522,243,156
c523,78,199
c524,233,189
c525,194,298
c526,230,197
c527,222,289
c528,239,217
c529,222,267
c530,71,226
c531,17,29
c532,125,291
c533,31,133
c534,195,136
c535,209,190
c536,117,250
c537,202,41
c538,251,75
c539,172,99
c540,33,360
c541,109,32
c542,71,21
c543,233,160
c544,209,297
c545,209,119
c546,163,186
c547,246,62
c548,147,224
c549,153,209
c550,143,287
c551,48,169
c552,202,37
c553,5,188
c554,171,20
c555,103,346
c556,251,131
c557,25,49
c558,186,291
c559,101,297
c560,41,21
c561,120,281
c562,48,321
c563,171,99
c564,195,342
c565,218,207
c566,125,10
c567,32,366
c568,61,146
c569,38,274
c570,25,248
c571,10,286
c572,194,285
c573,194,330
c574,55,224
c575,101,325
c576,120,335
c577,5,345
c578,40,58
c579,195,187
c580,155,108
c581,186,206
c582,218,27
c583,5,209
c584,15,149
c585,110,341
c586,237,131
c587,25,71
c588,32,328
c589,189,71
c590,10,261
c591,194,154
c592,117,292
c593,84,324
c594,166,186
c595,230,269
c596,194,193
c597,71,282
c598,237,184
c599,97,250
c600,245,28
c601,172,327
c602,239,242
c603,80,117
c604,163,175
c605,10,6
c606,0,230
c607,141,146
c608,225,277
c609,77,255
c610,40,198
c611,2,336
c612,71,159
c613,61,138
c614,61,235
c615,212,38
c616,17,78
c617,25,180
c618,56,145
c619,71,76
c620,163,217
c621,5,100
c622,86,285
c623,33,328
c624,153,90
c625,32,298
c626,170,173
c627,251,236
c628,155,126
c629,143,211
c630,56,291
c631,186,295
c632,57,233
c633,194,354
c634,189,244
c635,33,254
c636,251,135
c637,25,45
c638,71,150
c639,9,165
c640,101,169
c641,238,352
c642,118,46
c643,5,231
c644,140,148
c645,25,292
c646,233,207
c647,194,184
c648,32,165
c649,28,238
c650,244,322
c651,9,313
c652,195,280
c653,172,206
c654,148,302
c655,140,319
c656,217,133
c657,15,188
c658,38,276
c659,222,149
c660,233,303
c661,51,236
c662,86,268
c663,101,85
c664,15,173
c665,51,315
c666,117,294
c667,222,72
c668,199,90
c669,186,293
c670,48,111
c671,51,370
c672,230,344
c673,195,145
c674,102,190
c675,212,306
c676,243,367
c677,239,363
c678,25,126
c679,153,21
c680,140,226
c681,199,299
c682,163,235
c683,156,291
c684,230,332
c685,15,287
c686,140,192
c687,11,175
c688,51,226
c689,230,235
c690,166,303
c691,212,248
c692,31,321
c693,28,260
c694,102,218
c695,11,133
c696,74,322
c697,48,198
c698,156,103
c699,126,63
c700,212,171
c701,15,209
c702,80,239
c703,189,230
c704,11,286
c705,57,302
c706,147,86
c707,149,78
c708,186,271
c709,57,150
c710,209,140
c711,38,361
c712,117,64
c713,104,363
c714,71,87
c715,5,328
c716,199,249
c717,172,187
c718,251,67
c719,79,213
c720,97,184
c721,109,157
c722,79,346
c723,237,52
c724,166,306
c725,186,154
c726,172,343
c727,186,140
c728,156,124
c729,199,39
c730,74,79
c731,28,181
c732,17,109
c733,233,220
c734,84,349
c735,110,257
c736,2,172
c737,104,79
c738,224,225
c739,243,158
c740,237,178
c741,120,350
c742,103,121
c743,163,331
c744,57,369
c745,5,287
c746,40,155
c747,48,162
c748,71,262
c749,172,24
c750,195,91
c751,51,305
c752,172,332
c753,10,313
c754,117,342
c755,148,183
c756,25,85
c757,87,337
c758,2,160
c759,186,148
c760,28,282
c761,163,351
c762,28,294
c763,84,214
c764,84,298
c765,238,146
c766,10,331
c767,186,217
c768,33,231
c769,230,310
c770,34,81
c771,194,187
c772,140,201
c773,238,203
c774,102,152
c775,48,235
c776,97,177
c777,171,187
c778,251,295
c779,189,39
c780,34,178
c781,48,229
c782,163,373
c783,40,17
c784,251,287
c785,140,121
c786,209,57
c787,224,286
c788,71,67
c789,222,336
c790,130,78
c791,94,373
c792,195,295
c793,11,178
c794,186,240
c795,163,112
c796,132,59
c797,125,348
c798,130,93
c799,233,49
c800,217,207
c801,109,23
c802,107,205
c803,217,348
c804,189,65
c805,125,63
c806,238,231
c807,239,206
c808,94,189
c809,189,138
c810,107,82
c811,5,237
c812,80,273
c813,80,84
c814,74,215
c815,195,241
c816,209,35
c817,71,189
c818,166,75
c819,71,163
c820,176,119
c821,94,241
c822,17,75
c823,212,166
c824,209,83
c825,246,70
c826,239,39
c827,79,309
c828,171,245
c829,171,194
c830,33,269
c831,133,179
c832,71,317
c833,148,25
c834,71,322
c835,233,260
c836,209,136
c837,148,93
c838,196,32
c839,71,369
c840,251,167
c841,94,212
c842,28,137
c843,130,281
c844,126,0
c845,2,58
c846,107,193
c847,79,273
c848,195,154
c849,164,125
c850,194,345
c851,51,260
c852,28,318
c853,84,358
c854,5,293
c855,201,167
c856,212,164
c857,80,289
c858,97,122
c859,233,107
c860,87,313
c861,193,285
c862,48,178
c863,166,195
c864,212,80
c865,104,126
c866,28,152
c867,230,256
c868,171,156
c869,225,21
c870,55,236
c871,230,305
c872,186,197
c873,71,113
c874,143,82
c875,64,306
c876,15,269
c877,41,135
c878,28,171
c879,5,297
c880,101,199
c881,107,282
c882,71,196
c883,74,211
c884,225,17
c885,233,269
c886,78,228
c887,209,171
c888,251,323
c889,101,95
c890,149,57
c891,81,309
c892,251,311
c893,48,349
c894,209,132
c895,0,155
c896,32,103
c897,2,171
c898,97,338
c899,251,228
c900,233,137
c901,186,292
c902,186,22
c903,140,303
c904,117,310
c905,199,6
c906,74,363
c907,236,52
c908,251,267
c909,193,136
c910,199,251
c911,124,328
c912,163,329
c913,117,252
c914,103,137
c915,94,237
c916,217,305
c917,186,320
c918,212,101
c919,201,140
c920,189,287
c921,153,166
c922,71,68
c923,25,209
c924,186,318
c925,78,150
c926,2,201
c927,176,197
c928,209,192
c929,147,302
c930,186,75
c931,84,294
c932,2,304
c933,238,77
c934,186,322
c935,94,33
c936,94,315
c937,71,287
c938,94,88
c939,251,211
c940,133,245
c941,34,215
c942,140,337
c943,219,31
c944,186,218
c945,178,122
c946,230,22
c947,143,209
c948,32,271
c949,149,186
c950,222,369
c951,117,116
c952,149,198
c953,74,201
c954,238,357
c955,97,245
c956,25,220
c957,146,78
c958,97,135
c959,71,283
c960,173,280
c961,77,250
c962,186,176
c963,102,41
c964,153,18
c965,143,28
c966,110,72
c967,222,358
c968,126,235
c969,103,208
c970,3,55
c971,176,117
c972,186,170
c973,97,139
c974,212,175
c975,149,302
c976,25,139
c977,51,212
c978,34,160
c979,216,261
c980,202,277
c981,84,374
c982,97,118
c983,186,93
c984,212,374
c985,2,191
c986,51,292
c987,11,126
c988,71,58
c989,217,71
c990,74,95
c991,33,263
c992,117,344
c993,94,153
c994,209,157
c995,103,95
c996,87,332
c997,102,325
c998,71,146
c999,209,275
c1000,140,197
c1001,140,189
c1002,230,373
c1003,209,330
c1004,212,17
c1005,245,254
c1006,130,288
c1007,239,181
c1008,102,95
c1009,35,133
c1010,56,302
c1011,230,358
c1012,218,133
c1013,127,285
c1014,94,354
c1015,2,329
c1016,48,332
c1017,238,143
c1018,74,139
c1019,218,163
c1020,94,56
c1021,194,306
c1022,199,159
c1023,94,307
c1024,2,145
c1025,15,241
c1026,48,121
c1027,117,169
c1028,51,341
c1029,77,264
c1030,186,227
c1031,126,74
c1032,240,52
c1033,209,227
c1034,63,104
c1035,239,309
c1036,94,68
c1037,163,119
c1038,230,193
c1039,15,132
c1040,153,207
c1041,64,47
c1042,79,248
c1043,212,334
c1044,57,200
c1045,84,126
c1046,140,60
c1047,74,249
c1048,74,262
c1049,212,342
c1050,38,365
c1051,80,78
c1052,140,78
c1053,189,233
c1054,40,77
c1055,230,224
c1056,48,236
c1057,33,309
c1058,15,116
c1059,225,32
c1060,246,53
c1061,120,293
c1062,55,353
c1063,11,190
c1064,222,78
c1065,217,198
c1066,35,91
c1067,212,338
c1068,86,67
c1069,61,164
c1070,74,233
c1071,61,195
c1072,17,52
c1073,218,210
c1074,189,56
c1075,5,241
c1076,238,88
c1077,71,28
c1078,251,233
c1079,25,198
c1080,9,331
c1081,193,327
c1082,166,18
c1083,56,150
c1084,34,314
c1085,61,298
c1086,239,360
c1087,51,201
c1088,80,136
c1089,230,253
c1090,15,11
c1091,38,353
c1092,48,267
c1093,186,183
c1094,61,153
c1095,117,32
c1096,163,223
c1097,103,332
c1098,230,203
c1099,140,46
c1100,189,299
c1101,125,278
c1102,25,27
c1103,163,311
c1104,155,41
c1105,212,269
c1106,176,195
c1107,71,228
c1108,71,337
c1109,163,49
c1110,117,212
c1111,209,334
c1112,110,343
c1113,201,348
c1114,251,87
c1115,202,278
c1116,48,245
c1117,230,233
c1118,126,348
c1119,218,66
c1120,33,326
c1121,189,346
c1122,140,348
c1123,2,29
c1124,140,168
c1125,209,63
c1126,149,261
c1127,103,176
c1128,48,243
c1129,171,290
c1130,79,84
c1131,243,107
c1132,233,265
c1133,78,215
c1134,86,245
c1135,104,246
c1136,230,316
c1137,103,169
c1138,212,319
c1139,15,260
c1140,212,358
c1141,216,133
c1142,199,84
c1143,72,38
c1144,195,174
c1145,51,320
c1146,38,264
c1147,48,91
c1148,120,214
c1149,120,224
c1150,84,108
c1151,124,210
c1152,189,74
c1153,176,291
c1154,124,335
c1155,178,217
c1156,87,172
c1157,156,221
c1158,186,78
c1159,11,187
c1160,2,316
c1161,251,83
c1162,163,349
c1163,5,185
c1164,117,193
c1165,209,302
c1166,32,133
c1167,102,83
c1168,176,346
c1169,97,82
c1170,194,339
c1171,94,300
c1172,189,31
c1173,216,190
c1174,170,22
c1175,186,256
c1176,2,344
c1177,80,276
c1178,38,315
c1179,28,194
c1180,230,251
c1181,163,344
c1182,171,116
c1183,94,116
c1184,245,344
c1185,209,85
c1186,163,350
c1187,33,218
c1188,51,333
c1189,143,199
c1190,87,350
c1191,193,190
c1192,101,79
c1193,230,143
c1194,209,149
c1195,186,287
c1196,103,262
c1197,94,62
c1198,212,367
c1199,186,112
c1200,2,98
c1201,71,6
c1202,218,337
c1203,186,9
c1204,209,304
c1205,71,307
c1206,25,217
c1207,238,172
c1208,251,299
c1209,61,197
c1210,51,132
c1211,178,310
c1212,2,314
c1213,212,34
c1214,194,68
c1215,94,124
c1216,251,143
c1217,176,333
c1218,163,229
c1219,2,120
c1220,51,257
c1221,25,204
c1222,25,243
c1223,251,199
c1224,28,177
c1225,155,149
c1226,126,291
c1227,33,200
c1228,103,144
c1229,34,133
c1230,64,311
c1231,51,188
c1232,156,293
c1233,94,223
c1234,140,36
c1235,61,218
c1236,58,302
c1237,63,184
c1238,238,366
c1239,194,96
c1240,195,106
c1241,102,329
c1242,117,251
c1243,28,94
c1244,61,221
c1245,238,181
c1246,153,82
c1247,48,172
c1248,94,92
c1249,201,24
c1250,41,301
c1251,34,352
c1252,155,129
c1253,94,148
c1254,209,348
c1255,218,157
c1256,195,96
c1257,71,188
c1258,233,250
c1259,104,325
c1260,212,23
c1261,64,30
c1262,71,172
c1263,163,356
c1264,25,253
c1265,195,270
c1266,61,290
c1267,78,356
c1268,33,273
c1269,11,275
c1270,56,287
c1271,166,117
c1272,195,309
c1273,186,311
c1274,120,343
c1275,51,359
c1276,186,335
c1277,163,327
c1278,28,220
c1279,189,208
c1280,74,157
c1281,140,310
c1282,86,18
c1283,51,355
c1284,233,113
c1285,25,335
c1286,230,84
c1287,230,164
c1288,245,24
c1289,143,205
c1290,230,146
c1291,239,328
c1292,103,190
c1293,230,132
c1294,33,106
c1295,201,59
c1296,33,176
c1297,25,274
c1298,233,47
c1299,86,44
c1300,140,221
c1301,194,142
c1302,25,184
c1303,25,26
c1304,233,353
c1305,19,0
c1306,153,66
c1307,201,171
c1308,222,30
c1309,79,293
c1310,186,288
c1311,212,60
c1312,233,314
c1313,15,161
c1314,245,225
c1315,124,304
c1316,26,43
c1317,218,302
c1318,97,223
c1319,25,61
c1320,117,320
c1321,186,219
c1322,48,208
c1323,238,83
c1324,149,327
c1325,163,30
c1326,195,133
c1327,97,366
c1328,209,351
c1329,40,197
c1330,225,15
c1331,78,363
c1332,72,165
c1333,61,181
c1334,0,223
c1335,51,365
c1336,0,85
c1337,117,328
c1338,33,364
c1339,94,15
c1340,2,354
c1341,233,162
c1342,238,347
c1343,189,315
c1344,40,126
c1345,5,245
c1346,125,263
c1347,149,17
c1348,186,145
c1349,176,79
c1350,79,143
c1351,10,208
c1352,148,167
c1353,171,97
c1354,243,147
c1355,195,330
c1356,225,10
c1357,212,232
c1358,243,220
c1359,251,229
c1360,51,317
c1361,140,191
c1362,195,248
c1363,189,237
c1364,10,113
c1365,107,177
c1366,140,349
c1367,26,64
c1368,80,316
c1369,57,83
c1370,172,159
c1371,84,342
c1372,71,202
c1373,194,101
c1374,230,98
c1375,120,331
c1376,61,292
c1377,233,183
c1378,230,294
c1379,239,237
c1380,171,168
c1381,209,225
c1382,2,320
c1383,28,144
c1384,251,127
c1385,233,341
c1386,243,329
c1387,28,217
c1388,107,118
c1389,150,270
c1390,74,254
c1391,5,206
c1392,28,242
c1393,163,335
c1394,103,160
c1395,201,292
c1396,57,154
c1397,170,156
c1398,171,239
c1399,51,146
c1400,163,263
c1401,120,212
c1402,209,342
c1403,186,354
c1404,80,250
c1405,117,296
c1406,230,169
c1407,194,243
c1408,11,92
c1409,217,176
c1410,74,299
c1411,2,230
c1412,209,267
c1413,212,289
c1414,156,45
c1415,194,106
c1416,243,358
c1417,64,114
c1418,186,69
c1419,15,304
c1420,233,118
c1421,110,318
c1422,195,181
c1423,222,63
c1424,33,298
c1425,94,87
c1426,94,85
c1427,71,371
c1428,189,97
c1429,102,10
c1430,209,262
c1431,2,139
c1432,193,187
c1433,132,116
c1434,79,339
c1435,110,234
c1436,79,297
c1437,130,221
c1438,239,83
c1439,163,97
c1440,126,322
c1441,8,267
c1442,140,120
c1443,25,66
c1444,246,54
c1445,176,199
c1446,79,304
c1447,79,209
c1448,166,335
c1449,107,229
c1450,199,102
c1451,166,22
c1452,209,207
c1453,34,118
c1454,209,316
c1455,125,0
c1456,123,328
c1457,140,27
c1458,94,76
c1459,33,352
c1460,48,167
c1461,237,258
c1462,25,108
c1463,25,278
c1464,32,231
c1465,41,44
c1466,251,123
c1467,34,328
c1468,71,158
c1469,87,310
c1470,140,282
c1471,238,321
c1472,216,302
c1473,109,6
c1474,170,316
c1475,176,21
c1476,5,256
c1477,155,159
c1478,28,167
c1479,117,127
c1480,212,345
c1481,189,86
c1482,251,223
c1483,222,374
c1484,193,333
c1485,186,349
c1486,176,337
c1487,117,216
c1488,186,189
c1489,193,181
c1490,233,76
c1491,117,11
c1492,74,90
c1493,148,297
c1494,186,297
c1495,140,108
c1496,94,70
c1497,246,128
c1498,225,318
c1499,140,75
c1500,117,201
c1501,64,303
c1502,195,243
c1503,97,111
c1504,25,268
c1505,80,234
c1506,84,120
c1507,140,298
c1508,193,339
c1509,103,85
c1510,25,176
c1511,102,160
c1512,74,236
c1513,212,124
c1514,186,353
c1515,163,133
c1516,172,168
c1517,150,5
c1518,239,166
c1519,216,130
c1520,2,155
c1521,236,58
c1522,217,157
c1523,225,68
c1524,79,264
c1525,209,253
c1526,149,276
c1527,251,195
c1528,117,198
c1529,71,225
c1530,51,192
c1531,218,83
c1532,11,113
c1533,143,166
c1534,2,358
c1535,171,229
c1536,251,347
c1537,199,355
c1538,48,233
c1539,94,145
c1540,15,237
c1541,41,248
c1542,209,31
c1543,230,341
c1544,217,213
c1545,251,155
c1546,176,366
c1547,171,82
c1548,25,200
c1549,126,195
c1550,186,107
c1551,153,80
c1552,25,70
c1553,140,214
c1554,126,86
c1555,32,115
c1556,140,71
c1557,97,17
c1558,126,213
c1559,199,202
c1560,140,15
c1561,209,134
c1562,48,176
c1563,80,153
c1564,109,76
c1565,97,131
c1566,166,346
c1567,230,201
c1568,103,106
c1569,32,120
c1570,87,155
c1571,218,280
c1572,148,79
c1573,189,108
c1574,33,316
c1575,233,154
c1576,193,351
c1577,224,295
c1578,225,37
c1579,56,166
c1580,186,374
c1581,63,183
c1582,194,130
c1583,74,326
c1584,97,349
c1585,61,212
c1586,33,35
c1587,0,214
c1588,79,30
c1589,11,272
c1590,153,8
c1591,125,210
c1592,51,312
c1593,143,308
c1594,218,95
c1595,25,72
c1596,130,214
c1597,170,248
c1598,186,348
c1599,126,10
c1600,94,66
c1601,163,310
c1602,251,79
c1603,5,12
c1604,71,230
c1605,10,255
c1606,81,192
c1607,209,214
c1608,57,166
c1609,218,50
c1610,55,233
c1611,97,108
c1612,10,240
c1613,11,261
c1614,171,153
c1615,154,177
c1616,195,345
c1617,48,86
c1618,240,151
c1619,132,218
c1620,56,215
c1621,34,251
c1622,163,337
c1623,166,333
c1624,140,115
c1625,155,357
c1626,94,133
c1627,63,92
c1628,186,119
c1629,218,266
c1630,140,341
c1631,2,258
c1632,212,263
c1633,219,172
c1634,71,290
c1635,48,158
c1636,2,318
c1637,233,64
c1638,194,241
c1639,117,338
c1640,140,264
c1641,25,101
c1642,48,244
c1643,94,34
c1644,40,23
c1645,140,256
c1646,97,11
c1647,79,239
c1648,78,239
c1649,48,325
c1650,243,299
c1651,38,327
c1652,25,251
c1653,143,59
c1654,2,68
c1655,102,85
c1656,243,141
c1657,140,235
c1658,51,223
c1659,149,183
c1660,102,132
c1661,94,23
c1662,217,359
c1663,251,103
c1664,140,203
c1665,34,277
c1666,166,155
c1667,104,195
c1668,237,143
c1669,186,153
c1670,239,52
c1671,201,222
c1672,48,225
c1673,212,206
c1674,107,223
c1675,132,142
c1676,199,337
c1677,149,233
c1678,233,147
c1679,189,341
c1680,147,57
c1681,11,367
c1682,201,23
c1683,48,57
c1684,25,323
c1685,120,194
c1686,243,243
c1687,61,136
c1688,74,129
c1689,199,155
c1690,2,306
c1691,171,74
c1692,71,245
c1693,230,29
c1694,243,314
c1695,28,175
c1696,195,81
c1697,10,187
c1698,28,228
c1699,186,228
c1700,31,225
c1701,217,169
c1702,212,203
c1703,74,86
c1704,163,93
c1705,166,87
c1706,77,192
c1707,33,133
c1708,153,94
c1709,57,327
c1710,120,209
c1711,71,200
c1712,189,204
c1713,97,333
c1714,189,367
c1715,149,27
c1716,25,312
c1717,233,164
c1718,84,135
c1719,2,166
c1720,153,26
c1721,5,312
c1722,218,71
c1723,86,12
c1724,117,218
c1725,117,180
c1726,212,90
c1727,212,74
c1728,245,287
c1729,199,246
c1730,110,347
c1731,230,113
c1732,166,283
c1733,209,258
c1734,176,17
c1735,251,339
c1736,55,193
c1737,51,372
c1738,86,51
c1739,163,75
c1740,176,172
c1741,209,291
c1742,222,372
c1743,15,85
c1744,117,349
c1745,48,58
c1746,94,176
c1747,79,228
c1748,147,255
c1749,25,210
c1750,238,176
c1751,117,334
c1752,222,196
c1753,126,203
c1754,218,299
c1755,140,45
c1756,2,327
c1757,143,203
c1758,209,309
c1759,133,47
c1760,194,351
c1761,5,183
c1762,94,310
c1763,163,216
c1764,149,165
c1765,251,234
c1766,0,365
c1767,84,139
c1768,230,176
c1769,195,363
c1770,97,193
c1771,148,233
c1772,103,301
c1773,10,243
c1774,233,293
c1775,101,68
c1776,186,96
c1777,163,241
c1778,140,32
c1779,230,314
c1780,224,239
c1781,130,283
c1782,2,80
c1783,33,339
c1784,230,286
c1785,63,95
c1786,11,14
c1787,71,171
c1788,110,323
c1789,10,249
c1790,118,131
c1791,120,325
c1792,140,280
c1793,132,31
c1794,87,329
c1795,63,119
c1796,148,138
c1797,230,23
c1798,34,263
c1799,117,33
c1800,189,164
c1801,48,164
c1802,195,101
c1803,94,46
c1804,209,91
c1805,212,120
c1806,218,246
c1807,238,155
c1808,32,142
c1809,117,351
c1810,186,98
c1811,103,100
c1812,18,33
c1813,80,328
c1814,209,67
c1815,25,50
c1816,163,190
c1817,163,159
c1818,74,295
c1819,56,297
c1820,243,240
c1821,51,153
c1822,194,98
c1823,172,171
c1824,11,249
c1825,56,261
c1826,166,258
c1827,10,97
c1828,110,228
c1829,51,207
c1830,230,252
c1831,149,176
c1832,209,353
c1833,5,179
c1834,230,158
c1835,34,103
c1836,246,336
c1837,238,340
c1838,11,160
c1839,245,333
c1840,163,155
c1841,97,74
c1842,84,290
c1843,163,309
c1844,48,283
c1845,10,154
c1846,32,212
c1847,71,41
c1848,189,13
c1849,48,249
c1850,230,336
c1851,103,112
c1852,170,161
c1853,101,285
c1854,209,124
c1855,172,194
c1856,225,19
c1857,117,213
c1858,186,86
c1859,48,264
c1860,102,309
c1861,126,200
c1862,216,157
c1863,94,286
c1864,33,178
c1865,117,245
c1866,110,322
c1867,171,321
c1868,209,106
c1869,107,129
c1870,2,134
