,coordinate1,coordinate2
f182,63,217
f183,80,244
f184,48,183
f185,2,19
f186,57,36
f187,78,143
f188,87,76
f189,32,232
f190,25,212
f191,101,181
f192,7,0
f193,5,112
f194,33,240
f195,87,179
f196,40,115
f197,48,42
f198,40,32
f199,2,123
f200,71,29
f201,79,21
f202,10,127
f203,56,86
f204,5,104
f205,17,79
f206,2,134
f207,107,122
f208,25,18
f209,80,114
f210,87,217
f211,71,44
f212,61,139
f213,71,107
f214,48,189
f215,48,170
f216,71,30
f217,97,97
f218,107,130
f219,97,81
f220,0,186
f221,78,54
f222,97,8
f223,51,145
f224,87,98
f225,56,33
f226,2,55
f227,40,118
f228,5,172
f229,11,171
f230,2,241
f231,57,41
f232,71,119
f233,103,152
f234,0,7
f235,87,84
f236,51,166
f237,51,108
f238,48,6
f239,5,93
f240,102,232
f241,64,156
f242,63,6
f243,74,18
f244,102,193
f245,2,85
f246,40,26
f247,0,71
f248,97,199
f249,103,196
f250,97,195
f251,97,246
f252,40,182
f253,97,56
f254,5,55
f255,34,219
f256,63,241
f257,71,13
f258,61,31
f259,2,181
f260,80,38
f261,78,84
f262,107,126
f263,51,134
f264,63,231
f265,110,207
f266,0,145
f267,61,173
f268,80,66
f269,56,219
f270,11,213
f271,48,175
f272,61,83
f273,80,85
f274,110,211
f275,87,42
f276,61,60
f277,94,234
f278,61,157
f279,101,16
f280,56,227
f281,80,225
f282,34,154
f283,71,11
f284,48,89
f285,97,231
f286,0,8
f287,51,114
f288,51,170
f289,61,228
f290,94,149
f291,94,36
f292,71,42
f293,55,236
f294,0,148
f295,74,23
f296,0,169
f297,40,95
f298,86,241
f299,79,225
f300,57,66
f301,25,70
f302,94,200
f303,51,75
f304,33,0
f305,25,58
f306,32,149
f307,78,145
f308,5,165
f309,18,218
f310,103,16
f311,10,159
f312,51,106
f313,56,30
f314,94,62
f315,74,227
f316,71,198
f317,25,142
f318,40,18
f319,78,220
f320,25,172
f321,17,29
f322,3,264
f323,84,191
f324,78,49
f325,61,114
f326,101,132
f327,5,214
f328,34,36
f329,78,139
f330,128,25
f331,102,179
f332,25,100
f333,103,229
f334,101,205
f335,94,68
f336,87,165
f337,94,256
f338,32,186
f339,10,87
f340,51,220
f341,2,209
f342,48,31
f343,71,132
f344,79,232
f345,17,11
f346,74,122
f347,79,33
f348,94,74
f349,61,181
f350,110,37
f351,25,215
f352,64,149
f353,97,234
f354,71,234
f355,0,106
f356,2,88
f357,102,53
f358,5,179
f359,0,113
f360,87,44
f361,97,58
f362,48,110
f363,63,55
f364,109,30
f365,5,222
f366,38,73
f367,34,134
f368,74,188
f369,79,84
f370,28,173
f371,77,136
f372,33,221
f373,5,207
f374,103,42
f375,74,35
f376,61,130
f377,79,212
f378,110,210
f379,78,38
f380,17,67
f381,78,175
f382,2,103
f383,31,149
f384,0,197
f385,35,232
f386,80,136
f387,0,151
f388,94,37
f389,103,21
f390,28,130
f391,71,58
f392,40,165
f393,57,21
f394,15,203
f395,71,124
f396,0,176
f397,51,139
f398,48,44
f399,15,128
f400,0,155
f401,40,28
f402,2,33
f403,51,88
f404,15,259
f405,103,243
f406,5,8
f407,71,54
f408,48,166
f409,39,241
f410,0,15
f411,74,256
f412,15,57
f413,33,232
f414,107,140
f415,11,33
f416,25,21
f417,102,227
f418,2,213
f419,61,179
f420,51,181
f421,48,87
f422,5,177
f423,17,211
f424,17,60
f425,61,251
f426,94,180
f427,56,10
f428,57,233
f429,12,118
f430,71,125
f431,86,11
f432,48,51
f433,94,80
f434,5,259
f435,25,241
f436,64,48
f437,71,131
f438,11,221
f439,48,119
f440,101,200
f441,74,139
f442,33,159
f443,94,203
f444,40,100
f445,51,18
f446,74,67
f447,25,221
f448,101,226
f449,48,60
f450,109,224
f451,25,217
f452,33,36
f453,74,258
f454,64,141
f455,56,41
f456,38,132
f457,94,121
f458,40,237
f459,110,215
f460,10,36
f461,0,99
f462,48,215
f463,87,56
f464,86,242
f465,2,60
f466,0,141
f467,103,109
f468,32,41
f469,51,27
f470,17,251
f471,10,200
f472,2,62
f473,86,13
f474,28,55
f475,51,183
f476,74,51
f477,40,248
f478,48,99
f479,0,162
f480,2,97
f481,81,145
f482,15,124
f483,32,224
f484,94,174
f485,5,187
f486,51,100
f487,28,258
f488,28,254
f489,25,38
f490,61,121
f491,94,188
f492,34,186
f493,107,138
f494,86,199
f495,94,42
f496,79,92
f497,94,223
f498,71,190
f499,87,155
f500,94,120
f501,74,157
f502,28,41
f503,74,106
f504,48,212
f505,51,123
f506,25,69
f507,51,132
f508,34,51
f509,57,12
f510,51,104
f511,48,208
f512,56,36
f513,128,67
f514,56,222
f515,78,21
f516,55,206
f517,2,105
f518,102,10
f519,71,45
f520,79,137
f521,94,52
f522,94,232
f523,94,222
f524,78,114
f525,55,224
f526,34,224
f527,34,252
f528,128,95
f529,17,85
f530,103,178
f531,109,26
f532,25,41
f533,94,135
f534,2,46
f535,94,34
f536,5,226
f537,34,221
f538,97,95
f539,71,241
f540,63,71
f541,40,97
f542,11,166
f543,61,119
f544,63,216
f545,0,190
f546,25,225
f547,38,75
f548,63,189
f549,55,136
f550,80,93
f551,48,28
f552,61,13
f553,128,137
f554,48,202
f555,51,196
f556,28,135
f557,48,104
f558,103,240
f559,25,229
f560,48,209
f561,87,96
f562,32,159
f563,107,56
f564,94,76
f565,25,182
f566,11,176
f567,51,65
f568,61,127
f569,94,111
f570,0,127
f571,25,45
f572,25,110
f573,80,176
f574,71,38
f575,17,142
f576,79,49
f577,87,104
f578,87,163
f579,5,175
f580,0,214
f581,17,19
f582,71,115
f583,56,236
f584,32,264
f585,0,85
f586,17,209
f587,2,44
f588,77,167
f589,87,173
f590,11,180
f591,48,97
f592,97,203
f593,9,33
f594,38,151
f595,48,127
f596,48,10
f597,25,34
f598,48,121
f599,64,151
f600,94,163
f601,11,54
f602,11,200
f603,74,211
f604,2,38
f605,34,72
f606,103,170
f607,40,13
f608,25,166
f609,10,24
f610,2,222
f611,128,165
f612,25,162
f613,107,142
f614,2,197
f615,87,100
f616,87,180
f617,10,123
f618,48,168
f619,48,258
f620,28,178
f621,48,179
f622,28,37
f623,51,62
f624,5,25
f625,51,228
f626,74,127
f627,79,151
f628,79,66
f629,57,59
f630,61,235
f631,2,99
f632,94,134
f633,57,222
f634,97,73
f635,109,236
f636,11,159
f637,61,164
f638,71,108
f639,97,20
f640,0,32
f641,2,116
f642,4,264
f643,0,81
f644,87,151
f645,57,33
f646,33,54
f647,0,134
f648,6,0
f649,74,69
f650,56,172
f651,94,19
f652,33,39
f653,25,214
f654,17,157
f655,103,132
f656,80,182
f657,107,58
f658,57,165
f659,110,214
f660,54,233
f661,0,137
f662,25,145
f663,48,246
f664,48,117
f665,94,24
f666,57,206
f667,10,194
f668,94,115
f669,11,173
f670,2,29
f671,78,30
f672,80,77
f673,36,0
f674,110,190
f675,128,221
f676,31,0
f677,94,130
f678,103,139
f679,71,232
f680,48,181
f681,107,11
f682,64,39
f683,0,235
f684,41,65
f685,87,92
f686,2,67
f687,15,214
f688,87,82
f689,109,145
f690,103,102
f691,10,180
f692,97,48
f693,102,55
f694,100,200
f695,71,114
f696,57,194
f697,48,222
f698,2,165
f699,48,241
f700,102,49
f701,51,177
f702,0,200
f703,94,119
f704,104,205
f705,11,185
f706,57,136
f707,102,211
f708,103,212
f709,17,116
f710,97,51
f711,34,171
f712,57,172
f713,58,136
f714,86,230
f715,61,81
f716,94,197
f717,3,0
f718,97,61
f719,25,97
f720,5,124
f721,71,242
f722,110,218
f723,56,224
f724,103,46
f725,94,82
f726,109,187
f727,28,235
f728,71,212
f729,10,176
f730,71,203
f731,10,213
f732,34,131
f733,12,227
f734,74,20
f735,25,118
f736,48,231
f737,128,179
f738,2,42
f739,2,264
f740,74,26
