,coordinate1,coordinate2
f246,217,30
f247,534,78
f248,425,54
f249,232,35
f250,554,32
f251,186,55
f252,2,36
f253,531,13
f254,2,56
f255,104,21
f256,508,14
f257,414,0
f258,579,37
f259,554,36
f260,255,56
f261,538,50
f262,124,31
f263,84,36
f264,446,49
f265,518,43
f266,561,23
f267,579,51
f268,554,75
f269,452,8
f270,232,66
f271,80,70
f272,377,12
f273,28,54
f274,11,23
f275,531,67
f276,239,13
f277,485,41
f278,462,33
f279,531,21
f280,308,43
f281,475,33
f282,416,49
f283,308,28
f284,494,48
f285,25,55
f286,307,0
f287,278,12
f288,540,61
f289,383,78
f290,48,45
f291,94,17
f292,579,21
f293,64,69
f294,423,65
f295,498,28
f296,442,78
f297,5,64
f298,239,10
f299,71,42
f300,291,77
f301,331,12
f302,508,24
f303,554,14
f304,255,17
f305,12,5
f306,396,59
f307,124,68
f308,263,63
f309,278,10
f310,235,70
f311,324,42
f312,347,68
f313,264,72
f314,125,36
f315,240,57
f316,255,67
f317,110,23
f318,337,11
f319,431,61
f320,2,12
f321,123,31
f322,41,47
f323,308,40
f324,508,12
f325,262,54
f326,235,24
f327,383,62
f328,314,16
f329,396,62
f330,288,39
f331,209,20
f332,416,54
f333,579,55
f334,38,18
f335,379,10
f336,217,0
f337,255,15
f338,508,39
f339,380,28
f340,2,15
f341,370,66
f342,446,40
f343,354,25
f344,356,66
f345,362,31
f346,350,14
f347,64,59
f348,258,40
f349,78,63
f350,2,44
f351,126,71
f352,419,64
f353,400,47
f354,86,32
f355,354,47
f356,41,17
f357,201,32
f358,103,36
f359,469,57
f360,288,74
f361,130,13
f362,179,67
f363,531,50
f364,485,23
f365,425,73
f366,337,27
f367,264,17
f368,281,20
f369,314,11
f370,216,30
f371,120,35
f372,439,73
f373,32,65
f374,56,30
f375,362,54
f376,120,67
f377,232,12
f378,11,63
f379,255,54
f380,469,25
f381,370,35
f382,240,48
f383,327,54
f384,94,10
f385,103,5
f386,347,76
f387,356,39
f388,149,70
f389,9,57
f390,179,65
f391,469,0
f392,350,71
f393,373,56
f394,38,20
f395,310,34
f396,222,61
f397,416,19
f398,163,41
f399,494,40
f400,485,67
f401,331,52
f402,278,72
f403,263,27
f404,199,0
f405,465,59
f406,485,42
f407,97,68
f408,350,46
f409,268,40
f410,79,10
f411,71,74
f412,439,14
f413,156,65
f414,485,73
f415,485,72
f416,41,16
f417,255,32
f418,508,13
f419,401,44
f420,222,41
f421,419,48
f422,5,41
f423,241,5
f424,324,23
f425,189,25
f426,217,62
f427,194,15
f428,488,28
f429,255,65
f430,452,33
f431,554,43
f432,81,5
f433,84,56
f434,396,84
f435,48,68
f436,554,49
f437,373,73
f438,498,78
f439,531,44
f440,48,10
f441,355,69
f442,451,0
f443,360,51
f444,15,46
f445,79,48
f446,544,25
f447,402,57
f448,34,10
f449,216,27
f450,511,56
f451,102,66
f452,71,48
f453,370,70
f454,109,27
f455,383,31
f456,517,54
f457,34,15
f458,109,26
f459,425,68
f460,439,21
f461,557,17
f462,54,54
f463,56,21
f464,308,21
f465,563,77
f466,416,57
f467,485,59
f468,354,34
f469,425,70
f470,212,29
f471,439,12
f472,10,10
f473,25,23
f474,80,52
f475,235,7
f476,419,51
f477,492,33
f478,58,21
f479,554,10
f480,268,71
f481,304,28
f482,449,49
f483,56,10
f484,386,68
f485,166,56
f486,579,45
f487,224,38
f488,219,52
f489,209,64
f490,199,44
f491,439,65
f492,32,45
f493,126,74
f494,508,10
f495,301,63
f496,101,71
f497,379,15
f498,2,32
f499,241,23
f500,5,56
f501,264,30
f502,462,54
f503,401,63
f504,448,69
f505,561,12
f506,32,49
f507,216,33
f508,124,65
f509,73,0
f510,355,48
f511,2,37
f512,469,31
f513,48,26
f514,64,11
f515,94,65
f516,508,31
f517,235,28
f518,278,54
f519,201,6
f520,324,47
f521,258,16
f522,354,12
f523,109,0
f524,301,19
f525,567,14
f526,61,36
f527,28,27
f528,145,0
f529,101,66
f530,383,73
f531,241,21
f532,396,11
f533,409,20
f534,424,31
f535,181,0
f536,355,10
f537,563,37
f538,94,26
f539,84,40
f540,579,61
f541,41,29
f542,48,35
f543,468,0
f544,133,12
f545,55,63
f546,309,45
f547,470,45
f548,278,71
f549,471,45
f550,393,44
f551,356,5
f552,278,43
f553,209,29
f554,232,59
f555,196,41
f556,97,16
f557,540,16
f558,301,54
f559,485,10
f560,268,16
f561,110,18
f562,378,10
f563,28,56
f564,166,6
f565,2,59
f566,462,26
f567,179,68
f568,101,36
f569,28,31
f570,51,39
f571,314,46
f572,94,25
f573,241,64
f574,544,46
f575,485,66
f576,554,30
f577,178,41
f578,531,62
f579,33,65
f580,264,57
f581,416,31
f582,48,76
f583,35,5
f584,396,49
f585,102,72
f586,534,28
f587,212,55
f588,540,49
f589,579,33
f590,494,53
f591,235,50
f592,25,63
f593,531,48
f594,521,35
f595,448,31
f596,475,77
f597,286,47
f598,379,42
f599,554,63
f600,355,34
f601,324,44
f602,419,69
f603,186,10
f604,2,39
f605,393,20
f606,327,58
f607,74,44
f608,355,50
f609,446,53
f610,379,72
f611,370,12
f612,155,68
f613,531,56
f614,31,38
f615,9,60
f616,304,7
f617,149,9
f618,557,8
f619,327,51
f620,531,60
f621,301,58
f622,383,76
f623,494,70
f624,393,43
f625,477,55
f626,74,59
f627,531,64
f628,252,0
f629,186,70
f630,579,3
f631,546,6
f632,80,63
f633,383,69
f634,531,34
f635,332,47
f636,309,63
f637,401,57
f638,361,0
f639,508,17
f640,33,26
f641,242,60
f642,57,47
f643,123,52
f644,262,36
f645,281,59
f646,446,31
f647,485,69
f648,579,49
f649,71,60
f650,544,58
f651,350,68
f652,25,57
f653,331,37
f654,579,75
f655,522,84
f656,465,18
f657,301,65
f658,373,65
f659,143,66
f660,538,56
f661,356,69
f662,332,12
f663,48,21
f664,107,30
f665,347,45
f666,240,60
f667,447,41
f668,439,53
f669,64,22
f670,465,77
f671,379,28
f672,232,75
f673,156,64
f674,103,52
f675,337,34
f676,17,18
f677,2,52
f678,425,5
f679,508,63
f680,370,26
f681,379,18
f682,198,0
f683,286,57
f684,58,25
f685,10,68
f686,310,60
f687,38,56
f688,327,27
f689,439,33
f690,485,51
f691,94,66
f692,102,10
f693,94,59
f694,522,0
f695,567,40
f696,55,30
f697,147,63
f698,212,61
f699,217,20
f700,452,57
f701,216,0
f702,278,47
f703,445,31
f704,424,49
f705,34,60
f706,48,15
f707,25,52
f708,55,37
f709,51,20
f710,554,12
f711,350,11
f712,534,74
f713,579,73
f714,264,60
f715,51,29
f716,209,35
f717,218,71
f718,485,33
f719,373,71
f720,475,8
f721,11,15
f722,309,10
f723,51,13
f724,51,16
f725,245,32
f726,524,74
f727,258,71
f728,33,63
f729,32,57
f730,28,42
f731,517,5
f732,195,21
f733,485,35
f734,278,53
f735,304,24
f736,310,63
f737,485,14
f738,120,77
f739,308,47
f740,281,52
f741,579,15
f742,360,38
f743,492,49
f744,71,47
f745,393,74
f746,195,47
f747,189,27
f748,255,29
f749,356,37
f750,150,5
f751,235,46
f752,563,69
f753,55,0
f754,452,14
f755,33,38
f756,155,49
f757,291,72
f758,324,52
f759,64,56
f760,383,11
f761,255,50
f762,373,76
f763,80,42
f764,232,38
f765,406,69
f766,284,17
f767,255,60
f768,195,12
f769,455,37
f770,2,33
f771,511,46
f772,310,49
f773,579,43
f774,258,64
f775,355,25
f776,94,68
f777,355,39
f778,475,49
f779,48,39
f780,102,17
f781,235,32
f782,263,36
f783,340,23
f784,19,0
f785,268,64
f786,517,77
f787,424,63
f788,235,54
f789,494,5
f790,74,25
f791,212,50
f792,487,0
f793,38,11
f794,102,52
f795,189,67
f796,107,70
f797,414,84
f798,153,8
f799,385,37
f800,327,30
f801,446,43
f802,5,22
f803,523,17
f804,117,49
f805,324,46
f806,485,12
f807,309,26
f808,195,10
f809,291,20
f810,561,54
f811,56,25
f812,189,48
f813,107,11
f814,429,25
f815,239,64
f816,153,66
f817,393,62
f818,235,66
f819,544,52
f820,102,21
f821,400,41
f822,492,12
f823,508,35
f824,189,22
f825,239,26
f826,515,12
f827,140,68
f828,347,20
f829,517,11
f830,429,16
f831,485,65
f832,103,63
f833,186,21
f834,508,67
f835,33,36
f836,169,69
f837,471,24
f838,393,49
f839,337,48
f840,10,15
f841,409,36
f842,356,50
f843,179,69
f844,117,36
f845,567,6
f846,35,38
f847,310,12
f848,51,71
f849,353,47
f850,448,56
f851,186,77
f852,10,42
f853,32,52
f854,554,33
f855,130,77
f856,78,60
f857,517,32
f858,278,55
f859,561,38
f860,285,12
f861,58,30
f862,218,33
f863,199,27
f864,107,24
f865,57,35
f866,120,8
f867,17,37
f868,247,17
f869,508,34
f870,353,25
f871,57,54
f872,169,63
f873,554,67
f874,332,42
f875,120,55
f876,264,63
f877,94,27
f878,304,47
f879,309,22
f880,235,63
f881,140,49
f882,125,65
f883,5,25
f884,517,49
f885,448,16
f886,370,41
f887,333,10
f888,74,17
f889,485,21
f890,370,63
f891,356,63
f892,393,63
f893,222,48
f894,429,45
f895,485,63
f896,540,69
f897,25,68
f898,281,77
f899,232,10
f900,218,47
f901,130,75
f902,258,38
f903,97,20
f904,11,52
f905,538,44
f906,469,45
f907,199,67
f908,104,17
f909,54,25
f910,579,29
f911,301,76
f912,196,15
f913,10,52
f914,149,52
f915,327,74
f916,471,57
f917,209,10
f918,97,74
f919,448,53
f920,25,49
f921,419,30
f922,2,35
f923,396,32
f924,304,51
f925,28,11
f926,2,57
f927,130,37
f928,97,65
f929,531,14
f930,439,23
f931,452,42
f932,402,23
f933,64,58
f934,356,34
f935,102,15
f936,255,10
f937,255,59
f938,401,60
f939,97,30
f940,209,22
f941,419,36
f942,241,42
f943,540,22
f944,242,67
f945,350,38
f946,64,28
f947,222,55
f948,71,10
f949,41,41
f950,492,23
f951,373,69
f952,163,77
f953,186,65
f954,120,60
f955,255,36
f956,498,67
f957,209,62
f958,101,63
f959,396,54
f960,255,57
f961,498,51
f962,393,36
f963,540,31
f964,199,40
f965,125,31
f966,402,10
f967,393,59
f968,383,27
f969,347,39
f970,472,74
f971,416,65
f972,56,63
f973,149,73
f974,34,12
f975,442,57
f976,242,29
f977,563,16
f978,264,15
f979,554,39
f980,55,60
f981,333,42
f982,149,63
f983,64,32
f984,462,53
f985,285,57
