,coordinate1,coordinate2
f511,195,151
f512,107,328
f513,9,243
f514,94,336
f515,94,288
f516,186,138
f517,149,349
f518,34,291
f519,239,258
f520,126,83
f521,48,102
f522,195,190
f523,212,340
f524,209,100
f525,51,324
f526,48,292
f527,117,40
f528,25,56
f529,212,159
f530,201,172
f531,57,161
f532,126,309
f533,178,128
f534,201,322
f535,86,21
f536,117,93
f537,218,261
f538,78,255
f539,171,332
f540,40,56
f541,201,293
f542,140,209
f543,56,234
f544,57,140
f545,189,271
f546,94,52
f547,166,234
f548,101,321
f549,51,230
f550,189,180
f551,143,185
f552,120,283
f553,230,140
f554,186,128
f555,133,132
f556,230,210
f557,87,264
f558,176,240
f559,15,114
f560,194,363
f561,239,143
f562,11,309
f563,25,127
f564,133,173
f565,71,139
f566,107,243
f567,79,357
f568,148,81
f569,230,156
f570,170,168
f571,102,169
f572,34,231
f573,2,279
f574,2,250
f575,94,172
f576,80,150
f577,61,370
f578,55,208
f579,25,212
f580,186,147
f581,194,303
f582,176,203
f583,186,105
f584,222,17
f585,5,103
f586,171,339
f587,103,79
f588,109,52
f589,195,178
f590,15,310
f591,110,349
f592,34,200
f593,9,101
f594,147,83
f595,103,281
f596,193,228
f597,251,179
f598,63,185
f599,57,291
f600,107,201
f601,102,142
f602,94,160
f603,171,286
f604,87,39
f605,178,165
f606,25,314
f607,166,163
f608,94,11
f609,32,359
f610,87,121
f611,143,8
f612,94,150
f613,195,130
f614,170,229
f615,193,145
f616,107,191
f617,245,286
f618,239,263
f619,243,11
f620,48,148
f621,25,13
f622,51,164
f623,34,115
f624,41,13
f625,94,106
f626,63,203
f627,189,144
f628,71,195
f629,0,219
f630,11,184
f631,107,219
f632,57,316
f633,176,344
f634,84,105
f635,199,346
f636,57,130
f637,218,348
f638,133,361
f639,2,52
f640,189,332
f641,74,10
f642,176,328
f643,86,41
f644,102,262
f645,51,167
f646,176,14
f647,80,255
f648,209,301
f649,74,355
f650,48,43
f651,219,125
f652,195,356
f653,209,328
f654,186,276
f655,154,168
f656,230,65
f657,40,70
f658,186,73
f659,103,109
f660,51,138
f661,56,83
f662,57,224
f663,217,118
f664,156,350
f665,120,88
f666,33,115
f667,25,90
f668,218,165
f669,209,210
f670,251,147
f671,84,190
f672,51,84
f673,178,39
f674,40,26
f675,209,10
f676,222,166
f677,148,57
f678,25,346
f679,171,142
f680,103,289
f681,147,195
f682,117,175
f683,186,341
f684,230,329
f685,103,162
f686,61,312
f687,34,258
f688,95,26
f689,2,35
f690,2,338
f691,15,306
f692,216,348
f693,230,173
f694,186,357
f695,110,250
f696,199,364
f697,186,167
f698,209,159
f699,216,57
f700,133,26
f701,25,28
f702,212,143
f703,38,282
f704,40,139
f705,107,74
f706,2,63
f707,193,98
f708,9,8
f709,28,355
f710,189,197
f711,143,26
f712,0,220
f713,74,324
f714,117,314
f715,156,147
f716,11,243
f717,140,95
f718,97,324
f719,25,350
f720,251,224
f721,48,183
f722,209,114
f723,11,218
f724,74,108
f725,189,90
f726,74,359
f727,61,216
f728,230,254
f729,94,181
f730,163,357
f731,72,15
f732,28,292
f733,230,27
f734,94,325
f735,48,255
f736,199,206
f737,28,82
f738,28,233
f739,140,185
f740,94,105
f741,186,83
f742,140,51
f743,243,171
f744,11,154
f745,230,181
f746,10,101
f747,10,160
f748,163,166
f749,239,366
f750,199,315
f751,97,229
f752,216,291
f753,94,318
f754,94,13
f755,34,283
f756,186,195
f757,239,249
f758,110,326
f759,194,103
f760,32,218
f761,251,243
f762,117,179
f763,15,100
f764,2,45
f765,25,186
f766,217,357
f767,5,301
f768,209,44
f769,102,106
f770,102,71
f771,140,109
f772,251,291
f773,25,115
f774,166,288
f775,10,165
f776,200,357
f777,140,276
f778,237,190
f779,251,91
f780,107,17
f781,118,172
f782,2,20
f783,193,130
f784,25,51
f785,48,95
f786,12,82
f787,71,13
f788,133,126
f789,186,299
f790,48,240
f791,143,175
f792,216,243
f793,166,144
f794,80,127
f795,163,189
f796,230,26
f797,189,80
f798,238,184
f799,172,219
f800,117,49
f801,97,225
f802,63,174
f803,166,172
f804,251,5
f805,18,56
f806,239,108
f807,217,302
f808,238,178
f809,48,221
f810,176,91
f811,243,305
f812,107,145
f813,87,252
f814,107,155
f815,51,263
f816,243,80
f817,71,36
f818,80,104
f819,28,253
f820,176,342
f821,195,285
f822,163,168
f823,177,207
f824,251,307
f825,189,183
f826,163,158
f827,194,36
f828,107,143
f829,130,334
f830,163,340
f831,64,245
f832,57,10
f833,120,91
f834,251,31
f835,186,187
f836,176,160
f837,155,152
f838,193,162
f839,5,139
f840,230,295
f841,34,186
f842,25,202
f843,147,95
f844,80,107
f845,117,326
f846,25,145
f847,61,277
f848,243,318
f849,5,116
f850,48,59
f851,170,142
f852,132,38
f853,109,307
f854,71,336
f855,103,16
f856,132,61
f857,238,106
f858,251,159
f859,34,129
f860,194,201
f861,94,28
f862,48,257
f863,225,275
f864,80,309
f865,143,354
f866,209,247
f867,233,186
f868,25,318
f869,103,132
f870,94,64
f871,71,59
f872,189,16
f873,217,58
f874,216,60
f875,126,95
f876,222,306
f877,163,57
f878,97,355
f879,15,157
f880,233,156
f881,120,75
f882,94,24
f883,74,349
f884,218,371
f885,87,166
f886,71,298
f887,195,14
f888,230,287
f889,209,249
f890,16,191
f891,233,312
f892,41,136
f893,189,132
f894,243,173
f895,101,71
f896,102,187
f897,222,342
f898,25,244
f899,230,128
f900,238,291
f901,56,220
f902,40,79
f903,166,189
f904,107,225
f905,239,301
f906,201,27
f907,25,264
f908,140,100
f909,94,184
f910,57,353
f911,120,205
f912,230,160
f913,5,135
f914,218,176
f915,74,274
f916,2,232
f917,2,340
f918,25,372
f919,238,217
f920,25,62
f921,2,334
f922,195,354
f923,186,165
f924,186,244
f925,212,146
f926,163,103
f927,193,72
f928,217,163
f929,176,85
f930,163,34
f931,199,69
f932,33,291
f933,117,266
f934,230,293
f935,156,130
f936,212,162
f937,194,162
f938,55,261
f939,117,283
f940,186,130
f941,163,105
f942,117,27
f943,126,258
f944,63,116
f945,189,297
f946,15,217
f947,233,367
f948,212,323
f949,51,148
f950,148,327
f951,11,162
f952,25,87
f953,2,53
f954,5,132
f955,78,208
f956,209,245
f957,109,39
f958,216,118
f959,217,201
f960,216,246
f961,48,83
f962,163,83
f963,94,317
f964,166,101
f965,120,297
f966,212,236
f967,218,231
f968,74,278
f969,84,210
f970,217,165
f971,166,237
f972,149,86
f973,149,281
f974,189,320
f975,193,106
f976,148,195
f977,212,70
f978,5,262
f979,140,25
f980,194,151
f981,130,194
f982,222,232
f983,40,204
f984,140,93
f985,28,148
f986,117,38
f987,222,271
f988,58,362
f989,25,18
f990,143,66
f991,35,172
f992,71,46
f993,194,91
f994,166,326
f995,194,255
f996,243,364
f997,233,223
f998,251,335
f999,166,104
f1000,32,160
f1001,103,165
f1002,186,151
f1003,61,300
f1004,209,212
f1005,166,98
f1006,15,185
f1007,209,28
f1008,195,298
f1009,94,299
f1010,28,158
f1011,171,261
f1012,199,82
f1013,239,336
f1014,28,105
f1015,102,112
f1016,94,298
f1017,56,274
f1018,107,237
f1019,102,332
f1020,2,114
f1021,103,187
f1022,216,169
f1023,166,292
f1024,170,292
f1025,189,69
f1026,147,78
f1027,74,281
f1028,28,342
f1029,209,146
f1030,25,106
f1031,94,75
f1032,28,280
f1033,25,348
f1034,101,178
f1035,186,24
f1036,217,148
f1037,71,12
f1038,233,364
f1039,130,201
f1040,179,351
f1041,97,189
f1042,64,307
f1043,94,89
f1044,117,307
f1045,189,112
f1046,233,238
f1047,238,263
f1048,243,49
f1049,171,55
f1050,212,356
f1051,38,342
f1052,11,278
f1053,238,166
f1054,133,145
f1055,38,82
f1056,55,327
f1057,153,199
f1058,251,268
f1059,28,330
f1060,209,360
f1061,117,300
f1062,233,245
f1063,149,322
f1064,25,208
f1065,170,111
f1066,25,143
f1067,222,334
f1068,80,143
f1069,104,226
f1070,172,313
f1071,140,227
f1072,11,255
f1073,186,88
f1074,194,85
f1075,251,367
f1076,54,233
f1077,74,207
f1078,117,229
f1079,238,258
f1080,243,76
f1081,109,55
f1082,2,241
f1083,100,252
f1084,97,202
f1085,86,168
f1086,230,180
f1087,102,109
f1088,218,39
f1089,79,150
f1090,78,117
f1091,38,94
f1092,28,296
f1093,25,218
f1094,218,57
f1095,2,203
f1096,25,33
f1097,149,189
f1098,238,328
f1099,74,83
f1100,176,87
f1101,74,120
f1102,0,218
f1103,171,184
f1104,199,210
f1105,40,246
f1106,225,221
f1107,209,42
f1108,194,288
f1109,238,237
f1110,71,44
f1111,233,329
f1112,243,160
f1113,51,290
f1114,149,67
f1115,0,221
f1116,143,191
f1117,148,89
f1118,163,156
f1119,28,108
f1120,124,331
f1121,195,231
f1122,86,35
f1123,218,288
f1124,57,297
f1125,109,149
f1126,5,260
f1127,48,227
f1128,186,172
f1129,34,305
f1130,195,324
f1131,140,262
f1132,199,256
f1133,163,316
f1134,48,97
f1135,5,333
f1136,216,83
f1137,25,374
f1138,58,287
f1139,117,44
f1140,166,201
f1141,189,20
f1142,195,55
f1143,2,34
f1144,84,274
f1145,244,40
f1146,155,136
f1147,238,219
f1148,94,130
f1149,176,303
f1150,148,87
f1151,230,67
f1152,176,287
f1153,25,178
f1154,71,173
f1155,48,309
f1156,239,176
f1157,40,46
f1158,186,345
f1159,103,178
f1160,199,63
f1161,120,327
f1162,80,323
f1163,56,316
f1164,101,336
f1165,48,334
f1166,48,171
f1167,212,30
f1168,163,259
f1169,140,153
f1170,238,221
f1171,63,172
f1172,132,354
f1173,218,316
f1174,246,58
f1175,150,297
f1176,103,152
f1177,195,238
f1178,140,117
f1179,11,236
f1180,195,103
f1181,216,207
f1182,48,128
f1183,101,103
f1184,166,366
f1185,97,206
f1186,109,89
f1187,140,308
f1188,155,214
f1189,55,76
f1190,107,133
f1191,212,149
f1192,239,46
f1193,57,145
f1194,166,331
f1195,237,181
f1196,57,137
f1197,102,130
f1198,239,12
f1199,189,149
f1200,143,90
f1201,71,284
f1202,171,0
f1203,15,250
f1204,124,0
f1205,94,191
f1206,186,363
f1207,80,109
f1208,28,131
f1209,125,304
f1210,212,214
f1211,71,85
f1212,63,128
f1213,194,295
f1214,2,136
f1215,11,197
f1216,238,39
f1217,217,27
f1218,28,349
f1219,245,296
f1220,147,276
f1221,25,123
f1222,81,153
f1223,189,305
f1224,153,205
f1225,5,366
f1226,15,312
f1227,189,195
f1228,244,89
f1229,117,61
f1230,218,243
f1231,230,322
f1232,189,159
f1233,125,193
f1234,132,178
f1235,233,103
f1236,48,187
f1237,189,206
f1238,233,362
f1239,171,161
f1240,251,107
f1241,79,117
f1242,61,199
f1243,149,252
f1244,246,36
f1245,48,346
f1246,195,85
f1247,218,305
f1248,163,39
f1249,166,170
f1250,195,68
f1251,120,369
f1252,163,371
f1253,10,303
f1254,195,339
f1255,34,142
f1256,102,200
f1257,28,114
f1258,97,328
f1259,34,225
f1260,217,366
f1261,143,197
f1262,11,291
f1263,38,150
f1264,56,194
f1265,251,275
f1266,38,323
f1267,171,248
f1268,11,181
f1269,172,304
f1270,178,93
f1271,230,74
f1272,78,231
f1273,28,311
f1274,86,76
f1275,166,83
f1276,163,122
f1277,71,223
f1278,163,245
f1279,78,292
f1280,51,275
f1281,217,195
f1282,133,32
f1283,156,39
f1284,117,361
f1285,194,136
f1286,107,163
f1287,61,317
f1288,163,43
f1289,63,107
f1290,107,333
f1291,25,215
f1292,17,80
f1293,11,148
f1294,222,164
f1295,132,185
f1296,48,275
f1297,117,31
f1298,217,291
f1299,15,155
f1300,170,354
f1301,109,90
f1302,103,66
f1303,251,71
f1304,117,145
f1305,57,261
f1306,61,155
f1307,81,258
f1308,28,187
f1309,28,162
f1310,149,93
f1311,225,278
f1312,11,303
f1313,51,162
f1314,163,140
f1315,11,97
f1316,28,90
f1317,217,337
f1318,117,340
f1319,10,47
f1320,189,84
f1321,28,86
f1322,2,216
f1323,48,239
f1324,97,87
f1325,71,123
f1326,120,260
f1327,94,77
f1328,140,80
f1329,212,113
f1330,176,191
f1331,195,79
f1332,87,22
f1333,186,181
f1334,166,85
f1335,25,182
f1336,57,318
f1337,209,60
f1338,230,217
f1339,179,43
f1340,245,23
f1341,199,65
f1342,28,255
f1343,57,255
f1344,32,316
f1345,239,140
f1346,94,39
f1347,233,115
f1348,171,159
f1349,102,353
f1350,251,175
f1351,33,226
f1352,117,117
f1353,251,191
f1354,239,131
f1355,233,240
f1356,143,18
f1357,16,279
f1358,216,316
f1359,245,253
f1360,218,88
f1361,78,84
f1362,10,278
f1363,71,167
f1364,189,93
f1365,56,198
f1366,233,305
f1367,230,261
f1368,81,250
f1369,163,138
f1370,78,211
f1371,140,312
f1372,5,107
f1373,194,309
f1374,110,73
f1375,140,63
f1376,97,219
f1377,186,169
f1378,216,160
f1379,233,78
f1380,223,184
f1381,149,353
f1382,38,181
f1383,25,79
f1384,48,184
f1385,172,367
f1386,32,228
f1387,149,71
f1388,5,164
f1389,186,100
f1390,144,0
f1391,140,330
f1392,186,238
f1393,80,346
f1394,171,380
f1395,238,46
f1396,5,357
f1397,5,98
f1398,199,51
f1399,11,360
f1400,57,198
f1401,251,239
f1402,149,167
f1403,10,184
f1404,166,81
f1405,140,332
f1406,78,304
f1407,97,116
f1408,51,221
f1409,194,145
f1410,153,203
f1411,120,201
f1412,163,101
f1413,84,137
f1414,80,304
f1415,126,367
f1416,126,92
f1417,51,155
f1418,218,198
f1419,166,191
f1420,102,336
f1421,195,184
f1422,2,78
f1423,71,305
f1424,110,33
f1425,84,249
f1426,78,359
f1427,56,196
f1428,217,31
f1429,110,327
f1430,109,20
f1431,166,199
f1432,2,38
f1433,217,316
f1434,0,229
f1435,209,209
f1436,148,29
f1437,132,28
f1438,172,153
f1439,195,201
f1440,212,132
f1441,195,303
f1442,143,188
f1443,140,65
f1444,176,83
f1445,34,273
f1446,33,343
f1447,186,275
f1448,25,46
f1449,170,304
f1450,86,284
f1451,209,366
f1452,148,62
f1453,71,162
f1454,194,225
f1455,38,175
f1456,109,93
f1457,28,345
f1458,243,47
f1459,28,264
f1460,80,80
f1461,239,221
f1462,218,354
f1463,94,95
f1464,186,222
f1465,186,204
f1466,17,38
f1467,243,167
f1468,186,221
f1469,2,323
f1470,0,227
f1471,148,261
f1472,48,287
f1473,71,45
f1474,237,263
f1475,209,102
f1476,72,61
f1477,147,189
f1478,195,336
f1479,41,306
f1480,9,267
f1481,251,215
f1482,130,323
f1483,107,84
f1484,71,64
f1485,51,298
f1486,78,316
f1487,125,200
f1488,163,28
f1489,176,176
f1490,218,160
f1491,186,251
f1492,48,330
f1493,148,198
f1494,209,363
f1495,15,301
f1496,101,187
f1497,195,162
f1498,107,124
f1499,15,252
f1500,140,159
f1501,233,180
f1502,171,329
f1503,48,268
f1504,166,77
f1505,202,52
f1506,166,160
f1507,233,348
f1508,195,368
f1509,38,278
f1510,117,323
f1511,193,306
f1512,222,143
f1513,78,143
f1514,94,193
f1515,171,102
f1516,110,27
f1517,79,316
f1518,71,63
f1519,81,91
f1520,94,135
f1521,25,105
f1522,97,67
f1523,230,191
f1524,33,215
f1525,48,298
f1526,217,231
f1527,189,189
f1528,171,304
f1529,194,181
f1530,171,232
f1531,126,220
f1532,178,49
f1533,9,12
f1534,195,306
f1535,25,58
f1536,28,278
f1537,176,181
f1538,33,160
f1539,230,226
f1540,217,95
f1541,97,282
f1542,64,310
f1543,222,269
f1544,86,159
f1545,194,356
f1546,71,231
f1547,147,309
f1548,25,280
f1549,230,334
f1550,33,258
f1551,171,16
f1552,74,290
f1553,34,212
f1554,97,243
f1555,186,277
f1556,202,43
f1557,172,97
f1558,251,217
f1559,71,221
f1560,238,58
f1561,169,238
f1562,224,297
f1563,87,341
f1564,147,290
f1565,239,321
f1566,25,305
f1567,125,329
f1568,25,125
f1569,148,290
f1570,2,40
f1571,78,309
f1572,172,261
f1573,64,252
f1574,147,71
f1575,130,327
f1576,140,154
f1577,25,196
f1578,216,201
f1579,117,53
f1580,41,50
f1581,56,208
f1582,125,86
f1583,2,93
f1584,28,334
f1585,5,315
f1586,216,351
f1587,230,178
f1588,80,279
f1589,11,205
f1590,243,78
f1591,25,214
f1592,38,242
f1593,140,144
f1594,215,66
f1595,233,145
f1596,251,371
f1597,172,145
f1598,251,303
f1599,87,333
f1600,40,40
f1601,2,294
f1602,186,190
f1603,48,195
f1604,79,78
f1605,117,143
f1606,34,343
f1607,140,149
f1608,74,149
f1609,71,17
f1610,5,213
f1611,97,261
f1612,224,257
f1613,86,302
f1614,202,47
f1615,10,148
f1616,209,274
f1617,193,193
f1618,140,211
f1619,233,171
f1620,239,106
f1621,71,115
f1622,186,301
f1623,140,30
f1624,230,145
f1625,153,88
f1626,48,338
f1627,140,278
f1628,193,342
f1629,218,368
f1630,51,216
f1631,230,285
f1632,243,169
f1633,38,270
f1634,172,161
f1635,230,312
f1636,40,245
f1637,11,101
f1638,81,346
f1639,238,140
f1640,243,162
f1641,0,234
f1642,107,245
f1643,94,103
f1644,74,152
f1645,140,253
f1646,217,83
f1647,87,347
f1648,28,214
f1649,2,206
f1650,32,215
f1651,189,227
f1652,126,328
f1653,212,212
f1654,209,221
f1655,48,354
f1656,218,14
f1657,233,205
f1658,5,8
f1659,71,279
f1660,156,294
f1661,143,278
f1662,51,218
f1663,48,45
f1664,222,23
f1665,28,201
f1666,209,162
f1667,140,328
f1668,149,342
f1669,32,112
f1670,212,128
f1671,130,226
f1672,140,266
f1673,148,176
f1674,243,341
f1675,15,289
f1676,218,142
f1677,25,162
f1678,57,211
f1679,243,310
f1680,251,171
f1681,176,244
f1682,224,238
f1683,202,274
f1684,58,189
f1685,97,114
f1686,102,204
f1687,209,112
f1688,147,297
f1689,5,91
f1690,2,57
f1691,77,153
f1692,209,94
f1693,102,121
f1694,209,138
f1695,186,241
f1696,25,329
f1697,189,35
f1698,102,236
f1699,25,287
f1700,28,366
f1701,94,90
f1702,64,90
f1703,64,304
f1704,189,78
f1705,153,273
f1706,166,113
f1707,28,276
f1708,201,218
f1709,230,331
f1710,141,123
f1711,209,310
f1712,163,240
f1713,212,304
f1714,74,135
f1715,163,163
f1716,32,343
f1717,199,56
f1718,216,95
f1719,166,91
f1720,87,124
f1721,170,238
f1722,245,252
f1723,233,196
f1724,2,226
f1725,51,210
f1726,239,88
f1727,9,5
f1728,2,348
f1729,48,193
f1730,94,371
f1731,25,331
f1732,239,203
f1733,230,16
f1734,186,333
f1735,2,179
f1736,147,318
f1737,97,145
f1738,163,232
f1739,251,218
f1740,216,299
f1741,5,123
f1742,103,10
f1743,80,199
f1744,94,79
f1745,133,53
f1746,110,80
f1747,155,105
f1748,126,278
f1749,140,320
f1750,57,268
f1751,34,95
f1752,189,214
f1753,101,206
f1754,163,251
f1755,74,306
f1756,33,182
f1757,117,43
f1758,0,5
f1759,239,77
f1760,143,257
f1761,237,291
f1762,28,271
f1763,186,372
f1764,34,112
f1765,103,325
f1766,251,220
f1767,217,190
f1768,71,267
f1769,58,133
f1770,74,318
f1771,193,318
f1772,120,197
f1773,28,340
f1774,48,344
f1775,71,90
f1776,80,53
f1777,199,301
f1778,132,175
f1779,218,344
f1780,233,200
f1781,243,316
f1782,2,184
f1783,33,142
f1784,230,205
f1785,2,75
f1786,80,8
f1787,33,212
f1788,64,60
f1789,61,143
f1790,61,192
f1791,209,64
f1792,2,30
f1793,71,248
f1794,15,213
f1795,219,14
f1796,219,152
f1797,163,225
f1798,153,63
f1799,64,249
f1800,110,56
f1801,243,271
f1802,194,248
f1803,246,66
f1804,218,201
f1805,189,311
f1806,197,380
f1807,209,78
f1808,209,163
f1809,107,67
f1810,189,202
f1811,171,316
f1812,11,322
f1813,124,348
f1814,170,245
f1815,166,151
f1816,140,225
f1817,156,299
f1818,194,228
f1819,32,309
f1820,163,153
f1821,186,274
f1822,209,340
f1823,245,334
f1824,148,71
f1825,224,363
f1826,84,312
f1827,143,69
f1828,189,6
f1829,48,200
f1830,25,316
f1831,230,348
f1832,140,152
f1833,57,208
f1834,40,203
f1835,101,309
f1836,193,91
f1837,94,142
f1838,245,235
f1839,243,269
f1840,189,240
f1841,178,140
f1842,186,193
f1843,17,45
f1844,219,66
f1845,147,261
f1846,120,80
f1847,38,177
f1848,40,49
f1849,209,289
f1850,107,11
f1851,78,258
f1852,107,131
f1853,153,354
f1854,2,175
f1855,102,66
f1856,5,171
f1857,195,318
f1858,87,343
f1859,163,201
f1860,110,81
f1861,233,310
f1862,194,270
f1863,9,291
f1864,251,327
f1865,33,118
f1866,140,305
f1867,48,251
f1868,176,297
f1869,147,183
f1870,149,228
