,coordinate1,coordinate2
c175,255,186
c176,125,491
c177,163,350
c178,34,211
c179,255,124
c180,87,510
c181,143,521
c182,78,457
c183,124,365
c184,148,25
c185,225,273
c186,133,297
c187,186,318
c188,240,91
c189,117,58
c190,299,477
c191,33,230
c192,278,60
c193,15,233
c194,125,408
c195,2,247
c196,278,392
c197,171,399
c198,248,109
c199,56,543
c200,97,351
c201,80,465
c202,217,86
c203,5,519
c204,33,515
c205,153,38
c206,149,443
c207,218,274
c208,5,220
c209,217,116
c210,246,343
c211,194,225
c212,10,521
c213,126,504
c214,218,386
c215,40,275
c216,195,345
c217,241,37
c218,255,490
c219,258,319
c220,240,421
c221,117,65
c222,28,467
c223,202,215
c224,186,359
c225,51,537
c226,269,417
c227,163,50
c228,34,32
c229,74,503
c230,179,486
c231,156,161
c232,71,308
c233,15,54
c234,189,18
c235,239,230
c236,120,472
c237,285,185
c238,140,176
c239,78,169
c240,163,118
c241,109,186
c242,38,192
c243,81,144
c244,103,435
c245,25,115
c246,97,457
c247,278,206
c248,261,330
c249,71,297
c250,95,224
c251,2,73
c252,2,409
c253,28,402
c254,117,463
c255,2,206
c256,216,75
c257,32,485
c258,255,86
c259,255,513
c260,78,120
c261,79,305
c262,212,65
c263,255,94
c264,126,28
c265,107,291
c266,215,251
c267,293,389
c268,126,280
c269,218,39
c270,78,481
c271,215,34
c272,38,98
c273,33,148
c274,74,499
c275,109,184
c276,269,427
c277,166,463
c278,110,452
c279,109,266
c280,261,236
c281,291,330
c282,41,307
c283,8,395
c284,217,106
c285,120,441
c286,212,417
c287,178,267
c288,164,148
c289,219,259
c290,120,330
c291,299,346
c292,176,360
c293,130,352
c294,84,112
c295,264,255
c296,186,508
c297,240,148
c298,201,223
c299,278,130
c300,148,55
c301,73,543
c302,97,342
c303,126,418
c304,235,435
c305,153,89
c306,222,134
c307,299,310
c308,97,443
c309,5,58
c310,269,450
c311,120,361
c312,217,386
c313,258,99
c314,212,407
c315,79,348
c316,2,470
c317,11,191
c318,199,40
c319,278,103
c320,2,384
c321,38,427
c322,80,496
c323,33,81
c324,239,161
c325,195,267
c326,74,147
c327,94,119
c328,271,463
c329,186,31
c330,124,470
c331,117,168
c332,25,171
c333,264,42
c334,28,256
c335,163,245
c336,258,360
c337,245,188
c338,269,451
c339,87,462
c340,127,191
c341,235,141
c342,163,340
c343,209,516
c344,154,371
c345,281,473
c346,140,111
c347,287,445
c348,241,280
c349,48,21
c350,110,449
c351,245,528
c352,117,46
c353,8,513
c354,189,506
c355,195,380
c356,219,394
c357,34,271
c358,97,27
c359,28,63
c360,201,169
c361,222,115
c362,132,100
c363,74,419
c364,87,467
c365,196,149
c366,61,241
c367,189,502
c368,107,391
c369,103,493
c370,217,251
c371,28,288
c372,210,158
c373,271,332
c374,10,104
c375,209,502
c376,171,515
c377,215,219
c378,33,204
c379,232,48
c380,199,437
c381,79,102
c382,248,493
c383,5,70
c384,15,455
c385,294,447
c386,209,23
c387,217,382
c388,216,46
c389,11,467
c390,281,130
c391,202,99
c392,71,455
c393,117,432
c394,212,53
c395,241,467
c396,5,21
c397,291,458
c398,110,518
c399,101,11
c400,241,278
c401,97,7
c402,232,374
c403,140,77
c404,163,105
c405,235,247
c406,218,51
c407,48,107
c408,2,341
c409,232,288
c410,84,358
c411,186,234
c412,140,252
c413,232,321
c414,299,434
c415,176,451
c416,0,7
c417,225,249
c418,149,451
c419,235,414
c420,194,484
c421,80,24
c422,146,41
c423,269,457
c424,209,165
c425,265,512
c426,94,397
c427,32,306
c428,143,111
c429,55,51
c430,240,274
c431,235,389
c432,245,290
c433,288,342
c434,153,129
c435,286,404
c436,33,422
c437,94,70
c438,235,107
c439,71,214
c440,84,58
c441,94,94
c442,212,505
c443,287,534
c444,195,389
c445,94,66
c446,38,399
c447,171,103
c448,84,442
c449,217,90
c450,107,195
c451,5,43
c452,102,319
c453,57,184
c454,51,506
c455,153,111
c456,34,343
c457,262,524
c458,2,527
c459,222,74
c460,32,431
c461,232,22
c462,97,402
c463,163,464
c464,61,163
c465,219,485
c466,41,320
c467,245,311
c468,140,221
c469,28,303
c470,156,511
c471,56,143
c472,11,448
c473,25,240
c474,71,16
c475,223,344
c476,25,427
c477,11,173
c478,33,127
c479,74,397
c480,258,391
c481,126,32
c482,28,318
c483,71,365
c484,176,453
c485,255,256
c486,258,379
c487,255,92
c488,186,354
c489,163,449
c490,222,30
c491,140,435
c492,87,428
c493,278,311
c494,284,381
c495,258,258
c496,25,19
c497,15,94
c498,291,434
c499,278,125
c500,2,394
c501,35,136
c502,264,115
c503,178,342
c504,255,290
c505,255,400
c506,241,433
c507,255,486
c508,186,236
c509,51,344
c510,11,157
c511,172,36
c512,133,325
c513,170,515
c514,80,340
c515,255,376
c516,71,52
c517,232,151
c518,281,217
c519,10,497
c520,28,124
c521,189,49
c522,11,108
c523,54,364
c524,248,129
c525,143,129
c526,264,382
c527,56,122
c528,258,87
c529,140,490
c530,51,354
c531,140,483
c532,299,483
c533,171,36
c534,166,59
c535,278,493
c536,217,47
c537,97,321
c538,215,422
c539,87,155
c540,12,230
c541,97,397
c542,103,319
c543,41,116
c544,77,424
c545,291,45
c546,178,87
c547,248,447
c548,222,315
c549,216,213
c550,281,100
c551,217,265
c552,258,387
c553,271,494
c554,143,424
c555,2,375
c556,264,85
c557,163,298
c558,156,502
c559,38,154
c560,58,518
c561,34,102
c562,239,148
c563,41,469
c564,107,105
c565,186,353
c566,97,430
c567,186,258
c568,140,215
c569,117,146
c570,48,73
c571,57,79
c572,240,403
c573,94,256
c574,71,163
c575,126,351
c576,239,35
c577,294,401
c578,255,534
c579,178,145
c580,217,459
c581,163,198
c582,117,280
c583,172,500
c584,28,10
c585,103,521
c586,294,438
c587,55,37
c588,216,88
c589,64,370
c590,5,200
c591,117,337
c592,199,270
c593,299,9
c594,117,77
c595,264,39
c596,225,241
c597,61,227
c598,125,495
c599,247,183
c600,48,241
c601,202,458
c602,216,543
c603,71,202
c604,176,358
c605,156,219
c606,107,288
c607,186,20
c608,71,88
c609,264,369
c610,25,233
c611,126,425
c612,71,123
c613,278,360
c614,125,387
c615,125,425
c616,132,104
c617,262,85
c618,278,195
c619,84,440
c620,48,480
c621,201,193
c622,143,467
c623,186,320
c624,28,406
c625,140,368
c626,35,119
c627,255,48
c628,55,104
c629,278,386
c630,240,399
c631,163,516
c632,38,188
c633,94,200
c634,170,391
c635,140,134
c636,28,98
c637,218,439
c638,255,421
c639,107,511
c640,84,25
c641,124,374
c642,218,492
c643,11,430
c644,199,139
c645,163,186
c646,246,352
c647,0,462
c648,33,255
c649,87,249
c650,56,34
c651,186,114
c652,287,357
c653,140,163
c654,51,115
c655,240,132
c656,56,518
c657,163,264
c658,156,446
c659,120,503
c660,143,26
c661,25,75
c662,38,264
c663,278,488
c664,33,338
c665,299,430
c666,41,27
c667,172,362
c668,34,230
c669,87,230
c670,32,507
c671,212,310
c672,232,248
c673,5,245
c674,97,15
c675,209,445
c676,186,113
c677,80,188
c678,5,178
c679,189,59
c680,193,238
c681,186,215
c682,71,502
c683,193,478
c684,287,246
c685,258,395
c686,117,133
c687,199,226
c688,25,337
c689,186,365
c690,245,333
c691,140,477
c692,262,399
c693,34,148
c694,258,368
c695,35,480
c696,57,34
c697,2,478
c698,132,132
c699,258,78
c700,255,243
c701,48,487
c702,140,259
c703,278,192
c704,287,208
c705,74,290
c706,166,273
c707,39,543
c708,140,174
c709,281,202
c710,153,484
c711,0,470
c712,163,221
c713,109,81
c714,240,271
c715,166,350
c716,41,100
c717,126,53
c718,218,500
c719,126,160
c720,215,46
c721,235,398
c722,28,264
c723,189,61
c724,120,317
c725,110,497
c726,186,210
c727,201,332
c728,232,505
c729,126,413
c730,240,76
c731,238,301
c732,109,73
c733,126,495
c734,217,259
c735,81,327
c736,166,105
c737,201,351
c738,148,487
c739,34,500
c740,239,51
c741,132,140
c742,194,478
c743,5,163
c744,278,16
c745,10,194
c746,80,254
c747,57,310
c748,5,525
c749,79,137
c750,248,455
c751,102,435
c752,258,235
c753,245,339
c754,245,398
c755,33,77
c756,117,144
c757,25,229
c758,140,32
c759,209,107
c760,97,129
c761,235,375
c762,0,177
c763,64,469
c764,240,71
c765,38,529
c766,245,530
c767,209,102
c768,291,443
c769,248,329
c770,48,531
c771,218,259
c772,0,414
c773,32,18
c774,48,59
c775,71,392
c776,258,11
c777,209,345
c778,28,517
c779,79,173
c780,284,391
c781,80,173
c782,9,395
c783,287,404
c784,246,359
c785,215,92
c786,232,233
c787,209,19
c788,94,90
c789,133,360
c790,170,27
c791,212,421
c792,74,486
c793,0,145
c794,2,195
c795,216,403
c796,216,499
c797,107,426
c798,107,457
c799,199,18
c800,107,351
c801,103,433
c802,176,236
c803,291,10
c804,34,378
c805,32,286
c806,89,543
c807,79,42
c808,240,278
c809,186,482
c810,212,522
c811,268,260
c812,140,363
c813,25,481
c814,97,337
c815,15,537
c816,9,201
c817,71,543
c818,299,495
c819,199,244
c820,172,430
c821,97,54
c822,97,318
c823,292,492
c824,291,111
c825,57,156
c826,179,214
c827,258,53
c828,10,24
c829,15,251
c830,255,260
c831,2,307
c832,9,68
c833,2,69
c834,61,166
c835,143,406
c836,176,458
c837,217,286
c838,238,73
c839,80,52
c840,84,196
c841,248,171
c842,201,308
c843,186,376
c844,126,365
c845,186,128
c846,186,363
c847,33,417
c848,74,180
c849,262,204
c850,94,178
c851,255,253
c852,143,381
c853,291,321
c854,61,523
c855,146,499
c856,291,511
c857,155,346
c858,148,114
c859,94,266
c860,189,144
c861,71,323
c862,163,104
c863,5,530
c864,117,35
c865,264,509
c866,125,487
c867,222,454
c868,71,321
c869,71,341
c870,126,467
c871,79,70
c872,268,504
c873,248,492
c874,5,399
c875,102,453
c876,262,60
c877,235,294
c878,212,472
c879,130,483
c880,5,46
c881,55,543
c882,170,507
c883,235,380
c884,12,289
c885,291,198
c886,215,286
c887,268,44
c888,241,274
c889,80,443
c890,84,353
c891,186,498
c892,81,424
c893,258,329
c894,11,169
c895,103,287
c896,240,41
c897,28,489
c898,186,264
c899,103,303
c900,51,398
c901,201,84
c902,264,326
c903,212,284
c904,163,518
c905,102,127
c906,186,437
c907,25,423
c908,126,487
c909,117,404
c910,140,66
c911,217,97
c912,268,370
c913,55,113
c914,291,259
c915,156,495
c916,291,81
c917,163,73
c918,25,105
c919,255,58
c920,218,20
c921,147,207
c922,25,477
c923,143,536
c924,269,448
c925,34,164
c926,104,439
c927,133,289
c928,209,43
c929,94,205
c930,140,527
c931,25,60
c932,64,285
c933,32,461
c934,189,161
c935,241,76
c936,45,543
c937,156,521
c938,193,125
c939,217,434
c940,41,482
c941,120,421
c942,25,156
c943,287,76
c944,74,331
c945,32,61
c946,97,472
c947,264,226
c948,94,400
c949,278,77
c950,281,71
c951,288,521
c952,133,292
c953,232,162
c954,278,494
c955,110,524
c956,240,320
c957,120,52
c958,103,48
c959,281,321
c960,179,428
c961,255,250
c962,156,515
c963,84,53
c964,264,34
c965,232,362
c966,130,153
c967,33,383
c968,245,25
c969,269,283
c970,94,429
c971,278,460
c972,225,499
c973,240,230
c974,186,435
c975,10,289
c976,48,518
c977,240,56
c978,269,456
c979,94,137
c980,195,47
c981,287,227
c982,281,79
c983,18,451
c984,41,96
c985,33,426
c986,195,495
c987,258,524
c988,117,26
c989,171,493
c990,153,94
c991,201,147
c992,163,248
c993,102,353
c994,189,384
c995,258,342
c996,149,483
c997,143,94
c998,0,65
c999,239,43
c1000,28,60
c1001,216,273
c1002,281,251
c1003,0,129
c1004,64,461
c1005,84,489
c1006,166,39
c1007,51,110
c1008,149,529
c1009,149,476
c1010,278,281
c1011,2,226
c1012,74,407
c1013,51,99
c1014,51,76
c1015,258,26
c1016,209,164
c1017,186,282
c1018,117,454
c1019,199,381
c1020,269,422
c1021,8,521
c1022,202,489
c1023,235,402
c1024,232,148
c1025,189,361
c1026,199,511
c1027,25,268
c1028,94,216
c1029,130,317
c1030,25,388
c1031,110,516
c1032,84,493
c1033,15,98
c1034,132,107
c1035,103,51
c1036,38,124
c1037,2,103
c1038,284,435
c1039,299,514
c1040,117,128
c1041,64,463
c1042,34,145
c1043,5,255
c1044,172,109
c1045,117,377
c1046,56,485
c1047,126,8
c1048,62,543
c1049,74,423
c1050,269,490
c1051,81,514
c1052,61,304
c1053,179,75
c1054,143,87
c1055,79,485
c1056,268,319
c1057,235,464
c1058,245,509
c1059,225,271
c1060,193,416
c1061,132,85
c1062,299,499
c1063,86,90
c1064,33,480
c1065,120,155
c1066,25,334
c1067,242,488
c1068,235,197
c1069,143,19
c1070,240,314
c1071,120,380
c1072,269,285
c1073,255,458
c1074,193,423
c1075,74,43
c1076,51,22
c1077,217,520
c1078,179,422
c1079,126,465
c1080,140,246
c1081,178,198
c1082,163,54
c1083,171,370
c1084,278,8
c1085,255,158
c1086,79,461
c1087,55,184
c1088,2,371
c1089,102,303
c1090,192,357
c1091,278,197
c1092,57,143
c1093,40,180
c1094,164,279
c1095,56,501
c1096,41,459
c1097,12,269
c1098,170,411
c1099,130,163
c1100,51,471
c1101,0,289
c1102,179,178
c1103,140,87
c1104,241,504
c1105,107,123
c1106,255,233
c1107,155,254
c1108,163,36
c1109,222,435
c1110,5,431
c1111,117,56
c1112,232,468
c1113,117,106
c1114,2,387
c1115,33,119
c1116,241,475
c1117,133,331
c1118,133,493
c1119,15,34
c1120,171,27
c1121,84,475
c1122,74,174
c1123,163,520
c1124,178,294
c1125,268,387
c1126,125,32
c1127,130,441
c1128,51,181
c1129,120,396
c1130,56,319
c1131,199,135
c1132,117,155
c1133,291,113
c1134,212,457
c1135,178,382
c1136,155,264
c1137,235,82
c1138,97,511
c1139,25,207
c1140,120,337
c1141,286,68
c1142,140,322
c1143,171,454
c1144,189,363
c1145,164,171
c1146,143,96
c1147,248,486
c1148,218,420
c1149,64,311
c1150,28,292
c1151,80,524
c1152,48,522
c1153,294,164
c1154,2,339
c1155,261,42
c1156,155,259
c1157,5,107
c1158,0,369
c1159,217,0
c1160,56,409
c1161,140,115
c1162,32,383
c1163,246,344
c1164,239,58
c1165,94,332
c1166,242,395
c1167,212,152
c1168,223,355
c1169,25,200
c1170,51,168
c1171,156,510
c1172,148,403
c1173,140,89
c1174,199,439
c1175,120,460
c1176,110,451
c1177,156,178
c1178,291,266
c1179,245,42
c1180,25,158
c1181,199,230
c1182,79,465
c1183,48,40
c1184,117,84
c1185,278,213
c1186,248,456
c1187,149,136
c1188,87,463
c1189,9,447
c1190,186,146
c1191,241,428
c1192,71,373
c1193,5,176
c1194,71,196
c1195,117,508
c1196,78,430
c1197,232,138
c1198,218,141
c1199,268,31
c1200,126,454
c1201,71,227
c1202,258,372
c1203,179,498
c1204,258,31
c1205,94,354
c1206,232,44
c1207,10,513
c1208,109,150
c1209,225,268
c1210,125,297
c1211,291,247
c1212,117,426
c1213,176,234
c1214,269,488
c1215,287,56
c1216,189,14
c1217,78,455
c1218,223,343
c1219,255,74
c1220,212,443
c1221,222,6
c1222,71,515
c1223,232,35
c1224,117,75
c1225,186,193
c1226,285,518
c1227,278,309
c1228,2,420
c1229,199,435
c1230,299,394
c1231,38,346
c1232,2,18
c1233,255,35
c1234,48,354
c1235,140,366
c1236,84,361
c1237,179,420
c1238,32,239
c1239,25,519
c1240,25,24
c1241,140,487
c1242,209,95
c1243,57,5
c1244,278,296
c1245,153,488
c1246,239,365
c1247,232,528
c1248,25,392
c1249,189,121
c1250,9,15
c1251,199,268
c1252,48,23
c1253,171,450
c1254,286,463
c1255,209,81
c1256,79,226
c1257,71,64
c1258,218,252
c1259,245,214
c1260,179,505
c1261,278,219
c1262,34,543
c1263,94,146
c1264,25,363
c1265,281,245
c1266,148,442
c1267,176,400
c1268,163,395
c1269,101,520
c1270,57,531
c1271,232,191
c1272,32,51
c1273,166,236
c1274,107,393
c1275,163,524
c1276,170,486
c1277,55,420
c1278,101,502
c1279,291,324
c1280,271,201
c1281,51,290
c1282,5,383
c1283,133,295
c1284,120,447
c1285,232,292
c1286,124,357
c1287,74,311
c1288,2,25
c1289,130,508
c1290,173,121
c1291,166,120
c1292,232,434
c1293,41,356
c1294,61,168
c1295,125,308
c1296,281,535
c1297,56,351
c1298,132,251
c1299,281,270
c1300,281,266
c1301,218,451
c1302,255,79
c1303,155,252
c1304,199,359
c1305,291,332
c1306,240,43
c1307,232,518
c1308,278,288
c1309,2,431
c1310,286,521
c1311,130,341
c1312,110,460
c1313,55,288
c1314,34,153
c1315,241,136
c1316,71,291
c1317,293,122
c1318,163,84
c1319,169,365
c1320,209,351
c1321,225,503
c1322,268,321
c1323,258,111
c1324,64,380
c1325,117,90
c1326,263,340
c1327,2,324
c1328,132,6
c1329,232,150
c1330,216,286
c1331,33,523
c1332,55,90
c1333,169,250
c1334,186,50
c1335,149,429
c1336,245,30
c1337,41,225
c1338,5,105
c1339,126,39
c1340,255,470
c1341,12,136
c1342,163,531
c1343,126,273
c1344,48,218
c1345,278,405
c1346,33,239
c1347,133,442
c1348,143,428
c1349,281,262
c1350,241,151
c1351,255,411
c1352,148,458
c1353,48,26
c1354,64,422
c1355,25,119
c1356,94,28
c1357,215,428
c1358,10,44
c1359,263,310
c1360,217,316
c1361,218,485
c1362,94,414
c1363,219,403
c1364,64,304
c1365,264,65
c1366,281,83
c1367,199,533
c1368,117,517
c1369,143,351
c1370,0,302
c1371,202,466
c1372,48,163
c1373,217,451
c1374,212,526
c1375,79,449
c1376,163,41
c1377,28,425
c1378,245,61
c1379,163,33
c1380,0,366
c1381,268,508
c1382,97,45
c1383,132,131
c1384,146,507
c1385,28,165
c1386,255,370
c1387,117,397
c1388,51,246
c1389,218,436
c1390,84,227
c1391,28,154
c1392,189,513
c1393,41,282
c1394,268,264
c1395,94,42
c1396,235,214
c1397,143,379
c1398,25,517
c1399,166,143
c1400,278,266
c1401,291,264
c1402,28,399
c1403,281,113
c1404,25,300
c1405,86,50
c1406,11,194
c1407,209,109
c1408,218,116
c1409,64,465
c1410,34,321
c1411,107,513
c1412,25,330
c1413,2,109
c1414,94,175
c1415,103,454
c1416,2,128
c1417,271,473
c1418,84,73
c1419,79,443
c1420,287,221
c1421,117,367
c1422,94,472
c1423,285,190
c1424,5,213
c1425,216,51
c1426,48,308
c1427,186,232
c1428,31,312
c1429,172,398
c1430,25,168
c1431,248,364
c1432,32,32
c1433,264,68
c1434,33,61
c1435,278,41
c1436,140,355
c1437,232,214
c1438,34,268
c1439,212,385
c1440,94,303
c1441,140,125
c1442,64,372
c1443,209,479
c1444,78,424
c1445,63,139
c1446,48,499
c1447,11,5
c1448,232,235
c1449,86,199
c1450,153,26
c1451,94,410
c1452,2,301
c1453,232,503
c1454,130,516
c1455,218,316
c1456,150,472
c1457,94,262
c1458,153,32
c1459,299,462
c1460,271,172
c1461,176,536
c1462,186,53
c1463,51,322
c1464,163,360
c1465,56,170
c1466,171,452
c1467,117,520
c1468,55,487
c1469,199,132
c1470,57,353
c1471,265,330
c1472,216,465
c1473,130,158
c1474,33,72
c1475,140,262
c1476,155,262
c1477,125,515
c1478,94,141
c1479,209,347
c1480,25,91
c1481,126,507
c1482,34,11
c1483,25,112
c1484,5,32
c1485,194,13
c1486,235,298
c1487,186,26
c1488,97,116
c1489,225,491
c1490,232,155
c1491,218,459
c1492,77,452
c1493,117,375
c1494,278,243
c1495,269,420
c1496,225,186
c1497,57,317
c1498,57,409
c1499,178,264
c1500,255,358
c1501,263,382
c1502,156,442
c1503,212,519
c1504,74,250
c1505,57,197
c1506,11,149
c1507,5,54
c1508,0,272
c1509,81,443
c1510,48,161
c1511,241,5
c1512,109,148
c1513,153,104
c1514,51,119
c1515,125,519
c1516,148,378
c1517,117,358
c1518,61,438
c1519,71,43
c1520,245,400
c1521,74,473
c1522,199,487
c1523,212,497
c1524,245,298
c1525,270,171
c1526,141,177
c1527,117,229
c1528,56,372
c1529,107,262
c1530,25,88
c1531,97,513
c1532,81,496
c1533,209,420
c1534,166,453
c1535,235,468
c1536,94,510
c1537,61,313
c1538,269,281
c1539,125,305
c1540,71,371
c1541,94,480
c1542,153,351
c1543,109,70
c1544,291,243
c1545,9,184
c1546,163,99
c1547,97,355
c1548,149,527
c1549,74,484
c1550,57,193
c1551,286,323
c1552,78,162
c1553,225,535
c1554,79,496
c1555,2,249
c1556,107,18
c1557,178,177
c1558,10,505
c1559,74,53
c1560,217,439
c1561,38,68
c1562,103,446
c1563,53,543
c1564,74,277
c1565,215,499
c1566,25,212
c1567,163,252
c1568,215,465
c1569,258,45
c1570,219,213
c1571,100,404
c1572,0,506
c1573,102,259
c1574,232,216
c1575,169,36
c1576,263,251
c1577,201,311
c1578,209,432
c1579,33,102
c1580,178,327
c1581,186,22
c1582,2,235
c1583,148,14
c1584,178,276
c1585,258,105
c1586,133,529
c1587,55,143
c1588,48,236
c1589,255,395
c1590,5,196
c1591,218,138
c1592,240,38
c1593,247,173
c1594,264,60
c1595,48,189
c1596,97,308
c1597,71,366
c1598,299,512
c1599,2,182
c1600,186,14
c1601,132,485
c1602,255,264
c1603,178,375
c1604,171,528
c1605,74,358
c1606,225,511
c1607,57,213
c1608,202,405
c1609,74,264
c1610,245,234
c1611,195,501
c1612,2,146
c1613,240,98
c1614,94,169
c1615,258,385
c1616,34,306
c1617,41,99
c1618,74,178
c1619,255,362
c1620,186,36
c1621,209,91
c1622,166,348
c1623,80,144
c1624,80,176
c1625,271,433
c1626,87,449
c1627,189,525
c1628,32,323
c1629,71,270
c1630,156,505
c1631,107,205
c1632,103,486
c1633,153,62
c1634,278,247
c1635,86,34
c1636,71,377
c1637,232,136
c1638,199,38
c1639,218,520
c1640,263,375
c1641,41,120
c1642,287,463
c1643,255,88
c1644,193,357
c1645,28,423
c1646,117,70
c1647,124,438
c1648,28,513
c1649,278,96
c1650,212,61
c1651,34,431
c1652,5,460
c1653,55,531
c1654,25,287
c1655,107,395
c1656,48,345
c1657,149,508
c1658,255,423
c1659,235,394
c1660,10,42
c1661,278,251
c1662,223,360
c1663,2,118
c1664,28,53
c1665,245,464
c1666,57,383
c1667,189,509
c1668,258,510
c1669,268,408
c1670,153,58
c1671,170,36
c1672,147,458
c1673,57,122
c1674,178,303
c1675,264,102
c1676,278,356
c1677,95,241
c1678,171,242
c1679,255,248
c1680,235,133
c1681,48,28
c1682,97,195
c1683,28,258
c1684,33,526
c1685,74,489
c1686,140,471
c1687,87,134
c1688,94,33
c1689,25,390
c1690,18,505
c1691,212,379
c1692,2,367
c1693,242,376
c1694,79,505
c1695,18,509
c1696,87,240
c1697,199,413
c1698,255,50
c1699,195,357
c1700,201,441
c1701,38,341
c1702,286,510
c1703,61,318
c1704,57,44
c1705,104,192
c1706,130,65
c1707,147,363
c1708,31,306
c1709,192,155
c1710,299,534
c1711,281,226
c1712,163,354
c1713,299,515
c1714,140,48
c1715,10,56
c1716,241,264
c1717,94,505
c1718,71,312
c1719,278,400
c1720,299,536
c1721,153,21
c1722,143,532
c1723,32,102
c1724,11,35
c1725,5,192
c1726,212,292
c1727,240,391
c1728,57,275
c1729,107,489
c1730,258,117
c1731,48,447
c1732,242,415
c1733,71,103
c1734,28,70
c1735,239,421
c1736,120,341
c1737,107,54
c1738,94,223
c1739,240,415
c1740,278,496
c1741,25,418
c1742,255,311
c1743,71,461
c1744,241,11
c1745,245,193
c1746,163,344
c1747,28,262
c1748,146,442
c1749,2,9
c1750,55,255
c1751,79,340
c1752,239,40
c1753,178,195
c1754,268,126
c1755,232,195
c1756,186,504
c1757,225,272
c1758,80,368
c1759,117,231
c1760,18,231
c1761,51,385
c1762,248,20
c1763,126,470
c1764,48,403
c1765,163,286
c1766,292,285
c1767,84,317
c1768,25,66
c1769,51,370
c1770,225,243
c1771,2,178
c1772,258,502
c1773,281,460
c1774,123,289
c1775,78,260
c1776,176,56
c1777,79,472
c1778,216,513
c1779,201,190
c1780,299,532
c1781,299,518
c1782,209,17
c1783,287,7
c1784,87,246
c1785,281,341
c1786,156,456
c1787,25,147
c1788,299,480
c1789,239,271
c1790,79,176
c1791,140,426
c1792,117,368
c1793,71,293
c1794,291,58
c1795,103,66
c1796,166,358
c1797,281,257
c1798,179,494
c1799,133,319
c1800,172,248
c1801,103,388
c1802,225,235
c1803,189,500
c1804,281,75
c1805,163,398
c1806,255,231
c1807,299,503
c1808,51,14
c1809,56,213
c1810,126,543
c1811,97,434
c1812,222,109
c1813,25,43
c1814,255,419
c1815,178,259
c1816,225,251
c1817,71,34
c1818,248,458
c1819,209,452
c1820,34,72
c1821,209,478
c1822,117,112
c1823,5,150
c1824,57,466
c1825,2,200
c1826,255,457
c1827,238,470
c1828,166,397
c1829,71,218
c1830,292,284
c1831,51,438
c1832,241,257
c1833,94,18
c1834,193,345
c1835,179,328
c1836,179,482
c1837,166,130
c1838,192,470
c1839,74,104
c1840,0,430
c1841,125,438
c1842,140,367
c1843,225,239
c1844,28,310
c1845,102,480
c1846,61,496
c1847,94,72
c1848,48,173
c1849,153,492
c1850,258,19
c1851,198,543
c1852,51,304
c1853,278,272
c1854,57,493
c1855,149,408
c1856,247,371
c1857,166,517
c1858,28,92
c1859,255,96
c1860,235,497
c1861,140,529
c1862,117,480
c1863,107,120
c1864,120,520
c1865,235,385
c1866,186,122
c1867,71,224
c1868,248,24
c1869,255,56
c1870,247,255
