,coordinate1,coordinate2
c242,98,222
c243,68,27
c244,33,184
c245,12,157
c246,134,117
c247,103,223
c248,149,281
c249,59,253
c250,24,423
c251,149,280
c252,112,308
c253,137,254
c254,2,364
c255,122,383
c256,2,279
c257,46,82
c258,81,328
c259,76,89
c260,2,258
c261,2,248
c262,27,237
c263,9,141
c264,62,186
c265,134,175
c266,93,124
c267,137,415
c268,84,238
c269,112,278
c270,54,411
c271,12,427
c272,68,389
c273,112,239
c274,55,420
c275,112,320
c276,112,121
c277,62,190
c278,54,351
c279,10,135
c280,46,263
c281,49,254
c282,56,93
c283,17,24
c284,90,62
c285,46,307
c286,40,178
c287,141,267
c288,62,83
c289,84,64
c290,90,143
c291,112,78
c292,68,144
c293,127,304
c294,24,411
c295,24,421
c296,93,128
c297,153,54
c298,84,158
c299,32,296
c300,84,318
c301,90,343
c302,68,132
c303,24,105
c304,106,46
c305,46,322
c306,55,283
c307,46,108
c308,134,419
c309,112,178
c310,97,133
c311,83,36
c312,149,285
c313,153,18
c314,46,302
c315,112,290
c316,134,278
c317,2,137
c318,153,66
c319,153,84
c320,127,239
c321,5,145
c322,17,248
c323,46,75
c324,106,276
c325,24,84
c326,142,212
c327,143,185
c328,134,32
c329,17,254
c330,90,184
c331,2,71
c332,150,273
c333,24,167
c334,37,290
c335,137,230
c336,17,264
c337,84,347
c338,78,295
c339,15,173
c340,134,120
c341,46,340
c342,0,149
c343,90,45
c344,147,190
c345,46,272
c346,97,274
c347,112,199
c348,46,52
c349,68,49
c350,33,271
c351,75,87
c352,150,182
c353,90,320
c354,153,192
c355,84,306
c356,2,373
c357,134,271
c358,32,291
c359,103,273
c360,49,338
c361,40,423
c362,0,208
c363,105,161
c364,113,67
c365,49,311
c366,115,129
c367,112,27
c368,134,319
c369,78,301
c370,141,341
c371,27,152
c372,134,94
c373,134,162
c374,17,275
c375,53,283
c376,118,393
c377,10,147
c378,112,303
c379,100,202
c380,112,235
c381,24,121
c382,11,355
c383,142,115
c384,112,184
c385,112,260
c386,17,336
c387,68,387
c388,54,104
c389,49,250
c390,32,359
c391,90,196
c392,61,39
c393,46,124
c394,61,296
c395,84,304
c396,128,109
c397,112,217
c398,2,278
c399,2,81
c400,134,321
c401,17,199
c402,125,231
c403,2,169
c404,24,94
c405,137,121
c406,134,276
c407,40,304
c408,69,445
c409,10,152
c410,125,396
c411,112,211
c412,134,382
c413,93,34
c414,2,140
c415,71,113
c416,33,76
c417,49,145
c418,103,84
c419,93,400
c420,2,374
c421,93,424
c422,91,39
c423,90,264
c424,112,16
c425,54,73
c426,24,419
c427,77,169
c428,37,142
c429,97,410
c430,105,302
c431,24,102
c432,153,360
c433,62,200
c434,93,205
c435,11,138
c436,59,85
c437,99,12
c438,141,177
c439,103,347
c440,125,326
c441,68,221
c442,55,290
c443,71,87
c444,2,384
c445,103,178
c446,153,210
c447,46,375
c448,103,277
c449,62,182
c450,84,399
c451,78,154
c452,68,150
c453,134,71
c454,93,87
c455,112,323
c456,134,343
c457,153,78
c458,46,127
c459,27,0
c460,81,402
c461,84,156
c462,10,128
c463,143,200
c464,46,152
c465,24,45
c466,149,283
c467,90,75
c468,83,363
c469,68,65
c470,55,131
c471,71,322
c472,149,419
c473,46,335
c474,84,164
c475,2,174
c476,9,138
c477,54,348
c478,149,378
c479,112,417
c480,103,281
c481,71,141
c482,11,183
c483,75,184
c484,5,156
c485,46,290
c486,15,153
c487,125,312
c488,54,71
c489,27,140
c490,69,21
c491,15,150
c492,137,142
c493,99,174
c494,136,445
c495,103,385
c496,134,303
c497,81,208
c498,140,128
c499,46,286
c500,103,351
c501,127,417
c502,112,17
c503,75,301
c504,84,22
c505,49,112
c506,77,177
c507,96,345
c508,9,169
c509,100,278
c510,61,375
c511,59,338
c512,125,136
c513,39,31
c514,112,216
c515,68,239
c516,2,269
c517,153,24
c518,147,116
c519,40,325
c520,54,139
c521,153,156
c522,27,292
c523,93,269
c524,83,405
c525,2,270
c526,112,197
c527,135,14
c528,49,121
c529,90,199
c530,3,408
c531,68,390
c532,106,280
c533,106,271
c534,137,184
c535,127,245
c536,134,328
c537,24,414
c538,127,29
c539,90,342
c540,127,179
c541,84,421
c542,106,290
c543,144,177
c544,17,381
c545,11,151
c546,143,255
c547,24,330
c548,90,186
c549,46,265
c550,143,380
c551,150,100
c552,40,60
c553,55,82
c554,112,52
c555,137,353
c556,112,230
c557,103,421
c558,68,359
c559,81,83
c560,17,363
c561,128,68
c562,32,144
c563,112,187
c564,27,169
c565,81,151
c566,46,115
c567,90,41
c568,90,110
c569,24,138
c570,24,288
c571,134,160
c572,149,50
c573,125,439
c574,149,287
c575,134,433
c576,59,274
c577,15,160
c578,147,104
c579,71,298
c580,17,69
c581,112,242
c582,112,162
c583,103,400
c584,112,81
c585,77,154
c586,68,353
c587,32,293
c588,10,172
c589,143,355
c590,143,175
c591,68,376
c592,93,277
c593,71,431
c594,153,198
c595,2,321
c596,90,22
c597,149,95
c598,134,181
c599,137,116
c600,97,345
c601,134,283
c602,68,374
c603,153,390
c604,134,85
c605,55,417
c606,49,416
c607,134,305
c608,143,424
c609,105,303
c610,39,363
c611,112,349
c612,112,20
c613,27,219
c614,40,371
c615,84,200
c616,121,369
c617,68,18
c618,93,93
c619,144,344
c620,150,84
c621,55,302
c622,112,430
c623,59,265
c624,37,396
c625,84,172
c626,105,42
c627,39,387
c628,93,239
c629,49,133
c630,90,42
c631,2,141
c632,31,223
c633,17,402
c634,55,211
c635,33,262
c636,112,250
c637,70,445
c638,153,378
c639,39,284
c640,100,270
c641,46,113
c642,49,21
c643,90,68
c644,46,391
c645,105,112
c646,18,252
c647,112,244
c648,90,120
c649,9,177
c650,149,282
c651,99,238
c652,68,289
c653,142,380
c654,97,224
c655,98,218
c656,112,186
c657,105,184
c658,98,445
c659,149,48
c660,17,232
c661,83,359
c662,134,127
c663,71,105
c664,46,118
c665,84,188
c666,5,171
c667,153,328
c668,68,136
c669,115,133
c670,61,57
c671,56,164
c672,134,124
c673,127,177
c674,68,398
c675,39,377
c676,17,379
c677,54,258
c678,39,131
c679,33,344
c680,90,331
c681,153,366
c682,142,334
c683,150,400
c684,46,411
c685,46,350
c686,3,42
c687,112,426
c688,61,69
c689,90,416
c690,125,409
c691,149,197
c692,59,421
c693,2,177
c694,0,432
c695,134,315
c696,134,404
c697,39,327
c698,39,59
c699,24,100
c700,27,223
c701,3,251
c702,127,338
c703,112,241
c704,2,379
c705,33,233
c706,143,334
c707,134,122
c708,103,209
c709,103,405
c710,127,309
c711,128,172
c712,49,276
c713,121,127
c714,121,356
c715,112,337
c716,141,185
c717,93,406
c718,61,340
c719,24,156
c720,112,6
c721,46,394
c722,46,305
c723,150,328
c724,149,74
c725,77,432
c726,2,66
c727,115,126
c728,90,99
c729,112,79
c730,112,169
c731,55,93
c732,25,108
c733,137,104
c734,69,63
c735,24,263
c736,93,30
c737,134,348
c738,53,286
c739,2,153
c740,31,76
c741,147,213
c742,2,416
c743,90,297
c744,84,168
c745,71,198
c746,112,201
c747,134,17
c748,134,334
c749,53,210
c750,18,64
c751,137,119
c752,134,22
c753,98,420
c754,32,287
c755,153,240
c756,68,44
c757,84,174
c758,27,190
c759,127,176
c760,83,246
c761,68,140
c762,61,341
c763,68,76
c764,112,348
c765,134,11
c766,24,380
c767,39,102
c768,17,405
c769,24,300
c770,112,238
c771,2,61
c772,147,121
c773,112,343
c774,71,209
c775,121,97
c776,33,225
c777,5,120
c778,40,258
c779,134,79
c780,39,382
c781,77,301
c782,24,286
c783,83,426
c784,103,287
c785,153,114
c786,18,43
c787,54,110
c788,0,294
c789,53,104
c790,32,271
c791,127,307
c792,24,420
c793,68,250
c794,98,135
c795,37,373
c796,49,184
c797,2,405
c798,11,174
c799,68,113
c800,24,59
c801,59,272
c802,2,186
c803,99,91
c804,53,250
c805,68,295
c806,24,305
c807,49,412
c808,5,432
c809,24,151
c810,103,136
c811,83,39
c812,77,227
c813,103,305
c814,97,108
c815,84,314
c816,68,39
c817,90,330
c818,33,236
c819,46,342
c820,134,177
c821,119,157
c822,15,432
c823,90,96
c824,71,126
c825,93,391
c826,18,415
c827,68,55
c828,112,222
c829,134,80
c830,112,22
c831,12,5
c832,46,296
c833,71,294
c834,93,84
c835,119,226
c836,24,309
c837,149,90
c838,77,293
c839,137,131
c840,81,322
c841,109,445
c842,125,225
c843,24,318
c844,53,136
c845,127,6
c846,134,408
c847,93,214
c848,81,102
c849,142,193
c850,105,191
c851,127,123
c852,53,101
c853,2,287
c854,112,179
c855,112,115
c856,40,47
c857,37,134
c858,2,146
c859,134,75
c860,68,299
c861,105,265
c862,77,201
c863,83,231
c864,2,368
c865,32,217
c866,2,50
c867,37,237
c868,46,357
c869,122,379
c870,18,258
c871,2,148
c872,99,341
c873,55,113
c874,17,36
c875,59,367
c876,76,125
c877,27,167
c878,149,11
c879,134,103
c880,77,93
c881,24,231
c882,24,110
c883,90,305
c884,98,404
c885,93,82
c886,2,18
c887,90,294
c888,68,372
c889,90,356
c890,2,92
c891,17,78
c892,55,19
c893,149,111
c894,17,105
c895,68,395
c896,84,312
c897,90,270
c898,32,123
c899,24,306
c900,99,186
c901,17,266
c902,137,202
c903,127,242
c904,150,57
c905,39,342
c906,99,435
c907,5,430
c908,112,215
c909,39,348
c910,39,121
c911,71,213
c912,75,338
c913,112,220
c914,49,200
c915,68,34
c916,142,103
c917,68,283
c918,68,234
c919,99,177
c920,134,385
c921,149,198
c922,121,125
c923,2,167
c924,54,210
c925,90,355
c926,68,396
c927,81,310
c928,100,274
c929,55,381
c930,84,297
c931,134,324
c932,2,149
c933,105,75
c934,76,211
c935,68,339
c936,153,276
c937,83,244
c938,46,356
c939,54,202
c940,99,234
c941,46,223
c942,112,164
c943,147,436
c944,112,160
c945,2,233
c946,2,105
c947,134,428
c948,112,129
c949,112,227
c950,134,48
c951,90,335
c952,125,151
c953,59,416
c954,68,361
c955,84,198
c956,77,193
c957,127,183
c958,24,398
c959,46,133
c960,11,132
c961,90,126
c962,149,160
c963,24,337
c964,53,93
c965,68,134
c966,134,111
c967,90,103
c968,149,27
c969,55,136
c970,134,249
c971,99,274
c972,49,259
c973,39,378
c974,112,283
c975,115,392
c976,83,339
c977,134,378
c978,49,303
c979,24,144
c980,62,16
c981,90,66
c982,153,354
c983,112,309
c984,84,333
c985,127,258
c986,24,114
c987,17,257
c988,62,198
c989,40,88
c990,90,306
c991,128,238
c992,153,342
c993,46,222
c994,2,82
c995,17,400
c996,2,336
c997,81,343
c998,83,249
c999,54,93
c1000,61,67
c1001,90,278
c1002,2,69
c1003,62,40
c1004,17,390
c1005,105,297
c1006,68,386
c1007,83,354
c1008,97,403
c1009,137,174
c1010,77,295
c1011,46,347
c1012,75,91
c1013,49,138
c1014,11,141
c1015,105,52
c1016,59,261
c1017,53,351
c1018,137,265
c1019,147,359
c1020,49,149
c1021,24,311
c1022,68,149
c1023,153,396
c1024,59,263
c1025,83,69
c1026,153,324
c1027,46,144
c1028,5,437
c1029,27,361
c1030,112,175
c1031,37,138
c1032,25,87
c1033,62,445
c1034,27,208
c1035,105,200
c1036,54,101
c1037,62,184
c1038,18,320
c1039,62,178
c1040,39,383
c1041,24,363
c1042,8,151
c1043,119,160
c1044,24,85
c1045,99,28
c1046,54,271
c1047,149,71
c1048,76,299
c1049,141,210
c1050,134,320
c1051,68,261
c1052,49,265
c1053,93,101
c1054,18,22
c1055,149,433
c1056,59,280
c1057,33,359
c1058,71,83
c1059,37,367
c1060,39,275
c1061,150,183
c1062,134,327
c1063,147,136
c1064,112,159
c1065,84,320
c1066,134,74
c1067,46,61
c1068,134,286
c1069,75,168
c1070,68,24
c1071,105,182
c1072,24,326
c1073,17,384
c1074,134,341
c1075,97,234
c1076,90,426
c1077,46,73
c1078,68,358
c1079,90,115
c1080,137,102
c1081,142,348
c1082,55,195
c1083,46,112
c1084,90,67
c1085,27,234
c1086,68,290
c1087,90,52
c1088,39,276
c1089,84,326
c1090,127,114
c1091,83,243
c1092,81,349
c1093,59,269
c1094,39,90
c1095,61,395
c1096,59,115
c1097,31,279
c1098,147,192
c1099,153,294
c1100,11,149
c1101,68,356
c1102,71,174
c1103,96,105
c1104,10,183
c1105,142,411
c1106,46,126
c1107,134,197
c1108,108,0
c1109,2,339
c1110,84,346
c1111,134,62
c1112,25,303
c1113,46,136
c1114,75,160
c1115,115,137
c1116,81,372
c1117,78,80
c1118,153,379
c1119,90,91
c1120,112,246
c1121,27,273
c1122,61,124
c1123,27,445
c1124,74,200
c1125,46,60
c1126,97,406
c1127,55,337
c1128,84,184
c1129,68,264
c1130,134,63
c1131,27,213
c1132,84,332
c1133,77,289
c1134,84,70
c1135,142,189
c1136,54,345
c1137,90,295
c1138,83,248
c1139,112,312
c1140,68,225
c1141,98,358
c1142,147,278
c1143,39,242
c1144,127,303
c1145,137,136
c1146,46,406
c1147,68,111
c1148,40,370
c1149,55,171
c1150,81,146
c1151,37,218
c1152,128,224
c1153,134,222
c1154,49,354
c1155,90,293
c1156,77,121
c1157,54,134
c1158,112,176
c1159,17,18
c1160,153,162
c1161,112,21
c1162,143,326
c1163,18,178
c1164,17,55
c1165,153,174
c1166,24,111
c1167,46,56
c1168,81,235
c1169,34,191
c1170,149,316
c1171,128,51
c1172,61,326
c1173,39,84
c1174,55,73
c1175,74,154
c1176,5,173
c1177,49,370
c1178,68,117
c1179,24,131
c1180,24,298
c1181,143,358
c1182,112,262
c1183,5,117
c1184,149,92
c1185,37,282
c1186,99,193
c1187,40,263
c1188,31,293
c1189,134,115
c1190,33,5
c1191,99,278
c1192,2,134
c1193,49,438
c1194,3,21
c1195,134,20
c1196,93,159
c1197,93,273
c1198,93,27
c1199,127,314
c1200,2,239
c1201,153,312
c1202,71,182
c1203,68,119
c1204,55,271
c1205,68,6
c1206,98,234
c1207,90,124
c1208,98,193
c1209,46,79
c1210,134,105
c1211,39,114
c1212,134,69
c1213,68,29
c1214,93,122
c1215,149,439
c1216,24,376
c1217,128,287
c1218,106,275
c1219,68,126
c1220,105,190
c1221,97,270
c1222,52,113
c1223,61,343
c1224,134,106
c1225,134,158
c1226,90,339
c1227,142,341
c1228,5,124
c1229,68,254
c1230,83,262
c1231,46,226
c1232,52,186
c1233,54,170
c1234,61,306
c1235,46,261
c1236,34,279
c1237,62,352
c1238,17,99
c1239,90,365
c1240,17,414
c1241,10,241
c1242,142,99
c1243,143,181
c1244,62,194
c1245,24,116
c1246,137,7
c1247,27,7
c1248,2,264
c1249,93,120
c1250,149,106
c1251,134,110
c1252,77,397
c1253,2,410
c1254,112,406
c1255,2,15
c1256,59,6
c1257,90,296
c1258,97,193
c1259,49,208
c1260,112,286
c1261,93,133
c1262,55,436
c1263,33,421
c1264,134,21
c1265,142,414
c1266,112,66
c1267,62,210
c1268,53,202
c1269,99,157
c1270,37,424
c1271,105,283
c1272,68,45
c1273,68,28
c1274,103,126
c1275,137,146
c1276,32,221
c1277,75,154
c1278,24,140
c1279,93,224
c1280,149,374
c1281,46,395
c1282,5,137
c1283,83,60
c1284,49,235
c1285,2,395
c1286,112,127
c1287,2,415
c1288,2,229
c1289,143,435
c1290,112,340
c1291,69,42
c1292,125,401
c1293,76,111
c1294,103,128
c1295,90,302
c1296,149,107
c1297,71,334
c1298,81,304
c1299,46,62
c1300,17,421
c1301,125,412
c1302,112,301
c1303,134,198
c1304,112,265
c1305,112,264
c1306,2,86
c1307,71,91
c1308,142,144
c1309,90,161
c1310,149,384
c1311,153,228
c1312,61,295
c1313,153,432
c1314,18,91
c1315,59,370
c1316,90,102
c1317,106,67
c1318,98,196
c1319,75,192
c1320,150,63
c1321,143,351
c1322,84,336
c1323,68,223
c1324,134,306
c1325,68,60
c1326,84,335
c1327,33,291
c1328,61,60
c1329,68,349
c1330,153,180
c1331,81,445
c1332,90,232
c1333,49,28
c1334,11,9
c1335,153,246
c1336,98,274
c1337,39,337
c1338,127,170
c1339,2,390
c1340,55,179
c1341,46,326
c1342,99,115
c1343,127,240
c1344,121,157
c1345,68,248
c1346,17,87
c1347,53,186
c1348,112,182
c1349,2,234
c1350,142,117
c1351,27,165
c1352,15,435
c1353,68,13
c1354,49,88
c1355,153,258
c1356,93,261
c1357,84,291
c1358,90,230
c1359,90,181
c1360,2,57
c1361,141,117
c1362,112,425
c1363,90,174
c1364,90,269
c1365,137,187
c1366,10,133
c1367,37,439
c1368,52,210
c1369,84,330
c1370,59,412
c1371,112,247
c1372,5,143
c1373,112,223
c1374,81,264
c1375,55,89
c1376,11,172
c1377,98,106
c1378,46,76
c1379,2,249
c1380,11,181
c1381,24,273
c1382,83,27
c1383,68,269
c1384,112,420
c1385,9,146
c1386,75,206
c1387,153,36
c1388,27,183
c1389,61,300
c1390,153,190
c1391,2,130
c1392,149,299
c1393,62,353
c1394,46,156
c1395,84,236
c1396,62,226
c1397,127,251
c1398,83,45
c1399,76,138
c1400,147,304
