,coordinate1,coordinate2
f305,199,509
f306,94,531
f307,209,104
f308,130,490
f309,281,65
f310,87,151
f311,84,454
f312,55,465
f313,281,47
f314,255,327
f315,26,543
f316,80,450
f317,239,151
f318,64,421
f319,70,543
f320,80,477
f321,268,323
f322,212,22
f323,41,457
f324,94,97
f325,171,499
f326,34,35
f327,281,228
f328,140,104
f329,11,281
f330,87,529
f331,212,11
f332,166,484
f333,263,63
f334,102,9
f335,10,173
f336,2,120
f337,209,62
f338,189,409
f339,78,19
f340,278,42
f341,71,275
f342,84,373
f343,209,143
f344,299,526
f345,143,89
f346,299,358
f347,94,101
f348,217,243
f349,51,298
f350,194,127
f351,247,243
f352,285,399
f353,225,504
f354,199,498
f355,241,48
f356,9,289
f357,5,154
f358,186,349
f359,201,98
f360,140,399
f361,166,536
f362,209,349
f363,28,533
f364,153,17
f365,224,194
f366,103,259
f367,258,260
f368,84,138
f369,155,395
f370,102,464
f371,268,311
f372,232,278
f373,75,543
f374,94,174
f375,209,127
f376,11,140
f377,34,492
f378,166,445
f379,57,82
f380,255,128
f381,291,307
f382,117,54
f383,2,426
f384,284,418
f385,41,467
f386,124,289
f387,25,144
f388,133,499
f389,2,314
f390,278,45
f391,232,425
f392,149,25
f393,264,353
f394,140,479
f395,11,166
f396,286,381
f397,186,390
f398,79,139
f399,171,394
f400,269,412
f401,32,204
f402,86,78
f403,86,365
f404,18,443
f405,217,93
f406,265,472
f407,216,141
f408,278,69
f409,12,483
f410,263,394
f411,153,406
f412,86,218
f413,102,486
f414,120,481
f415,25,296
f416,255,341
f417,120,513
f418,9,35
f419,299,442
f420,71,81
f421,264,365
f422,299,496
f423,140,30
f424,57,396
f425,186,194
f426,189,27
f427,35,519
f428,140,348
f429,217,465
f430,103,21
f431,255,307
f432,74,523
f433,48,384
f434,285,381
f435,179,412
f436,58,295
f437,71,220
f438,169,507
f439,117,510
f440,268,19
f441,235,125
f442,248,477
f443,258,325
f444,79,262
f445,2,50
f446,255,294
f447,103,378
f448,80,452
f449,55,310
f450,5,92
f451,25,53
f452,148,103
f453,28,397
f454,109,75
f455,5,319
f456,178,341
f457,212,279
f458,299,527
f459,125,501
f460,51,523
f461,209,87
f462,299,519
f463,97,387
f464,87,238
f465,94,64
f466,163,368
f467,11,214
f468,126,408
f469,255,287
f470,156,497
f471,61,489
f472,255,397
f473,270,219
f474,299,406
f475,25,326
f476,278,261
f477,255,426
f478,28,524
f479,64,364
f480,225,406
f481,217,499
f482,94,166
f483,109,143
f484,132,122
f485,57,180
f486,232,251
f487,278,411
f488,80,461
f489,281,132
f490,163,277
f491,140,173
f492,217,411
f493,102,388
f494,268,243
f495,80,61
f496,126,336
f497,232,359
f498,126,482
f499,193,382
f500,195,238
f501,94,358
f502,107,397
f503,294,176
f504,125,434
f505,5,421
f506,209,66
f507,153,87
f508,9,434
f509,31,485
f510,84,114
f511,38,423
f512,71,317
f513,241,272
f514,149,403
f515,28,24
f516,0,97
f517,109,190
f518,186,254
f519,179,307
f520,212,102
f521,171,255
f522,5,120
f523,97,481
f524,51,27
f525,120,25
f526,77,514
f527,186,174
f528,262,434
f529,28,337
f530,117,126
f531,5,118
f532,281,61
f533,78,524
f534,84,250
f535,225,297
f536,143,83
f537,264,133
f538,242,470
f539,74,377
f540,5,247
f541,51,7
f542,186,273
f543,28,385
f544,64,330
f545,172,25
f546,163,313
f547,34,112
f548,57,51
f549,33,35
f550,143,44
f551,38,272
f552,94,324
f553,194,239
f554,117,134
f555,80,457
f556,31,510
f557,71,58
f558,140,304
f559,79,229
f560,40,182
f561,40,171
f562,262,241
f563,109,85
f564,25,275
f565,28,427
f566,271,377
f567,286,442
f568,103,100
f569,126,362
f570,71,66
f571,18,406
f572,140,85
f573,268,502
f574,247,155
f575,285,521
f576,127,321
f577,163,184
f578,255,366
f579,35,95
f580,232,211
f581,178,313
f582,195,463
f583,186,164
f584,163,155
f585,32,351
f586,15,192
f587,97,484
f588,5,225
f589,84,43
f590,48,210
f591,117,44
f592,199,388
f593,125,280
f594,247,159
f595,94,468
f596,126,298
f597,291,51
f598,268,527
f599,241,190
f600,2,36
f601,94,143
f602,281,336
f603,292,295
f604,117,395
f605,268,227
f606,55,16
f607,232,392
f608,201,318
f609,278,413
f610,84,319
f611,126,491
f612,33,511
f613,217,294
f614,299,386
f615,94,302
f616,38,381
f617,163,90
f618,103,196
f619,51,440
f620,28,150
f621,225,261
f622,55,518
f623,242,16
f624,61,243
f625,163,273
f626,11,24
f627,5,495
f628,287,407
f629,86,96
f630,140,233
f631,107,481
f632,56,71
f633,156,519
f634,235,522
f635,245,294
f636,106,543
f637,186,57
f638,120,435
f639,48,61
f640,2,62
f641,163,315
f642,268,256
f643,268,372
f644,181,543
f645,155,269
f646,255,298
f647,222,383
f648,71,91
f649,110,463
f650,57,98
f651,94,322
f652,163,110
f653,140,360
f654,179,481
f655,278,295
f656,195,35
f657,178,205
f658,80,109
f659,245,279
f660,217,447
f661,51,219
f662,79,501
f663,132,219
f664,239,452
f665,242,446
f666,155,357
f667,186,173
f668,278,88
f669,194,454
f670,33,507
f671,104,315
f672,278,190
f673,199,504
f674,178,78
f675,140,371
f676,35,485
f677,117,110
f678,178,263
f679,15,239
f680,94,145
f681,79,182
f682,212,49
f683,64,470
f684,74,460
f685,235,138
f686,25,475
f687,140,220
f688,222,397
f689,194,138
f690,235,479
f691,187,280
f692,212,438
f693,215,302
f694,163,372
f695,209,144
f696,113,543
f697,71,465
f698,248,285
f699,255,191
f700,262,375
f701,291,524
f702,133,322
f703,61,101
f704,56,383
f705,117,38
f706,107,438
f707,156,240
f708,189,379
f709,245,107
f710,263,330
f711,140,83
f712,133,421
f713,25,394
f714,186,181
f715,41,465
f716,35,526
f717,268,247
f718,268,329
f719,238,481
f720,38,139
f721,170,365
f722,48,216
f723,41,224
f724,216,365
f725,102,394
f726,224,202
f727,34,195
f728,189,517
f729,117,528
f730,41,97
f731,225,294
f732,186,230
f733,25,324
f734,5,139
f735,0,209
f736,11,101
f737,240,52
f738,163,168
f739,248,115
f740,74,196
f741,263,40
f742,255,229
f743,18,487
f744,120,356
f745,48,83
f746,126,246
f747,48,185
f748,176,371
f749,25,103
f750,84,464
f751,25,190
f752,232,168
f753,80,266
f754,278,504
f755,245,195
f756,258,403
f757,186,211
f758,262,68
f759,41,451
f760,57,437
f761,291,470
f762,32,469
f763,163,151
f764,239,433
f765,81,543
f766,103,32
f767,130,205
f768,33,123
f769,264,63
f770,194,382
f771,232,51
f772,79,120
f773,163,250
f774,255,391
f775,286,127
f776,209,100
f777,71,357
f778,74,510
f779,255,6
f780,240,187
f781,215,259
f782,55,372
f783,189,403
f784,11,230
f785,232,464
f786,74,447
f787,194,134
f788,291,338
f789,78,176
f790,171,379
f791,199,121
f792,239,376
f793,180,543
f794,2,75
f795,163,178
f796,163,334
f797,258,256
f798,125,465
f799,261,512
f800,193,122
f801,186,324
f802,186,228
f803,171,10
f804,130,67
f805,150,533
f806,143,456
f807,232,141
f808,9,230
f809,153,83
f810,125,446
f811,240,248
f812,216,485
f813,33,115
f814,48,116
f815,232,209
f816,41,453
f817,209,523
f818,241,408
f819,150,493
f820,25,420
f821,218,468
f822,31,320
f823,299,501
f824,61,494
f825,94,78
f826,140,162
f827,48,512
f828,148,461
f829,87,336
f830,48,349
f831,194,486
f832,33,445
f833,255,429
f834,156,437
f835,57,224
f836,5,374
f837,97,274
f838,41,507
f839,58,319
f840,212,225
f841,186,328
f842,140,100
f843,255,456
f844,199,44
f845,255,120
f846,264,136
f847,232,88
f848,125,28
f849,163,352
f850,212,377
f851,64,362
f852,255,345
f853,125,497
f854,5,415
f855,143,121
f856,5,74
f857,117,29
f858,117,178
f859,264,223
f860,269,452
f861,48,214
f862,176,35
f863,2,105
f864,140,64
f865,216,49
f866,74,428
f867,133,359
f868,84,71
f869,209,64
f870,186,98
f871,87,236
f872,48,114
f873,292,283
f874,103,465
f875,2,126
f876,171,391
f877,278,100
f878,255,285
f879,166,408
f880,255,283
f881,64,519
f882,299,270
f883,143,127
f884,41,489
f885,74,238
f886,199,53
f887,222,94
f888,248,267
f889,299,494
f890,71,121
f891,209,34
f892,268,366
f893,18,447
f894,32,477
f895,258,229
f896,217,394
f897,258,206
f898,263,76
f899,81,457
f900,163,179
f901,255,122
f902,11,506
f903,166,124
f904,8,447
f905,269,279
f906,268,327
f907,15,32
f908,143,123
f909,0,257
f910,201,214
f911,130,31
f912,209,48
f913,232,301
f914,235,131
f915,32,112
f916,103,382
f917,126,64
f918,202,160
f919,32,142
f920,74,112
f921,107,387
f922,71,272
f923,125,39
f924,235,288
f925,79,258
f926,2,318
f927,299,506
f928,170,454
f929,25,63
f930,117,341
f931,97,293
f932,166,395
f933,268,11
f934,166,420
f935,12,441
f936,258,231
f937,281,92
f938,84,147
f939,294,528
f940,209,352
f941,286,433
f942,94,190
f943,109,137
f944,10,35
f945,176,380
f946,199,369
f947,11,458
f948,248,335
f949,245,39
f950,196,394
f951,64,229
f952,79,193
f953,78,264
f954,235,509
f955,126,501
f956,28,118
f957,102,483
f958,291,125
f959,28,196
f960,140,242
f961,143,56
f962,148,370
f963,194,360
f964,292,296
f965,86,79
f966,126,478
f967,86,87
f968,270,215
f969,176,363
f970,117,88
f971,216,502
f972,285,39
f973,235,323
f974,270,272
f975,153,123
f976,163,34
f977,261,399
f978,264,357
f979,10,412
f980,57,505
f981,149,500
f982,10,377
f983,287,339
f984,186,179
f985,51,423
f986,235,101
f987,248,271
f988,110,459
f989,170,102
f990,34,61
f991,258,15
f992,194,508
f993,94,299
f994,10,244
f995,232,128
f996,263,361
f997,153,60
f998,125,185
f999,94,180
f1000,232,146
f1001,235,427
f1002,209,447
f1003,117,172
f1004,281,111
f1005,15,333
f1006,201,323
f1007,217,276
f1008,94,31
f1009,232,143
f1010,130,247
f1011,28,44
f1012,71,100
f1013,189,376
f1014,124,321
f1015,80,507
f1016,255,171
f1017,262,478
f1018,186,238
f1019,171,109
f1020,294,530
f1021,186,42
f1022,281,470
f1023,169,436
f1024,140,188
f1025,34,204
f1026,48,494
f1027,125,413
f1028,232,34
f1029,195,9
f1030,163,329
f1031,172,406
f1032,10,125
f1033,186,205
f1034,143,23
f1035,25,205
f1036,163,367
f1037,28,429
f1038,125,482
f1039,299,470
f1040,258,362
f1041,56,180
f1042,33,472
f1043,278,33
f1044,258,374
f1045,33,145
f1046,5,511
f1047,248,484
f1048,240,263
f1049,210,179
f1050,103,512
f1051,10,201
f1052,222,277
f1053,285,350
f1054,0,322
f1055,109,180
f1056,163,145
f1057,218,473
f1058,263,501
f1059,79,54
f1060,48,92
f1061,268,84
f1062,2,328
f1063,51,73
f1064,209,133
f1065,79,488
f1066,269,411
f1067,156,507
f1068,202,312
f1069,87,145
f1070,299,493
f1071,51,352
f1072,140,94
f1073,147,493
f1074,25,473
f1075,80,380
f1076,97,494
f1077,28,200
f1078,271,401
f1079,133,171
f1080,97,304
f1081,245,113
f1082,241,320
f1083,216,251
f1084,55,224
f1085,38,223
f1086,269,543
f1087,223,358
f1088,64,328
f1089,212,454
f1090,64,333
f1091,262,45
f1092,107,434
f1093,79,274
f1094,265,335
f1095,299,397
f1096,172,45
f1097,11,223
f1098,78,465
f1099,79,360
f1100,61,157
f1101,11,441
f1102,268,309
f1103,31,480
f1104,232,183
f1105,291,98
f1106,57,501
f1107,140,53
f1108,216,302
f1109,109,243
f1110,124,50
f1111,232,61
f1112,57,8
f1113,258,36
f1114,225,263
f1115,79,29
f1116,117,460
f1117,209,342
f1118,241,40
f1119,194,267
f1120,94,385
f1121,80,288
f1122,235,400
f1123,61,508
f1124,163,292
f1125,125,450
f1126,38,141
f1127,218,213
f1128,87,525
f1129,216,85
f1130,194,417
f1131,194,47
f1132,71,496
f1133,268,21
f1134,97,105
f1135,278,132
f1136,32,400
f1137,232,237
f1138,149,14
f1139,239,14
f1140,201,293
f1141,117,78
f1142,74,326
f1143,94,79
f1144,235,410
f1145,2,71
f1146,2,429
f1147,172,508
f1148,163,59
f1149,48,105
f1150,222,279
f1151,56,522
f1152,245,90
f1153,294,449
f1154,179,86
f1155,241,148
f1156,51,157
f1157,240,470
f1158,132,173
f1159,5,527
f1160,242,62
f1161,5,370
f1162,5,287
f1163,281,422
f1164,186,334
f1165,170,368
f1166,133,443
f1167,245,147
f1168,103,17
f1169,179,503
f1170,287,350
f1171,78,521
f1172,232,363
f1173,245,425
f1174,287,15
f1175,294,526
f1176,117,356
f1177,140,60
f1178,94,150
f1179,294,149
f1180,278,56
f1181,140,226
f1182,28,66
f1183,51,166
f1184,103,399
f1185,97,349
f1186,186,430
f1187,127,357
f1188,0,49
f1189,120,505
f1190,0,517
f1191,212,26
f1192,202,493
f1193,11,253
f1194,166,451
f1195,34,115
f1196,130,371
f1197,148,133
f1198,33,437
f1199,179,322
f1200,54,487
f1201,117,482
f1202,80,29
f1203,87,329
f1204,133,287
f1205,51,340
f1206,291,16
f1207,2,277
f1208,34,348
f1209,232,536
f1210,263,237
f1211,278,105
f1212,156,225
f1213,5,79
f1214,258,244
f1215,84,275
f1216,18,511
f1217,286,391
f1218,102,399
f1219,179,72
f1220,294,522
f1221,255,190
f1222,34,358
f1223,143,70
f1224,239,37
f1225,56,58
f1226,48,54
f1227,103,456
f1228,258,225
f1229,248,325
f1230,5,88
f1231,163,282
f1232,232,132
f1233,176,114
f1234,79,52
f1235,74,141
f1236,163,336
f1237,201,283
f1238,156,445
f1239,97,11
f1240,212,107
f1241,241,463
f1242,269,290
f1243,25,218
f1244,51,362
f1245,117,94
f1246,56,396
f1247,149,68
f1248,245,240
f1249,34,54
f1250,186,313
f1251,299,374
f1252,71,394
f1253,194,295
f1254,299,537
f1255,127,283
f1256,209,417
f1257,153,139
f1258,143,34
f1259,51,419
f1260,179,286
f1261,241,501
f1262,54,380
f1263,172,338
f1264,225,302
f1265,130,494
f1266,299,486
f1267,15,525
f1268,291,105
f1269,193,462
f1270,8,497
f1271,186,303
f1272,186,307
f1273,178,336
f1274,15,272
f1275,240,475
f1276,278,20
f1277,130,505
f1278,5,243
f1279,117,348
f1280,78,327
f1281,235,307
f1282,80,519
f1283,281,462
f1284,140,394
f1285,51,456
f1286,148,136
f1287,80,414
f1288,130,194
f1289,143,102
f1290,28,78
f1291,170,378
f1292,11,273
f1293,32,526
f1294,248,261
f1295,148,91
f1296,38,28
f1297,102,405
f1298,299,13
f1299,281,98
f1300,79,437
f1301,71,194
f1302,40,6
f1303,80,139
f1304,218,431
f1305,172,245
f1306,5,453
f1307,269,428
f1308,215,459
f1309,248,417
f1310,255,293
f1311,245,19
f1312,41,29
f1313,268,391
f1314,2,245
f1315,140,379
f1316,216,227
f1317,71,183
f1318,140,58
f1319,163,260
f1320,109,414
f1321,155,368
f1322,239,70
f1323,240,139
f1324,102,532
f1325,56,444
f1326,5,331
f1327,255,157
f1328,25,153
f1329,225,217
f1330,102,409
f1331,25,510
f1332,148,35
f1333,172,270
f1334,140,237
f1335,120,29
f1336,255,415
f1337,212,233
f1338,140,107
f1339,166,456
f1340,235,382
f1341,48,419
f1342,35,530
f1343,287,59
f1344,299,525
f1345,235,195
f1346,140,81
f1347,33,323
f1348,48,486
f1349,125,64
f1350,120,153
f1351,288,435
f1352,235,505
f1353,64,332
f1354,126,475
f1355,80,137
f1356,5,30
f1357,71,203
f1358,179,440
f1359,71,112
f1360,48,249
f1361,245,94
f1362,125,374
f1363,172,452
f1364,255,441
f1365,299,508
f1366,71,25
f1367,5,394
f1368,173,430
f1369,194,131
f1370,268,105
f1371,268,238
f1372,202,468
f1373,217,513
f1374,255,442
f1375,149,55
f1376,189,373
f1377,104,486
f1378,286,474
f1379,41,316
f1380,125,283
f1381,117,487
f1382,268,231
f1383,84,32
f1384,255,215
f1385,5,468
f1386,140,191
f1387,286,386
f1388,97,18
f1389,61,322
f1390,268,360
f1391,97,41
f1392,291,241
f1393,64,460
f1394,178,334
f1395,195,532
f1396,271,103
f1397,235,491
f1398,195,484
f1399,209,482
f1400,61,196
f1401,71,375
f1402,224,164
f1403,107,14
f1404,56,160
f1405,268,17
f1406,189,46
f1407,120,49
f1408,84,486
f1409,15,170
f1410,15,282
f1411,263,318
f1412,235,327
f1413,209,49
f1414,219,27
f1415,144,543
f1416,264,310
f1417,126,290
f1418,74,464
f1419,291,77
f1420,255,238
f1421,218,150
f1422,125,366
f1423,281,198
f1424,232,436
f1425,11,377
f1426,84,55
f1427,86,82
f1428,193,419
f1429,132,98
f1430,287,418
f1431,291,12
f1432,241,391
f1433,78,469
f1434,199,403
f1435,84,180
f1436,2,337
f1437,55,459
f1438,217,219
f1439,0,472
f1440,287,399
f1441,245,507
f1442,176,420
f1443,156,458
f1444,127,543
f1445,117,334
f1446,2,239
f1447,209,21
f1448,281,428
f1449,143,448
f1450,2,251
f1451,212,515
f1452,71,473
f1453,299,334
f1454,2,358
f1455,25,57
f1456,97,262
f1457,241,422
f1458,80,391
f1459,25,344
f1460,25,429
f1461,148,118
f1462,195,416
f1463,255,291
f1464,80,226
f1465,217,485
f1466,0,75
f1467,153,56
f1468,202,112
f1469,258,212
f1470,291,26
f1471,51,508
f1472,281,349
f1473,57,90
f1474,199,373
f1475,109,283
f1476,241,132
f1477,64,359
f1478,48,38
f1479,94,494
f1480,218,27
f1481,11,522
f1482,171,430
f1483,143,440
f1484,239,248
f1485,10,15
f1486,255,13
f1487,216,476
f1488,64,233
f1489,12,543
f1490,170,398
f1491,87,435
f1492,147,352
f1493,79,457
f1494,153,64
f1495,163,458
f1496,264,375
f1497,172,233
f1498,51,81
f1499,130,523
f1500,199,228
f1501,292,278
f1502,101,271
f1503,209,202
f1504,255,427
f1505,278,456
f1506,209,26
f1507,15,172
f1508,193,47
f1509,186,200
f1510,56,82
f1511,86,224
f1512,147,338
f1513,2,424
f1514,0,241
f1515,87,337
f1516,218,466
f1517,287,306
f1518,146,35
f1519,268,315
f1520,186,288
f1521,103,297
f1522,64,376
f1523,235,6
f1524,107,264
f1525,212,40
f1526,178,151
f1527,291,103
f1528,97,489
f1529,178,297
f1530,186,406
f1531,33,220
f1532,245,307
f1533,10,347
f1534,209,521
f1535,212,271
f1536,189,431
f1537,64,306
f1538,143,60
f1539,209,401
f1540,10,334
f1541,74,55
f1542,57,527
f1543,232,336
f1544,239,227
f1545,51,89
f1546,281,247
f1547,28,272
f1548,166,61
f1549,186,40
f1550,147,476
f1551,117,514
f1552,84,351
f1553,34,403
f1554,186,484
f1555,71,96
f1556,155,356
f1557,217,235
f1558,103,514
f1559,176,531
f1560,201,329
f1561,179,425
f1562,140,37
f1563,2,256
f1564,258,518
f1565,35,220
f1566,155,190
f1567,186,526
f1568,15,287
f1569,209,473
f1570,149,141
f1571,255,19
f1572,41,445
f1573,130,447
f1574,102,17
f1575,18,450
f1576,178,315
f1577,248,536
f1578,71,94
f1579,15,241
f1580,281,14
f1581,74,28
f1582,94,40
f1583,172,515
f1584,97,537
f1585,186,92
f1586,248,485
f1587,140,247
f1588,239,383
f1589,153,98
f1590,120,67
f1591,242,98
f1592,269,442
f1593,218,220
f1594,299,500
f1595,140,98
f1596,5,268
f1597,117,73
f1598,278,290
f1599,41,308
f1600,64,238
f1601,64,424
f1602,153,121
f1603,28,28
f1604,2,230
f1605,109,178
f1606,248,337
f1607,163,226
f1608,103,55
f1609,120,494
f1610,38,196
f1611,38,537
f1612,61,328
f1613,299,474
f1614,241,446
f1615,235,147
f1616,86,48
f1617,141,239
f1618,199,16
f1619,28,354
f1620,127,497
f1621,241,282
f1622,74,45
f1623,34,462
f1624,74,159
f1625,120,525
f1626,101,300
f1627,212,413
f1628,176,367
f1629,33,64
f1630,25,64
f1631,71,402
f1632,2,335
f1633,292,291
f1634,166,46
f1635,189,498
f1636,255,236
f1637,299,438
f1638,84,371
f1639,218,147
f1640,64,300
f1641,33,499
f1642,262,250
f1643,299,517
f1644,179,507
f1645,239,475
f1646,71,349
f1647,241,291
f1648,107,108
f1649,156,246
f1650,71,200
f1651,269,426
f1652,222,310
f1653,222,13
f1654,219,459
f1655,163,108
f1656,263,255
f1657,179,495
f1658,103,268
f1659,64,296
f1660,186,99
f1661,192,122
f1662,108,543
f1663,124,32
f1664,41,26
f1665,232,345
f1666,28,522
f1667,117,246
f1668,171,480
f1669,125,354
f1670,278,65
f1671,2,27
f1672,5,282
f1673,271,113
f1674,101,428
f1675,48,47
f1676,5,445
f1677,217,138
f1678,166,393
f1679,120,347
f1680,218,314
f1681,163,85
f1682,86,200
f1683,189,427
f1684,126,321
f1685,56,338
f1686,209,52
f1687,34,142
f1688,94,62
f1689,281,28
f1690,117,282
f1691,217,69
f1692,186,270
f1693,286,435
f1694,222,19
f1695,125,527
f1696,153,109
f1697,71,165
f1698,51,434
f1699,189,533
f1700,133,440
f1701,246,351
f1702,132,94
f1703,212,129
f1704,163,450
f1705,155,242
f1706,255,416
f1707,195,454
f1708,286,227
f1709,268,229
f1710,2,480
f1711,33,477
f1712,32,227
f1713,156,191
f1714,186,387
f1715,281,241
f1716,176,104
f1717,94,433
f1718,79,524
f1719,18,442
f1720,247,167
f1721,202,465
f1722,107,20
f1723,255,428
f1724,292,475
f1725,268,362
f1726,79,477
f1727,11,402
f1728,153,536
f1729,57,444
f1730,255,282
f1731,56,184
f1732,51,239
f1733,2,77
f1734,110,440
f1735,117,100
f1736,87,459
f1737,258,74
f1738,218,34
f1739,140,245
f1740,241,306
f1741,56,244
f1742,11,284
f1743,97,291
f1744,217,10
f1745,240,74
f1746,222,100
f1747,262,190
f1748,299,350
f1749,107,103
f1750,176,59
f1751,101,458
f1752,178,282
f1753,130,161
f1754,218,92
f1755,15,285
f1756,201,211
f1757,74,440
f1758,199,59
f1759,18,497
f1760,2,345
f1761,255,205
f1762,247,176
f1763,169,493
f1764,176,410
f1765,186,163
f1766,77,500
f1767,109,166
f1768,74,244
f1769,57,433
f1770,140,26
f1771,209,443
f1772,103,127
f1773,186,361
f1774,193,20
f1775,258,355
f1776,107,506
f1777,34,438
f1778,278,215
f1779,258,126
f1780,232,243
f1781,130,479
f1782,246,345
f1783,101,127
f1784,215,273
f1785,179,497
f1786,117,98
f1787,294,384
f1788,269,446
f1789,38,118
f1790,9,44
f1791,74,260
f1792,143,488
f1793,102,66
f1794,97,133
f1795,189,118
f1796,268,383
f1797,10,401
f1798,64,520
f1799,164,321
f1800,199,10
f1801,148,68
f1802,78,288
f1803,15,43
f1804,248,476
f1805,38,126
f1806,120,45
f1807,285,56
f1808,48,394
f1809,117,201
f1810,216,68
f1811,71,537
f1812,2,144
f1813,58,146
f1814,57,381
f1815,64,314
f1816,225,490
f1817,15,178
f1818,245,53
f1819,10,97
f1820,263,47
f1821,201,302
f1822,179,418
f1823,248,479
f1824,163,112
f1825,189,136
f1826,28,418
f1827,101,21
f1828,110,523
f1829,258,128
f1830,189,344
f1831,264,25
f1832,176,108
f1833,48,451
f1834,125,336
f1835,186,84
f1836,97,411
f1837,130,311
f1838,97,67
f1839,25,400
f1840,5,366
f1841,166,356
f1842,262,115
f1843,80,348
f1844,178,228
f1845,240,527
f1846,100,514
f1847,278,274
f1848,64,320
f1849,48,57
f1850,240,452
f1851,140,137
f1852,143,62
f1853,5,315
f1854,215,294
f1855,269,293
f1856,33,297
f1857,291,537
f1858,195,250
f1859,258,264
f1860,132,183
f1861,101,514
f1862,170,443
f1863,202,492
f1864,143,92
f1865,51,458
f1866,172,344
f1867,25,247
f1868,55,319
f1869,117,140
f1870,94,240
