,coordinate1,coordinate2
f114,11742,4274
f115,12912,12234
f116,10770,8629
f117,8860,8791
f118,10082,9960
f119,552,8575
f120,14316,11680
f121,10959,11450
f122,16486,11139
f123,7812,20095
f124,15254,18738
f125,9840,16828
f126,3503,10203
f127,12504,802
f128,8950,1955
f129,2784,7887
f130,15918,11197
f131,8645,12059
f132,10537,10888
f133,11223,16491
f134,6160,1585
f135,14027,20950
f136,16479,16275
f137,9369,18895
f138,10734,10683
f139,7348,19276
f140,3591,10589
f141,16058,12090
f142,8281,2842
f143,4492,4549
f144,3482,2470
f145,12217,18216
f146,14549,11583
f147,6779,20833
f148,3309,10379
f149,11286,13419
f150,7766,20229
f151,3215,626
f152,13943,4549
f153,6412,21035
f154,17527,11853
f155,13701,20984
f156,8937,4199
f157,2616,13218
f158,7671,20813
f159,16527,14181
f160,5448,17621
f161,11761,13894
f162,11965,17010
f163,17576,11936
f164,13278,10336
f165,3469,18594
f166,3825,10493
f167,10183,10378
f168,14158,20982
f169,6756,23036
f170,14550,12612
f171,7181,8665
f172,10616,383
f173,15583,17011
f174,9327,1561
f175,10171,14500
f176,5291,6238
f177,5538,1926
f178,12000,3689
f179,3623,8769
f180,3777,8588
f181,6956,19044
f182,13564,4651
f183,16114,11055
f184,7581,22000
f185,15479,16959
f186,4080,8734
f187,6619,2626
f188,4155,10048
f189,3938,9709
f190,3327,10309
f191,3448,2347
f192,17442,11494
f193,15141,18180
f194,12155,17668
f195,13949,21270
f196,1444,7314
f197,9893,18260
f198,13499,14891
f199,12202,13026
f200,8658,13034
f201,2173,16231
f202,9382,13259
f203,3978,9403
f204,1532,7423
f205,17451,12760
f206,7347,21933
f207,1764,9303
f208,11050,10860
f209,9613,11001
f210,9656,14090
f211,12459,11052
f212,4370,1094
f213,8079,20238
f214,7615,21528
f215,907,8722
f216,7178,13263
f217,9924,13892
f218,6588,18802
f219,12240,18300
f220,6443,15003
f221,8368,12329
f222,7541,7983
f223,10128,19047
f224,6654,18308
f225,15527,13407
f226,14533,5241
f227,10640,3994
f228,9803,2071
f229,12668,14948
f230,12569,10625
f231,6924,17692
f232,11379,13869
f233,3360,7598
f234,10237,16633
f235,12107,16146
f236,13589,10838
f237,11672,12837
f238,16480,11343
f239,11438,11269
f240,14353,14215
f241,12134,19283
f242,11524,9499
f243,7999,13840
f244,12038,10542
f245,13545,10185
f246,2883,8939
f247,5957,16694
f248,1552,11260
f249,14216,5339
f250,8897,6173
f251,13272,6297
f252,3819,8749
f253,5074,5848
f254,4464,5922
f255,12007,16766
f256,9315,17602
f257,16912,13113
f258,12915,11490
f259,4363,8642
f260,15393,13601
f261,3668,10665
f262,8732,11537
f263,6998,15377
f264,3623,14355
f265,8290,693
f266,4824,4160
f267,13367,2430
f268,12610,7944
f269,4428,8268
f270,3146,7331
f271,13446,20216
f272,9333,9293
f273,7060,8243
f274,7620,2475
f275,12249,15781
f276,14720,20469
f277,12726,12423
f278,13225,4477
f279,8497,6902
f280,14290,12897
f281,7241,20114
f282,9134,10315
f283,3016,17330
f284,8138,12336
f285,7586,2516
f286,13880,13369
f287,5626,14284
f288,9953,6268
f289,5256,2768
f290,15498,12611
f291,16224,19585
f292,4891,7701
f293,6353,7892
f294,12329,11583
f295,14859,22643
f296,11748,7978
f297,9276,6027
f298,581,8307
f299,16361,11002
f300,16060,17235
f301,10926,16079
f302,16736,16669
f303,13366,15987
f304,11972,5315
f305,13451,16911
f306,4345,6938
f307,10692,16971
f308,7505,18877
f309,6692,22718
f310,15313,15468
f311,6191,18213
f312,11933,11932
f313,5079,14138
f314,11334,9612
f315,14551,664
f316,855,8419
f317,11769,16041
f318,1791,10752
f319,10769,3920
f320,13027,10179
f321,13480,20066
f322,16219,15264
f323,9847,11919
f324,14655,11908
f325,6760,22439
f326,11396,11421
f327,14376,10102
f328,2461,9200
f329,8782,12129
f330,11156,11075
f331,13345,11588
f332,13352,12226
f333,12675,17139
f334,13223,12039
f335,15001,13266
f336,4399,7312
f337,7709,14621
f338,12122,7283
f339,6225,15608
f340,13457,12350
f341,11960,13310
f342,14432,11599
f343,4025,5573
f344,8852,11338
f345,11440,10277
f346,3245,1660
f347,8638,6249
f348,4120,5449
f349,10075,11622
f350,7659,20692
f351,15833,4516
f352,7822,2152
f353,15554,10988
f354,3805,3100
f355,4137,9596
f356,14161,15017
f357,10800,835
f358,10217,13682
f359,14405,1157
f360,10186,9571
f361,3731,10450
f362,14633,20615
f363,8840,2925
f364,12002,8185
f365,8346,21182
f366,10667,15686
f367,10928,4370
f368,10383,859
f369,4490,5856
f370,11217,9695
f371,7669,5411
f372,11699,15339
f373,9143,20135
f374,2655,9366
f375,13942,22558
f376,7640,2287
f377,7631,4908
f378,8069,4614
f379,8160,20155
f380,6928,5690
f381,7455,17067
f382,2983,7664
f383,7669,23089
f384,9538,19192
f385,12583,3426
f386,10262,10325
f387,9711,9904
f388,14383,12794
f389,8508,3396
f390,13039,18845
f391,7380,1689
f392,5316,10156
f393,17386,11584
f394,11024,6191
f395,6900,11202
f396,15405,14774
f397,15035,16603
f398,2173,6508
f399,2738,8507
f400,6387,17544
f401,10937,10622
f402,13780,4113
f403,3495,1139
f404,9193,10641
f405,14625,16956
f406,11670,15643
f407,9460,7285
f408,12651,20262
f409,8563,2132
f410,9860,21235
f411,11758,11266
f412,3099,8971
f413,13583,11386
f414,12141,2722
f415,8126,13202
f416,3839,7614
f417,4811,18319
f418,8574,8111
f419,3345,9491
f420,4365,3909
f421,10050,4057
f422,3853,3582
f423,4133,15456
f424,10311,16939
f425,3214,8524
f426,16399,18166
f427,10049,14330
f428,5001,13406
f429,16260,18692
f430,831,13278
f431,8969,18461
f432,13260,18789
f433,11883,9944
f434,4217,9900
f435,1934,8799
f436,3771,9021
f437,10872,11476
f438,5461,4732
f439,7673,22171
f440,12266,10262
f441,3318,7296
f442,11961,13545
f443,9937,5737
f444,8927,10507
f445,14830,19329
f446,2498,9516
f447,13596,14739
f448,10218,20152
f449,9100,7840
f450,1371,8367
f451,8455,21379
f452,11607,869
f453,16649,11669
f454,4379,4418
f455,6611,17853
f456,10458,19865
f457,14788,15459
f458,11777,5510
f459,8240,18487
f460,12960,12110
f461,3376,5591
f462,10937,13419
f463,8480,19884
f464,14053,1112
f465,12719,15462
f466,3518,10342
f467,9799,13675
f468,542,8527
f469,17303,11640
f470,2499,11470
f471,10443,17088
f472,11265,12941
f473,3670,9687
f474,7436,22288
f475,14019,14919
f476,12487,16573
f477,13641,16676
f478,10035,10343
f479,13586,3234
f480,15839,20505
f481,4017,7866
f482,8239,13454
f483,8214,12314
f484,7689,712
f485,14196,20234
f486,3259,6708
f487,4262,3897
f488,8261,6754
f489,1116,8295
f490,17794,11512
f491,3443,7843
f492,10950,11288
f493,9669,18210
f494,14483,20561
f495,9310,19592
f496,10727,8569
f497,8831,10412
f498,15393,16621
f499,13428,15013
f500,12009,13881
f501,15421,16557
f502,7441,2295
f503,8290,12217
f504,9516,12286
f505,6925,4207
f506,13440,4023
f507,12865,9564
f508,16285,17029
f509,12936,13979
f510,15087,4725
f511,7835,3699
f512,13583,2894
f513,8766,1909
f514,7607,22227
f515,2356,8706
f516,4132,7783
f517,4087,9974
f518,12301,10639
f519,3725,9089
f520,14088,19838
f521,7565,7803
f522,6123,21080
f523,6396,20377
f524,13456,6838
f525,2796,7520
f526,10862,12356
f527,7696,23197
f528,11162,2039
f529,5892,6916
f530,15512,10805
f531,13275,21670
f532,2610,10611
f533,6361,1659
f534,9316,9380
f535,7175,20985
f536,693,10074
f537,14402,2856
f538,10972,7417
f539,10444,17443
f540,2740,13291
f541,16898,11702
f542,5288,6472
f543,12505,17653
f544,3380,1420
f545,6310,12720
f546,7679,12702
f547,9920,12243
f548,4256,5833
f549,7819,21940
f550,10968,14894
f551,10153,1730
f552,15660,15670
f553,1408,8076
f554,4458,10727
f555,13358,10238
f556,17657,12638
f557,7317,20106
f558,8919,6064
f559,2507,11629
f560,5436,5700
f561,2607,14596
f562,12042,1860
f563,13891,16118
f564,9524,14917
f565,2184,9072
f566,4365,7043
f567,6906,20098
f568,7786,10260
f569,14764,4200
f570,16325,11156
f571,3230,1320
f572,10838,16973
f573,9787,10584
f574,13698,1247
f575,12703,18102
f576,12661,11063
f577,7446,1163
f578,939,8372
f579,10681,14631
f580,12248,15528
f581,13099,10129
f582,9250,10870
f583,7072,18921
f584,12161,17161
f585,8709,20384
f586,3690,1261
f587,8507,7158
f588,3773,10402
f589,9369,8872
f590,6956,2306
f591,17375,14787
f592,7899,21892
f593,2024,7376
f594,9283,1970
f595,17004,11827
f596,9526,12022
f597,4024,16252
f598,13839,14363
f599,4874,7005
f600,17244,13592
f601,14237,17023
f602,6091,9045
f603,7328,18496
f604,9140,9724
f605,1310,8015
f606,11933,5165
f607,7089,2021
f608,1765,8076
f609,8575,10339
f610,10410,12374
f611,8102,20818
f612,9107,3434
f613,8879,21859
f614,9072,19879
f615,12264,2811
f616,9711,4421
f617,9993,7573
f618,14806,10857
f619,7918,22769
f620,2594,9798
f621,11794,9692
f622,7805,6005
f623,9397,12075
f624,6829,23138
f625,8573,8267
f626,15156,10273
f627,10448,12028
f628,11270,9892
f629,1381,8447
f630,13111,18692
f631,4357,5929
f632,14327,4089
f633,3975,6717
f634,4130,9268
f635,6769,22267
f636,2442,10515
f637,14175,892
f638,8168,6707
f639,5613,4092
f640,7247,18035
f641,9130,10020
f642,6282,3242
f643,9551,11522
f644,667,9166
f645,11072,18565
f646,15990,20645
f647,1653,7508
f648,13831,12294
f649,10395,10578
f650,5371,16284
f651,9118,11693
f652,6500,9377
f653,12339,20441
f654,3727,9017
f655,12159,13558
f656,16170,12527
f657,4917,2941
f658,3155,8762
f659,10410,813
f660,5489,7769
f661,6525,15439
f662,12620,16503
f663,14415,3248
f664,6534,7719
f665,13109,5635
f666,3661,7555
f667,14174,4613
f668,9298,20712
f669,3728,10396
f670,7854,18264
f671,13471,11803
f672,11588,10463
f673,12804,19748
f674,5596,15629
f675,9166,4864
f676,13660,20109
f677,2622,7564
f678,7394,13209
f679,8640,21038
f680,9099,13763
f681,9590,10770
f682,11024,17634
f683,10787,1176
f684,7093,22694
f685,7197,14332
f686,10430,13165
f687,10827,17945
f688,10956,13296
f689,9965,21573
f690,10237,17314
f691,2080,9376
f692,8810,2405
f693,9284,19576
f694,6556,3689
f695,6916,3706
f696,11307,16441
f697,13297,21427
f698,14370,1029
f699,3827,8834
f700,11875,10445
f701,13574,9942
f702,5694,2060
f703,11698,10817
f704,11593,15275
f705,15879,17781
f706,4401,7481
f707,6581,4988
f708,12094,18084
f709,12686,18231
f710,10133,12348
f711,8549,7501
f712,12934,17796
f713,5554,11327
f714,4097,13712
f715,7545,19901
f716,1738,8356
f717,960,7900
f718,10052,15799
f719,926,7725
f720,13017,19273
f721,12228,19955
f722,10660,10343
f723,10309,11557
f724,6722,23252
f725,10315,10042
f726,13363,1426
f727,15814,15354
f728,8955,13021
f729,2428,7148
f730,11499,13492
f731,15581,14124
f732,11913,10258
f733,9714,6733
f734,11261,16412
f735,16518,18315
f736,1321,10876
f737,12097,4813
f738,5980,3855
f739,9440,14145
f740,11123,10996
f741,9520,21278
f742,1460,7183
f743,8829,17395
f744,6764,16676
f745,12308,12441
f746,4855,12387
f747,12593,16090
f748,16512,14947
f749,11255,15052
f750,12078,13045
f751,15774,20078
f752,11547,15656
f753,3720,5510
f754,5605,2088
f755,16540,18559
f756,5492,6110
f757,3501,8814
f758,12413,10501
f759,12818,17438
f760,13802,15051
f761,6606,4537
f762,12260,11420
f763,6049,8576
f764,1935,9078
f765,11339,19659
f766,10975,15043
f767,14776,19028
f768,4480,7980
f769,8115,14190
f770,7768,21085
f771,16567,12197
f772,702,10752
f773,4498,2884
f774,4549,7502
f775,16622,11857
f776,2843,9001
f777,3367,17453
f778,11871,11953
f779,9012,13017
f780,12991,15958
f781,11343,11206
f782,10564,9679
f783,9642,1489
f784,1292,9509
f785,16123,18549
f786,8340,7041
f787,9515,9668
f788,12106,11267
f789,4760,9675
f790,11488,15317
f791,10206,22206
f792,2368,9433
f793,10522,12048
f794,16066,13042
f795,8250,9701
f796,10202,4496
f797,11868,15519
f798,8995,19438
f799,10777,10957
f800,2234,9106
f801,12337,19316
f802,9863,21588
f803,12346,6697
f804,9939,11861
f805,12036,12278
f806,9771,13079
f807,9456,19970
f808,3293,1010
f809,1506,9654
f810,15373,19338
f811,4881,10773
f812,11799,14903
f813,15799,14936
f814,6562,21273
f815,10975,15329
f816,11637,15240
f817,11533,11303
f818,6494,19941
f819,2262,9376
f820,10805,10087
f821,11192,17410
f822,8044,19625
f823,9141,10395
f824,9421,9309
f825,4274,5787
f826,6952,20916
f827,12852,1681
f828,12487,1131
f829,12871,3787
f830,12791,19953
f831,12514,21352
f832,14403,20289
f833,4059,3185
f834,6793,16159
f835,5174,15899
f836,12835,15594
f837,14270,11440
f838,6082,6026
f839,13520,14498
f840,13427,10945
f841,12969,16445
f842,15706,20103
f843,1015,8723
f844,12755,997
f845,11191,10796
f846,3994,6898
f847,9196,10953
f848,3928,9153
f849,12882,8043
f850,6341,23437
f851,8488,10789
f852,8566,19289
f853,6638,9463
f854,14312,20537
f855,11578,10270
f856,17840,11336
f857,11584,10780
f858,15844,17862
f859,7779,21707
f860,2084,7616
f861,5530,8002
f862,4090,7970
f863,9359,2741
f864,12558,11140
f865,11719,20406
f866,1054,7093
f867,9569,628
f868,16163,17782
f869,10532,4689
f870,3550,510
f871,14590,13572
f872,11143,13436
f873,13674,11442
f874,6712,15408
f875,8659,21215
f876,12158,9492
f877,4190,10026
f878,2950,9730
f879,8230,22887
f880,9404,539
f881,11955,13862
f882,4474,6676
f883,10962,18798
f884,12139,12530
f885,6847,3801
f886,3855,17898
f887,14030,12159
f888,12353,4267
f889,6115,23480
f890,5478,6759
f891,2671,6814
f892,17766,11301
f893,14338,16675
f894,1809,7942
f895,9185,19227
f896,2776,9761
f897,9843,8998
f898,6813,11678
f899,2273,9211
f900,2823,7627
f901,11308,16520
f902,13102,13896
f903,11679,12962
f904,2631,8589
f905,5970,13788
f906,15958,17068
f907,9483,11490
f908,3666,10232
f909,17578,11326
f910,5120,1366
f911,11043,10753
f912,3226,7356
f913,9296,19451
f914,14474,2716
f915,7127,20781
f916,5919,16530
f917,4852,905
f918,16043,15955
f919,4427,3680
f920,7360,21380
f921,17347,12620
f922,8456,9323
f923,6513,18123
f924,5763,2744
f925,7528,8598
f926,9237,15223
f927,13174,12184
f928,3948,9251
f929,17047,13319
f930,13143,15478
f931,8520,12166
f932,9483,12827
f933,7662,4470
f934,10631,11151
f935,10334,20128
f936,5640,19839
f937,4403,6163
f938,13794,11553
f939,11660,10794
f940,7396,21212
f941,12377,21156
f942,3649,8090
f943,12308,13720
f944,8299,2422
f945,9888,11747
f946,3472,6156
f947,11212,16390
f948,14052,15965
f949,15613,15355
f950,3215,7608
f951,8837,10344
f952,7958,22686
f953,13377,14895
f954,6340,5799
f955,8763,9317
f956,15067,21957
f957,2351,9123
f958,13627,17769
f959,15784,13723
f960,9414,10023
f961,7766,22537
f962,11041,10781
f963,8742,20531
f964,2131,14330
f965,6536,16682
f966,17262,14567
f967,14580,14264
f968,13168,15758
f969,11535,5109
f970,17877,12621
f971,6443,16006
f972,10782,6064
f973,17064,11740
f974,14312,11792
f975,14952,21181
f976,10739,19071
f977,8038,22303
f978,11739,13849
f979,9051,10369
f980,10273,7524
f981,6932,15761
f982,7330,17807
f983,14853,17758
f984,4138,2508
f985,3694,10296
f986,8775,21853
f987,11232,16972
f988,3437,7417
f989,427,8273
f990,12671,16228
f991,16776,16048
f992,5449,14864
f993,9859,21354
f994,11439,11560
f995,12923,20307
f996,4678,7671
f997,4918,2418
f998,15721,16430
f999,13702,15378
f1000,4269,6213
f1001,9005,18994
f1002,6821,20339
f1003,8779,2661
f1004,14625,11064
f1005,8278,21992
f1006,7550,3618
f1007,14164,9975
f1008,3639,18416
f1009,6158,15165
f1010,824,8081
f1011,13522,17047
f1012,14092,14427
f1013,11630,14930
f1014,11453,19857
f1015,2843,5659
f1016,5086,10337
f1017,11360,4077
f1018,3140,9445
f1019,12626,17379
f1020,10996,11719
f1021,13305,10162
f1022,8618,12265
f1023,10325,4572
f1024,9217,18799
f1025,14033,5946
f1026,4321,2851
f1027,10105,11578
f1028,5145,3233
f1029,3637,19395
f1030,2468,15174
f1031,12292,17674
f1032,13038,13614
f1033,17547,13085
f1034,9225,3885
f1035,11829,10731
f1036,10571,12093
f1037,11451,1841
f1038,2693,8041
f1039,12908,17852
f1040,3026,7005
f1041,6815,15645
f1042,2628,8667
f1043,15316,12536
f1044,8991,20608
f1045,5215,4937
f1046,7459,20515
f1047,12953,10462
f1048,3304,10257
f1049,11337,19192
f1050,12808,4937
f1051,16611,13784
f1052,3369,16164
f1053,11505,10344
f1054,2321,9052
f1055,13351,10794
f1056,12832,19213
f1057,15768,17994
f1058,3516,19947
f1059,11025,13040
f1060,5322,10998
f1061,14991,19098
f1062,7676,20997
f1063,15011,11103
f1064,14433,10146
f1065,12153,2309
f1066,12182,19716
f1067,860,8111
f1068,10263,10496
f1069,11341,20948
f1070,9506,15184
f1071,12274,10732
f1072,15115,16763
f1073,11864,16615
f1074,13243,13126
f1075,5886,3718
f1076,14802,11154
f1077,13908,10291
f1078,7914,5741
f1079,9184,9846
f1080,13710,14140
f1081,17278,13547
f1082,10406,14178
f1083,6556,7206
f1084,7504,22505
f1085,1803,7634
f1086,12545,13283
f1087,13295,16343
f1088,8441,12044
f1089,11041,8963
f1090,15111,12606
f1091,9496,1276
f1092,9855,6494
f1093,7694,11881
f1094,4199,5696
f1095,10519,19236
f1096,14852,18841
f1097,16043,20048
f1098,3731,18328
f1099,5134,7601
f1100,5815,10045
f1101,520,10931
f1102,13102,1559
f1103,2966,6072
f1104,16749,12647
f1105,10438,12100
f1106,2405,14361
f1107,10866,8077
f1108,3283,8424
f1109,2567,6824
f1110,12259,10319
f1111,8574,12595
f1112,6363,8406
f1113,1775,9687
f1114,13343,15771
f1115,10444,19252
f1116,10673,2033
f1117,2938,10222
f1118,740,12095
f1119,15929,4702
f1120,5788,1096
f1121,9641,9027
f1122,12269,12965
f1123,11918,10082
f1124,10076,11477
f1125,4171,10292
f1126,14866,10729
f1127,8946,2624
f1128,5549,9969
f1129,11742,7506
f1130,3011,8130
f1131,5303,2600
f1132,3756,7992
f1133,14800,15581
f1134,15369,11166
f1135,4121,3716
f1136,8704,19117
f1137,1279,13501
f1138,4723,3237
f1139,12127,10638
f1140,12054,11351
f1141,15708,13827
f1142,17205,12835
f1143,1849,7064
f1144,10857,15475
f1145,10214,5151
f1146,12638,20756
f1147,10863,19861
f1148,9565,12954
f1149,14962,5195
f1150,16650,14747
f1151,7647,21855
f1152,7949,10097
f1153,10225,11699
f1154,1419,8298
f1155,16295,11700
f1156,12863,11781
f1157,6989,22269
f1158,11061,19622
f1159,11095,11238
f1160,13441,1962
f1161,7053,10115
f1162,3412,1398
f1163,11697,16948
f1164,7555,1116
f1165,4706,17028
f1166,9352,1428
f1167,9678,3491
f1168,2626,7391
f1169,11748,7547
f1170,11034,14860
f1171,10392,15014
f1172,10975,11839
f1173,10585,18766
f1174,6766,17242
f1175,11103,10109
f1176,3901,8044
f1177,3832,18618
f1178,6563,5641
f1179,13525,15387
f1180,12682,11638
f1181,11148,1513
f1182,7738,3422
f1183,10104,3000
f1184,1885,11372
f1185,12773,10935
f1186,10529,8860
f1187,6478,7874
f1188,9057,1298
f1189,9259,12534
f1190,14663,12003
f1191,8614,12388
f1192,16486,13215
f1193,13701,14718
f1194,10054,9700
f1195,13282,10644
f1196,12663,3246
f1197,14906,14715
f1198,7574,11622
f1199,15687,18572
f1200,12536,10995
f1201,9118,11749
f1202,12033,17910
f1203,8500,10712
f1204,2222,10826
f1205,13223,10567
f1206,13156,10027
f1207,15735,19188
f1208,4601,9403
f1209,12222,15309
f1210,3198,9986
f1211,3190,8402
f1212,11758,13558
f1213,6578,16203
f1214,5570,9291
f1215,8876,9697
f1216,9124,4564
f1217,8371,21495
f1218,10832,13795
f1219,7274,19986
f1220,11890,11653
f1221,6642,18160
f1222,12702,9653
f1223,4256,7787
f1224,11620,18708
f1225,8311,18458
f1226,11423,13402
f1227,9373,21092
f1228,8943,12913
f1229,8864,7123
f1230,9852,8335
f1231,13060,11175
f1232,6515,15100
f1233,6422,6003
f1234,11857,11168
f1235,10804,7197
f1236,12310,17980
f1237,12252,19155
f1238,15918,19113
f1239,12715,13548
f1240,9211,19302
f1241,14058,18105
f1242,2041,8030
f1243,15921,18300
f1244,12933,11216
f1245,11250,14261
f1246,11234,16825
f1247,6750,19327
f1248,14087,17591
f1249,12407,17452
f1250,12672,14556
f1251,15143,19054
f1252,7472,22556
f1253,9690,14542
f1254,2811,10057
f1255,9017,11043
f1256,3184,8186
f1257,597,8374
f1258,2207,8739
f1259,14050,17748
f1260,4281,3528
f1261,6190,21400
f1262,15763,16830
f1263,16073,17926
f1264,10142,10207
f1265,17222,14862
f1266,4826,10087
f1267,9083,19430
f1268,7142,2145
f1269,3407,8244
f1270,6357,17185
f1271,7190,1641
f1272,8924,12223
f1273,3556,10467
f1274,1862,9549
f1275,2652,8629
f1276,10587,7123
f1277,9642,3584
f1278,11116,11113
f1279,7010,15166
f1280,15317,20015
f1281,11316,18410
f1282,13711,12871
f1283,15606,13759
f1284,10046,8538
f1285,3641,15009
f1286,4396,7085
f1287,14685,14679
f1288,11902,14641
f1289,10207,16543
f1290,11989,4986
f1291,11670,20571
f1292,11943,20219
f1293,3700,13008
f1294,415,13952
f1295,6516,22954
f1296,2249,6155
f1297,3336,8440
f1298,7804,19901
f1299,2601,9474
f1300,13175,3924
f1301,1566,9095
f1302,3424,8975
f1303,16778,11807
f1304,13329,9875
f1305,10924,11537
f1306,12244,11668
f1307,7760,14582
f1308,11958,16487
f1309,9460,2921
f1310,4312,9078
f1311,4934,10706
f1312,13373,16452
f1313,15288,16555
f1314,11611,13804
f1315,8143,4501
f1316,13609,10982
f1317,11026,8482
f1318,13055,11866
f1319,8346,12378
f1320,16103,17835
f1321,3682,7168
f1322,784,8767
f1323,3123,13301
f1324,12882,14239
f1325,16229,16954
f1326,3678,16996
f1327,7344,3975
f1328,10611,15718
f1329,10697,11451
f1330,9956,20509
f1331,11615,15075
f1332,11687,3284
f1333,11299,17978
f1334,11239,11296
f1335,11648,20468
f1336,1241,7162
f1337,3905,9418
f1338,14041,21185
f1339,13852,9985
f1340,2259,12391
f1341,16159,19366
f1342,3650,10363
f1343,5565,18265
f1344,10967,19946
f1345,7530,23192
f1346,7386,13264
f1347,12229,12587
f1348,17841,11838
f1349,975,8398
f1350,11496,10171
f1351,12092,10308
f1352,7708,21730
f1353,4039,9528
f1354,5618,22837
f1355,4185,9140
f1356,14138,19431
f1357,1869,7702
f1358,11803,13037
f1359,9037,10503
f1360,15555,13036
f1361,15770,20691
f1362,10814,13462
f1363,11859,6246
f1364,5342,11897
f1365,8167,2062
f1366,12914,7294
f1367,2178,6036
f1368,12128,4754
f1369,2989,6576
f1370,10412,11701
f1371,14248,15019
f1372,3041,15155
f1373,9397,19127
f1374,8705,15098
f1375,14051,4921
f1376,3550,7009
f1377,3490,8189
f1378,2109,7867
f1379,12191,16824
f1380,14432,12095
f1381,12074,13441
f1382,13763,14996
f1383,4621,6678
f1384,11202,14527
f1385,3266,10420
f1386,10283,9645
f1387,15259,12975
f1388,9953,15931
f1389,12297,1452
f1390,5561,5686
f1391,12661,16660
f1392,11517,17883
f1393,17547,11480
f1394,13245,12390
f1395,4653,10493
f1396,11254,11103
f1397,12232,2614
f1398,1247,7105
f1399,3282,10082
f1400,1571,8178
f1401,17181,13677
f1402,6767,2069
f1403,433,8429
f1404,4844,11774
f1405,3188,5410
f1406,10640,11221
f1407,18072,11666
f1408,13932,17672
f1409,14331,20458
f1410,16048,17012
f1411,9997,14000
f1412,6598,4873
f1413,15848,10829
f1414,12475,12966
f1415,8283,1310
f1416,11966,19954
f1417,8692,6663
f1418,13929,4849
f1419,12515,11069
f1420,14669,19494
f1421,6678,15334
f1422,4620,5886
f1423,12597,21605
f1424,2341,8777
f1425,15443,14197
f1426,2419,7237
f1427,10814,3838
f1428,9822,11660
f1429,12797,20399
f1430,12426,10700
f1431,12796,11580
f1432,7279,21509
f1433,14954,11689
f1434,2780,8483
f1435,6769,16621
f1436,13349,20439
f1437,15439,14732
f1438,4395,3358
f1439,10752,10807
f1440,12098,13669
f1441,14808,3205
f1442,14495,20835
f1443,12070,12358
f1444,9440,19287
f1445,14211,20003
f1446,14671,10749
f1447,12759,18794
f1448,10408,20582
f1449,9418,6385
f1450,12708,16051
f1451,11721,11019
f1452,13332,982
f1453,9194,18446
f1454,9018,12046
f1455,7494,21620
f1456,16230,10968
f1457,9165,9786
f1458,4576,4258
f1459,11744,15062
f1460,9746,8927
f1461,14225,15600
f1462,3637,9016
f1463,4148,9806
f1464,6991,21118
f1465,10941,1537
f1466,662,7929
f1467,13431,11487
f1468,4564,6983
f1469,10390,1887
f1470,14829,11813
f1471,3709,10482
f1472,15402,10751
f1473,10206,2457
f1474,3498,2745
f1475,8680,1798
f1476,3250,6058
f1477,9276,14923
f1478,16773,12750
f1479,4575,1146
f1480,14135,17568
f1481,716,9107
f1482,3554,9207
f1483,6263,16479
f1484,2185,8120
f1485,1802,8295
f1486,8729,11077
f1487,7428,23292
f1488,6598,20727
f1489,10942,15791
f1490,4613,13904
f1491,7727,20640
f1492,13297,10974
f1493,9730,12145
f1494,13399,11131
f1495,13459,14439
f1496,13185,15444
f1497,11752,11613
f1498,11555,19087
f1499,9310,6908
f1500,7531,20075
f1501,11747,13209
