,area
c320,1
c321,2
c322,3
c323,2
c324,0
c325,3
c326,2
c327,0
c328,3
c329,3
c330,3
c331,3
c332,0
c333,3
c334,1
c335,0
c336,3
c337,1
c338,0
c339,1
c340,0
c341,2
c342,3
c343,0
c344,3
c345,2
c346,3
c347,2
c348,3
c349,0
c350,0
c351,0
c352,2
c353,2
c354,2
c355,3
c356,0
c357,1
c358,3
c359,3
c360,2
c361,1
c362,0
c363,3
c364,3
c365,2
c366,3
c367,0
c368,2
c369,0
c370,1
c371,1
c372,2
c373,0
c374,0
c375,0
c376,0
c377,2
c378,0
c379,0
c380,3
c381,2
c382,0
c383,1
c384,1
c385,2
c386,2
c387,3
c388,1
c389,3
c390,2
c391,0
c392,2
c393,2
c394,3
c395,2
c396,0
c397,3
c398,2
c399,1
c400,1
c401,2
c402,3
c403,0
c404,0
c405,3
c406,1
c407,3
c408,3
c409,2
c410,3
c411,3
c412,0
c413,3
c414,2
c415,3
c416,1
c417,3
c418,1
c419,3
c420,3
c421,0
c422,3
c423,0
c424,0
c425,3
c426,3
c427,3
c428,3
c429,3
c430,0
c431,0
c432,3
c433,2
c434,0
c435,3
c436,1
c437,0
c438,2
c439,3
c440,2
c441,3
c442,3
c443,0
c444,3
c445,1
c446,2
c447,0
c448,1
c449,0
c450,1
c451,1
c452,1
c453,0
c454,0
c455,0
c456,0
c457,3
c458,1
c459,2
c460,3
c461,3
c462,1
c463,1
c464,0
c465,2
c466,3
c467,2
c468,3
c469,3
c470,0
c471,1
c472,2
c473,3
c474,1
c475,0
c476,1
c477,1
c478,0
c479,1
c480,2
c481,2
c482,0
c483,2
c484,3
c485,3
c486,0
c487,2
c488,1
c489,0
c490,3
c491,3
c492,0
c493,3
c494,0
c495,2
c496,2
c497,2
c498,3
c499,1
c500,2
c501,3
c502,0
c503,0
c504,0
c505,1
c506,2
c507,1
c508,2
c509,0
c510,2
c511,2
c512,1
c513,3
c514,2
c515,2
c516,0
c517,2
c518,3
c519,1
c520,0
c521,0
c522,2
c523,0
c524,3
c525,3
c526,2
c527,3
c528,3
c529,0
c530,2
c531,2
c532,2
c533,1
c534,0
c535,3
c536,3
c537,3
c538,3
c539,3
c540,1
c541,1
c542,1
c543,0
c544,0
c545,0
c546,0
c547,3
c548,0
c549,3
c550,2
c551,3
c552,0
c553,3
c554,3
c555,3
c556,1
c557,3
c558,2
c559,2
c560,0
c561,3
c562,0
c563,3
c564,1
c565,0
c566,0
c567,2
c568,0
c569,1
c570,2
c571,1
c572,0
c573,1
c574,2
c575,0
c576,0
c577,0
c578,2
c579,1
c580,0
c581,0
c582,0
c583,0
c584,3
c585,2
c586,3
c587,2
c588,2
c589,0
c590,0
c591,0
c592,2
c593,3
c594,2
c595,3
c596,3
c597,0
c598,2
c599,3
c600,0
c601,3
c602,1
c603,1
c604,3
c605,2
c606,0
c607,0
c608,0
c609,1
c610,1
c611,2
c612,3
c613,3
c614,0
c615,3
c616,2
c617,3
c618,0
c619,0
c620,1
c621,1
c622,0
c623,0
c624,1
c625,2
c626,3
c627,2
c628,3
c629,0
c630,1
c631,2
c632,1
c633,1
c634,3
c635,1
c636,2
c637,2
c638,3
c639,1
c640,1
c641,1
c642,0
c643,0
c644,3
c645,3
c646,1
c647,2
c648,1
c649,2
c650,3
c651,1
c652,3
c653,3
c654,1
c655,3
c656,3
c657,1
c658,3
c659,2
c660,3
c661,3
c662,3
c663,1
c664,0
c665,2
c666,3
c667,3
c668,0
c669,0
c670,0
c671,3
c672,2
c673,1
c674,0
c675,2
c676,1
c677,3
c678,0
c679,3
c680,3
c681,3
c682,0
c683,0
c684,2
c685,0
c686,0
c687,3
c688,1
c689,0
c690,2
c691,0
c692,3
c693,3
c694,3
c695,0
c696,0
c697,3
c698,0
c699,0
c700,2
c701,3
c702,0
c703,3
c704,3
c705,1
c706,0
c707,0
c708,0
c709,2
c710,1
c711,3
c712,1
c713,1
c714,3
c715,0
c716,2
c717,0
c718,0
c719,3
c720,1
c721,1
c722,3
c723,3
c724,2
c725,3
c726,0
c727,2
c728,2
c729,3
c730,0
c731,3
c732,0
c733,0
c734,2
c735,1
c736,3
c737,2
c738,3
c739,0
c740,0
c741,2
c742,1
c743,2
c744,3
c745,3
c746,2
c747,0
c748,0
c749,3
c750,3
c751,3
c752,1
c753,1
c754,0
c755,0
c756,3
c757,3
c758,0
c759,0
c760,1
c761,1
c762,0
c763,3
c764,0
c765,0
c766,2
c767,2
c768,3
c769,1
c770,3
c771,1
c772,1
c773,1
c774,2
c775,1
c776,1
c777,2
c778,3
c779,3
c780,0
c781,2
c782,2
c783,2
c784,2
c785,3
c786,1
c787,3
c788,2
c789,3
c790,0
c791,2
c792,0
c793,0
c794,0
c795,3
c796,0
c797,3
c798,3
c799,0
c800,2
c801,3
c802,0
c803,3
c804,1
c805,2
c806,3
c807,2
c808,2
c809,3
c810,0
c811,2
c812,1
c813,1
c814,1
c815,2
c816,1
c817,2
c818,3
c819,2
c820,0
c821,1
c822,0
c823,3
c824,0
c825,0
c826,1
c827,3
c828,3
c829,3
c830,1
c831,3
c832,0
c833,1
c834,3
c835,1
c836,1
c837,3
c838,2
c839,0
c840,1
c841,1
c842,3
c843,3
c844,3
c845,1
c846,2
c847,0
c848,2
c849,0
c850,3
c851,1
c852,2
c853,3
c854,1
c855,0
c856,3
c857,1
c858,3
c859,3
c860,2
c861,1
c862,2
c863,1
c864,1
c865,1
c866,2
c867,0
c868,0
c869,3
c870,2
c871,3
c872,0
c873,2
c874,2
c875,3
c876,3
c877,0
c878,0
c879,3
c880,2
c881,0
c882,0
c883,0
c884,3
c885,1
c886,1
c887,2
c888,3
c889,0
c890,2
c891,1
c892,0
c893,0
c894,2
c895,1
c896,2
c897,2
c898,0
c899,3
c900,3
c901,1
c902,2
c903,0
c904,0
c905,1
c906,2
c907,0
c908,3
c909,2
c910,0
c911,2
c912,0
c913,3
c914,3
c915,2
c916,0
c917,0
c918,0
c919,3
c920,2
c921,0
c922,3
c923,1
c924,3
c925,2
c926,3
c927,3
c928,3
c929,2
c930,1
c931,3
c932,2
c933,2
c934,2
c935,0
c936,1
c937,2
c938,0
c939,2
c940,3
c941,0
c942,2
c943,1
c944,1
c945,1
c946,2
c947,0
c948,3
c949,3
c950,3
c951,1
c952,0
c953,0
c954,2
c955,1
c956,3
c957,2
c958,0
c959,2
c960,3
c961,0
c962,0
c963,2
c964,2
c965,0
c966,3
c967,3
c968,1
c969,3
c970,3
c971,3
c972,2
c973,1
c974,2
c975,0
c976,0
c977,3
c978,3
c979,1
c980,1
c981,2
c982,2
c983,2
c984,3
c985,2
c986,0
c987,0
c988,0
c989,3
c990,0
c991,2
c992,3
c993,3
c994,1
c995,3
c996,3
c997,2
c998,2
c999,3
c1000,2
c1001,0
c1002,3
c1003,1
c1004,0
c1005,1
c1006,0
c1007,0
c1008,3
c1009,0
c1010,1
c1011,1
c1012,2
c1013,2
c1014,1
c1015,3
c1016,3
c1017,0
c1018,3
c1019,2
c1020,3
c1021,1
c1022,0
c1023,0
c1024,0
c1025,2
c1026,0
c1027,1
c1028,3
c1029,0
c1030,2
c1031,1
c1032,1
c1033,3
c1034,0
c1035,0
c1036,0
c1037,3
c1038,1
c1039,3
c1040,3
c1041,2
c1042,3
c1043,0
c1044,3
c1045,3
c1046,3
c1047,2
c1048,2
c1049,3
c1050,0
c1051,3
c1052,3
c1053,3
c1054,1
c1055,3
c1056,3
c1057,3
c1058,1
c1059,0
c1060,0
c1061,2
c1062,0
c1063,0
c1064,1
c1065,0
c1066,3
c1067,2
c1068,0
c1069,1
c1070,2
c1071,2
c1072,0
c1073,3
c1074,2
c1075,2
c1076,0
c1077,1
c1078,2
c1079,3
c1080,3
c1081,0
c1082,0
c1083,0
c1084,1
c1085,0
c1086,1
c1087,3
c1088,1
c1089,1
c1090,3
c1091,3
c1092,1
c1093,3
c1094,3
c1095,0
c1096,0
c1097,1
c1098,0
c1099,2
c1100,3
c1101,3
c1102,3
c1103,3
c1104,3
c1105,2
c1106,1
c1107,0
c1108,3
c1109,0
c1110,2
c1111,2
c1112,1
c1113,0
c1114,3
c1115,2
c1116,3
c1117,0
c1118,3
c1119,0
c1120,2
c1121,3
c1122,2
c1123,0
c1124,3
c1125,0
c1126,1
c1127,3
c1128,0
c1129,2
c1130,2
c1131,1
c1132,0
c1133,1
c1134,3
c1135,1
c1136,3
c1137,0
c1138,0
c1139,1
c1140,1
c1141,1
c1142,0
c1143,2
c1144,1
c1145,0
c1146,1
c1147,2
c1148,2
c1149,3
c1150,1
c1151,3
c1152,2
c1153,1
c1154,3
c1155,1
c1156,2
c1157,3
c1158,3
c1159,3
c1160,0
c1161,1
c1162,2
c1163,2
c1164,1
c1165,1
c1166,2
c1167,2
c1168,0
c1169,1
c1170,0
c1171,0
c1172,1
c1173,2
c1174,1
c1175,0
c1176,1
c1177,0
c1178,3
c1179,0
c1180,2
c1181,2
c1182,1
c1183,3
c1184,3
c1185,1
c1186,0
c1187,0
c1188,2
c1189,3
c1190,1
c1191,2
c1192,1
c1193,2
c1194,3
c1195,3
c1196,0
c1197,1
c1198,2
c1199,3
c1200,2
c1201,3
c1202,2
c1203,2
c1204,0
c1205,3
c1206,3
c1207,2
c1208,2
c1209,0
c1210,1
c1211,2
c1212,0
c1213,3
c1214,1
c1215,1
c1216,1
c1217,3
c1218,0
c1219,3
c1220,3
c1221,1
c1222,0
c1223,3
c1224,3
c1225,3
c1226,0
c1227,2
c1228,2
c1229,1
c1230,3
c1231,3
c1232,3
c1233,1
c1234,2
c1235,0
c1236,1
c1237,2
c1238,2
c1239,0
c1240,2
c1241,0
c1242,3
c1243,2
c1244,2
c1245,3
c1246,3
c1247,0
c1248,2
c1249,3
c1250,2
c1251,0
c1252,1
c1253,2
c1254,2
c1255,2
c1256,1
c1257,2
c1258,3
c1259,3
c1260,0
c1261,2
c1262,2
c1263,0
c1264,3
c1265,3
c1266,1
c1267,3
c1268,0
c1269,2
c1270,3
c1271,1
c1272,3
c1273,0
c1274,2
c1275,1
c1276,3
c1277,0
c1278,0
c1279,1
c1280,0
c1281,0
c1282,2
c1283,0
c1284,3
c1285,3
c1286,0
c1287,0
c1288,0
c1289,3
c1290,2
c1291,1
c1292,0
c1293,2
c1294,1
c1295,1
c1296,0
c1297,3
c1298,1
c1299,1
c1300,0
c1301,1
c1302,1
c1303,3
c1304,2
c1305,1
c1306,0
c1307,2
c1308,2
c1309,1
c1310,3
c1311,1
c1312,2
c1313,3
c1314,1
c1315,0
c1316,3
c1317,2
c1318,3
c1319,3
c1320,0
c1321,3
c1322,2
c1323,1
c1324,1
c1325,2
c1326,3
c1327,1
c1328,3
c1329,3
c1330,3
c1331,0
c1332,0
c1333,1
c1334,2
c1335,1
c1336,3
c1337,0
c1338,0
c1339,3
c1340,2
c1341,0
c1342,1
c1343,3
c1344,1
c1345,2
c1346,0
c1347,2
c1348,0
c1349,3
c1350,2
c1351,2
c1352,2
c1353,3
c1354,1
c1355,0
c1356,1
c1357,3
c1358,0
c1359,1
c1360,0
c1361,2
c1362,3
c1363,2
c1364,3
c1365,1
c1366,0
c1367,2
c1368,0
c1369,2
c1370,3
c1371,0
c1372,1
c1373,2
c1374,3
c1375,0
c1376,2
c1377,2
c1378,2
c1379,1
c1380,0
c1381,3
c1382,2
c1383,0
c1384,0
c1385,2
c1386,1
c1387,0
c1388,1
c1389,0
c1390,0
c1391,3
c1392,3
c1393,3
c1394,1
c1395,3
c1396,0
c1397,2
c1398,1
c1399,2
c1400,1
c1401,1
c1402,2
c1403,1
c1404,1
c1405,1
c1406,0
c1407,0
c1408,1
c1409,0
c1410,3
c1411,1
c1412,3
c1413,2
c1414,0
c1415,3
c1416,2
c1417,1
c1418,0
c1419,1
c1420,0
c1421,0
c1422,1
c1423,0
c1424,2
c1425,1
c1426,0
c1427,3
c1428,2
c1429,1
c1430,0
c1431,2
c1432,3
c1433,1
c1434,3
c1435,3
c1436,3
c1437,3
c1438,3
c1439,0
c1440,3
c1441,2
c1442,0
c1443,0
c1444,3
c1445,3
c1446,1
c1447,3
c1448,2
c1449,2
c1450,2
c1451,2
c1452,0
c1453,3
c1454,3
c1455,0
c1456,0
c1457,2
c1458,2
c1459,3
c1460,3
c1461,0
c1462,3
c1463,2
c1464,3
c1465,1
c1466,3
c1467,1
c1468,2
c1469,3
c1470,2
c1471,3
c1472,2
c1473,3
c1474,2
c1475,0
c1476,2
c1477,2
c1478,0
c1479,1
c1480,1
c1481,2
c1482,0
c1483,3
c1484,0
c1485,1
c1486,3
c1487,3
c1488,3
c1489,1
c1490,1
c1491,1
c1492,1
c1493,1
c1494,0
c1495,1
c1496,3
c1497,1
c1498,3
c1499,1
c1500,0
c1501,0
c1502,0
c1503,1
c1504,0
c1505,0
c1506,1
c1507,0
c1508,3
c1509,0
c1510,0
c1511,3
c1512,2
c1513,1
c1514,1
c1515,2
c1516,3
c1517,3
c1518,0
c1519,2
c1520,3
c1521,0
c1522,0
c1523,3
c1524,2
c1525,0
c1526,3
c1527,1
c1528,3
c1529,1
c1530,0
c1531,0
c1532,0
c1533,2
c1534,2
c1535,0
c1536,3
c1537,0
c1538,1
c1539,0
c1540,3
c1541,2
c1542,2
c1543,2
c1544,1
c1545,0
c1546,1
c1547,0
c1548,3
c1549,3
c1550,0
c1551,3
c1552,2
c1553,3
c1554,0
c1555,2
c1556,3
c1557,3
c1558,0
c1559,0
c1560,2
c1561,0
c1562,2
c1563,3
c1564,0
c1565,0
c1566,2
c1567,0
c1568,3
c1569,2
c1570,2
c1571,0
c1572,3
c1573,1
c1574,1
c1575,2
c1576,0
c1577,1
c1578,2
c1579,1
c1580,2
c1581,1
c1582,1
c1583,1
c1584,3
c1585,2
c1586,2
c1587,2
c1588,3
c1589,1
c1590,2
c1591,2
c1592,2
c1593,2
c1594,0
c1595,0
c1596,1
c1597,3
c1598,0
c1599,2
c1600,2
c1601,2
c1602,2
c1603,3
c1604,0
c1605,3
c1606,3
c1607,2
c1608,1
c1609,3
c1610,3
c1611,0
c1612,0
c1613,2
c1614,0
c1615,1
c1616,3
c1617,2
c1618,0
c1619,1
c1620,3
c1621,3
c1622,1
c1623,0
c1624,1
c1625,3
c1626,2
c1627,1
c1628,2
c1629,0
c1630,0
c1631,0
c1632,2
c1633,3
c1634,1
c1635,0
c1636,3
c1637,3
c1638,0
c1639,2
c1640,2
c1641,2
c1642,2
c1643,1
c1644,3
c1645,1
c1646,2
c1647,2
c1648,1
c1649,0
c1650,3
c1651,0
c1652,0
c1653,1
c1654,3
c1655,1
c1656,3
c1657,3
c1658,2
c1659,2
c1660,3
c1661,0
c1662,2
c1663,0
c1664,1
c1665,3
c1666,2
c1667,0
c1668,1
c1669,2
c1670,0
c1671,1
c1672,3
c1673,2
c1674,3
c1675,0
c1676,2
c1677,0
c1678,1
c1679,2
c1680,2
c1681,3
c1682,1
c1683,1
c1684,2
c1685,0
c1686,2
c1687,1
c1688,1
c1689,0
c1690,2
c1691,0
c1692,1
c1693,0
c1694,1
c1695,0
c1696,1
c1697,0
c1698,1
c1699,0
c1700,1
c1701,3
c1702,2
c1703,1
c1704,3
c1705,0
c1706,3
c1707,3
c1708,3
c1709,2
c1710,3
c1711,2
c1712,0
c1713,1
c1714,2
c1715,0
c1716,3
c1717,3
c1718,0
c1719,0
c1720,0
c1721,0
c1722,1
c1723,0
c1724,0
c1725,0
c1726,3
c1727,2
c1728,0
c1729,3
c1730,1
c1731,2
c1732,1
c1733,0
c1734,2
c1735,3
c1736,3
c1737,3
c1738,3
c1739,0
c1740,0
c1741,1
c1742,1
c1743,0
c1744,3
c1745,1
c1746,1
c1747,0
c1748,1
c1749,2
c1750,0
c1751,2
c1752,3
c1753,2
c1754,1
c1755,3
c1756,3
c1757,2
c1758,3
c1759,1
c1760,3
c1761,3
c1762,3
c1763,2
c1764,3
c1765,0
c1766,0
c1767,3
c1768,1
c1769,3
c1770,2
c1771,3
c1772,3
c1773,2
c1774,0
c1775,1
c1776,3
c1777,2
c1778,1
c1779,3
c1780,2
c1781,3
c1782,2
c1783,2
c1784,3
c1785,1
c1786,1
c1787,3
c1788,3
c1789,0
c1790,3
c1791,3
c1792,0
c1793,2
c1794,2
c1795,0
c1796,0
c1797,1
c1798,3
c1799,0
c1800,0
c1801,1
c1802,0
c1803,0
c1804,1
c1805,0
c1806,2
c1807,2
c1808,2
c1809,0
c1810,0
c1811,0
c1812,0
c1813,0
c1814,1
c1815,3
c1816,0
c1817,1
c1818,1
c1819,0
c1820,3
c1821,3
c1822,3
c1823,2
c1824,3
c1825,1
c1826,2
c1827,2
c1828,1
c1829,0
c1830,0
c1831,3
c1832,0
c1833,3
c1834,3
c1835,0
c1836,3
c1837,0
c1838,0
c1839,1
c1840,0
c1841,0
c1842,2
c1843,3
c1844,2
c1845,3
c1846,1
c1847,1
c1848,0
c1849,0
c1850,1
c1851,0
c1852,1
c1853,2
c1854,1
c1855,0
c1856,3
c1857,3
c1858,2
c1859,3
c1860,2
c1861,1
c1862,0
c1863,0
c1864,0
c1865,2
c1866,0
c1867,0
c1868,1
c1869,0
c1870,2
c1871,0
c1872,2
c1873,2
c1874,1
c1875,1
c1876,3
c1877,3
c1878,2
c1879,0
c1880,0
c1881,0
c1882,3
c1883,2
c1884,3
c1885,3
c1886,3
c1887,0
c1888,1
c1889,0
c1890,1
c1891,2
c1892,3
c1893,2
c1894,0
c1895,1
c1896,3
c1897,3
c1898,0
c1899,0
c1900,3
c1901,0
c1902,3
c1903,1
c1904,0
c1905,0
c1906,2
c1907,3
c1908,1
c1909,2
c1910,0
c1911,3
c1912,0
c1913,1
c1914,2
c1915,2
c1916,1
c1917,3
c1918,0
c1919,3
c1920,2
c1921,2
c1922,3
c1923,0
c1924,3
c1925,0
c1926,1
c1927,3
c1928,2
c1929,1
c1930,2
c1931,1
c1932,1
c1933,3
c1934,0
c1935,3
c1936,1
c1937,3
c1938,3
c1939,0
c1940,1
c1941,3
c1942,2
c1943,0
c1944,0
c1945,3
c1946,0
c1947,0
c1948,1
c1949,0
c1950,3
c1951,0
c1952,0
c1953,0
c1954,1
c1955,3
c1956,3
c1957,3
c1958,0
c1959,0
c1960,3
c1961,2
c1962,3
c1963,0
c1964,1
c1965,2
c1966,0
c1967,1
c1968,3
c1969,0
c1970,1
c1971,2
c1972,2
c1973,1
c1974,1
c1975,0
c1976,3
c1977,1
c1978,3
c1979,0
c1980,0
c1981,0
c1982,3
c1983,0
c1984,3
c1985,3
c1986,0
c1987,1
c1988,3
c1989,2
c1990,3
c1991,1
c1992,3
c1993,1
c1994,3
c1995,3
c1996,3
c1997,1
c1998,3
c1999,2
c2000,0
c2001,3
c2002,2
c2003,1
c2004,2
c2005,2
c2006,2
c2007,3
c2008,1
c2009,2
c2010,3
c2011,1
c2012,1
c2013,0
c2014,3
c2015,1
c2016,3
c2017,0
c2018,1
c2019,3
c2020,0
c2021,3
c2022,0
c2023,0
c2024,0
c2025,3
c2026,1
c2027,2
c2028,3
c2029,1
c2030,3
c2031,0
c2032,0
c2033,3
c2034,0
c2035,3
c2036,1
c2037,2
c2038,1
c2039,1
c2040,3
c2041,1
c2042,3
c2043,1
c2044,3
c2045,0
c2046,3
c2047,2
c2048,0
c2049,0
c2050,3
c2051,2
c2052,1
c2053,1
c2054,1
c2055,2
c2056,1
c2057,0
c2058,0
c2059,2
c2060,1
c2061,0
c2062,1
c2063,1
c2064,2
c2065,3
c2066,0
c2067,0
c2068,2
c2069,2
c2070,0
c2071,2
c2072,3
c2073,0
c2074,0
c2075,2
c2076,3
c2077,2
c2078,2
c2079,1
c2080,3
c2081,2
c2082,3
c2083,2
c2084,2
c2085,3
c2086,2
c2087,3
c2088,1
c2089,1
c2090,1
c2091,0
c2092,3
c2093,2
c2094,2
c2095,0
c2096,1
c2097,0
c2098,0
c2099,3
c2100,1
c2101,2
c2102,3
c2103,2
c2104,3
c2105,3
c2106,0
c2107,3
c2108,3
c2109,3
c2110,0
c2111,3
c2112,0
c2113,1
c2114,1
c2115,1
c2116,3
c2117,3
c2118,0
c2119,3
c2120,0
c2121,3
c2122,1
c2123,3
c2124,0
c2125,0
c2126,1
c2127,1
c2128,1
c2129,2
c2130,0
c2131,3
c2132,3
c2133,3
c2134,0
c2135,3
c2136,3
c2137,3
c2138,1
c2139,0
c2140,2
c2141,2
c2142,0
c2143,2
c2144,3
c2145,0
c2146,0
c2147,0
c2148,3
c2149,0
c2150,2
c2151,1
c2152,0
c2153,0
c2154,1
c2155,3
c2156,1
c2157,1
c2158,3
c2159,3
c2160,3
c2161,2
c2162,1
c2163,3
c2164,0
c2165,3
c2166,0
c2167,3
c2168,2
c2169,1
c2170,0
c2171,3
c2172,0
c2173,3
c2174,0
c2175,1
c2176,0
c2177,0
c2178,3
c2179,2
c2180,3
c2181,2
c2182,0
c2183,2
c2184,0
c2185,1
c2186,0
c2187,2
c2188,0
c2189,2
c2190,1
c2191,0
c2192,2
c2193,3
c2194,2
c2195,2
c2196,1
c2197,0
c2198,0
c2199,3
c2200,0
c2201,2
c2202,0
c2203,3
c2204,0
c2205,1
c2206,1
c2207,0
c2208,1
c2209,3
c2210,3
c2211,1
c2212,2
c2213,0
c2214,3
c2215,0
c2216,3
c2217,3
c2218,2
c2219,3
c2220,2
c2221,1
c2222,3
c2223,1
c2224,2
c2225,0
c2226,1
c2227,3
c2228,0
c2229,3
