,area
f438,1
f439,1
f440,1
f441,1
f442,1
f443,0
f444,0
f445,0
f446,1
f447,1
f448,0
f449,1
f450,0
f451,1
f452,0
f453,1
f454,1
f455,0
f456,1
f457,1
f458,1
f459,0
f460,1
f461,1
f462,0
f463,1
f464,0
f465,0
f466,1
f467,0
f468,1
f469,1
f470,1
f471,0
f472,1
f473,0
f474,1
f475,0
f476,1
f477,0
f478,0
f479,1
f480,1
f481,0
f482,0
f483,1
f484,1
f485,0
f486,1
f487,1
f488,0
f489,0
f490,0
f491,1
f492,1
f493,1
f494,0
f495,0
f496,1
f497,1
f498,1
f499,0
f500,1
f501,1
f502,1
f503,0
f504,0
f505,0
f506,1
f507,1
f508,1
f509,0
f510,1
f511,0
f512,1
f513,0
f514,1
f515,1
f516,0
f517,0
f518,1
f519,0
f520,1
f521,1
f522,0
f523,1
f524,0
f525,0
f526,0
f527,0
f528,1
f529,0
f530,1
f531,1
f532,1
f533,1
f534,1
f535,0
f536,1
f537,1
f538,1
f539,1
f540,0
f541,0
f542,0
f543,0
f544,0
f545,0
f546,1
f547,1
f548,0
f549,1
f550,1
f551,1
f552,1
f553,1
f554,0
f555,0
f556,1
f557,0
f558,0
f559,0
f560,0
f561,1
f562,0
f563,1
f564,1
f565,0
f566,1
f567,1
f568,0
f569,0
f570,0
f571,1
f572,0
f573,1
f574,0
f575,0
f576,0
f577,0
f578,1
f579,1
f580,0
f581,0
f582,0
f583,0
f584,1
f585,1
f586,0
f587,1
f588,0
f589,0
f590,1
f591,0
f592,0
f593,0
f594,1
f595,1
f596,0
f597,0
f598,1
f599,1
f600,1
f601,1
f602,0
f603,0
f604,1
f605,1
f606,0
f607,0
f608,0
f609,1
f610,1
f611,0
f612,0
f613,0
f614,0
f615,1
f616,0
f617,1
f618,0
f619,0
f620,1
f621,1
f622,0
f623,1
f624,0
f625,1
f626,1
f627,0
f628,0
f629,1
f630,1
f631,0
f632,0
f633,1
f634,1
f635,1
f636,1
f637,1
f638,0
f639,1
f640,0
f641,1
f642,1
f643,1
f644,0
f645,1
f646,0
f647,1
f648,0
f649,0
f650,0
f651,0
f652,1
f653,0
f654,0
f655,1
f656,1
f657,1
f658,0
f659,0
f660,0
f661,0
f662,1
f663,1
f664,1
f665,1
f666,0
f667,1
f668,0
f669,1
f670,1
f671,1
f672,1
f673,0
f674,1
f675,1
f676,0
f677,1
f678,1
f679,0
f680,1
f681,1
f682,0
f683,1
f684,1
f685,1
f686,1
f687,0
f688,1
