,area
f611,1
f612,0
f613,0
f614,1
f615,0
f616,0
f617,1
f618,1
f619,1
f620,0
f621,0
f622,0
f623,0
f624,1
f625,1
f626,0
f627,1
f628,1
f629,0
f630,0
f631,0
f632,0
f633,0
f634,0
f635,1
f636,1
f637,0
f638,1
f639,1
f640,0
f641,0
f642,1
f643,1
f644,1
f645,0
f646,0
f647,0
f648,0
f649,0
f650,1
f651,1
f652,1
f653,0
f654,0
f655,1
f656,0
f657,0
f658,0
f659,1
f660,0
f661,1
f662,0
f663,1
f664,0
f665,1
f666,1
f667,1
f668,0
f669,1
f670,0
f671,0
f672,1
f673,1
f674,1
f675,0
f676,1
f677,0
f678,0
f679,1
f680,1
f681,1
f682,0
f683,0
f684,0
f685,1
f686,0
f687,1
f688,0
f689,0
f690,1
f691,0
f692,1
f693,0
f694,0
f695,0
f696,0
f697,0
f698,0
f699,1
f700,1
f701,0
f702,0
f703,0
f704,0
f705,1
f706,0
f707,0
f708,0
f709,0
f710,1
f711,1
f712,1
f713,0
f714,1
f715,0
f716,1
f717,0
f718,1
f719,1
f720,1
f721,0
f722,1
f723,0
f724,0
f725,1
f726,1
f727,0
f728,1
f729,0
f730,1
f731,1
f732,1
f733,0
f734,0
f735,0
f736,1
f737,0
f738,1
f739,0
f740,1
f741,0
f742,0
f743,1
f744,0
f745,1
f746,1
f747,0
f748,0
f749,1
f750,1
f751,0
f752,0
f753,1
f754,0
f755,1
f756,0
f757,0
f758,0
f759,1
f760,0
f761,0
f762,0
f763,1
f764,0
f765,1
f766,0
f767,1
f768,1
f769,0
f770,1
f771,1
f772,1
f773,0
f774,0
f775,1
f776,1
f777,1
f778,1
f779,0
f780,0
f781,0
f782,1
f783,1
f784,0
f785,0
f786,0
f787,1
f788,1
f789,0
f790,1
f791,0
f792,1
f793,0
f794,0
f795,0
f796,0
f797,0
f798,0
f799,1
f800,1
f801,0
f802,0
f803,0
f804,0
f805,0
f806,0
f807,1
f808,0
f809,1
f810,1
f811,1
f812,0
f813,0
f814,1
f815,1
f816,1
f817,0
f818,0
f819,1
f820,0
f821,1
f822,0
f823,0
f824,1
f825,0
f826,0
f827,1
f828,0
f829,1
f830,0
f831,1
f832,0
f833,1
f834,1
f835,1
f836,0
f837,0
f838,1
f839,0
f840,1
f841,1
f842,1
f843,1
f844,0
f845,1
f846,1
f847,0
f848,1
f849,0
f850,0
f851,1
f852,1
f853,1
f854,1
f855,0
f856,1
f857,0
f858,0
f859,0
f860,0
f861,1
f862,1
f863,0
f864,0
f865,0
f866,1
f867,0
f868,0
f869,0
f870,0
f871,0
f872,0
f873,1
f874,1
f875,0
f876,0
f877,1
f878,0
f879,0
f880,0
f881,0
f882,0
f883,0
f884,0
f885,0
f886,1
f887,1
f888,0
f889,0
f890,0
f891,1
f892,0
f893,0
f894,0
f895,0
f896,0
f897,1
f898,0
f899,1
f900,0
f901,1
f902,1
f903,0
f904,0
f905,0
f906,1
f907,0
f908,1
f909,0
f910,0
f911,0
f912,0
f913,0
f914,1
f915,0
f916,1
f917,1
f918,1
f919,1
f920,0
f921,1
f922,1
f923,0
f924,1
f925,0
f926,0
f927,0
f928,1
f929,0
f930,0
f931,0
f932,1
f933,0
f934,0
f935,1
f936,0
f937,1
f938,0
f939,1
f940,0
f941,0
f942,0
f943,1
f944,0
f945,0
f946,0
f947,0
f948,0
f949,1
f950,0
f951,1
f952,1
f953,0
f954,1
f955,1
f956,1
f957,0
f958,0
f959,0
f960,0
f961,0
f962,1
f963,0
f964,0
f965,1
f966,0
f967,0
f968,1
f969,0
f970,1
f971,0
f972,0
f973,0
f974,0
f975,1
f976,0
f977,1
f978,0
f979,0
f980,1
f981,0
f982,0
f983,1
f984,0
f985,0
f986,0
f987,0
f988,0
f989,1
f990,0
f991,0
f992,1
f993,1
f994,1
f995,0
f996,0
f997,0
f998,0
f999,0
f1000,0
f1001,1
f1002,0
f1003,1
f1004,0
f1005,0
f1006,1
f1007,1
f1008,0
f1009,0
f1010,0
f1011,1
f1012,0
f1013,1
f1014,0
f1015,0
f1016,0
f1017,1
f1018,0
f1019,0
f1020,1
f1021,1
f1022,0
f1023,0
f1024,0
f1025,0
f1026,0
f1027,1
f1028,0
f1029,0
f1030,0
f1031,0
f1032,0
f1033,1
f1034,0
f1035,0
f1036,0
f1037,0
f1038,1
f1039,1
f1040,1
f1041,0
f1042,1
f1043,0
f1044,1
f1045,0
f1046,1
f1047,0
f1048,0
f1049,1
f1050,1
f1051,1
f1052,0
f1053,0
f1054,1
f1055,1
f1056,0
f1057,0
f1058,0
f1059,0
f1060,1
f1061,0
f1062,0
f1063,0
f1064,1
f1065,0
f1066,0
f1067,1
f1068,0
f1069,0
f1070,1
f1071,0
f1072,1
f1073,0
f1074,0
f1075,1
f1076,1
f1077,1
f1078,0
f1079,1
f1080,0
f1081,0
f1082,1
f1083,1
f1084,0
f1085,1
f1086,1
f1087,1
f1088,0
f1089,1
f1090,0
f1091,0
f1092,0
f1093,1
f1094,0
f1095,1
f1096,0
f1097,1
f1098,0
f1099,1
f1100,0
f1101,1
f1102,0
f1103,0
f1104,0
f1105,0
f1106,1
f1107,1
f1108,0
f1109,0
f1110,0
f1111,0
f1112,1
f1113,0
f1114,1
f1115,0
f1116,0
f1117,1
f1118,0
f1119,0
f1120,0
f1121,1
f1122,0
f1123,1
f1124,0
f1125,1
f1126,1
f1127,1
f1128,0
f1129,0
f1130,0
f1131,0
f1132,1
f1133,0
f1134,1
f1135,0
f1136,1
f1137,1
f1138,0
f1139,1
f1140,0
f1141,0
f1142,0
f1143,1
f1144,0
f1145,1
f1146,0
f1147,1
f1148,1
f1149,0
f1150,0
f1151,1
f1152,1
f1153,0
f1154,0
f1155,1
f1156,1
f1157,0
f1158,1
f1159,0
f1160,1
f1161,0
f1162,1
f1163,0
f1164,0
f1165,1
f1166,0
f1167,1
f1168,1
f1169,1
f1170,0
f1171,0
f1172,0
f1173,0
f1174,0
f1175,0
f1176,0
f1177,0
f1178,0
f1179,0
f1180,0
f1181,1
f1182,0
f1183,0
f1184,1
f1185,1
f1186,0
f1187,0
f1188,1
f1189,0
f1190,0
f1191,1
f1192,1
f1193,1
f1194,0
f1195,1
f1196,0
f1197,0
f1198,0
f1199,0
f1200,0
f1201,0
f1202,0
f1203,1
f1204,1
f1205,0
f1206,1
f1207,1
f1208,0
f1209,1
f1210,1
f1211,0
f1212,1
f1213,0
f1214,1
f1215,0
f1216,0
f1217,0
f1218,1
f1219,1
f1220,0
f1221,1
f1222,0
f1223,0
f1224,1
f1225,1
f1226,1
f1227,1
f1228,1
f1229,0
f1230,1
f1231,1
f1232,0
f1233,1
f1234,0
f1235,0
f1236,0
f1237,1
f1238,1
f1239,0
f1240,0
f1241,1
f1242,1
f1243,1
f1244,1
f1245,0
f1246,0
f1247,1
f1248,0
f1249,1
f1250,0
f1251,0
f1252,0
f1253,0
f1254,0
f1255,0
f1256,0
f1257,0
f1258,1
f1259,0
f1260,1
f1261,0
f1262,0
f1263,0
f1264,0
f1265,0
f1266,0
f1267,0
f1268,1
f1269,1
f1270,0
f1271,0
f1272,0
f1273,0
f1274,0
f1275,0
f1276,0
f1277,1
f1278,0
f1279,1
f1280,0
f1281,1
f1282,0
f1283,1
f1284,1
f1285,1
f1286,0
f1287,0
f1288,1
f1289,0
f1290,0
f1291,1
f1292,1
f1293,0
f1294,1
f1295,0
f1296,1
f1297,0
f1298,0
f1299,0
f1300,1
f1301,0
f1302,1
f1303,0
f1304,0
f1305,0
f1306,0
f1307,0
f1308,0
f1309,1
f1310,1
f1311,0
f1312,1
f1313,0
f1314,1
f1315,0
f1316,1
f1317,1
f1318,0
f1319,0
f1320,0
f1321,0
f1322,1
f1323,0
f1324,0
f1325,1
f1326,1
f1327,1
f1328,1
f1329,0
f1330,1
f1331,0
f1332,0
f1333,0
f1334,0
f1335,0
f1336,1
f1337,0
f1338,1
f1339,0
f1340,0
f1341,1
f1342,1
f1343,0
f1344,0
f1345,1
f1346,0
f1347,1
f1348,1
f1349,1
f1350,0
f1351,1
f1352,1
f1353,0
f1354,0
f1355,0
f1356,1
f1357,0
f1358,1
f1359,1
f1360,0
f1361,1
f1362,0
f1363,1
f1364,0
f1365,0
f1366,0
f1367,1
f1368,0
f1369,1
f1370,1
f1371,0
f1372,0
f1373,1
f1374,0
f1375,0
f1376,0
f1377,0
f1378,1
f1379,0
f1380,0
f1381,1
f1382,0
f1383,0
f1384,1
f1385,1
f1386,0
f1387,0
f1388,1
f1389,1
f1390,1
f1391,0
f1392,0
f1393,0
f1394,0
f1395,1
f1396,1
f1397,1
f1398,0
f1399,0
f1400,1
f1401,1
f1402,1
f1403,0
f1404,1
f1405,1
f1406,0
f1407,0
f1408,0
f1409,1
f1410,0
f1411,0
f1412,0
f1413,0
f1414,0
f1415,1
f1416,1
f1417,0
f1418,0
f1419,1
f1420,0
f1421,0
f1422,0
f1423,0
f1424,1
f1425,0
f1426,1
f1427,0
f1428,0
f1429,1
f1430,0
f1431,1
f1432,1
f1433,1
f1434,0
f1435,0
f1436,1
f1437,1
f1438,0
f1439,0
f1440,1
f1441,0
f1442,1
f1443,0
f1444,0
f1445,1
f1446,1
f1447,1
f1448,1
f1449,1
f1450,1
f1451,0
f1452,0
f1453,1
f1454,1
f1455,0
f1456,1
f1457,0
f1458,0
f1459,1
f1460,0
f1461,0
f1462,1
f1463,0
f1464,1
f1465,1
f1466,0
f1467,1
f1468,1
f1469,1
f1470,1
f1471,1
f1472,0
f1473,1
f1474,0
f1475,0
f1476,0
f1477,1
f1478,0
f1479,0
f1480,0
f1481,0
f1482,1
f1483,1
f1484,0
f1485,0
f1486,0
f1487,0
f1488,1
f1489,1
f1490,1
f1491,0
f1492,1
f1493,1
f1494,1
f1495,0
f1496,0
f1497,0
f1498,0
f1499,1
f1500,1
f1501,0
f1502,0
f1503,0
f1504,1
f1505,1
f1506,0
f1507,1
f1508,0
f1509,0
f1510,1
f1511,1
f1512,0
f1513,0
f1514,1
f1515,0
f1516,0
f1517,0
f1518,0
f1519,0
f1520,0
f1521,0
f1522,0
f1523,1
f1524,0
f1525,0
f1526,0
f1527,0
f1528,1
f1529,0
f1530,0
f1531,0
f1532,0
f1533,0
f1534,0
f1535,1
f1536,0
f1537,1
f1538,1
f1539,0
f1540,1
f1541,0
f1542,1
f1543,1
f1544,1
f1545,0
f1546,0
f1547,0
f1548,0
f1549,1
f1550,1
f1551,0
f1552,1
f1553,0
f1554,1
f1555,1
f1556,1
f1557,0
f1558,0
f1559,0
f1560,1
f1561,1
f1562,0
f1563,0
f1564,0
f1565,0
f1566,0
f1567,0
f1568,0
f1569,1
f1570,0
f1571,1
f1572,1
f1573,0
f1574,1
f1575,0
f1576,1
f1577,0
f1578,0
f1579,0
f1580,1
f1581,1
f1582,1
f1583,0
f1584,0
f1585,1
f1586,0
f1587,1
f1588,0
f1589,1
f1590,1
f1591,1
f1592,1
f1593,0
f1594,0
f1595,0
f1596,0
f1597,0
f1598,0
f1599,1
f1600,1
f1601,0
f1602,0
f1603,0
f1604,0
f1605,0
f1606,1
f1607,0
f1608,1
f1609,0
f1610,0
f1611,0
f1612,0
f1613,0
f1614,0
f1615,0
f1616,0
f1617,1
f1618,0
f1619,0
f1620,0
f1621,0
f1622,1
f1623,1
f1624,0
f1625,0
f1626,0
f1627,1
f1628,1
f1629,1
f1630,1
f1631,1
f1632,1
f1633,0
f1634,1
f1635,1
f1636,0
f1637,0
f1638,0
f1639,1
f1640,0
f1641,1
f1642,1
f1643,1
f1644,1
f1645,0
f1646,1
f1647,1
f1648,1
f1649,1
f1650,1
f1651,1
f1652,1
f1653,0
f1654,0
f1655,0
f1656,0
f1657,0
f1658,1
f1659,0
f1660,0
f1661,0
f1662,1
f1663,1
f1664,0
f1665,0
f1666,0
f1667,0
f1668,0
f1669,0
f1670,0
f1671,0
f1672,0
f1673,1
f1674,1
f1675,0
f1676,1
f1677,0
f1678,1
f1679,1
f1680,1
f1681,0
f1682,0
f1683,0
f1684,1
f1685,0
f1686,0
f1687,0
f1688,0
f1689,0
f1690,0
f1691,1
f1692,0
f1693,1
f1694,0
f1695,1
f1696,0
f1697,0
f1698,0
f1699,0
f1700,1
f1701,1
f1702,1
f1703,1
f1704,1
f1705,1
f1706,0
f1707,1
f1708,0
f1709,0
f1710,0
f1711,1
f1712,0
f1713,1
f1714,0
f1715,1
f1716,1
f1717,0
f1718,0
f1719,1
f1720,0
f1721,0
f1722,0
f1723,0
f1724,0
f1725,0
f1726,1
f1727,1
f1728,0
f1729,1
f1730,1
f1731,0
f1732,1
f1733,0
f1734,1
f1735,1
f1736,0
f1737,0
f1738,0
f1739,1
f1740,0
f1741,0
f1742,0
f1743,1
f1744,0
f1745,1
f1746,0
f1747,0
f1748,0
f1749,0
f1750,1
f1751,0
f1752,1
f1753,1
f1754,1
f1755,1
f1756,0
f1757,0
f1758,1
f1759,0
f1760,1
f1761,1
f1762,0
f1763,1
f1764,1
f1765,1
f1766,0
f1767,0
f1768,1
f1769,1
f1770,0
f1771,1
f1772,0
f1773,0
f1774,0
f1775,1
f1776,0
f1777,0
f1778,0
f1779,1
f1780,1
f1781,0
f1782,1
f1783,0
f1784,1
f1785,0
f1786,1
f1787,0
f1788,1
f1789,0
f1790,1
f1791,0
f1792,0
f1793,1
f1794,0
f1795,1
f1796,1
f1797,0
f1798,1
f1799,1
f1800,1
f1801,1
f1802,1
f1803,0
f1804,0
f1805,1
f1806,0
f1807,1
f1808,0
f1809,1
f1810,0
f1811,1
f1812,0
f1813,0
f1814,0
f1815,1
f1816,0
f1817,1
f1818,0
f1819,0
f1820,0
f1821,0
f1822,1
f1823,1
f1824,0
f1825,1
f1826,1
f1827,1
f1828,0
f1829,1
f1830,0
f1831,1
f1832,1
f1833,0
f1834,0
f1835,1
f1836,0
f1837,0
f1838,0
f1839,0
f1840,0
f1841,0
f1842,0
f1843,1
f1844,1
f1845,1
f1846,0
f1847,1
f1848,1
f1849,0
f1850,1
f1851,0
f1852,0
f1853,1
f1854,1
f1855,1
f1856,0
f1857,1
f1858,1
f1859,0
f1860,1
f1861,1
f1862,1
f1863,1
f1864,0
f1865,0
f1866,0
f1867,0
f1868,0
f1869,0
f1870,1
f1871,1
f1872,1
f1873,1
f1874,1
f1875,1
f1876,0
f1877,0
f1878,0
f1879,0
f1880,0
f1881,0
f1882,0
f1883,1
f1884,0
f1885,1
f1886,0
f1887,1
f1888,1
f1889,1
f1890,0
f1891,1
f1892,0
f1893,0
f1894,1
f1895,0
f1896,1
f1897,0
f1898,1
f1899,0
f1900,1
f1901,0
f1902,0
f1903,0
f1904,0
f1905,1
f1906,1
f1907,1
f1908,0
f1909,0
f1910,0
f1911,1
f1912,0
f1913,0
f1914,0
f1915,1
f1916,0
f1917,0
f1918,0
f1919,1
f1920,0
f1921,1
f1922,0
f1923,0
f1924,1
f1925,0
f1926,1
f1927,1
f1928,0
f1929,1
f1930,1
f1931,0
f1932,1
f1933,1
f1934,0
f1935,1
f1936,0
f1937,1
f1938,1
f1939,0
f1940,0
f1941,0
f1942,0
f1943,1
f1944,0
f1945,0
f1946,0
f1947,0
f1948,1
f1949,0
f1950,0
f1951,1
f1952,0
f1953,1
f1954,0
f1955,1
f1956,0
f1957,0
f1958,0
f1959,0
f1960,0
f1961,1
f1962,0
f1963,0
f1964,0
f1965,1
f1966,0
f1967,1
f1968,1
f1969,0
f1970,0
f1971,0
f1972,1
f1973,1
f1974,1
f1975,1
f1976,1
f1977,1
f1978,1
f1979,0
f1980,0
f1981,0
f1982,1
f1983,1
f1984,0
f1985,0
f1986,0
f1987,0
f1988,0
f1989,0
f1990,0
f1991,1
f1992,1
f1993,0
f1994,0
f1995,0
f1996,0
f1997,1
f1998,1
f1999,0
f2000,0
f2001,0
f2002,0
f2003,0
f2004,0
f2005,0
f2006,0
f2007,0
f2008,0
f2009,1
f2010,1
f2011,0
f2012,0
f2013,1
f2014,0
f2015,0
f2016,1
f2017,1
f2018,0
f2019,0
f2020,0
f2021,0
f2022,0
f2023,0
f2024,1
f2025,1
f2026,0
f2027,1
f2028,0
f2029,0
f2030,1
f2031,1
f2032,1
f2033,1
f2034,1
f2035,0
f2036,0
f2037,0
f2038,1
f2039,1
f2040,0
f2041,1
f2042,1
f2043,0
f2044,0
f2045,1
f2046,0
f2047,0
f2048,0
f2049,0
f2050,1
f2051,1
f2052,1
f2053,0
f2054,1
f2055,0
f2056,1
f2057,0
f2058,0
f2059,1
f2060,1
f2061,0
f2062,1
f2063,0
f2064,0
f2065,1
f2066,0
f2067,0
f2068,0
f2069,0
f2070,0
f2071,0
f2072,1
f2073,0
f2074,1
f2075,1
f2076,0
f2077,1
f2078,0
f2079,1
f2080,0
f2081,0
f2082,0
f2083,0
f2084,0
f2085,1
f2086,0
f2087,1
f2088,0
f2089,1
f2090,0
f2091,0
f2092,1
f2093,0
f2094,0
f2095,0
f2096,0
f2097,0
f2098,1
f2099,0
f2100,0
f2101,1
f2102,1
f2103,0
f2104,1
f2105,1
f2106,1
f2107,0
f2108,1
f2109,0
f2110,0
f2111,0
f2112,0
f2113,0
f2114,1
f2115,0
f2116,0
f2117,0
f2118,1
f2119,0
f2120,1
f2121,1
f2122,1
f2123,1
f2124,0
f2125,1
f2126,0
f2127,1
f2128,0
f2129,1
f2130,1
f2131,0
f2132,0
f2133,0
f2134,0
f2135,0
f2136,1
f2137,1
f2138,1
f2139,0
f2140,0
f2141,0
f2142,1
f2143,1
f2144,1
f2145,0
f2146,1
f2147,0
f2148,0
f2149,1
f2150,1
f2151,0
f2152,0
f2153,0
f2154,0
f2155,0
f2156,1
f2157,0
f2158,0
f2159,0
f2160,1
f2161,0
f2162,1
f2163,1
f2164,1
f2165,1
f2166,1
f2167,1
f2168,1
f2169,1
f2170,0
f2171,0
f2172,1
f2173,0
f2174,0
f2175,1
f2176,1
f2177,0
f2178,0
f2179,1
f2180,1
f2181,0
f2182,0
f2183,0
f2184,0
f2185,0
f2186,1
f2187,1
f2188,1
f2189,0
f2190,0
f2191,0
f2192,0
f2193,0
f2194,1
f2195,0
f2196,0
f2197,0
f2198,1
f2199,1
f2200,0
f2201,0
f2202,0
f2203,0
f2204,0
f2205,0
f2206,1
f2207,0
f2208,0
f2209,0
f2210,0
f2211,0
f2212,1
f2213,0
f2214,1
f2215,1
f2216,0
f2217,1
f2218,1
f2219,0
f2220,1
f2221,0
f2222,0
f2223,0
f2224,1
f2225,0
f2226,0
f2227,0
f2228,1
f2229,0
